request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,layer,io_release_ms,io_ready_ms,compute_start_ms,compute_end_ms,io_elapsed_ms,exposed_stall_ms
2000000,2,S,SL,short,fifo,20.0,1173,25.9249267578125,5.985852535361533,4.229524723063889,0.6329327821731567,True,2,15.493841767311096,25.97363770008087,25.97363770008087,31.959490235442406,10.479795932769775,4.493943397408241
2000000,2,S,SL,short,fifo,20.0,1173,25.9249267578125,5.985852535361533,4.229524723063889,0.6329327821731567,True,3,25.97363770008087,30.410789251327515,31.959490235442406,37.94534277080394,4.437151551246643,0.0
2000000,2,S,SL,short,fifo,20.0,1173,25.9249267578125,5.985852535361533,4.229524723063889,0.6329327821731567,True,4,31.959490235442406,34.84794080257416,37.94534277080394,43.93119530616547,2.888450567131752,0.0
2000000,2,S,SL,short,fifo,20.0,1173,25.9249267578125,5.985852535361533,4.229524723063889,0.6329327821731567,True,5,37.94534277080394,39.2850923538208,43.93119530616547,49.917047841527,1.3397495830168609,0.0
2000000,2,S,SL,short,fifo,20.0,1173,25.9249267578125,5.985852535361533,4.229524723063889,0.6329327821731567,True,6,43.93119530616547,45.16396405795915,49.917047841527,55.90290037688853,1.232768751793678,0.0
2000000,2,S,SL,short,fifo,20.0,1173,25.9249267578125,5.985852535361533,4.229524723063889,0.6329327821731567,True,7,49.917047841527,50.988620566980074,55.90290037688853,61.88875291225006,1.0715727254530734,0.0
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,0,0.0,5.070562958717346,5.070562958717346,10.842313843079841,5.070562958717346,5.070562958717346
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,1,5.070562958717346,15.483908653259277,15.483908653259277,21.255659537621774,10.413345694541931,4.641594810179436
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,2,15.483908653259277,25.556676387786865,25.556676387786865,31.328427272149362,10.072767734527588,4.301016850165091
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,3,25.556676387786865,29.778262972831726,31.328427272149362,37.10017815651186,4.221586585044861,0.0
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,4,31.328427272149362,34.21541452407837,37.10017815651186,42.871929040874356,2.886987251929007,0.0
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,5,37.10017815651186,38.65256607532501,42.871929040874356,48.64367992523685,1.552387918813153,0.0
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,6,42.871929040874356,43.78562483761909,48.64367992523685,54.41543080959935,0.913695796744733,0.0
3000000,3,S,SL,short,fifo,20.0,1130,25.982666015625,5.771750884362495,4.396187186392466,0.6343424320220947,True,7,48.64367992523685,49.72168629135294,54.41543080959935,60.18718169396185,1.0780063661160852,0.0
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,0,0.0,5.0423043966293335,5.0423043966293335,10.978365850363184,5.0423043966293335,5.0423043966293335
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,1,5.0423043966293335,11.720373034477234,11.720373034477234,17.656434488211083,6.6780686378479,0.7420071841140494
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,2,11.720373034477234,22.80441701412201,22.80441701412201,28.74047846785586,11.084043979644775,5.147982525910926
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,3,22.80441701412201,27.241568565368652,28.74047846785586,34.67653992158971,4.437151551246643,0.0
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,4,28.74047846785586,31.678720116615295,34.67653992158971,40.61260137532356,2.938241648759437,0.0
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,5,34.67653992158971,36.11587166786194,40.61260137532356,46.548662829057406,1.4393317462722308,0.0
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,6,40.61260137532356,41.248930430156015,46.548662829057406,52.484724282791255,0.6363290548324585,0.0
4000000,4,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,7,46.548662829057406,47.184991883889865,52.484724282791255,58.420785736525104,0.6363290548324585,0.0
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,0,0.0,11.087368130683899,11.087368130683899,81.65555447328927,11.087368130683899,11.087368130683899
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,1,11.087368130683899,22.171412110328674,81.65555447328927,152.22374081589464,11.084043979644775,0.0
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,2,81.65555447328927,93.96099603133405,152.22374081589464,222.79192715850002,12.305441558044777,0.0
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,3,152.22374081589464,160.75972084808762,222.79192715850002,293.3601135011054,8.535980032192981,0.0
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,4,222.79192715850002,229.44214373793727,293.3601135011054,363.92829984371076,6.650216579437256,0.0
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,5,293.3601135011054,304.1665697287643,363.92829984371076,434.49648618631613,10.806456227658884,0.0
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,6,363.92829984371076,370.578516423148,434.49648618631613,505.0646725289215,6.650216579437256,0.0
5000000,5,L,LL,long,fifo,200.0,2043,272.2567138671875,70.56818634260537,3.7676424875808867,6.646892428398132,False,7,434.49648618631613,441.1467027657534,505.0646725289215,575.6328588715269,6.650216579437256,0.0
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,0,0.0,5.068786144256592,5.068786144256592,10.910244542897845,5.068786144256592,5.068786144256592
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,1,5.068786144256592,15.21777331829071,15.21777331829071,21.05923171693196,10.148987174034119,4.307528775392866
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,2,15.21777331829071,24.072551131248474,24.072551131248474,29.914009529889725,8.854777812957764,3.0133194143165127
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,3,24.072551131248474,28.509702682495117,29.914009529889725,35.755467928530976,4.437151551246643,0.0
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,4,29.914009529889725,32.94685423374176,35.755467928530976,41.59692632717223,3.032844703852035,0.0
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,5,35.755467928530976,37.3840057849884,41.59692632717223,47.43838472581348,1.6285378564574273,0.0
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,6,41.59692632717223,42.51706454728248,47.43838472581348,53.27984312445473,0.9201382201102533,0.0
6000000,6,S,SL,short,fifo,20.0,1144,25.9638671875,5.841458398641253,4.34058368988654,0.6338834762573242,True,7,47.43838472581348,48.45312600101633,53.27984312445473,59.12130152309598,1.0147412752028515,0.0
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,0,0.0,5.069815516471863,5.069815516471863,10.846545508997126,5.069815516471863,5.069815516471863
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,1,5.069815516471863,15.390845537185669,15.390845537185669,21.16757552971093,10.321030020713806,4.544300028188543
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,2,15.390845537185669,24.706775546073914,24.706775546073914,30.483505538599175,9.315930008888245,3.539200016362983
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,3,24.706775546073914,29.143927097320557,30.483505538599175,36.26023553112444,4.437151551246643,0.0
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,4,30.483505538599175,33.5810786485672,36.26023553112444,42.0369655236497,3.0975731099680246,0.0
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,5,36.26023553112444,38.01823019981384,42.0369655236497,47.81369551617496,1.7579946686894061,0.0
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,6,42.0369655236497,43.15128896210792,47.81369551617496,53.59042550870022,1.1143234384582215,0.0
7000000,7,S,SL,short,fifo,20.0,1131,25.9813232421875,5.776729992525263,4.392171005314261,0.6343096494674683,True,7,47.81369551617496,49.08735041584177,53.59042550870022,59.36715550122548,1.2736548996668091,0.0
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,0,52.54635125889834,59.76859486060345,59.76859486060345,130.6814843874019,7.2222436017051095,1.4007016357149311
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,1,59.76859486060345,76.23064970927442,130.6814843874019,201.59437391420033,16.462054848670967,0.0
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,2,130.6814843874019,137.96483044434007,201.59437391420033,272.50726344099877,7.283346056938171,0.0
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,3,201.59437391420033,209.48181367664594,272.50726344099877,343.4201529677972,7.887439762445609,0.0
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,4,272.50726344099877,279.1570538472259,343.4201529677972,414.33304249459565,6.649790406227112,0.0
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,5,343.4201529677972,350.0699433740243,414.33304249459565,485.2459320213941,6.649790406227112,0.0
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,6,414.33304249459565,420.98283290082276,485.2459320213941,556.1588215481925,6.649790406227112,0.0
1,0,L,LL,long,fifo,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,7,485.2459320213941,491.8957224276212,556.1588215481925,627.0717110749908,6.649790406227112,0.0
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,0,52.484724282791255,53.122069596817134,58.420785736525104,64.23236948618975,0.6373453140258789,0.0
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,1,58.420785736525104,69.5841244454881,69.5841244454881,75.39570819515275,11.163338708962996,5.351754959298347
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,2,69.5841244454881,86.04617929415906,86.04617929415906,91.85776304382371,16.46205484867096,10.65047109900631
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,3,86.04617929415906,95.86163675742353,95.86163675742353,101.67322050708817,9.815457463264465,4.003873713599816
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,4,95.86163675742353,99.03020179228986,101.67322050708817,107.48480425675282,3.168565034866333,0.0
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,5,101.67322050708817,102.5078418724783,107.48480425675282,113.29638800641747,0.8346213653901202,0.0
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,6,107.48480425675282,108.51858994865367,113.29638800641747,119.10797175608212,1.033785691900846,0.0
4000001,4,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,7,113.29638800641747,114.52933802482904,119.10797175608212,124.91955550574677,1.2329500184115716,0.0
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,0,53.27984312445473,60.402714371254085,60.402714371254085,66.21429812091873,7.122871246799356,1.281412848158105
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,1,60.402714371254085,76.86476921992505,76.86476921992505,82.6763529695897,16.462054848670967,10.650471099006324
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,2,76.86476921992505,86.68025946574414,86.68025946574414,92.49184321540879,9.815490245819092,4.003906496154443
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,3,86.68025946574414,96.49571692900861,96.49571692900861,102.30730067867326,9.815457463264465,4.003873713599816
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,4,96.49571692900861,99.66428196387494,102.30730067867326,108.1188844283379,3.168565034866333,0.0
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,5,102.30730067867326,103.14192204406338,108.1188844283379,113.93046817800256,0.8346213653901202,0.0
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,6,108.1188844283379,109.15267012023875,113.93046817800256,119.7420519276672,1.033785691900846,0.0
6000001,6,S,SL,short,fifo,20.0,1138,25.971923828125,5.811583749664643,4.3642504274100675,0.634080171585083,True,7,113.93046817800256,115.16341819641413,119.7420519276672,125.55363567733185,1.2329500184115716,0.0
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,0,53.59042550870022,61.03655850844586,61.03655850844586,66.89295423157542,7.446132999745636,1.6694030072203745
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,1,61.03655850844586,77.49861335711682,77.49861335711682,83.35500908024638,16.462054848670967,10.605659125541408
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,2,77.49861335711682,87.31410360293592,87.31410360293592,93.17049932606547,9.815490245819092,3.95909452268954
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,3,87.31410360293592,97.12956106620038,97.12956106620038,102.98595678932993,9.815457463264465,3.9590617401349135
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,4,97.12956106620038,100.29812610106671,102.98595678932993,108.84235251245948,3.168565034866333,0.0
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,5,102.98595678932993,103.77576618125515,108.84235251245948,114.69874823558904,0.7898093919252176,0.0
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,6,108.84235251245948,109.78651425743053,114.69874823558904,120.55514395871859,0.9441617449710407,0.0
7000001,7,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,7,114.69874823558904,115.7972623336059,120.55514395871859,126.41153968184814,1.0985140980168637,0.0
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,0,54.41543080959935,67.6834771628877,67.6834771628877,138.21719320578254,13.268046353288348,7.496295468925851
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,1,67.6834771628877,84.14553201155866,138.21719320578254,208.75090924867737,16.46205484867096,0.0
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,2,138.21719320578254,147.77883891869004,208.75090924867737,279.2846252915722,9.561645712907506,0.0
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,3,208.75090924867737,218.03051389007825,279.2846252915722,349.81834133446705,9.27960464140088,0.0
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,4,279.2846252915722,287.7049017142379,349.81834133446705,420.3520573773619,8.420276422665722,0.0
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,5,349.81834133446705,357.9853501971826,420.3520573773619,490.8857734202568,8.167008862715534,0.0
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,6,420.3520573773619,428.8979446809894,490.8857734202568,561.4194894631516,8.545887303627467,0.0
3000001,3,L,LL,long,fifo,200.0,2042,272.258056640625,70.53371604289484,3.769502350853288,6.646925210952759,False,7,490.8857734202568,499.81011299158604,561.4194894631516,631.9532055060465,8.924339571329256,0.0
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,0,55.41740242805254,68.31732130007947,68.31732130007947,74.1637588068835,12.89991887202693,7.1381262039899696
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,1,68.31732130007947,84.77937614875043,84.77937614875043,90.62581365555445,16.46205484867096,10.615617341866937
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,2,84.77937614875043,94.5948336120149,94.5948336120149,100.44127111881892,9.815457463264465,3.9690199564604427
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,3,94.5948336120149,97.76339864688123,100.44127111881892,106.28770862562294,3.168565034866333,0.0
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,4,100.44127111881892,101.07843285053889,106.28770862562294,112.13414613242696,0.6371617317199707,0.0
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,5,106.28770862562294,106.92487035734291,112.13414613242696,117.98058363923099,0.6371617317199707,0.0
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,6,112.13414613242696,112.77130786414693,117.98058363923099,123.82702114603501,0.6371617317199707,0.0
1000001,1,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,7,117.98058363923099,118.61774537095096,123.82702114603501,129.67345865283903,0.6371617317199707,0.0
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,0,55.90290037688853,68.94946730094159,68.94946730094159,74.96021537711697,13.04656692405306,7.06071438869153
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,1,68.94946730094159,85.41152214961255,85.41152214961255,91.42227022578793,16.46205484867096,10.451306772495585
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,2,85.41152214961255,95.22697961287702,95.22697961287702,101.23772768905239,9.815457463264465,3.8047093870890905
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,3,95.22697961287702,98.39554464774335,101.23772768905239,107.24847576522777,3.168565034866333,0.0
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,4,101.23772768905239,101.87318472793179,107.24847576522777,113.25922384140314,0.6354570388793945,0.0
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,5,107.24847576522777,107.88393280410716,113.25922384140314,119.26997191757852,0.6354570388793945,0.0
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,6,113.25922384140314,113.89468088028254,119.26997191757852,125.28071999375389,0.6354570388793945,0.0
2000001,2,S,SL,short,fifo,20.0,1178,25.918212890625,6.010748076175374,4.210915921817531,0.6327688694000244,True,7,119.26997191757852,120.37698444567258,125.28071999375389,131.29146806992927,1.1070125280940601,0.0
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,0,119.10797175608212,119.74483188829953,124.91955550574677,130.8108049860157,0.6368601322174072,0.0
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,1,124.91955550574677,125.55641563796418,130.8108049860157,136.70205446628464,0.6368601322174072,0.0
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,2,130.8108049860157,137.37760965633805,137.37760965633805,143.26885913660698,6.566804670322341,0.6755551900534158
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,3,137.37760965633805,141.13190059471543,143.26885913660698,149.1601086168759,3.7542909383773804,0.0
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,4,143.26885913660698,150.94581727791245,150.94581727791245,156.83706675818138,7.676958141305477,1.7857086610365513
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,5,150.94581727791245,154.11280875015672,156.83706675818138,162.7283162384503,3.1669914722442627,0.0
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,6,156.83706675818138,163.9266926507991,163.9266926507991,169.81794213106804,7.0896258926177325,1.1983764123488072
4000002,4,S,SL,short,fifo,20.0,1154,25.950439453125,5.891249480268936,4.3016725252120045,0.6335556507110596,True,7,163.9266926507991,167.09368412304337,169.81794213106804,175.70919161133696,3.1669914722442627,0.0
6000002,6,S,SL,short,fifo,20.0,1146,25.961181640625,5.851416614966789,4.332748480269807,0.6338179111480713,True,0,119.7420519276672,121.01143178186948,125.55363567733185,131.40505229229865,1.2693798542022705,0.0
