request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
7000038,7,L,LL,g1,fifo,200.0,2308,271.90087890625,79.70282549445578,3.3314779044483838,6.638205051422119,False,3503.2912256240943,4145.122601630035,641.8313760059409,4145.122601630035,956.4339059334694,True
3000024,3,S,SL,g0,fifo,32.0,1272,42.2919921875,8.979637847317276,4.599380768228236,1.0325193405151367,False,3514.531014869118,3587.76383860983,73.23282374071232,3587.76383860983,107.75565416780731,True
5000025,5,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,3523.401723920174,3597.779185617575,74.37746169740103,3597.779185617575,110.2559213313779,True
2000031,2,S,SL,g0,fifo,32.0,1259,42.3094482421875,8.889350421966116,4.648013475418004,1.0329455137252808,False,3532.867395671563,3607.217007214896,74.34961154333314,3607.217007214896,106.67220506359338,True
25,0,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,3552.9610438956856,3628.5512681160612,75.5902242203756,3628.5512681160612,108.50573431687849,True
3000025,3,S,SL,g0,fifo,32.0,1268,42.29736328125,8.951857101055381,4.614240192068741,1.0326504707336426,False,3587.76383860983,3663.0555574946184,75.29171888478822,3663.0555574946184,107.42228521266458,True
5000026,5,S,SL,g0,fifo,32.0,1282,42.278564453125,9.049089712972014,4.562631370486731,1.032191514968872,False,3597.779185617575,3671.752651246318,73.97346562874282,3671.752651246318,108.58907655566416,True
2000032,2,S,SL,g0,fifo,32.0,1294,42.262451171875,9.1324319517577,4.51926991523771,1.0317981243133545,False,3607.217007214896,3680.28033526769,73.06332805279408,3680.28033526769,109.5891834210924,True
26,0,S,SL,g0,fifo,32.0,1289,42.2691650390625,9.09770601893033,4.537240640395283,1.0319620370864868,False,3628.5512681160612,3708.175702621388,79.62443450532692,3708.175702621388,109.17247222716396,True
3000026,3,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,3663.0555574946184,3739.4400591279323,76.3845016333139,3739.4400591279323,109.83921013744947,True
