request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,layer,io_release_ms,io_ready_ms,compute_start_ms,compute_end_ms,io_elapsed_ms,exposed_stall_ms
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,0,0.0,9.01013433933258,9.01013433933258,14.831676305322759,9.01013433933258,9.01013433933258
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,1,9.01013433933258,14.662567973136902,14.831676305322759,20.653218271312937,5.652433633804321,0.0
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,2,14.831676305322759,18.14300000667572,20.653218271312937,26.474760237303116,3.3113237013529613,0.0
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,3,20.653218271312937,23.097814321517944,26.474760237303116,32.296302203293294,2.444596050205007,0.0
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,4,26.474760237303116,28.70281159877777,32.296302203293294,38.11784416928347,2.2280513614746553,0.0
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,5,32.296302203293294,34.34751041442994,38.11784416928347,43.93938613527365,2.0512082111366468,0.0
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,6,38.11784416928347,39.99858871521242,43.93938613527365,49.76092810126383,1.8807445459289482,0.0
0,0,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,7,43.93938613527365,45.14058672520053,49.76092810126383,55.58247006725401,1.2012005899268772,0.0
1000000,1,S,SL,short,once,20.0,1128,25.9853515625,5.761792668036959,4.404240372276292,0.6344079971313477,True,0,0.0,9.215746521949768,9.215746521949768,14.977539189986727,9.215746521949768,9.215746521949768
1000000,1,S,SL,short,once,20.0,1128,25.9853515625,5.761792668036959,4.404240372276292,0.6344079971313477,True,1,9.215746521949768,25.33522367477417,25.33522367477417,31.09701634281113,16.119477152824402,10.357684484787443
