request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
10,0,L,LL,long,fifo,200.0,2052,272.24462890625,70.87841918967037,3.7509851158616985,6.646597385406494,False,1559.3414779212394,2127.2369717527404,567.895493831501,2127.2369717527404,850.5410302760445,True
7000010,7,S,SL,short,fifo,20.0,1126,25.988037109375,5.751834451711423,4.412321443304523,0.6344735622406006,True,1590.3876957378627,1639.128959386353,48.7412636484903,1639.128959386353,69.02201342053706,True
6000010,6,L,LL,long,fifo,200.0,2045,272.2540283203125,70.63712694202647,3.763928206618077,6.646826863288879,False,1601.7301030498359,2167.551179475989,565.8210764261532,2167.551179475989,847.6455233043176,True
3000010,3,S,SL,short,fifo,20.0,1134,25.977294921875,5.7916673170135695,4.380163894708063,0.6342113018035889,True,1606.0649066833882,1652.3982452194975,46.333338536109295,1652.3982452194975,69.50000780416283,True
1000011,1,S,SL,short,fifo,20.0,1141,25.9678955078125,5.826521074152947,4.352386721699937,0.6339818239212036,True,1637.3669180414522,1683.9790866346752,46.61216859322303,1683.9790866346752,69.91825288983536,True
7000011,7,S,SL,short,fifo,20.0,1170,25.928955078125,5.970915210873229,4.240764489063694,0.6330311298370361,True,1639.128959386353,1686.8962810733392,47.76732168698618,1686.8962810733392,71.65098253047874,True
3000011,3,S,SL,short,fifo,20.0,1167,25.9329833984375,5.955977886384923,4.252060632718056,0.6331294775009155,True,1652.3982452194975,1700.0460683105773,47.64782309107977,1700.0460683105773,71.47173463661908,True
4000011,4,S,SL,short,fifo,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,1675.558983813775,1722.410149598811,46.851165785035846,1722.410149598811,70.2767486775547,True
1000012,1,S,SL,short,fifo,20.0,1169,25.9302978515625,5.96593610271046,4.244523585185885,0.6330639123916626,True,1683.9790866346752,1737.2891640962448,53.31007746156956,1737.2891640962448,71.59123323252551,True
7000012,7,S,SL,short,fifo,20.0,1143,25.9652099609375,5.8364792904784855,4.344511321036357,0.6339162588119507,True,1686.8962810733392,1737.7940103769695,50.897729303630285,1737.7940103769695,70.03775148574182,True
2000012,2,S,SL,short,fifo,20.0,1155,25.9490966796875,5.896228588431703,4.297817553406215,0.6335228681564331,True,1699.1567016029974,1756.9263830009256,57.76968139792825,1756.9263830009256,70.75474306118045,True
3000012,3,S,SL,short,fifo,20.0,1149,25.9571533203125,5.866353939455093,4.32104554225418,0.6337195634841919,True,1700.0460683105773,1757.512178322276,57.466110011698674,1757.512178322276,70.39624727346113,True
4000012,4,L,LL,long,fifo,200.0,2050,272.247314453125,70.80947851541423,3.754674142427902,6.646662950515747,False,1722.410149598811,2295.8991431634718,573.4889935646609,2295.8991431634718,849.7137421849708,True
1000013,1,S,SL,short,fifo,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,1737.2891640962448,1787.992959228355,50.703795132110145,1787.992959228355,71.2327374448062,True
7000013,7,S,SL,short,fifo,20.0,1156,25.94775390625,5.90120769659447,4.293969086818534,0.6334900856018066,True,1737.7940103769695,1788.347802839147,50.553792462177626,1788.347802839147,70.81449235913364,True
2000013,2,S,SL,short,fifo,20.0,1126,25.988037109375,5.751834451711423,4.412321443304523,0.6344735622406006,True,1756.9263830009256,1803.3495494037033,46.423166402777724,1803.3495494037033,69.02201342053706,True
3000013,3,S,SL,short,fifo,20.0,1168,25.931640625,5.960956994547693,4.248288961154147,0.6330966949462891,True,1757.512178322276,1805.1998342786567,47.687655956380695,1805.1998342786567,71.53148393457232,True
1000014,1,S,SL,short,fifo,20.0,1136,25.974609375,5.801625533339106,4.372193503701405,0.6341457366943359,True,1787.992959228355,1835.0683382058082,47.07537897745328,1835.0683382058082,69.61950640006927,True
7000014,7,S,SL,short,fifo,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,1788.347802839147,1837.6650604558358,49.31725761668872,1837.6650604558358,70.15725008164826,True
2000014,2,S,SL,short,fifo,20.0,1164,25.93701171875,5.941040561896618,4.263413579271328,0.6332278251647949,True,1803.3495494037033,1851.9014608413288,48.55191143762545,1851.9014608413288,71.29248674275941,True
3000014,3,S,SL,short,fifo,20.0,1126,25.988037109375,5.751834451711423,4.412321443304523,0.6344735622406006,True,1805.1998342786567,1851.5900480958833,46.390213817226595,1851.5900480958833,69.02201342053706,True
1000015,1,S,SL,short,fifo,20.0,1133,25.9786376953125,5.7866882088508,4.384159377297241,0.6342440843582153,True,1835.0683382058082,1881.7036779774724,46.63533977166412,1881.7036779774724,69.4402585062096,True
7000015,7,S,SL,short,fifo,20.0,1160,25.9423828125,5.921124129245545,4.27863994443232,0.6333589553833008,True,1837.6650604558358,1885.0340534898,47.368993033964216,1885.0340534898,71.05348955094654,True
