request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,admission_ms,completion_ms,execution_ttft_ms,arrival_ttft_ms,slo15_ms,slo15_met
1000013,1,S,SL,short,once,20.0,1163,25.9383544921875,5.936061453733851,4.267210591771035,0.6332606077194214,True,1679.7615450607632,1727.2500366906338,47.48849162987062,1727.2500366906338,71.2327374448062,True
3000013,3,S,SL,short,once,20.0,1168,25.931640625,5.960956994547693,4.248288961154147,0.6330966949462891,True,1680.8297763956048,1728.5174323519855,47.687655956380695,1728.5174323519855,71.53148393457232,True
7000013,7,S,SL,short,once,20.0,1156,25.94775390625,5.90120769659447,4.293969086818534,0.6334900856018066,True,1682.5150496779868,1729.7247112507418,47.20966157275507,1729.7247112507418,70.81449235913364,True
2000013,2,S,SL,short,once,20.0,1126,25.988037109375,5.751834451711423,4.412321443304523,0.6344735622406006,True,1686.6991689816125,1732.7138445953035,46.014675613691,1732.7138445953035,69.02201342053706,True
1000014,1,S,SL,short,once,20.0,1136,25.974609375,5.801625533339106,4.372193503701405,0.6341457366943359,True,1727.2500366906338,1773.6630409573468,46.41300426671296,1773.6630409573468,69.61950640006927,True
3000014,3,S,SL,short,once,20.0,1126,25.988037109375,5.751834451711423,4.412321443304523,0.6344735622406006,True,1728.5174323519855,1774.5321079656765,46.014675613691,1774.5321079656765,69.02201342053706,True
7000014,7,S,SL,short,once,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,1729.7247112507418,1776.496211305174,46.77150005443218,1776.496211305174,70.15725008164826,True
2000014,2,S,SL,short,once,20.0,1164,25.93701171875,5.941040561896618,4.263413579271328,0.6332278251647949,True,1732.7138445953035,1780.2421690904769,47.528324495173365,1780.2421690904769,71.29248674275941,True
1000015,1,S,SL,short,once,20.0,1133,25.9786376953125,5.7866882088508,4.384159377297241,0.6342440843582153,True,1773.6630409573468,1819.9565466281533,46.29350567080655,1819.9565466281533,69.4402585062096,True
3000015,3,S,SL,short,once,20.0,1176,25.9208984375,6.000789859849838,4.2183409137084045,0.6328344345092773,True,1774.5321079656765,1822.5384268444755,48.00631887879899,1822.5384268444755,72.00947831819806,True
7000015,7,S,SL,short,once,20.0,1160,25.9423828125,5.921124129245545,4.27863994443232,0.6333589553833008,True,1776.496211305174,1823.8652043391382,47.368993033964216,1823.8652043391382,71.05348955094654,True
2000015,2,S,SL,short,once,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,1780.2421690904769,1827.0933348755127,46.851165785035846,1827.0933348755127,70.2767486775547,True
1000016,1,S,SL,short,once,20.0,1149,25.9571533203125,5.866353939455093,4.32104554225418,0.6337195634841919,True,1819.9565466281533,1866.8873781437946,46.93083151564133,1866.8873781437946,70.39624727346113,True
3000016,3,S,SL,short,once,20.0,1155,25.9490966796875,5.896228588431703,4.297817553406215,0.6335228681564331,True,1822.5384268444755,1869.7082555519296,47.169828707454144,1869.7082555519296,70.75474306118045,True
7000016,7,S,SL,short,once,20.0,1162,25.939697265625,5.931082345571082,4.271013979409322,0.6332933902740479,True,1823.8652043391382,1871.3138631037061,47.44865876456788,1871.3138631037061,71.17298814685297,True
2000016,2,S,SL,short,once,20.0,1161,25.9410400390625,5.926103237408314,4.274823758255344,0.6333261728286743,True,1827.0933348755127,1874.5021607747797,47.40882589926696,1874.5021607747797,71.11323884889975,True
1000017,1,S,SL,short,once,20.0,1146,25.961181640625,5.851416614966789,4.332748480269807,0.6338179111480713,True,1866.8873781437946,1913.6987110635296,46.81133291973492,1913.6987110635296,70.21699937960148,True
3000017,3,S,SL,short,once,20.0,1147,25.9598388671875,5.856395723129558,4.3288408677053045,0.6337851285934448,True,1869.7082555519296,1916.5594213369654,46.851165785035846,1916.5594213369654,70.2767486775547,True
7000017,7,S,SL,short,once,20.0,1132,25.97998046875,5.781709100688032,4.388161741567813,0.6342768669128418,True,1871.3138631037061,1917.56753590921,46.25367280550381,1917.56753590921,69.3805092082564,True
2000017,2,S,SL,short,once,20.0,1174,25.923583984375,5.990831643524301,4.2257905898768096,0.6328999996185303,True,1874.5021607747797,1922.4288139229732,47.92665314819351,1922.4288139229732,71.88997972229161,True
5000007,5,S,SL,short,once,20.0,1169,25.9302978515625,5.96593610271046,4.244523585185885,0.6330639123916626,True,1906.862190078665,1954.5896789003484,47.72748882168344,1954.5896789003484,71.59123323252551,True
1000018,1,S,SL,short,once,20.0,1161,25.9410400390625,5.926103237408314,4.274823758255344,0.6333261728286743,True,1913.6987110635296,1961.1075369627965,47.40882589926696,1961.1075369627965,71.11323884889975,True
3000018,3,S,SL,short,once,20.0,1148,25.95849609375,5.861374831292325,4.324939894001542,0.6337523460388184,True,1916.5594213369654,1963.450419987304,46.89099865033859,1963.450419987304,70.3364979755079,True
7000018,7,S,SL,short,once,20.0,1137,25.9732666015625,5.806604641501874,4.368218559999613,0.6341129541397095,True,1917.56753590921,1964.0203730412256,46.4528371320157,1964.0203730412256,69.67925569802249,True
2000018,2,L,LL,long,once,200.0,2046,272.252685546875,70.671597241737,3.7620737836154694,6.646794080734253,False,1922.4288139229732,2493.600756837337,571.1719429143639,2493.600756837337,848.059166900844,True
5000008,5,S,SL,short,once,20.0,1170,25.928955078125,5.970915210873229,4.240764489063694,0.6330311298370361,True,1954.5896789003484,2002.3570005873346,47.76732168698618,2002.3570005873346,71.65098253047874,True
1000019,1,L,LL,long,once,200.0,2053,272.2432861328125,70.91288952679844,3.7491432923996637,6.646564602851868,False,1961.1075369627965,2545.0420628493066,583.9345258865101,2545.0420628493066,850.9546743215811,True
3000019,3,S,SL,short,once,20.0,1136,25.974609375,5.801625533339106,4.372193503701405,0.6341457366943359,True,1963.450419987304,2009.863424254017,46.41300426671296,2009.863424254017,69.61950640006927,True
7000019,7,S,SL,short,once,20.0,1176,25.9208984375,6.000789859849838,4.2183409137084045,0.6328344345092773,True,1964.0203730412256,2012.0266919200246,48.00631887879899,2012.0266919200246,72.00947831819806,True
5000009,5,S,SL,short,once,20.0,1158,25.945068359375,5.911165912920008,4.286291603543597,0.6334245204925537,True,2002.3570005873346,2049.646327890695,47.289327303360324,2049.646327890695,70.93399095504009,True
3000020,3,S,SL,short,once,20.0,1161,25.9410400390625,5.926103237408314,4.274823758255344,0.6333261728286743,True,2009.863424254017,2057.272250153284,47.40882589926696,2057.272250153284,71.11323884889975,True
7000020,7,S,SL,short,once,20.0,1127,25.9866943359375,5.756813559874192,4.408277413103085,0.6344407796859741,True,2012.0266919200246,2058.081200399018,46.05450847899351,2058.081200399018,69.0817627184903,True
5000010,5,S,SL,short,once,20.0,1155,25.9490966796875,5.896228588431703,4.297817553406215,0.6335228681564331,True,2049.646327890695,2096.816156598149,47.169828707454144,2096.816156598149,70.75474306118045,True
3000021,3,S,SL,short,once,20.0,1153,25.9517822265625,5.886270372106166,4.305534018743905,0.633588433265686,True,2057.272250153284,2104.3624131301326,47.09016297684866,2104.3624131301326,70.635244465274,True
7000021,7,S,SL,short,once,20.0,1134,25.977294921875,5.7916673170135695,4.380163894708063,0.6342113018035889,True,2058.081200399018,2104.4145389351256,46.333338536107476,2104.4145389351256,69.50000780416283,True
5000011,5,S,SL,short,once,20.0,1127,25.9866943359375,5.756813559874192,4.408277413103085,0.6344407796859741,True,2096.816156598149,2142.870665077141,46.05450847899192,2142.870665077141,69.0817627184903,True
3000022,3,S,SL,short,once,20.0,1140,25.96923828125,5.821541965990178,4.3563345256619925,0.6340146064758301,True,2104.3624131301326,2150.934748858053,46.57233572792029,2150.934748858053,69.85850359188214,True
7000022,7,S,SL,short,once,20.0,1165,25.9356689453125,5.946019670059386,4.259622925894858,0.6331950426101685,True,2104.4145389351256,2151.9826962956,47.56815736047429,2151.9826962956,71.35223604071263,True
11,0,S,SL,short,once,20.0,1145,25.9625244140625,5.846437506804022,4.336662748656966,0.6338506937026978,True,2106.561890259084,2153.3333903135144,46.77150005443036,2153.3333903135144,70.15725008164826,True
