request_id,npu_id,role,category,group,policy,total_k,nql,read_mib_per_layer,compute_ms_per_layer,demand_gib_s,pure_single40_gib_s_read_ms,compute_extrapolated,layer,io_release_ms,io_ready_ms,compute_start_ms,compute_end_ms,io_elapsed_ms,exposed_stall_ms
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,1,79.93189088378392,83.33945903468556,88.90458354453573,97.87727620528753,3.407568150901639,0.0
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,2,88.90458354453573,90.24845709914678,97.87727620528753,106.84996886603933,1.3438735546110507,0.0
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,3,97.87727620528753,99.22114975989858,106.84996886603933,115.82266152679114,1.3438735546110507,0.0
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,4,106.84996886603933,108.19384242065038,115.82266152679114,124.79535418754294,1.3438735546110507,0.0
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,5,115.82266152679114,117.16653508140219,124.79535418754294,133.76804684829474,1.3438735546110507,0.0
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,6,124.79535418754294,126.13922774215399,133.76804684829474,142.74073950904653,1.3438735546110507,0.0
3000001,3,S,SL,g0,fifo,32.0,1271,42.2933349609375,8.972692660751802,4.603086997892327,1.0325521230697632,False,7,133.76804684829474,135.11192040290578,142.74073950904653,151.71343216979832,1.3438735546110365,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,0,71.40828811887667,75.50196207192911,80.42959708558679,89.61759052986828,4.093673953052445,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,1,80.42959708558679,84.3704769341988,89.61759052986828,98.80558397414977,3.9408798486120133,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,2,89.61759052986828,93.34316959495061,98.80558397414977,107.99357741843126,3.7255790650823286,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,3,98.80558397414977,103.34808655322591,107.99357741843126,117.18157086271275,4.542502579076142,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,4,107.99357741843126,112.3921140528449,117.18157086271275,126.36956430699423,4.398536634413645,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,5,117.18157086271275,122.32520443393362,126.36956430699423,135.55755775127574,5.1436335712208745,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,6,126.36956430699423,131.29789709468542,135.55755775127574,144.74555119555723,4.92833278769119,0.0
2000001,2,S,SL,g0,fifo,32.0,1302,42.251708984375,9.187993444281492,4.490799302946214,1.0315358638763428,False,7,135.55755775127574,140.27058975543721,144.74555119555723,153.93354463983871,4.713032004161477,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,0,71.53528706784138,76.53385198739542,80.57743159424793,89.72375391913657,4.998564919554042,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,1,80.57743159424793,85.40236684966511,89.72375391913657,98.87007624402521,4.824935255417188,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,2,89.72375391913657,94.59326019401067,98.87007624402521,108.01639856891386,4.869506274874098,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,3,98.87007624402521,104.37997646869222,108.01639856891386,117.1627208938025,5.509900224667007,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,4,108.01639856891386,113.35266912944402,117.1627208938025,126.30904321869114,5.336270560530167,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,5,117.1627208938025,121.53300744487417,126.30904321869114,135.4553655435798,4.370286551071672,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,6,126.30904321869114,130.2665185870713,135.4553655435798,144.60168786846845,3.9574753683801447,0.0
5000001,5,S,SL,g0,fifo,32.0,1296,42.259765625,9.146322324888649,4.512119833767884,1.0317325592041016,False,7,135.4553655435798,139.23921124782308,144.60168786846845,153.7480101933571,3.7838457042432765,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,0,71.62830384323306,77.89702273038401,80.68433874277055,89.83760625422467,6.268718887150953,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,1,80.68433874277055,86.7655375926537,89.83760625422467,98.99087376567878,6.081198849883151,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,2,89.83760625422467,96.43895735854619,98.99087376567878,108.1441412771329,6.601351104321523,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,3,98.99087376567878,105.411650019298,108.1441412771329,117.29740878858702,6.420776253619209,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,4,108.1441412771329,114.3843426800498,117.29740878858702,126.45067630004114,6.240201402916895,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,5,117.29740878858702,123.3570353408016,126.45067630004114,135.60394381149527,6.059626552214581,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,6,126.45067630004114,132.3297280015534,135.60394381149527,144.7572113229494,5.879051701512267,0.0
4000001,4,S,SL,g0,fifo,32.0,1297,42.2584228515625,9.153267511454121,4.508552930889159,1.031699776649475,False,7,135.60394381149527,141.3024206623052,144.7572113229494,153.9104788344035,5.698476850809925,0.0
1000001,1,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,0,71.6449573809833,78.59816945222391,80.7009922805208,89.74313680692734,6.953212071240614,0.0
1000001,1,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,1,80.7009922805208,87.4666843144936,89.74313680692734,98.78528133333388,6.765692033972812,0.0
1000001,1,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,2,89.74313680692734,95.40767719859593,98.78528133333388,107.82742585974043,5.664540391668595,0.0
1000001,1,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,3,98.78528133333388,102.49334044993917,107.82742585974043,116.86957038614698,3.708059116605284,0.0
1000001,1,S,SL,g0,fifo,32.0,1281,42.2799072265625,9.04214452640654,4.566280906079333,1.0322242975234985,False,4,107.82742585974043,111.2897940970191,116.86957038614698,125.91171491255352,3.4623682372786675,0.0
