start_ms,end_ms,SSU0_GiB_s,SSU1_GiB_s,SSU2_GiB_s
2813.899774843579,2836.0387874563967,27.61972572778016,27.623293922973634,27.622170087771604
2836.0387874563967,2837.7271960556927,26.28839672626648,26.291964921459954,26.290841086257924
2837.7271960556927,2851.377331265041,26.431413323483273,26.441666901342764,26.440543066140734
2851.377331265041,2894.9165688974,26.95590182135925,26.966155399218742,26.966219137820424
2894.9165688974,2913.87600780585,28.222111115597542,28.232364693457033,28.232428432058715
2913.87600780585,2926.621517038988,29.207264808087164,29.19439018921509,29.217582124548336
2926.621517038988,2953.3600968588935,29.864580867773434,29.849901782052605,29.873093717385853
2953.3600968588935,2958.40240201234,29.694988235073843,29.674438915127553,29.703501084686263
2958.40240201234,2971.933860438489,29.483885274087516,29.463335954141225,29.492398123699935
2971.933860438489,3004.019825412534,36.47813431783449,36.43886394873964,36.486647167446904
3004.019825412534,3007.946635363808,28.667333085260005,28.66991196204528,28.682531317538434
3007.946635363808,3025.9083197409345,36.61402640045468,36.61840974408871,36.629224632733106
3025.9083197409345,3034.663891529067,36.59697974610898,36.59843478769223,36.609249676336624
3034.663891529067,3044.778403191459,36.9668972764435,36.926503072146616,36.97916720667114
3044.778403191459,3056.7755631762616,36.9668972764435,36.926503072146616,36.97916720667114
3056.7755631762616,3059.8554565059517,36.9498506220978,36.906528115750135,36.95919225027466
3059.8554565059517,3066.236657999787,37.56328139965212,37.519958893304455,37.574427494677735
3066.236657999787,3066.749856503112,37.462345617718526,37.41233772870484,37.46680633007812
3066.749856503112,3073.35522298934,29.80124636502685,29.793087721893293,29.805707077386444
3073.35522298934,3077.2455710299255,30.099574892175287,30.09434455109251,30.104035604534882
3077.2455710299255,3079.840647807214,30.732451486413566,30.72603357152708,30.73572462496945
3079.840647807214,3095.179191615858,30.822605354626457,30.813259137689187,30.822950191131557
3095.179191615858,3124.7731083056033,30.786789279968254,30.770757680364966,30.780448733807336
3124.7731083056033,3125.823835237493,30.824519844369497,30.803752558959935,30.81817929820858
3125.823835237493,3127.9166537339975,39.04512973942566,39.05222539523619,39.06665213448484
3127.9166537339975,3149.9758172348375,39.06956920487365,39.07604796763914,39.09047470688779
3149.9758172348375,3163.8923188144117,47.56573643590389,47.572215198669376,47.586641937918024
3163.8923188144117,3174.528887930936,47.578318108575395,47.58660133818964,47.59922361058953
3174.528887930936,3181.3961190788764,38.70039215383296,38.68261690907586,38.695239181475756
3181.3961190788764,3182.102832825941,37.901974323138376,37.887141010555965,37.90269158500664
3182.102832825941,3198.08267039373,44.60419125917355,44.51119895137018,44.604908521041814
3198.08267039373,3204.871968749942,38.564794896121164,38.555831817764215,38.572197540655445
3204.871968749942,3208.954915027395,38.607296353445385,38.598333275088436,38.60801361531365
3208.954915027395,3209.245555883368,39.152782788381906,39.14774468821099,39.15073964577019
3209.245555883368,3264.0098963120727,30.67872141623839,30.673683316067475,30.679606575677454
3264.0098963120727,3267.088801337195,30.99210695312804,30.988256426760838,30.992992112567105
3267.088801337195,3296.031334953266,31.118076895999135,31.117983450247166,31.122719136053433
3296.031334953266,3300.3406016275944,32.321495037304686,32.32808697421873,32.3218596663574
3300.3406016275944,3378.9627172890723,32.974602636840814,32.97843416927488,32.97220686141355
3378.9627172890723,3400.651305484882,34.517034599340825,34.52086613177489,34.51463882391356
3400.651305484882,3403.6514987849578,34.64676162282716,34.65059315526122,34.64060876678465
3403.6514987849578,3408.3167158061124,35.31361183177186,35.31744336420592,35.28433077899779
3408.3167158061124,3409.807058364803,33.902050808532714,33.91061802677305,33.87945513842466
3409.807058364803,3410.1388550459237,33.944552265856935,33.94643410143126,33.92195659574888
3410.1388550459237,3418.5137041138114,34.12001513278199,34.11602673413085,34.09154922844847
3418.5137041138114,3420.444751172511,32.91659699147644,32.90592321015929,32.89240869814451
3420.444751172511,3432.506325980549,33.44227306315613,33.430411708035265,33.416897196020486
3432.506325980549,3448.673829100759,33.341337281222536,33.32279054343565,33.30927603142087
3448.673829100759,3460.427034540072,33.40645698849793,33.387910250711045,33.374395738696265
3460.427034540072,3461.7093514175967,34.01817105253602,34.000811888552846,33.98903810478514
3461.7093514175967,3482.3421898734678,32.708390923425306,32.69103175944213,32.702386172405994
3482.3421898734678,3484.4585014551994,33.20830424637452,33.18425969972533,33.19561411268919
3484.4585014551994,3492.545819768253,33.08233430350342,33.054532676239,33.06588708920286
3492.545819768253,3515.3257448905265,32.387145888684095,32.36210466589965,32.37345907886351
3515.3257448905265,3518.552834681729,31.5916699901642,31.569557069430534,31.575041248168933
3518.552834681729,3529.010431831369,32.12739938777162,32.10528646703795,32.11077064577635
3529.010431831369,3531.9054047036047,32.6775149248993,32.65359753731688,32.659081716055276
3531.9054047036047,3538.3908295214787,32.379186397750864,32.35234070811766,32.36075318890684
3538.3908295214787,3553.8089549411034,32.077929568551646,32.054012180969224,32.062424661758406
3553.8089549411034,3608.8192566972757,32.402556005172734,32.37863861759031,32.387051098379494
3608.8192566972757,3609.1688591435204,30.522915933380126,30.49719407894895,30.507411026586887
3609.1688591435204,3610.702705920724,30.354314429718016,30.32859257528684,30.332124140258763
3610.702705920724,3619.3658474512195,30.0360109461731,30.010289091741924,30.013820656713847
3619.3658474512195,3633.358469317957,38.818228274771066,38.799191803005904,38.78416428570549
3633.358469317957,3639.250670751416,38.305733279150346,38.2933821900512,38.276550205902026
3639.250670751416,3643.1698737591905,38.305733279150346,38.2933821900512,38.276550205902026
3643.1698737591905,3646.8582256806044,38.15603129926754,38.150365592834405,38.12684822601922
3646.8582256806044,3653.3436504984784,38.32463280292965,38.32565247916253,38.29544972968133
3653.3436504984784,3653.6089187156203,39.82558460775143,39.82660428398431,39.78921735031121
3653.6089187156203,3664.2466115233283,39.91281017391354,39.9167581521972,39.87644291647332
3664.2466115233283,3668.761775918103,41.069449246893285,41.08436021884454,41.04404498312066
3668.761775918103,3672.9914711021916,40.73224113760069,40.74534764270319,40.70683687382807
3672.9914711021916,3673.6108032123248,40.754346996487406,40.77038180364069,40.728942732714785
3673.6108032123248,3683.194333210876,40.77432195288389,40.79035676003717,40.74598938706048
3683.194333210876,3685.3106447926075,40.28564952966612,40.30836971948541,40.26281477270501
3685.3106447926075,3688.669231684713,41.489067670971664,41.518473243456974,41.46195530300898
3688.669231684713,3691.7171317332723,42.02479706857908,42.05420264106439,41.9976847006164
3691.7171317332723,3693.733637700345,33.38559633719791,33.41500190968322,33.37704305150756
3693.733637700345,3724.12168012052,42.27699909364018,42.30640466612549,42.24058286672974
3724.12168012052,3725.63898305146,43.65570412127385,43.674146700091555,43.61928789436341
3725.63898305146,3725.6555268977236,43.017239182782035,43.038610063650516,42.98194679107362
3725.6555268977236,3741.9257300890567,42.6191359806336,42.64050686150208,42.583843588925184
3741.9257300890567,3744.068480857574,34.26346262179875,34.28483350266723,34.25603317131043
3744.068480857574,3762.3546950325463,35.03390435938115,35.05527524024963,35.03234514311829
3762.3546950325463,3772.812292182186,41.03079926510931,41.05217014597779,40.945210819400046
3772.812292182186,3778.3345326003355,41.0959189723847,41.11728985325318,41.01033052667544
3778.3345326003355,3786.7289806838735,34.39370203634953,34.41507291721801,34.38627258586122
3786.7289806838735,3807.7930139531527,33.34426348592838,33.35467137312926,33.325871041772466
3807.7930139531527,3827.79905735754,31.652172921405057,31.662580808605934,31.643555897113036
3827.79905735754,3844.0220170965986,30.88173118382266,30.886268836798074,30.873114159530637
3844.0220170965986,3846.6040492810653,32.25556164266056,32.25341391296996,32.24694461836854
3846.6040492810653,3847.7103690180124,30.876856615026888,30.88567187900389,30.868239590734866
3847.7103690180124,3859.201487199147,38.64580860172124,38.68978772891236,38.67904082330935
3859.201487199147,3861.4406230922864,37.973355547778375,38.01457427048951,38.0036594673157
3861.4406230922864,3879.7963339920575,36.64769062928472,36.68222396932984,36.67849335034792
3879.7963339920575,3918.977216254337,30.28556398002323,30.2829837599945,30.279253141012582
3918.977216254337,3920.0278042448226,30.263458121136512,30.260877901107783,30.25421898007508
3920.0278042448226,3932.47109203553,30.102381393731722,30.1038669410797,30.097208020047
3932.47109203553,3934.2709408440223,30.0598799364075,30.068050866421498,30.054706562722778
3934.2709408440223,3961.556870258065,30.67452230249637,30.679764930459587,30.667608200564576
3961.556870258065,3978.986646552268,38.284007508398446,38.28925013636166,38.27709340646665
3978.986646552268,3985.727590439874,38.95922096682129,38.96463149235531,38.949546460409515
3985.727590439874,3988.2741264233237,39.024340674096685,39.0297511996307,39.01466616768491
3988.2741264233237,4000.0,37.6228533349091,37.544234630996705,37.613178828497325
