start_s,end_s,supply_GiB_s
2.0,2.01,36.16302490234375
2.01,2.02,40.0
2.02,2.03,40.0
2.03,2.04,40.0
2.04,2.05,35.87261386052796
2.05,2.06,40.0
2.06,2.07,40.0
2.07,2.08,26.42590512852621
2.08,2.09,40.0
2.09,2.1,40.0
2.1,2.11,35.862468499401075
2.11,2.12,32.75480929378136
2.12,2.13,38.89619100744676
2.13,2.14,31.589552681150963
2.14,2.15,8.700034697521914
2.15,2.16,35.47455354950216
2.16,2.17,35.602938608444674
2.17,2.18,17.120163382709507
2.18,2.19,31.683778762286238
2.19,2.2,39.422607421875
2.2,2.21,40.0
2.21,2.22,31.983106194848006
2.22,2.23,36.78087788060657
2.23,2.24,40.0
2.24,2.25,34.0985107421875
2.25,2.26,34.604458532056015
2.26,2.27,39.61747120452492
2.27,2.2800000000000002,37.85143999974025
2.2800000000000002,2.29,26.7398690284208
2.29,2.3,25.979153541497
2.3,2.31,28.7917672281892
2.31,2.32,39.97284407378538
2.32,2.33,34.789759302932
2.33,2.34,29.883355229452718
2.34,2.35,39.219723277965386
2.35,2.36,34.80653819217332
2.36,2.37,40.0
2.37,2.38,39.516044022768256
2.38,2.39,25.39226119500745
2.39,2.4,30.872377601124754
2.4,2.41,31.77809239696944
2.41,2.42,30.64228299243041
2.42,2.43,40.0
2.43,2.44,28.434291722231137
2.44,2.45,34.533386808487194
2.45,2.46,10.147399324325306
2.46,2.47,33.94536995990893
2.47,2.48,34.17990322244623
2.48,2.49,40.0
2.49,2.5,40.0
2.5,2.51,34.54226832155109
2.51,2.52,26.060184592173755
2.52,2.5300000000000002,38.322165782497905
2.5300000000000002,2.54,37.613889079457294
2.54,2.55,40.0
2.55,2.56,28.149939745089796
2.56,2.5700000000000003,31.22092732609599
2.5700000000000003,2.58,40.0
2.58,2.59,40.0
2.59,2.6,34.559455806525875
2.6,2.61,40.0
2.61,2.62,27.166699386909386
2.62,2.63,36.911313928332675
2.63,2.64,40.0
2.64,2.65,40.0
2.65,2.66,40.0
2.66,2.67,34.836732946667325
2.67,2.68,38.640927516415104
2.68,2.69,40.0
2.69,2.7,33.57092953318352
2.7,2.71,20.10168054805763
2.71,2.7199999999999998,36.86588401146946
2.7199999999999998,2.73,34.75429421118679
2.73,2.74,39.93564256632453
2.74,2.75,40.0
2.75,2.76,37.25490919148797
2.76,2.77,22.51086513082555
2.77,2.7800000000000002,38.18249424417445
2.7800000000000002,2.79,27.94080935234524
2.79,2.8,40.0
2.8,2.81,9.887945275382663
2.81,2.8200000000000003,40.0
2.8200000000000003,2.83,40.0
2.83,2.84,40.0
2.84,2.85,40.0
2.85,2.86,40.0
2.86,2.87,40.0
2.87,2.88,40.0
2.88,2.89,40.0
2.89,2.9,40.0
2.9,2.91,34.744872203136765
2.91,2.92,40.0
2.92,2.93,40.0
2.93,2.94,39.52411514824962
2.94,2.95,25.774515096101823
2.95,2.96,39.247502178033756
2.96,2.9699999999999998,37.94458366706567
2.9699999999999998,2.98,40.0
2.98,2.99,13.98503452109071
2.99,3.0,17.916403529710806
3.0,3.01,39.912122626155906
3.01,3.02,24.609590653410123
3.02,3.0300000000000002,37.26017812304781
3.0300000000000002,3.04,23.799241634071223
3.04,3.05,39.30292303300848
3.05,3.06,37.59307861328125
3.06,3.0700000000000003,30.65474059590815
3.0700000000000003,3.08,21.44213972167563
3.08,3.09,39.01623430176187
3.09,3.1,39.10197798710578
3.1,3.1100000000000003,24.583666936734517
3.1100000000000003,3.12,40.0
3.12,3.13,25.1198970683472
3.13,3.14,14.758771164046266
