start_s,end_s,supply_GiB_s
3.4000000000000004,3.41,35.4755487790535
3.41,3.42,21.433575395647495
3.42,3.4299999999999997,39.41763368077227
3.4299999999999997,3.44,38.47510421291008
3.44,3.45,40.0
3.45,3.46,40.0
3.46,3.4699999999999998,40.0
3.4699999999999998,3.48,36.01695102303529
3.48,3.49,40.0
3.49,3.5,40.0
3.5,3.51,35.29803795850785
3.51,3.52,27.46235679970414
3.52,3.5300000000000002,40.0
3.5300000000000002,3.54,38.13652907062715
3.54,3.55,27.395492653398833
3.55,3.56,37.14283268094914
3.56,3.5700000000000003,40.0
3.5700000000000003,3.58,40.0
3.58,3.59,40.0
3.59,3.6,40.0
3.6,3.6100000000000003,40.0
3.6100000000000003,3.62,33.01374401790781
3.62,3.63,40.0
3.63,3.64,40.0
3.64,3.6500000000000004,39.122787731987046
3.6500000000000004,3.66,40.0
3.66,3.67,40.0
3.67,3.6799999999999997,34.587824758928036
3.6799999999999997,3.69,40.0
3.69,3.7,34.89150980953855
3.7,3.71,23.220203180153476
3.71,3.7199999999999998,40.0
3.7199999999999998,3.73,40.0
3.73,3.74,34.72517911444265
3.74,3.75,40.0
3.75,3.76,40.0
3.76,3.77,40.0
3.77,3.7800000000000002,40.0
3.7800000000000002,3.79,40.0
3.79,3.8,40.0
3.8,3.81,40.0
3.81,3.8200000000000003,40.0
3.8200000000000003,3.83,40.0
3.83,3.84,40.0
3.84,3.85,26.850996056336953
3.85,3.8600000000000003,38.52835169554601
3.8600000000000003,3.87,40.0
3.87,3.88,40.0
3.88,3.89,40.0
3.89,3.9000000000000004,35.56446438627245
3.9000000000000004,3.91,40.0
3.91,3.92,37.587962483981755
3.92,3.9299999999999997,30.900192553921443
3.9299999999999997,3.94,33.38510037926062
3.94,3.95,23.67121907667388
3.95,3.96,29.580495008807702
3.96,3.9699999999999998,28.070710645431973
3.9699999999999998,3.98,22.677606248584198
3.98,3.99,33.21888603952539
3.99,4.0,35.48075055204208
