start_s,end_s,supply_GiB_s
2.75,2.76,37.20495518758253
2.76,2.77,22.51046513082474
2.77,2.7800000000000002,38.16610957620651
2.7800000000000002,2.79,27.94040935234443
2.79,2.8,40.0
2.8,2.81,9.854375939445163
2.81,2.8200000000000003,40.0
2.8200000000000003,2.83,40.0
2.83,2.84,40.0
2.84,2.85,40.0
2.85,2.86,40.0
2.86,2.87,40.0
2.87,2.88,40.0
2.88,2.89,40.0
2.89,2.9,40.0
2.9,2.91,34.644164195324265
2.91,2.92,40.0
2.92,2.93,40.0
2.93,2.94,39.47376114434337
2.94,2.95,25.774515096101823
2.95,2.96,39.230717510065006
2.96,2.9699999999999998,37.92779899909692
2.9699999999999998,2.98,40.0
2.98,2.99,13.93508051718527
2.99,3.0,17.932788197678747
3.0,3.01,39.895337958187156
3.01,3.02,24.559236649503873
3.02,3.0300000000000002,37.27696279101656
3.0300000000000002,3.04,23.732102962196223
3.04,3.05,39.25256902910223
3.05,3.06,37.59307861328125
3.06,3.0700000000000003,30.62157125997146
3.0700000000000003,3.08,21.40817038573732
3.08,3.09,39.03341896973143
3.09,3.1,39.101577987104974
3.1,3.1100000000000003,24.550097600797017
3.1100000000000003,3.12,40.0
3.12,3.13,25.06994306444176
3.13,3.14,14.758371164045457
3.14,3.1500000000000004,38.01825499693041
3.1500000000000004,3.16,35.7440821484488
3.16,3.17,27.972211567901468
3.17,3.1799999999999997,34.80589168697588
3.1799999999999997,3.19,26.937577595854236
3.19,3.2,25.628887634818966
3.2,3.21,38.153844445525465
3.21,3.2199999999999998,37.69630039799449
3.2199999999999998,3.23,40.0
3.23,3.24,29.104868892893137
3.24,3.25,40.0
3.25,3.26,40.0
3.26,3.27,40.0
3.27,3.2800000000000002,37.02402450456975
3.2800000000000002,3.29,33.03376523169027
3.29,3.3,29.453526758632506
3.3,3.31,29.095313572630403
3.31,3.3200000000000003,33.04746362154765
3.3200000000000003,3.33,31.580059138916113
3.33,3.34,23.528313980747043
3.34,3.35,40.0
3.35,3.3600000000000003,32.05863543008127
3.3600000000000003,3.37,35.56844609698419
3.37,3.38,14.861123965180013
3.38,3.39,40.0
3.39,3.4000000000000004,38.718342774351186
3.4000000000000004,3.41,35.4084101071785
3.41,3.42,21.416790727678745
3.42,3.4299999999999997,39.40084901280352
3.4299999999999997,3.44,38.50867354884758
3.44,3.45,40.0
3.45,3.46,40.0
3.46,3.4699999999999998,40.0
3.4699999999999998,3.48,35.96659701912904
3.48,3.49,40.0
3.49,3.5,40.0
3.5,3.51,35.36517663038285
3.51,3.52,27.51271080361039
3.52,3.5300000000000002,40.0
3.5300000000000002,3.54,38.10295973468965
3.54,3.55,27.429061989336333
3.55,3.56,37.12604801298039
3.56,3.5700000000000003,40.0
3.5700000000000003,3.58,40.0
3.58,3.59,40.0
3.59,3.6,40.0
3.6,3.6100000000000003,40.0
3.6100000000000003,3.62,33.14802136165781
3.62,3.63,40.0
3.63,3.64,40.0
3.64,3.6500000000000004,39.139572399955796
3.6500000000000004,3.66,40.0
3.66,3.67,40.0
3.67,3.6799999999999997,34.587824758928036
3.6799999999999997,3.69,40.0
3.69,3.7,34.892309809540166
3.7,3.71,23.236187848120608
3.71,3.7199999999999998,40.0
3.7199999999999998,3.73,40.0
3.73,3.74,34.7083944464739
3.74,3.75,40.0
3.75,3.76,39.99752580334098
3.76,3.77,40.0
3.77,3.7800000000000002,40.0
3.7800000000000002,3.79,40.0
3.79,3.8,40.0
3.8,3.81,40.0
3.81,3.8200000000000003,40.0
3.8200000000000003,3.83,40.0
3.83,3.84,40.0
3.84,3.85,26.836685585027226
3.85,3.8600000000000003,38.54513636351476
3.8600000000000003,3.87,40.0
3.87,3.88,40.0
3.88,3.89,40.0
3.89,3.9000000000000004,35.63160305814745
3.9000000000000004,3.91,40.0
3.91,3.92,37.604747151950505
3.92,3.9299999999999997,30.916977221890193
3.9299999999999997,3.94,33.36831571129187
3.94,3.95,23.67121907667388
3.95,3.96,29.580495008807702
3.96,3.9699999999999998,28.070710645431973
3.9699999999999998,3.98,22.694390916552948
3.98,3.99,33.21888603952539
3.99,4.0,35.44718121610458
