start_s,end_s,supply_GiB_s
2.7199999999999998,2.73,31.226633068352385
2.73,2.74,36.173077223083965
2.74,2.75,20.439781759754624
2.75,2.76,29.3731689453125
2.76,2.77,30.948620664214104
2.77,2.7800000000000002,19.52089509835787
2.7800000000000002,2.79,40.0
2.79,2.8,18.462979354615527
2.8,2.81,23.54888916015625
2.81,2.8200000000000003,17.10357666015625
2.8200000000000003,2.83,35.737395871807166
2.83,2.84,40.0
2.84,2.85,17.937836061786584
2.85,2.86,21.748338566179882
2.86,2.87,40.0
2.87,2.88,34.47942851348125
2.88,2.89,35.565445810963865
2.89,2.9,29.884600096591384
2.9,2.91,24.010968751064866
2.91,2.92,22.17254638671875
2.92,2.93,16.875348096586094
2.93,2.94,29.769244188570156
2.94,2.95,31.918722815356887
2.95,2.96,22.648232751049363
2.96,2.9699999999999998,25.579675294458866
2.9699999999999998,2.98,40.0
2.98,2.99,20.659948728978634
2.99,3.0,31.181303592846234
3.0,3.01,40.0
3.01,3.02,40.0
3.02,3.0300000000000002,39.539637760430196
3.0300000000000002,3.04,29.19391460375482
3.04,3.05,18.518768352685584
3.05,3.06,19.64597154419971
3.06,3.0700000000000003,39.195794771083456
3.0700000000000003,3.08,28.98712158203125
3.08,3.09,33.85849093945217
3.09,3.1,40.0
3.1,3.1100000000000003,40.0
3.1100000000000003,3.12,40.0
3.12,3.13,40.0
3.13,3.14,40.0
3.14,3.1500000000000004,40.0
3.1500000000000004,3.16,40.0
3.16,3.17,40.0
3.17,3.1799999999999997,40.0
3.1799999999999997,3.19,38.160400390625
3.19,3.2,29.54017638678124
3.2,3.21,40.0
3.21,3.2199999999999998,40.0
3.2199999999999998,3.23,40.0
3.23,3.24,40.0
3.24,3.25,40.0
3.25,3.26,40.0
3.26,3.27,29.753737435728908
3.27,3.2800000000000002,40.0
3.2800000000000002,3.29,35.33278901352787
3.29,3.3,29.38193268935356
3.3,3.31,10.604064861285224
3.31,3.3200000000000003,32.48219882988269
3.3200000000000003,3.33,32.24352622011611
3.33,3.34,30.886326451491186
3.34,3.35,29.28650814894354
3.35,3.3600000000000003,34.05609130859375
3.3600000000000003,3.37,21.15487364450746
3.37,3.38,24.081504676627446
3.38,3.39,25.509775826614714
3.39,3.4000000000000004,33.03344790303163
3.4000000000000004,3.41,19.85626220703125
3.41,3.42,30.49774169921875
3.42,3.4299999999999997,23.45333561269217
3.4299999999999997,3.44,40.0
3.44,3.45,34.88803401621408
3.45,3.46,30.627800241170917
3.46,3.4699999999999998,38.35718511039158
3.4699999999999998,3.48,19.632020128578006
3.48,3.49,26.849930102445796
3.49,3.5,30.728842625465404
3.5,3.51,31.242522820935847
3.51,3.52,20.990043697574947
3.52,3.5300000000000002,32.63372021122268
3.5300000000000002,3.54,29.187525154075047
3.54,3.55,34.24212035624987
3.55,3.56,40.0
3.56,3.5700000000000003,35.93752236006003
3.5700000000000003,3.58,39.940822422935526
3.58,3.59,17.689331975925597
3.59,3.6,28.583195745964986
3.6,3.6100000000000003,40.0
3.6100000000000003,3.62,40.0
3.62,3.63,31.04890057699413
3.63,3.64,34.810957876259636
3.64,3.6500000000000004,22.0344287622338
3.6500000000000004,3.66,38.697703656165686
3.66,3.67,40.0
3.67,3.6799999999999997,40.0
3.6799999999999997,3.69,40.0
3.69,3.7,40.0
3.7,3.71,40.0
3.71,3.7199999999999998,40.0
3.7199999999999998,3.73,40.0
3.73,3.74,40.0
3.74,3.75,40.0
3.75,3.76,40.0
3.76,3.77,40.0
3.77,3.7800000000000002,40.0
3.7800000000000002,3.79,40.0
3.79,3.8,40.0
3.8,3.81,40.0
3.81,3.8200000000000003,40.0
3.8200000000000003,3.83,40.0
3.83,3.84,40.0
3.84,3.85,40.0
3.85,3.8600000000000003,40.0
3.8600000000000003,3.87,28.521843749915206
3.87,3.88,18.90683766528855
3.88,3.89,39.56644261078873
3.89,3.9000000000000004,39.591349321086454
3.9000000000000004,3.91,35.98806435546794
3.91,3.92,36.39439611993657
3.92,3.9299999999999997,30.244917645835812
3.9299999999999997,3.94,26.8680962979779
3.94,3.95,38.02572304687419
3.95,3.96,40.0
3.96,3.9699999999999998,40.0
3.9699999999999998,3.98,37.60587547936666
3.98,3.99,35.833901290727226
3.99,4.0,39.79722999818296
