start_ms,end_ms,total_demand_GiB_s,total_supply_GiB_s
2000.0,2000.0785097461492,42.07783892812501,1.9328829826091734
2000.0785097461492,2000.3134950977117,42.07783892812501,3.247815449113084
2000.3134950977117,2000.5484804492742,42.07783892812501,4.562747915616995
2000.5484804492742,2000.7834658008367,42.07783892812501,5.877680382120906
2000.7834658008367,2001.0184511523992,42.07783892812501,7.192612848624817
2001.0184511523992,2001.2534365039617,42.07783892812501,8.507545315128727
2001.2534365039617,2001.4884218555242,42.07783892812501,9.822477781632639
2001.4884218555242,2001.7234072070867,42.07783892812501,11.13741024813655
2001.7234072070867,2001.9583925586492,42.07783892812501,12.452342714640462
2001.9583925586492,2002.1933779102117,42.07783892812501,13.767275181144374
2002.1933779102117,2002.4283632617742,42.07783892812501,15.082207647648286
2002.4283632617742,2002.6633486133367,42.07783892812501,16.397140114152197
2002.6633486133367,2002.8983339648992,42.07783892812501,17.71207258065611
2002.8983339648992,2003.1333193164617,42.07783892812501,19.02700504716002
2003.1333193164617,2003.3683046680242,42.07783892812501,20.341937513663932
2003.3683046680242,2003.6032900195867,42.07783892812501,21.656869980167844
2003.6032900195867,2003.8382753711492,42.07783892812501,22.971802446671756
2003.8382753711492,2004.0732607227117,42.07783892812501,24.286734913175668
2004.0732607227117,2004.3082460742742,42.07783892812501,25.60166737967958
2004.3082460742742,2004.5432314258367,42.07783892812501,26.91659984618349
2004.5432314258367,2004.7782167773992,42.07783892812501,28.231532312687403
2004.7782167773992,2005.7181581836492,42.07783892812501,29.546464779191314
2005.7181581836492,2006.8930849414617,42.07783892812501,30.861397245695226
2006.8930849414617,2026.5564835779674,42.07783892812501,32.176329712199134
2026.5564835779674,2026.7914689295299,42.07783892812501,33.49126217870303
2026.7914689295299,2027.0264542810924,42.07783892812501,34.80619464520693
2027.0264542810924,2027.2614396326549,42.07783892812501,36.12112711171083
2027.2614396326549,2027.4964249842174,42.07783892812501,37.436059578214724
2027.4964249842174,2027.7314103357799,42.07783892812501,38.75099204471862
2027.7314103357799,2027.9663956873424,42.07783892812501,40.06592451122252
2027.9663956873424,2028.2013810389049,42.07783892812501,41.14896620262636
2028.2013810389049,2028.4363663904674,42.07783892812501,41.81731981096503
2028.4363663904674,2028.6713517420299,42.07783892812501,42.07783892812505
2028.6713517420299,2028.9063370935924,42.07783892812501,42.07783892812504
2028.9063370935924,2029.1413224451549,42.07783892812501,42.07783892812503
2029.1413224451549,2029.3763077967174,42.07783892812501,42.077838928125026
2029.3763077967174,2029.6112931482799,42.07783892812501,42.07783892812502
2029.6112931482799,2029.8462784998424,42.07783892812501,42.07783892812501
2029.8462784998424,2030.0812638514049,42.07783892812501,42.077838928125004
2030.0812638514049,2030.3162492029674,42.07783892812501,42.077838928125
2030.3162492029674,2030.5512345545299,42.07783892812501,42.07783892812499
2030.5512345545299,2030.7862199060924,42.07783892812501,42.07783892812498
2030.7862199060924,2031.0212052576549,42.07783892812501,42.077838928124976
2031.0212052576549,2031.2561906092174,42.07783892812501,42.07783892812497
2031.2561906092174,2031.4911759607799,42.07783892812501,42.07783892812496
2031.4911759607799,2031.7261613123424,42.07783892812501,42.077838928124955
2031.7261613123424,2031.9611466639049,42.07783892812501,42.07783892812495
2031.9611466639049,2032.1961320154674,42.07783892812501,42.07783892812494
2032.1961320154674,2032.4311173670299,42.07783892812501,42.07783892812493
2032.4311173670299,2032.6661027185924,42.07783892812501,42.077838928124926
2032.6661027185924,2032.9010880701549,42.07783892812501,42.07783892812492
2032.9010880701549,2033.1360734217174,42.07783892812501,42.07783892812491
2033.1360734217174,2033.3710587732799,42.07783892812501,42.077838928124905
