case,resource,request_id,batch_id,npu_id,ssu_id,layer,block_idx,start_time_ms,end_time_ms,duration_ms,relative_start_ms,relative_end_ms,trace_overlap_start_ms,trace_overlap_end_ms,trace_overlap_ms,actual_rate_gbps_or_compute_units,trace_served_gb,size_gb,path_id,enqueue_time_ms,queue_wait_ms,installed_path_cir_gbps_at_dispatch
adaptive_t0_i100ms,link,710,,6,3,10,132,10917.643283615054,10917.646640548648,0.00335693359375,11.580971803001376,11.584328736595126,10917.643283615054,10917.646640548648,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.643283615054,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,170,10917.647279782048,10917.650636715642,0.00335693359375,11.584967969994977,11.588324903588727,10917.647279782048,10917.650636715642,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.647279782048,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,141,10917.65157594904,10917.655772116032,0.0041961669921875,11.589264136986458,11.593460303978645,10917.65157594904,10917.655772116032,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.092301071,0.5592748780400143,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,1,10,173,10917.655672116032,10917.659868283024,0.0041961669921875,11.593360303979352,11.59755647097154,10917.655672116032,10917.659868283024,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.091801071003,0.5638710450293729,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,141,10917.655772116032,10917.659129049625,0.00335693359375,11.593460303978645,11.596817237572395,10917.655772116032,10917.659129049625,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.655772116032,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,135,10917.65587211603,10917.660068283023,0.0041961669921875,11.593560303977938,11.597756470970126,10917.65587211603,10917.660068283023,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.092001071002,0.5638710450293729,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,173,10917.659868283024,10917.663225216618,0.00335693359375,11.59755647097154,11.60091340456529,10917.659868283024,10917.663225216618,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.659868283024,0.0,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,135,10917.663225216618,10917.666582150212,0.00335693359375,11.60091340456529,11.60427033815904,10917.663225216618,10917.666582150212,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.660068283023,0.003156933595164446,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,2,10,143,10917.664164450016,10917.668360617008,0.0041961669921875,11.60185263796302,11.606048804955208,10917.664164450016,10917.668360617008,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.092701070997,0.5714633790194057,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,143,10917.668360617008,10917.671717550602,0.00335693359375,11.606048804955208,11.609405738548958,10917.668360617008,10917.671717550602,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.668360617008,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,146,10917.668460617007,10917.672656784,0.0041961669921875,11.6061488049545,11.610344971946688,10917.668460617007,10917.672656784,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.092401070999,0.5760595460087643,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,184,10917.672456784001,10917.676652950993,0.0041961669921875,11.610144971948102,11.61434113894029,10917.672456784001,10917.676652950993,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.092201071,0.5802557130009518,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,146,10917.672656784,10917.676013717593,0.00335693359375,11.610344971946688,11.613701905540438,10917.672656784,10917.676013717593,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.672656784,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,184,10917.676652950993,10917.680009884587,0.00335693359375,11.61434113894029,11.61769807253404,10917.676652950993,10917.680009884587,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.676652950993,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,144,10917.680949117985,10917.685145284977,0.0041961669921875,11.61863730593177,11.622833472923958,10917.680949117985,10917.685145284977,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.093101070994,0.5878480469909846,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,144,10917.685145284977,10917.68850221857,0.00335693359375,11.622833472923958,11.626190406517708,10917.685145284977,10917.68850221857,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.685145284977,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,161,10917.685245284976,10917.689441451968,0.0041961669921875,11.62293347292325,11.627129639915438,10917.685245284976,10917.689441451968,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.092801070996,0.5924442139803432,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,0,10,20,10917.685784518377,10917.689980685369,0.0041961669921875,11.62347270632381,11.627668873315997,10917.685784518377,10917.689980685369,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.078901071094,0.6068834472825984,1.1211471739985885
adaptive_t0_i100ms,ssd,710,,6,1,10,185,10917.68924145197,10917.693437618962,0.0041961669921875,11.626929639916852,11.63112580690904,10917.68924145197,10917.693437618962,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.092601070997,0.5966403809725307,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,161,10917.689441451968,10917.692798385562,0.00335693359375,11.627129639915438,11.630486573509188,10917.689441451968,10917.692798385562,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.689441451968,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,0,10,20,10917.692798385562,10917.696155319156,0.00335693359375,11.630486573509188,11.633843507102938,10917.692798385562,10917.696155319156,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.689980685369,0.0028177001931908308,1.1211471739985885
adaptive_t0_i100ms,ssd,710,,6,2,10,150,10917.693537618961,10917.697733785953,0.0041961669921875,11.631225806908333,11.63542197390052,10917.693537618961,10917.697733785953,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.09350107099,0.600036547970376,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,1,10,185,10917.696155319156,10917.69951225275,0.00335693359375,11.633843507102938,11.637200440696688,10917.696155319156,10917.69951225275,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.693437618962,0.002717700193898054,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,3,10,164,10917.697833785953,10917.702029952945,0.0041961669921875,11.635521973899813,11.639718140892,10917.697833785953,10917.702029952945,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.093201070993,0.6046327149597346,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,2,10,150,10917.69951225275,10917.702869186343,0.00335693359375,11.637200440696688,11.640557374290438,10917.69951225275,10917.702869186343,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.697733785953,0.001778466796167777,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,1,10,187,10917.701829952946,10917.706026119939,0.0041961669921875,11.639518140893415,11.643714307885602,10917.701829952946,10917.706026119939,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.093001070994,0.6088288819519221,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,164,10917.702869186343,10917.706226119937,0.00335693359375,11.640557374290438,11.643914307884188,10917.702869186343,10917.706226119937,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.702029952945,0.0008392333984375,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,187,10917.706226119937,10917.70958305353,0.00335693359375,11.643914307884188,11.647271241477938,10917.706226119937,10917.70958305353,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.706026119939,0.00019999999858555384,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,153,10917.71032228693,10917.714518453922,0.0041961669921875,11.648010474877083,11.65220664186927,10917.71032228693,10917.714518453922,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.093901070988,0.6164212159419549,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,153,10917.714518453922,10917.717875387516,0.00335693359375,11.65220664186927,11.65556357546302,10917.714518453922,10917.717875387516,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.714518453922,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,167,10917.714618453922,10917.718814620914,0.0041961669921875,11.652306641868563,11.65650280886075,10917.714618453922,10917.718814620914,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.09360107099,0.6210173829313135,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,189,10917.718614620915,10917.722810787907,0.0041961669921875,11.656302808862165,11.660498975854352,10917.718614620915,10917.722810787907,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.093401070992,0.625213549923501,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,167,10917.718814620914,10917.722171554507,0.00335693359375,11.65650280886075,11.6598597424545,10917.718814620914,10917.722171554507,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.718814620914,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,189,10917.722810787907,10917.726167721501,0.00335693359375,11.660498975854352,11.663855909448102,10917.722810787907,10917.726167721501,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.722810787907,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,154,10917.722910787907,10917.727106954899,0.0041961669921875,11.660598975853645,11.664795142845833,10917.722910787907,10917.727106954899,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.094301070985,0.6286097169213463,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,154,10917.727106954899,10917.730463888493,0.00335693359375,11.664795142845833,11.668152076439583,10917.727106954899,10917.730463888493,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.727106954899,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,1,10,190,10917.731203121892,10917.735399288884,0.0041961669921875,11.668891309838727,11.673087476830915,10917.731203121892,10917.735399288884,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.093801070989,0.6374020509028924,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,3,10,171,10917.73140312189,10917.735599288882,0.0041961669921875,11.669091309837313,11.6732874768295,10917.73140312189,10917.735599288882,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.094001070987,0.6374020509028924,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,190,10917.735399288884,10917.738756222478,0.00335693359375,11.673087476830915,11.676444410424665,10917.735399288884,10917.738756222478,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.735399288884,0.0,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,171,10917.738756222478,10917.742113156071,0.00335693359375,11.676444410424665,11.679801344018415,10917.738756222478,10917.742113156071,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.735599288882,0.003156933595164446,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,2,10,155,10917.739695455875,10917.743891622868,0.0041961669921875,11.677383643822395,11.681579810814583,10917.739695455875,10917.743891622868,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.094701070982,0.6449943848929252,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,155,10917.743891622868,10917.747248556461,0.00335693359375,11.681579810814583,11.684936744408333,10917.743891622868,10917.747248556461,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.743891622868,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,172,10917.743991622867,10917.748187789859,0.0041961669921875,11.681679810813876,11.685875977806063,10917.743991622867,10917.748187789859,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.094401070985,0.6495905518822838,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,192,10917.74798778986,10917.752183956853,0.0041961669921875,11.685675977807477,11.689872144799665,10917.74798778986,10917.752183956853,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.094201070986,0.6537867188744713,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,172,10917.748187789859,10917.751544723453,0.00335693359375,11.685875977806063,11.689232911399813,10917.748187789859,10917.751544723453,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.748187789859,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,192,10917.752183956853,10917.755540890446,0.00335693359375,11.689872144799665,11.693229078393415,10917.752183956853,10917.755540890446,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.752183956853,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,156,10917.752283956852,10917.756480123844,0.0041961669921875,11.689972144798958,11.694168311791145,10917.752283956852,10917.756480123844,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.09510107098,0.6571828858723165,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,156,10917.756480123844,10917.759837057438,0.00335693359375,11.694168311791145,11.697525245384895,10917.756480123844,10917.759837057438,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.756480123844,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,174,10917.760776290836,10917.764972457828,0.0041961669921875,11.698464478782626,11.702660645774813,10917.760776290836,10917.764972457828,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.094801070982,0.6659752198538627,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,194,10917.76477245783,10917.768968624821,0.0041961669921875,11.702460645776227,11.706656812768415,10917.76477245783,10917.768968624821,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.094601070983,0.6701713868460502,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,174,10917.764972457828,10917.768329391422,0.00335693359375,11.702660645774813,11.706017579368563,10917.764972457828,10917.768329391422,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.764972457828,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,194,10917.768968624821,10917.772325558415,0.00335693359375,11.706656812768415,11.710013746362165,10917.768968624821,10917.772325558415,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.768968624821,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,158,10917.76906862482,10917.773264791813,0.0041961669921875,11.706756812767708,11.710952979759895,10917.76906862482,10917.773264791813,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.095501070977,0.6735675538438954,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,158,10917.773264791813,10917.776621725407,0.00335693359375,11.710952979759895,11.714309913353645,10917.773264791813,10917.776621725407,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.773264791813,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,176,10917.773364791812,10917.777560958804,0.0041961669921875,11.711052979759188,11.715249146751376,10917.773364791812,10917.777560958804,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.095201070979,0.678163720833254,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,195,10917.777360958806,10917.781557125798,0.0041961669921875,11.71504914675279,11.719245313744977,10917.777360958806,10917.781557125798,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.09500107098,0.6823598878254415,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,176,10917.777560958804,10917.780917892398,0.00335693359375,11.715249146751376,11.718606080345126,10917.777560958804,10917.780917892398,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.777560958804,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,195,10917.781557125798,10917.784914059392,0.00335693359375,11.719245313744977,11.722602247338727,10917.781557125798,10917.784914059392,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.781557125798,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,160,10917.781657125797,10917.78585329279,0.0041961669921875,11.71934531374427,11.723541480736458,10917.781657125797,10917.78585329279,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.095901070974,0.6857560548232868,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,160,10917.78585329279,10917.789210226383,0.00335693359375,11.723541480736458,11.726898414330208,10917.78585329279,10917.789210226383,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.78585329279,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,177,10917.79014945978,10917.794345626773,0.0041961669921875,11.727837647727938,11.732033814720126,10917.79014945978,10917.794345626773,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.095601070976,0.6945483888048329,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,198,10917.794145626774,10917.798341793767,0.0041961669921875,11.73183381472154,11.736029981713727,10917.794145626774,10917.798341793767,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.095401070977,0.6987445557970204,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,177,10917.794345626773,10917.797702560367,0.00335693359375,11.732033814720126,11.735390748313876,10917.794345626773,10917.797702560367,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.794345626773,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,198,10917.798341793767,10917.80169872736,0.00335693359375,11.736029981713727,11.739386915307477,10917.798341793767,10917.80169872736,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.798341793767,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,163,10917.798441793766,10917.802637960758,0.0041961669921875,11.73612998171302,11.740326148705208,10917.798441793766,10917.802637960758,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.096301070971,0.7021407227948657,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,0,10,29,10917.799081027166,10917.803277194158,0.0041961669921875,11.736769215112872,11.74096538210506,10917.799081027166,10917.803277194158,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.079301071091,0.7197799560744897,1.1211471739985885
adaptive_t0_i100ms,link,710,,6,2,10,163,10917.802637960758,10917.805994894352,0.00335693359375,11.740326148705208,11.743683082298958,10917.802637960758,10917.805994894352,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.802637960758,0.0,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,0,10,29,10917.805994894352,10917.809351827946,0.00335693359375,11.743683082298958,11.747040015892708,10917.805994894352,10917.809351827946,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.803277194158,0.002717700193898054,1.1211471739985885
adaptive_t0_i100ms,ssd,710,,6,3,10,178,10917.80693412775,10917.811130294742,0.0041961669921875,11.744622315696688,11.748818482688876,10917.80693412775,10917.811130294742,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.096001070973,0.7109330567764118,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,199,10917.810930294743,10917.815126461735,0.0041961669921875,11.74861848269029,11.752814649682477,10917.810930294743,10917.815126461735,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.095801070975,0.7151292237685993,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,175,10917.811030294743,10917.815226461735,0.0041961669921875,11.748718482689583,11.75291464968177,10917.811030294743,10917.815226461735,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.096701070968,0.7143292237742571,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,3,10,178,10917.811130294742,10917.814487228336,0.00335693359375,11.748818482688876,11.752175416282626,10917.811130294742,10917.814487228336,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.811130294742,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,199,10917.815126461735,10917.81848339533,0.00335693359375,11.752814649682477,11.756171583276227,10917.815126461735,10917.81848339533,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.815126461735,0.0,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,175,10917.81848339533,10917.821840328923,0.00335693359375,11.756171583276227,11.759528516869977,10917.81848339533,10917.821840328923,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.815226461735,0.003256933594457223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,186,10917.819522628726,10917.823718795718,0.0041961669921875,11.75721081667325,11.761406983665438,10917.819522628726,10917.823718795718,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.09640107097,0.7231215577558032,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,204,10917.82351879572,10917.827714962712,0.0041961669921875,11.761206983666852,11.76540315065904,10917.82351879572,10917.827714962712,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.096201070972,0.7273177247479907,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,186,10917.823718795718,10917.827075729312,0.00335693359375,11.761406983665438,11.764763917259188,10917.823718795718,10917.827075729312,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.823718795718,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,204,10917.827714962712,10917.831071896306,0.00335693359375,11.76540315065904,11.76876008425279,10917.827714962712,10917.831071896306,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.827714962712,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,179,10917.827814962711,10917.832011129703,0.0041961669921875,11.765503150658333,11.76969931765052,10917.827814962711,10917.832011129703,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.097101070965,0.730713891745836,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,179,10917.832011129703,10917.835368063297,0.00335693359375,11.76969931765052,11.77305625124427,10917.832011129703,10917.835368063297,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.832011129703,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,196,10917.836307296695,10917.840503463687,0.0041961669921875,11.773995484642,11.778191651634188,10917.836307296695,10917.840503463687,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.096801070968,0.7395062257273821,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,206,10917.840303463689,10917.84449963068,0.0041961669921875,11.777991651635602,11.78218781862779,10917.840303463689,10917.84449963068,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.096601070969,0.7437023927195696,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,191,10917.840403463688,10917.84459963068,0.0041961669921875,11.778091651634895,11.782287818627083,10917.840403463688,10917.84459963068,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.097501070963,0.7429023927252274,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,3,10,196,10917.840503463687,10917.84386039728,0.00335693359375,11.778191651634188,11.781548585227938,10917.840503463687,10917.84386039728,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.840503463687,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,206,10917.84449963068,10917.847856564274,0.00335693359375,11.78218781862779,11.78554475222154,10917.84449963068,10917.847856564274,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.84449963068,0.0,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,191,10917.847856564274,10917.851213497868,0.00335693359375,11.78554475222154,11.78890168581529,10917.847856564274,10917.851213497868,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.84459963068,0.003256933594457223,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,197,10917.848895797672,10917.853091964664,0.0041961669921875,11.786583985618563,11.79078015261075,10917.848895797672,10917.853091964664,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.097201070965,0.7516947267067735,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,210,10917.852891964665,10917.857088131657,0.0041961669921875,11.790580152612165,11.794776319604352,10917.852891964665,10917.857088131657,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.097001070966,0.755890893698961,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,3,10,197,10917.853091964664,10917.856448898257,0.00335693359375,11.79078015261075,11.7941370862045,10917.853091964664,10917.856448898257,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.853091964664,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,210,10917.857088131657,10917.860445065251,0.00335693359375,11.794776319604352,11.798133253198102,10917.857088131657,10917.860445065251,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.857088131657,0.0,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,193,10917.857188131657,10917.861384298649,0.0041961669921875,11.794876319603645,11.799072486595833,10917.857188131657,10917.861384298649,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.09790107096,0.7592870606968063,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,2,10,193,10917.861384298649,10917.864741232243,0.00335693359375,11.799072486595833,11.802429420189583,10917.861384298649,10917.864741232243,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.861384298649,0.0,1.1664876847117667
adaptive_t0_i100ms,ssd,710,,6,3,10,202,10917.86568046564,10917.869876632632,0.0041961669921875,11.803368653587313,11.8075648205795,10917.86568046564,10917.869876632632,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.097601070962,0.7680793946783524,0.9562725895870315
adaptive_t0_i100ms,ssd,710,,6,1,10,211,10917.869676632634,10917.873872799626,0.0041961669921875,11.807364820580915,11.811560987573102,10917.869676632634,10917.873872799626,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.097401070963,0.7722755616705399,0.9727600480281872
adaptive_t0_i100ms,ssd,710,,6,2,10,201,10917.869776632633,10917.873972799625,0.0041961669921875,11.807464820580208,11.811660987572395,10917.869776632633,10917.873972799625,0.0041961669921875,40.0,0.0001678466796875,0.00016784667968750003,208,10917.098301070957,0.7714755616761977,1.1664876847117667
adaptive_t0_i100ms,link,710,,6,3,10,202,10917.869876632632,10917.873233566226,0.00335693359375,11.8075648205795,11.81092175417325,10917.869876632632,10917.873233566226,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.869876632632,0.0,0.9562725895870315
adaptive_t0_i100ms,link,710,,6,1,10,211,10917.873872799626,10917.87722973322,0.00335693359375,11.811560987573102,11.814917921166852,10917.873872799626,10917.87722973322,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.873872799626,0.0,0.9727600480281872
adaptive_t0_i100ms,link,710,,6,2,10,201,10917.87722973322,10917.880586666814,0.00335693359375,11.814917921166852,11.818274854760602,10917.87722973322,10917.880586666814,0.00335693359375,50.0,0.0001678466796875,0.00016784667968750003,208,10917.873972799625,0.003256933594457223,1.1664876847117667
