npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r,physically_received_GiB
26,26000019,26000019,B,1,2,3928.510636042811,3957.1034780386917,28.592841995880917,28.592841995880917,3957.1034780386917,3928.510636042811,3957.1034780386917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
26,26000019,26000019,B,2,3,3957.1034780386917,3985.6963200345726,28.592841995880917,28.592841995880917,3985.6963200345726,3957.1034780386917,3985.6963200345726,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
26,26000019,26000019,B,3,4,3985.6963200345726,4014.2891620304536,28.592841995880917,28.592841995880917,4014.2891620304536,3985.6963200345726,4000.0,14.303679965427364,gray,True,False,0.03759765625,1.3149324665039004,,,
27,27000008,27000008,B,1,2,1993.978278809096,2022.5711208049768,28.59284199588069,28.59284199588069,2022.5711208049768,2000.0,2022.5711208049768,22.571120804976772,gray,True,False,0.03759765625,1.3149324665039108,,,
27,27000008,27000008,B,2,3,2022.5711208049768,2051.1639628008575,28.59284199588069,28.59284199588069,2051.1639628008575,2022.5711208049768,2051.1639628008575,28.59284199588069,B,True,True,0.03759765625,1.3149324665039108,1.3149324665039108,1.0,0.03759765625
27,27000008,27000008,B,3,4,2051.1639628008575,2079.7568047967384,28.592841995880917,28.592841995880917,2079.7568047967384,2051.1639628008575,2079.7568047967384,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000008,27000008,B,4,5,2079.7568047967384,2108.3496467926193,28.592841995880917,28.592841995880917,2108.3496467926193,2079.7568047967384,2108.3496467926193,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000008,27000008,B,5,6,2108.3496467926193,2136.9424887885,28.592841995880917,28.592841995880917,2136.9424887885,2108.3496467926193,2136.9424887885,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000008,27000008,B,6,7,2136.9424887885,2165.535330784381,28.592841995880917,28.592841995880917,2165.535330784381,2136.9424887885,2165.535330784381,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000008,27000008,B,7,8,2165.535330784381,2194.128172780262,28.592841995880917,28.592841995880917,2194.128172780262,2165.535330784381,2194.128172780262,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0,0.03759765625
27,27000008,27000009,B,8,1,2194.128172780262,2222.721014776143,28.592841995880917,28.592841995880917,2222.721014776143,2194.128172780262,2222.721014776143,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,,
27,27000009,27000009,A,1,2,2222.721014776143,2228.745026324732,6.024011548588987,6.024011548588987,2228.745026324732,2222.721014776143,2228.745026324732,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,28.475925926935663,1.0,0.171539306640625
