policy,seed,request_id,npu_id,category,total_K,miss,admission_ms,completion_ms,ideal_ms,elapsed_ms,noncompute_ms,ratio,raw_ratio,passed
fixed256_od,19,17000009,17,LL,200,1024,2940.1667978275464,3382.435085849673,283.5436075005082,442.26828802212685,158.72468052161867,1.5597893104373168,1.5597893104373168,False
fixed256_od,19,17000010,17,SS,32,256,3382.435085849673,3454.3678562828877,15.979837567787547,71.9327704332145,55.95293286542695,4.501470689427903,4.501470689427903,False
fixed256_od,19,17000011,17,LL,160,1024,3454.3678562828877,3848.9259540471194,229.85653940820262,394.55809776423166,164.70155835602904,1.716540668279771,1.716540668279771,False
fixed256_od,19,17000012,17,LL,128,2048,3848.9259540471194,4230.09413048534,372.6508694745985,381.16817643822105,8.51730696362256,1.0228559964870902,1.0228559964870902,True
fixed256_od,19,18000007,18,LS,160,256,2016.7808397905394,2349.443467788861,58.92951067026337,332.6626279983218,273.7331173280584,5.645094015114364,5.645094015114364,False
fixed256_od,19,18000008,18,LL,200,4096,2349.443467788861,3528.740452866393,1130.6863062355314,1179.2969850775316,48.6106788420002,1.0429921885264914,1.0429921885264914,True
fixed256_od,19,18000009,18,LL,160,2048,3528.740452866393,3987.2906345806578,458.55018171426593,458.5501817142649,-1.0231815394945443e-12,1.0,0.9999999999999978,True
fixed256_od,19,18000010,18,SL,64,1024,3987.2906345806578,4124.5079835094475,101.00752608339441,137.21734892878976,36.20982284539535,1.3584863846234545,1.3584863846234545,True
fixed256_od,19,19000007,19,SL,32,1024,2054.6511107952533,2127.28174564158,58.057852632638046,72.63063484632676,14.572782213688711,1.251004499010637,1.251004499010637,True
fixed256_od,19,19000008,19,SL,64,1024,2127.28174564158,2282.2932228649165,101.00752608339441,155.01147722333644,54.00395113994203,1.5346527455325951,1.5346527455325951,False
fixed256_od,19,19000009,19,LS,128,256,2282.2932228649165,2569.2350948249564,48.19209238871334,286.94187196003986,238.7497795713265,5.95412769475936,5.95412769475936,False
fixed256_od,19,19000010,19,LL,160,1024,2569.2350948249564,2941.336895306885,229.85653940820262,372.1018004819284,142.2452610737258,1.6188436554381087,1.6188436554381087,False
fixed256_od,19,19000011,19,SL,80,2048,2941.336895306885,3185.138755657702,243.80186035081854,243.80186035081715,-1.3926637620897964e-12,1.0,0.9999999999999943,True
