label,strategy,submit_seed,status,input_fingerprint,result_path,audit_passed,warmup_passed,start_ms,end_ms,all_npus_active,each_npu_short_and_long_positive_compute,main_window_valid,device_utilization,request_equal_utilization,pooled_utilization,l0_exposed_stall_ms,l1_7_exposed_stall_ms,short_device_compute_contribution,short_request_equal_utilization,short_pooled_utilization,long_device_compute_contribution,long_request_equal_utilization,long_pooled_utilization,nominal_max_ssu_gib_s,nominal_max_npu_link_gib_s,nominal_any_ssu_over_capacity_ms,full_run_nominal_max_ssu_gib_s,static_max_proof_gib_s,makespan_ms,full_run_device_utilization,SS_request_count,SS_request_equal_utilization,SS_pooled_utilization,SL_request_count,SL_request_equal_utilization,SL_pooled_utilization,LS_request_count,LS_request_equal_utilization,LS_pooled_utilization,LL_request_count,LL_request_equal_utilization,LL_pooled_utilization,random_reference_label,order_mode,pair_input_content_valid,paired_random_device_utilization,paired_device_delta_pp,paired_device_relative_reduction,paired_request_equal_delta_pp,paired_request_equal_relative_reduction
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,2000.0,2250.0,True,True,True,0.8295580896756765,0.7657986818001595,0.8295580896756765,224.30272233236633,1139.2325602622225,0.3174377970774333,0.7509859399915776,0.6695453434023297,0.5121202925982432,0.9801205398430801,0.9738154173344615,32.645130963367635,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,463,0.7509859399915776,0.6695453434023297,0,,,0,,,32,0.9801205398430801,0.9738154173344615,concurrency_l1024_seed7,exact_cohort2,True,0.9147569659267376,-8.519887625106115,0.09313826450585858,-12.422351356233142,0.13957350076167177
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,2250.0,2500.0,True,False,True,0.8864984625527919,0.9298872191594979,0.8864984625527919,134.02572337535048,773.9865762023146,0.6503372309158431,0.9354705070668606,0.8654609482567117,0.23616123163694885,0.7551303076590439,0.9500966513614513,25.40389450739425,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,939,0.9354705070668606,0.8654609482567117,0,,,0,,,30,0.7551303076590439,0.9500966513614513,concurrency_l1024_seed7,exact_cohort2,True,0.9240863977189608,-3.7587935166168984,0.040675780164010675,6.209287250317875,-0.07155252018226153
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,2500.0,2750.0,True,False,True,0.8346991293285371,0.77719963546126,0.8346991293285371,210.98366587193323,1111.42329949977,0.33882696619764135,0.7716753592346844,0.6747119894648967,0.4958721631308957,0.9377286034570437,0.9960875613084383,26.12869938451053,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,494,0.7716753592346844,0.6747119894648967,0,,,0,,,17,0.9377286034570437,0.9960875613084383,concurrency_l1024_seed7,exact_cohort2,True,0.9183993362575381,-8.370020692900104,0.09113705076277383,-10.274110668487602,0.11675911997698284
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,2750.0,3000.0,True,False,True,0.8299301127627321,0.7735594416001013,0.8299301127627321,211.98587679485672,1148.5732211032864,0.359281432022833,0.7602790842289796,0.692103207963474,0.4706486807398991,0.9885352265451315,0.9787143910377926,25.55833069282501,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,518,0.7602790842289796,0.692103207963474,0,,,0,,,32,0.9885352265451315,0.9787143910377926,concurrency_l1024_seed7,exact_cohort2,True,0.9289571879729492,-9.902707521021714,0.1066002572479161,-13.627123526925022,0.1497764790017278
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,3000.0,3250.0,True,True,True,0.8720888513149104,0.9014237992092573,0.8720888513149104,184.75525119079066,838.5339382899251,0.5860719976475726,0.8986489137908499,0.8318860208071431,0.286016853667338,0.9749582627970554,0.9679408002148264,25.400483608050358,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,848,0.8986489137908499,0.8318860208071431,0,,,0,,,32,0.9749582627970554,0.9679408002148264,concurrency_l1024_seed7,exact_cohort2,True,0.9412007354566139,-6.9111884141703435,0.07342948378400334,-2.0654856084931894,0.02240031906859612
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,3250.0,3500.0,True,True,True,0.8460893655778634,0.8006356341605797,0.8460893655778634,188.20443541723353,1043.0806399598591,0.4029876645628913,0.7957371647499298,0.7349364308598088,0.4431017010149721,0.889267315059526,0.9810296519088998,26.007613999989044,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,579,0.7957371647499298,0.7349364308598088,0,,,0,,,32,0.889267315059526,0.9810296519088998,concurrency_l1024_seed7,exact_cohort2,True,0.9270819972398769,-8.099263166201354,0.08736296455237624,-10.310995693028701,0.11409179524276082
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,3500.0,3750.0,True,False,True,0.883063072410034,0.8500699546275722,0.883063072410034,113.49917427804712,821.9962464416813,0.426284412779254,0.8462561537913896,0.7847342898743895,0.45677865963077996,1.0,1.0,25.1722402292481,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,629,0.8462561537913896,0.7847342898743895,0,,,0,,,16,1.0,1.0,concurrency_l1024_seed7,exact_cohort2,True,0.9273307858061104,-4.4267713396076385,0.047736702020083725,-5.312839607495601,0.05882251227942515
concurrency_l1024_seed7__exact_cohort2_p1,baseline,7,complete,2deab240d67209d74e7bd7fa1b6a0ef9405b61246bee79adaf3584de212507fc,runs/concurrency_l1024_seed7__exact_cohort2_p1/baseline/concurrency_l1024_seed7__exact_cohort2_p1_2deab240d672_baseline_104671470b.json.gz,True,True,3750.0,4000.0,True,False,True,0.8688928065545956,0.8665867664661672,0.8688928065545956,192.22250781118782,856.6350397520473,0.5203912452661237,0.8637846040860003,0.8101781333970971,0.348501561288472,0.9774934038285585,0.9743309858900749,25.977692993180522,7.52093395275879,0.0,40.12477328723145,40.12477328723145,5489.062676634656,0.8434955187822176,752,0.8637846040860003,0.8101781333970971,0,,,0,,,19,0.9774934038285585,0.9743309858900749,concurrency_l1024_seed7,exact_cohort2,True,0.9287372895097121,-5.984448295511657,0.06443639512601992,-3.249203954142721,0.036139256452623746
concurrency_l1024_seed7__exact_cohort4_p1,baseline,7,complete,4132463058f40fa4b0657e89eb93e3c2b656ea0c842a941b4683abbff5efc225,runs/concurrency_l1024_seed7__exact_cohort4_p1/baseline/concurrency_l1024_seed7__exact_cohort4_p1_4132463058f4_baseline_104671470b.json.gz,True,True,2000.0,4000.0,True,True,True,0.8367519655630778,0.8458108385822878,0.8367519655630778,1652.6388291622377,8795.235374800777,0.44793693350888386,0.8428597848142347,0.7423301332818183,0.3888150320541941,0.9796095085302652,0.9804204539689914,28.538297590484508,7.52093395275879,0.0,33.8990917692833,40.12477328723145,5638.261820365287,0.8211750212330661,5078,0.8428597848142347,0.7423301332818183,0,,,0,,,112,0.9796095085302652,0.9804204539689914,concurrency_l1024_seed7,exact_cohort4,True,0.9263188369860623,-8.956687142298447,0.09669119081547094,-5.237824801652291,0.05831539126673716
concurrency_l1024_seed7__exact_cohort4_p1,baseline,7,complete,4132463058f40fa4b0657e89eb93e3c2b656ea0c842a941b4683abbff5efc225,runs/concurrency_l1024_seed7__exact_cohort4_p1/baseline/concurrency_l1024_seed7__exact_cohort4_p1_4132463058f4_baseline_104671470b.json.gz,True,True,2000.0,2250.0,True,True,True,0.8501176682768691,0.879425921410987,0.8501176682768691,179.54164822458984,1019.5170055604576,0.538487896344569,0.8771549434297146,0.7922906047843578,0.3116297719323002,0.9345681055187581,0.9728081390101775,27.310418995878983,7.52093395275879,0.0,33.8990917692833,40.12477328723145,5638.261820365287,0.8211750212330661,777,0.8771549434297146,0.7922906047843578,0,,,0,,,32,0.9345681055187581,0.9728081390101775,concurrency_l1024_seed7,exact_cohort4,True,0.9147569659267376,-6.463929764986853,0.0706628099676537,-1.0596273951503976,0.011905628878376784
concurrency_l1024_seed7__exact_cohort4_p1,baseline,7,complete,4132463058f40fa4b0657e89eb93e3c2b656ea0c842a941b4683abbff5efc225,runs/concurrency_l1024_seed7__exact_cohort4_p1/baseline/concurrency_l1024_seed7__exact_cohort4_p1_4132463058f4_baseline_104671470b.json.gz,True,True,2250.0,2500.0,True,False,True,0.8556657859093412,0.8437120748367887,0.8556657859093412,167.3724057324207,987.3013069928497,0.4277395987072797,0.8384879955149683,0.7543478564100399,0.4279261872020615,0.9795381372041178,0.9883559108030124,26.209347271326667,7.52093395275879,0.0,33.8990917692833,40.12477328723145,5638.261820365287,0.8211750212330661,624,0.8384879955149683,0.7543478564100399,0,,,0,,,24,0.9795381372041178,0.9883559108030124,concurrency_l1024_seed7,exact_cohort4,True,0.9240863977189608,-6.8420611809619665,0.07404135801426241,-2.4082271819530487,0.02775112780155967
