start_ms,end_ms,mean_demand_GiB_s_per_card,mean_supply_GiB_s_per_card
2051.4785960447284,2051.7933085691425,1.3149324665039066,1.3149324665039057
2051.7933085691425,2052.107181860158,1.3149324665039066,1.3149324665039055
2052.107181860158,2052.421894384572,1.3149324665039066,1.3149324665039053
2052.421894384572,2052.735767675588,1.3149324665039066,1.314932466503905
2052.735767675588,2053.0496409666034,1.3149324665039066,1.3149324665039048
2053.0496409666034,2054.6131327878925,1.3149324665039066,1.3149324665039046
2054.6131327878925,2072.2430688999843,1.3149324665039066,1.3149324665039044
2072.2430688999843,2072.5544244908046,1.3149324665039066,1.3149324665039044
2072.5544244908046,2072.865780081625,1.3149324665039066,1.3149324665039044
2072.865780081625,2073.180492606039,1.3149324665039066,1.3149324665039044
2073.180492606039,2073.495205130453,1.3149324665039066,1.3149324665039044
2073.495205130453,2073.8065607212734,1.3149324665039066,1.3149324665039044
2073.8065607212734,2074.1212732456875,1.3149324665039066,1.3149324665039044
2074.1212732456875,2074.432628836508,1.3149324665039066,1.3149324665039044
2074.432628836508,2074.743984427328,1.3149324665039066,1.3149324665039044
2074.743984427328,2075.0553400181484,1.3149324665039066,1.3149324665039044
2075.0553400181484,2075.3666956089687,1.3149324665039066,1.3149324665039044
2075.3666956089687,2075.681408133383,1.3149324665039066,1.3149324665039044
2075.681408133383,2075.9952814243984,1.3149324665039066,1.3149324665039044
2075.9952814243984,2076.309154715414,1.3149324665039066,1.3149324665039044
2076.309154715414,2076.6205103062343,1.3149324665039066,1.3149324665039044
2076.6205103062343,2076.93438359725,1.3149324665039066,1.3149324665039044
2076.93438359725,2077.2457391880703,1.3149324665039066,1.3149324665039044
2077.2457391880703,2077.559612479086,1.3149324665039066,1.3149324665039044
2077.559612479086,2077.8734857701015,1.3149324665039066,1.3149324665039044
2077.8734857701015,2078.184841360922,1.3149324665039066,1.3149324665039044
2078.184841360922,2078.499553885336,1.3149324665039066,1.3149324665039044
2078.499553885336,2078.81426640975,1.3149324665039066,1.3149324665039044
2078.81426640975,2079.1281397007656,1.3149324665039066,1.3149324665039044
2079.1281397007656,2079.4428522251796,1.3149324665039066,1.3149324665039044
2079.4428522251796,2079.7567255161953,1.3149324665039066,1.3149324665039044
