order,policy,window,npu_id,seed_count,seeds,complete_seed_set,seed_interpretation,mean_U_percent,min_U_percent,max_U_percent,mean_active_ms,min_active_ms,max_active_ms,mean_compute_ms,min_compute_ms,max_compute_ms
ordered,asu_baseline,warm_2_4s,5,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.98906665851625,99.96719997554877,100.0,2000.0,2000.0,2000.0,1999.7813331703253,1999.3439995109754,2000.0
ordered,asu_baseline,warm_2_4s,6,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,7,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.9419996520872,99.82599895626166,100.0,2000.0,2000.0,2000.0,1998.8399930417443,1996.519979125233,2000.0
ordered,asu_baseline,warm_2_4s,8,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,9,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,10,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,11,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,12,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,13,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.99783293107903,99.99349879323712,100.0,2000.0,2000.0,2000.0,1999.9566586215808,1999.8699758647424,2000.0
ordered,asu_baseline,warm_2_4s,14,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,99.95673453203902,99.89922207027533,100.0,2000.0,2000.0,2000.0,1999.1346906407805,1997.9844414055065,2000.0
ordered,asu_baseline,warm_2_4s,15,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
ordered,asu_baseline,warm_2_4s,16,3,"[7, 19, 43]",True,fixed_queue_varying_simulator_submission_seed,100.0,100.0,100.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0
