order,policy,seed,window,ssu_id,start_ms,end_ms,duration_ms,demand_GiB_s,capacity_GiB_s,margin_GiB_s,active_npu_count,strictly_underload,at_capacity,overloaded
ordered,od_baseline,19,full_population,0,7479.655255605764,7483.696164419241,4.0409088134765625,18.468795179516604,40,21.531204820483396,32,True,False,False
ordered,od_baseline,19,full_population,1,7479.655255605764,7483.696164419241,4.0409088134765625,20.034493961206056,40,19.965506038793944,32,True,False,False
ordered,od_baseline,19,full_population,2,7479.655255605764,7483.696164419241,4.0409088134765625,20.043290021777345,40,19.956709978222655,32,True,False,False
ordered,od_baseline,19,full_population,0,7483.696164419241,8344.693326170642,860.9971617514011,18.468795179516604,40,21.531204820483396,32,True,False,False
ordered,od_baseline,19,full_population,1,7483.696164419241,8344.693326170642,860.9971617514011,20.106328455871584,40,19.893671544128416,32,True,False,False
ordered,od_baseline,19,full_population,2,7483.696164419241,8344.693326170642,860.9971617514011,19.971455527111818,40,20.028544472888182,32,True,False,False
ordered,od_baseline,19,full_population,0,8344.693326170642,8346.94313832805,2.249812157408087,17.89851725247803,40,22.10148274752197,31,True,False,False
ordered,od_baseline,19,full_population,1,8344.693326170642,8346.94313832805,2.249812157408087,19.48474017550049,40,20.51525982449951,31,True,False,False
ordered,od_baseline,19,full_population,2,8344.693326170642,8346.94313832805,2.249812157408087,19.333741135693362,40,20.666258864306638,31,True,False,False
ordered,od_baseline,19,full_population,0,8346.94313832805,8347.254231428473,0.3110931004230224,17.353161497058107,40,22.646838502941893,30,True,False,False
ordered,od_baseline,19,full_population,1,8346.94313832805,8347.254231428473,0.3110931004230224,18.829433662939454,40,21.170566337060546,30,True,False,False
ordered,od_baseline,19,full_population,2,8346.94313832805,8347.254231428473,0.3110931004230224,18.704822804846195,40,21.295177195153805,30,True,False,False
ordered,od_baseline,19,full_population,0,8347.254231428473,8347.371147361253,0.1169159327801026,16.771155489257815,40,23.228844510742185,29,True,False,False
ordered,od_baseline,19,full_population,1,8347.254231428473,8347.371147361253,0.1169159327801026,18.2019813421875,40,21.7980186578125,29,True,False,False
ordered,od_baseline,19,full_population,2,8347.254231428473,8347.371147361253,0.1169159327801026,18.084700534570317,40,21.915299465429683,29,True,False,False
ordered,od_baseline,19,full_population,0,8347.371147361253,8347.849510398362,0.478363037109375,16.208207612695315,40,23.791792387304685,28,True,False,False
ordered,od_baseline,19,full_population,1,8347.371147361253,8347.849510398362,0.478363037109375,17.53201472867432,40,22.46798527132568,28,True,False,False
ordered,od_baseline,19,full_population,2,8347.371147361253,8347.849510398362,0.478363037109375,17.488034425817872,40,22.511965574182128,28,True,False,False
ordered,od_baseline,19,full_population,0,8347.849510398362,8348.958030272948,1.1085198745859088,15.651123776513673,40,24.34887622348633,27,True,False,False
ordered,od_baseline,19,full_population,1,8347.849510398362,8348.958030272948,1.1085198745859088,16.897232357446292,40,23.102767642553708,27,True,False,False
ordered,od_baseline,19,full_population,2,8347.849510398362,8348.958030272948,1.1085198745859088,16.850320034399417,40,23.149679965600583,27,True,False,False
ordered,od_baseline,19,full_population,0,8348.958030272948,8349.64966603801,0.6916357650625287,15.058855698046877,40,24.941144301953123,26,True,False,False
ordered,od_baseline,19,full_population,1,8348.958030272948,8349.64966603801,0.6916357650625287,16.299100238598633,40,23.700899761401367,26,True,False,False
ordered,od_baseline,19,full_population,2,8348.958030272948,8349.64966603801,0.6916357650625287,16.211139632885743,40,23.788860367114257,26,True,False,False
ordered,od_baseline,19,full_population,0,8349.64966603801,8351.458790754645,1.80912471663396,14.494441811389162,40,25.505558188610838,25,True,False,False
ordered,od_baseline,19,full_population,1,8349.64966603801,8351.458790754645,1.80912471663396,15.652589786608889,40,24.34741021339111,25,True,False,False
ordered,od_baseline,19,full_population,2,8349.64966603801,8351.458790754645,1.80912471663396,15.59248337270508,40,24.407516627294918,25,True,False,False
ordered,od_baseline,19,full_population,0,8351.458790754645,8353.496682770849,2.037892016203841,13.86405747044678,40,26.13594252955322,24,True,False,False
ordered,od_baseline,19,full_population,1,8351.458790754645,8353.496682770849,2.037892016203841,15.04419559709473,40,24.955804402905272,24,True,False,False
ordered,od_baseline,19,full_population,2,8351.458790754645,8353.496682770849,2.037892016203841,15.001681304333498,40,24.9983186956665,24,True,False,False
ordered,od_baseline,19,full_population,0,8353.496682770849,8354.906594880224,1.409912109375,13.268857371789553,40,26.73114262821045,23,True,False,False
ordered,od_baseline,19,full_population,1,8353.496682770849,8354.906594880224,1.409912109375,14.387423074438479,40,25.61257692556152,23,True,False,False
ordered,od_baseline,19,full_population,2,8353.496682770849,8354.906594880224,1.409912109375,14.42407332681885,40,25.57592667318115,23,True,False,False
ordered,od_baseline,19,full_population,0,8354.906594880224,8355.553672996019,0.6470781157950114,12.685385353894045,40,27.314614646105955,22,True,False,False
ordered,od_baseline,19,full_population,1,8354.906594880224,8355.553672996019,0.6470781157950114,13.793688985876466,40,26.206311014123536,22,True,False,False
ordered,od_baseline,19,full_population,2,8354.906594880224,8355.553672996019,0.6470781157950114,13.771698834448244,40,26.228301165551756,22,True,False,False
ordered,od_baseline,19,full_population,0,8355.553672996019,8356.597650178075,1.043977182056551,12.082855204760744,40,27.917144795239256,21,True,False,False
ordered,od_baseline,19,full_population,1,8355.553672996019,8356.597650178075,1.043977182056551,13.182362776171876,40,26.81763722382812,21,True,False,False
ordered,od_baseline,19,full_population,2,8355.553672996019,8356.597650178075,1.043977182056551,13.155974594458009,40,26.84402540554199,21,True,False,False
ordered,od_baseline,19,full_population,0,8356.597650178075,8357.789361603856,1.19171142578125,11.486189096008301,40,28.513810903991697,20,True,False,False
ordered,od_baseline,19,full_population,1,8356.597650178075,8357.789361603856,1.19171142578125,12.58716267751465,40,27.412837322485352,20,True,False,False
ordered,od_baseline,19,full_population,2,8356.597650178075,8357.789361603856,1.19171142578125,12.518260203039553,40,27.481739796960447,20,True,False,False
ordered,od_baseline,19,full_population,0,8357.789361603856,8358.427178986669,0.6378173828125,10.949629401159669,40,29.05037059884033,19,True,False,False
ordered,od_baseline,19,full_population,1,8357.789361603856,8358.427178986669,0.6378173828125,11.942118235620118,40,28.057881764379882,19,True,False,False
ordered,od_baseline,19,full_population,2,8357.789361603856,8358.427178986669,0.6378173828125,11.87028374095459,40,28.12971625904541,19,True,False,False
ordered,od_baseline,19,full_population,0,8358.427178986669,8360.240791526292,1.8136125396231364,10.32950713088379,40,29.67049286911621,18,True,False,False
ordered,od_baseline,19,full_population,1,8358.427178986669,8360.240791526292,1.8136125396231364,11.354248187438966,40,28.645751812561034,18,True,False,False
ordered,od_baseline,19,full_population,2,8358.427178986669,8360.240791526292,1.8136125396231364,11.248695460583498,40,28.751304539416502,18,True,False,False
ordered,od_baseline,19,full_population,0,8360.240791526292,8361.23528310344,0.9944915771484375,9.803209506701661,40,30.196790493298337,17,True,False,False
ordered,od_baseline,19,full_population,1,8360.240791526292,8361.23528310344,0.9944915771484375,10.681349553735354,40,29.31865044626465,17,True,False,False
ordered,od_baseline,19,full_population,2,8360.240791526292,8361.23528310344,0.9944915771484375,10.618311119641115,40,29.381688880358887,17,True,False,False
ordered,od_baseline,19,full_population,0,8361.23528310344,8361.3108141093,0.075531005859375,9.212407438330079,40,30.78759256166992,16,True,False,False
