start_ms,end_ms,npu,compute_ms,active_ms,idle_ms,device_utilization_percent,both_A_and_B_positive_compute,A_compute_ms,A_active_ms,A_L0_stall_ms,A_internal_stall_ms,A_conditional_utilization_percent,A_compute_share_of_card,A_admissions_count,B_compute_ms,B_active_ms,B_L0_stall_ms,B_internal_stall_ms,B_conditional_utilization_percent,B_compute_share_of_card,B_admissions_count
0.0,6130.955343655675,0,6068.130771873688,6129.0586761752065,1.89666748046875,98.97528903310315,True,578.305108664563,639.2330129660818,9.958449291254308,50.96945501026452,90.46859234963328,0.09530201810169572,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983042,24
0.0,6130.955343655675,1,6068.130771873688,6129.930639676183,1.0247039794921875,98.97528903310315,True,578.305108664563,640.1049764670583,9.802451879144932,51.99741592335046,90.34535426617235,0.09530201810169572,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983042,24
0.0,6130.955343655675,2,6068.130771873687,6126.449499539464,4.5058441162109375,98.97528903310315,True,578.3051086645621,636.6238363303396,10.747340256575473,47.57138740920207,90.83937415822484,0.09530201810169558,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983043,24
0.0,6130.955343655675,3,6068.130771873687,6123.366995267003,7.588348388671875,98.97528903310315,True,578.3051086645621,633.5413320578787,11.683185495833285,43.55303789748332,91.2813544123637,0.09530201810169558,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983043,24
0.0,6130.955343655675,4,6068.130771873687,6125.4197601595815,5.53558349609375,98.97528903310315,True,578.3051086645621,635.5940969504568,11.218550193099315,46.07043809279541,90.98654494106162,0.09530201810169558,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983043,24
0.0,6130.955343655675,5,6068.130771873688,6128.341970852941,2.613372802734375,98.97528903310315,True,578.305108664563,638.5163076438162,10.113607469965245,50.09759150928795,90.57013920264026,0.09530201810169572,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983042,24
0.0,6130.955343655675,6,6068.130771873688,6130.955343655675,0.0,98.97528903310315,True,578.305108664563,641.1296804465508,9.508631760481673,53.315940021506066,90.20095720132157,0.09530201810169572,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983042,24
0.0,6130.955343655675,7,6068.130771873687,6127.162847928136,3.7924957275390625,98.97528903310315,True,578.3051086645621,637.3371847190115,10.43010424657157,48.60197180787783,90.73770094232376,0.09530201810169558,12,5489.825663209124,5489.825663209124,0.0,0.0,100.0,0.9046979818983043,24
0.0,6130.955343655675,8,6068.13077187369,6123.200793441149,7.7545502145267164,98.9752890331032,True,578.3051086645646,628.3822307447185,8.206744398852834,41.87037768130108,92.03078641787727,0.09530201810169595,12,5489.825663209125,5494.81856269643,4.992899487304688,0.0,99.90913440670816,0.9046979818983041,24
0.0,6130.955343655675,9,6068.13077187369,6125.340838607164,5.6145050485110914,98.9752890331032,True,578.3051086645646,630.517979743742,8.011391446226753,44.20147963295062,91.71905119971393,0.09530201810169595,12,5489.825663209125,5494.822858863422,4.997195654296875,0.0,99.90905629202885,0.9046979818983041,24
