scenario,policy,SLO_multiple,CDF_percent
full,od_baseline,4.647109157296723,63.56666577092235
full,od_baseline,4.647337086351307,63.74491889035193
full,od_baseline,4.659581191591477,63.911585557018604
full,od_baseline,4.6746510706406585,64.07825222368527
full,od_baseline,4.7275411664451115,64.25650534311485
full,od_baseline,4.804185311844078,64.42317200978152
full,od_baseline,4.807883522573238,64.5898386764482
full,od_baseline,4.810710689866842,64.75650534311487
full,od_baseline,4.820762844528421,64.93475846254445
full,od_baseline,4.826416943541597,65.10142512921112
full,od_baseline,4.874409034683753,65.26809179587778
full,od_baseline,4.905855580530681,65.43559598348247
full,od_baseline,4.90908135161508,65.61384910291207
full,od_baseline,4.934102726646719,65.79210222234165
full,od_baseline,4.939699907628557,65.97035534177125
full,od_baseline,4.969475637487142,66.13785952937593
full,od_baseline,4.970684122816293,66.3045261960426
full,od_baseline,4.972554264958002,66.47119286270926
full,od_baseline,4.978022141934127,66.64944598213886
full,od_baseline,4.984718369863513,66.81611264880553
full,od_baseline,5.0016505947987175,66.98361683641022
full,od_baseline,5.024725533870362,67.1618699558398
full,od_baseline,5.0263923466036236,67.3401230752694
full,od_baseline,5.039145763958706,67.51837619469899
full,od_baseline,5.058382346250046,67.68588038230368
full,od_baseline,5.058939120735639,67.85338456990836
full,od_baseline,5.064427307168114,68.02005123657503
full,od_baseline,5.065827351106634,68.19830435600461
full,od_baseline,5.083919245850302,68.36580854360932
full,od_baseline,5.0900641776335895,68.533312731214
full,od_baseline,5.099266428003797,68.7115658506436
full,od_baseline,5.105596277660865,68.87823251731025
full,od_baseline,5.1154972632389235,69.04573670491494
full,od_baseline,5.121740995675908,69.21240337158162
full,od_baseline,5.1333048564470385,69.37990755918632
full,od_baseline,5.140223181672176,69.54657422585298
full,od_baseline,5.142627052520432,69.72482734528256
full,od_baseline,5.165296209547991,69.90308046471215
full,od_baseline,5.165499897171933,70.08133358414175
full,od_baseline,5.16550473054142,70.24883777174644
full,od_baseline,5.1770096534245775,70.4155044384131
full,od_baseline,5.197593516362031,70.59375755784268
full,od_baseline,5.204350966747603,70.76042422450935
full,od_baseline,5.2128600034380925,70.92709089117602
full,od_baseline,5.218463900899915,71.1053440106056
full,od_baseline,5.243552361070704,71.2728481982103
full,od_baseline,5.246223177553729,71.4511013176399
full,od_baseline,5.2636520646549805,71.61860550524459
full,od_baseline,5.282735551925057,71.78610969284928
full,od_baseline,5.290446472317222,71.96436281227886
full,od_baseline,5.3165664724563255,72.14261593170845
full,od_baseline,5.326735190303596,72.32086905113805
full,od_baseline,5.334191915751291,72.4875357178047
full,od_baseline,5.340526833281915,72.65503990540941
full,od_baseline,5.343297480399941,72.82170657207607
full,od_baseline,5.343719851421243,72.99995969150567
full,od_baseline,5.34662732327717,73.16662635817232
full,od_baseline,5.357307267964255,73.33413054577701
full,od_baseline,5.368948071353391,73.5123836652066
full,od_baseline,5.370814924484655,73.67905033187327
full,od_baseline,5.372620299139089,73.85730345130285
full,od_baseline,5.388225658204631,74.02397011796951
full,od_baseline,5.389510590650246,74.20222323739912
full,od_baseline,5.401495947353843,74.36972742500382
full,od_baseline,5.402633946196189,74.54798054443339
full,od_baseline,5.422104453731511,74.71548473203808
full,od_baseline,5.433590107971541,74.88298891964278
full,od_baseline,5.435871152794619,75.05049310724749
full,od_baseline,5.443713346684341,75.22874622667706
full,od_baseline,5.45117228331954,75.40699934610664
full,od_baseline,5.483717647923449,75.58525246553623
full,od_baseline,5.491029230528681,75.75275665314093
full,od_baseline,5.514457552287994,75.92026084074561
full,od_baseline,5.528149790840218,76.09851396017521
full,od_baseline,5.529373602066347,76.2767670796048
full,od_baseline,5.535878737167377,76.44343374627147
full,od_baseline,5.548207105576617,76.61010041293814
full,od_baseline,5.548241714984837,76.78835353236772
full,od_baseline,5.563458086765283,76.95585771997241
full,od_baseline,5.564318347296592,77.1233619075771
full,od_baseline,5.595834344983097,77.30161502700669
full,od_baseline,5.599824420894455,77.46911921461138
full,od_baseline,5.607968499585371,77.63662340221606
full,od_baseline,5.61355690674274,77.80329006888275
full,od_baseline,5.618335456934217,77.97079425648744
full,od_baseline,5.62063464172702,78.13829844409211
full,od_baseline,5.643972372420091,78.31655156352171
full,od_baseline,5.645094015114364,78.48405575112639
full,od_baseline,5.646100004381039,78.65072241779308
full,od_baseline,5.654163878935427,78.81822660539775
full,od_baseline,5.662914785976302,78.98489327206443
full,od_baseline,5.6706403696723156,79.15155993873108
full,od_baseline,5.6791551999941285,79.32981305816068
full,od_baseline,5.682745210978791,79.49647972482735
full,od_baseline,5.683017284450532,79.67473284425694
full,od_baseline,5.684785406926511,79.84223703186161
full,od_baseline,5.691023890397499,80.00974121946632
