request_id,npu_id,input_order,profile_id,seq_len_k,nql,category,arrival_ms,admission_ms,completion_ms,layer_compute_ms,layer_kv_gib,warm_active_ms,warm_compute_ms,warm_stall_ms,warm_conditional_utilization
207,0,207,S,1.05859375,128,SS,0.0,1559.171530401958,1569.41777214947,0.5291376447445161,0.0012536048889160156,2.6781571064996115,2.6781571064996115,0.0,1.0
208,0,208,S,1.0341796875,126,SS,0.0,1569.41777214947,1574.4625917804492,0.5264764019405788,0.001223444938659668,5.044819630979191,4.211811215523994,0.8330084154551969,0.8348784542583316
209,0,209,S,0.96484375,126,SS,0.0,1574.4625917804492,1585.1996308841103,0.5250450419528175,0.0011303424835205078,10.737039103661118,4.200360335622463,6.536678768038655,0.3912028535120286
210,0,210,S,1.0009765625,116,SS,0.0,1585.1996308841103,1589.3204240673244,0.5150991479017808,0.0011919736862182617,4.1207931832141185,4.1207931832141185,0.0,1.0
211,0,211,S,1.0390625,133,SS,0.0,1589.3204240673244,1600.4699214571576,0.5353747577801626,0.0012208223342895508,11.149497389833186,4.282998062240949,6.866499327592237,0.3841427028043844
212,0,212,S,1.046875,137,SS,0.0,1600.4699214571576,1604.7968613627856,0.5408674882036155,0.0012260675430297852,4.3269399056280236,4.3269399056280236,0.0,1.0
213,0,213,S,0.98828125,124,SS,0.0,1604.7968613627856,1615.6433011316883,0.5233946791395978,0.0011644363403320312,10.846439768902655,4.1871574331162265,6.659282335786429,0.38603979944839034
214,0,214,S,1.0009765625,134,SS,0.0,1615.6433011316883,1620.908879411254,0.5358679403958397,0.001168370246887207,5.265578279565716,4.286943523165974,0.9786347563997424,0.8141448660638929
215,0,215,S,1.01171875,136,SS,0.0,1620.908879411254,1628.982082476912,0.5387535056065125,0.0011801719665527344,8.073203065657935,4.3100280448525154,3.76317502080542,0.5338684051175002
216,0,216,S,1.0166015625,128,SS,0.0,1628.982082476912,1637.4924210915785,0.5282570047524275,0.001197218894958496,8.51033861466658,4.226056038020033,4.284282576646547,0.4965790703952621
217,0,217,S,0.9482421875,144,SS,0.0,1637.4924210915785,1644.0685679958917,0.5478548064810063,0.001084446907043457,6.576146904313191,4.3828384518474195,2.1933084524657716,0.6664751435179748
218,0,218,S,1.0,142,SS,0.0,1644.0685679958917,1653.980312027838,0.5464300412501076,0.0011565685272216797,9.911744031946228,4.371440330000041,5.540303701946186,0.4410364428208185
219,0,219,S,1.0283203125,135,SS,0.0,1653.980312027838,1659.0133554833362,0.537795842995667,0.001203775405883789,5.033043455498273,4.30236674396474,0.7306767115335333,0.8548240805003747
220,0,220,S,0.9462890625,137,SS,0.0,1659.0133554833362,1670.3817157813812,0.5386097282309179,0.00109100341796875,11.36836029804499,4.308877825847958,7.059482472197033,0.37902368616773635
221,0,221,S,1.0,141,SS,0.0,1670.3817157813812,1675.7661789663032,0.5451070986433538,0.0011578798294067383,5.3844631849219695,4.360856789146055,1.0236063957759143,0.8098962959497422
222,0,222,S,1.044921875,114,SS,0.0,1675.7661789663032,1686.5626957633972,0.5137815850882269,0.0012536048889160156,10.796516797094,4.110252680706253,6.686264116387747,0.38070173537937463
223,0,223,S,1.01953125,140,SS,0.0,1686.5626957633972,1690.9165530116438,0.5442321560307583,0.0011854171752929688,4.353857248246641,4.353857248246641,0.0,1.0
224,0,224,S,1.009765625,133,SS,0.0,1690.9165530116438,1701.3625055177176,0.5347363577870338,0.001181483268737793,10.445952506073809,4.277890862296772,6.168061643777037,0.4095261643023351
225,0,225,S,0.978515625,143,SS,0.0,1701.3625055177176,1706.7202055088248,0.5472496238638822,0.001126408576965332,5.357699991107211,4.3779969909119245,0.9797030001952862,0.8171411236498103
226,0,226,S,0.974609375,138,SS,0.0,1706.7202055088248,1714.5544820550738,0.5405641908302188,0.0011277198791503906,7.83427654624893,4.324513526642477,3.509763019606453,0.5519990902941847
227,0,227,S,1.0361328125,122,SS,0.0,1714.5544820550738,1722.034647482159,0.5222169563232064,0.0012313127517700195,7.48016542708524,4.177735650586328,3.3024297764989115,0.55850845697329
228,0,228,S,1.060546875,125,SS,0.0,1722.034647482159,1730.0432766591694,0.5259417805318127,0.0012601613998413086,8.008629177010334,4.20753424425493,3.8010949327554044,0.525375086204906
229,0,229,S,1.0283203125,141,SS,0.0,1730.0432766591694,1736.687009376587,0.5457613386346217,0.0011959075927734375,6.643732717417606,4.366090709076161,2.277642008341445,0.6571743468291187
230,0,230,S,1.0009765625,136,SS,0.0,1736.687009376587,1744.305726944435,0.5385141456093292,0.0011657476425170898,7.61871756784808,4.3081131648741575,3.3106044029739223,0.5654643483642079
231,0,231,S,0.9853515625,131,SS,0.0,1744.305726944435,1750.7703956452024,0.5315632725789818,0.0011513233184814453,6.464668700767334,4.252506180631826,2.2121625201355073,0.6578072871896852
232,0,232,S,1.0361328125,130,SS,0.0,1750.7703956452024,1757.2232424415977,0.5313243299615885,0.0012208223342895508,6.452846796395306,4.250594639692281,2.2022521567030253,0.6587161874146387
233,0,233,S,1.0107421875,118,SS,0.0,1757.2232424415977,1765.0736535202068,0.5174263107094532,0.0012024641036987305,7.850411078609113,4.139410485675398,3.711000592933715,0.5272858254460725
