num_ssu,seed,strategy,npu_id,npu_utilizations,compute_ms_by_npu,active_ms_by_npu,io_stall_ms_by_npu,idle_ms_by_npu,whole_compute_ms_by_npu,whole_stall_ms_by_npu,nonterminal_idle_ms_by_npu,terminal_tail_ms_by_npu,last_completion_ms_by_npu
6,20260906,baseline,17,0.8480165992738291,848.0165992738291,1000.0,151.98340072617088,0.0,4405.6049770093605,348.7582204188126,0.0,54.00777624250077,4754.363197428173
6,20260906,baseline,18,0.8642428604052919,864.2428604052918,1000.0,135.75713959470818,0.0,4405.604977009363,223.9542174175587,0.0,178.81177924375243,4629.559194426922
6,20260906,baseline,19,0.8098964677126901,809.8964677126901,1000.0,190.10353228730992,0.0,4405.6049770093505,291.40155217228266,0.0,111.36444448904058,4697.006529181634
6,20260906,baseline,20,0.9744108555248029,974.4108555248029,1000.0,25.589144475197145,0.0,4405.604977009361,221.89413293930153,0.0,180.87186372201086,4627.499109948663
6,20260906,baseline,21,0.9035967827537627,903.5967827537627,1000.0,96.40321724623732,0.0,4405.604977009356,348.1515330648848,0.0,54.61446359643287,4753.756510074241
6,20260906,baseline,22,1.0,1000.0,1000.0,0.0,0.0,4405.604977009364,183.04431897447876,0.0,219.72167768683084,4588.649295983843
6,20260906,baseline,23,0.9693835092099603,969.3835092099603,1000.0,30.616490790039734,0.0,4405.6049770093605,258.79135182660053,0.0,143.97464483471322,4664.396328835961
6,20260906,baseline,24,0.807769425092396,807.769425092396,1000.0,192.23057490760402,0.0,4405.604977009361,295.7583741289377,0.0,107.00762253237463,4701.3633511383
6,20260906,baseline,25,1.0,1000.0,1000.0,0.0,0.0,4405.604977009357,213.34719261997992,0.0,189.41880404133735,4618.952169629337
6,20260906,baseline,26,0.9149639356842015,914.9639356842015,1000.0,85.03606431579851,0.0,4405.604977009356,201.7278600933464,0.0,201.03813656797138,4607.332837102703
6,20260906,baseline,27,0.9793615492098109,979.3615492098108,1000.0,20.638450790189154,0.0,4405.60497700936,223.62386197696696,0.0,179.14213468434718,4629.228838986327
6,20260906,baseline,28,1.0,1000.0,1000.0,0.0,0.0,4405.60497700936,232.83672314684136,0.0,169.9292735144736,4638.441700156201
6,20260906,baseline,29,0.9970566005271435,997.0566005271435,1000.0,2.9433994728565267,0.0,4405.60497700936,185.8533785902037,0.0,216.91261807111096,4591.458355599563
6,20260906,baseline,30,0.8856382564836145,885.6382564836144,1000.0,114.36174351638556,0.0,4405.604977009357,272.6088692521665,0.0,130.15712740915114,4678.213846261523
6,20260906,baseline,31,0.9438515279763019,943.8515279763019,1000.0,56.148472023698105,0.0,4405.604977009349,291.94041933590864,0.0,110.82557732541682,4697.545396345257
6,20260906,new_once,0,0.9266536627937987,926.6536627937987,1000.0,73.34633720620127,0.0,4405.604977009359,251.02911906900488,0.0,88.94459916862434,4656.634096078364
6,20260906,new_once,1,0.9652054670850018,965.2054670850017,1000.0,34.794532914998285,0.0,4405.60497700936,137.3473393398099,0.0,202.62637889781763,4542.95231634917
6,20260906,new_once,2,0.8856358454019687,885.6358454019687,1000.0,114.36415459803129,0.0,4405.604977009358,232.03142458040247,0.0,107.94229365722822,4637.63640158976
6,20260906,new_once,3,0.9667981491912051,966.7981491912051,1000.0,33.201850808794916,0.0,4405.604977009366,148.7704830497293,0.0,191.20323518789246,4554.3754600590955
6,20260906,new_once,4,0.964439749994432,964.4397499944321,1000.0,35.56025000556792,0.0,4405.604977009362,173.95168116985081,0.0,166.02203706777527,4579.556658179213
6,20260906,new_once,5,0.8160407077718428,816.0407077718428,1000.0,183.9592922281572,0.0,4405.604977009359,279.54436364369394,0.0,60.429354593935386,4685.149340653053
6,20260906,new_once,6,0.9041481115713632,904.1481115713632,1000.0,95.85188842863681,0.0,4405.60497700936,278.1733805228325,0.0,61.800337714796115,4683.778357532192
6,20260906,new_once,7,0.9948628977624,994.8628977624,1000.0,5.137102237599947,0.0,4405.60497700937,91.47601893839737,0.0,248.49769929922059,4497.080995947767
6,20260906,new_once,8,0.9101627916586215,910.1627916586215,1000.0,89.83720834137853,0.0,4405.604977009356,202.14360445814634,0.0,137.83011377948606,4607.748581467502
6,20260906,new_once,9,0.9947666531737097,994.7666531737098,1000.0,5.233346826290244,0.0,4405.604977009365,162.9170838410542,0.0,177.05663439656928,4568.522060850419
6,20260906,new_once,10,0.9701913957114909,970.1913957114909,1000.0,29.80860428850906,0.0,4405.60497700936,239.35455601207616,0.0,100.61916222555192,4644.959533021436
6,20260906,new_once,11,0.9502209672914796,950.2209672914796,1000.0,49.77903270852039,0.0,4405.60497700936,134.60505694564654,0.0,205.36866129198188,4540.210033955006
6,20260906,new_once,12,0.941695613066742,941.695613066742,1000.0,58.304386933258,0.0,4405.60497700936,248.1703194695299,0.0,91.80339876809921,4653.775296478889
6,20260906,new_once,13,0.9772221990276674,977.2221990276673,1000.0,22.77780097233267,0.0,4405.604977009362,339.97371823762535,0.0,0.0,4745.578695246988
6,20260906,new_once,14,0.9968504612633562,996.8504612633562,1000.0,3.1495387366437626,0.0,4405.604977009361,106.4605312675078,0.0,233.51318697011902,4512.065508276869
