case,strategy,seed,order_mode,npu,ssu,complete_native_run,has_extended_windows,request_count,makespan_ms,input_fingerprint,manifest_sha256,source_unchanged_during_run,current_source_files_match,window,full_2s_bin,start_ms,end_ms,available,first_npu_finishes_ms,ends_before_first_npu_finishes,duration_ms,U_percent,SLO_1p5_percent,admitted_count,passed_count,completed_after_window_count,all_npus_active,mixed_npu_count,all_npus_compute_AB,missing_A_npu_ids,missing_B_npu_ids,inactive_npu_ids,nominal_strict_under40,nominal_peak_GB_s,any_ssu_over40_percent,any_ssu_at_or_above40_percent,internal_stall_card_ms,layer0_stall_card_ms,per_npu_U_percent,valid_all_active_mixed_underload_window,A_admitted_count,A_passed_count,A_SLO_1p5_percent,B_admitted_count,B_passed_count,B_SLO_1p5_percent,SSU0_nominal_peak_GB_s,SSU0_nominal_mean_GB_s,SSU0_over40_percent,SSU1_nominal_peak_GB_s,SSU1_nominal_mean_GB_s,SSU1_over40_percent,SSU2_nominal_peak_GB_s,SSU2_nominal_mean_GB_s,SSU2_over40_percent,SSU3_nominal_peak_GB_s,SSU3_nominal_mean_GB_s,SSU3_over40_percent
P1_q10_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17445.10618810292,3bb9ed43b695e546e6c081efdcbf6eb089b430a03a83bca2a82eec82b9987fd9,eeb33c2b1662b2c5c525db5ee5683ee9725a6fa796eb9325dc95664df2d9f911,True,True,consecutive_2s,True,10000.0,12000.0,True,16768.38892146092,True,2000.0,97.44272584449004,100.0,143,143,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,735.1666384560122,83.16109130717268,"[98.06993662858157, 99.5078209946515, 99.59812365692414, 96.53152348503399, 98.80511870483396, 99.5078209946515, 99.23504446482467, 97.97720769642255, 96.39652984580697, 96.06641286781641, 96.5686231698568, 96.36760056953953, 96.08125313203963, 95.98561545744023, 96.64443992580155, 95.7405419176157]",True,8,8,100.0,135,135,100.0,39.83448536228156,39.83293065908759,0.0,,,,,,,,,
P1_q10_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17445.10618810292,3bb9ed43b695e546e6c081efdcbf6eb089b430a03a83bca2a82eec82b9987fd9,eeb33c2b1662b2c5c525db5ee5683ee9725a6fa796eb9325dc95664df2d9f911,True,True,consecutive_2s,True,12000.0,14000.0,True,16768.38892146092,True,2000.0,93.53366158513839,100.0,133,133,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1745.4361314668186,323.79216128889857,"[92.57109258022156, 93.55825450961356, 93.95176828327685, 91.64993408840192, 93.29572382425994, 94.09543414554837, 93.13563422426333, 92.41100298022494, 93.26489975847726, 94.53217981591169, 92.6209937225447, 93.9621689944087, 95.22944905184313, 93.9621689944087, 93.26489975847726, 95.03298063033226]",True,16,16,100.0,117,117,100.0,39.83448536228156,39.832822768451685,0.0,,,,,,,,,
P1_q10_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17445.10618810292,3bb9ed43b695e546e6c081efdcbf6eb089b430a03a83bca2a82eec82b9987fd9,eeb33c2b1662b2c5c525db5ee5683ee9725a6fa796eb9325dc95664df2d9f911,True,True,consecutive_2s,True,14000.0,16000.0,True,16768.38892146092,True,2000.0,95.29375507967336,100.0,155,155,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1284.5247523299713,221.4736221745552,"[94.6047317790566, 95.46020544643834, 95.3908510348152, 93.23462723092517, 94.41571290279252, 95.25919622212105, 94.85116016916099, 93.94882201907085, 95.40555408185084, 96.15618651778114, 94.33474244592726, 96.15618651778114, 97.01354535370919, 96.20954971778, 95.2454644818542, 97.01354535370919]",True,16,16,100.0,139,139,100.0,39.83448536228156,39.833080306653024,0.0,,,,,,,,,
P1_q10_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17445.10618810292,3bb9ed43b695e546e6c081efdcbf6eb089b430a03a83bca2a82eec82b9987fd9,eeb33c2b1662b2c5c525db5ee5683ee9725a6fa796eb9325dc95664df2d9f911,True,True,consecutive_2s,False,16000.0,17445.10618810292,True,16768.38892146092,False,1445.10618810292,72.48527236526212,100.0,88,88,0,False,8,False,"8,9,10,11,12,13,14,15",,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83448536228156,0.0,0.0,22.014620469220972,8.120118724113127,"[86.70338664536915, 73.53073781355401, 73.92213771751526, 99.99999999999999, 83.58000958348727, 72.99163056341102, 79.78692116310471, 92.23312683028888, 69.21014962557807, 56.23174835318403, 72.917562865983, 63.57272116090291, 52.819749805142585, 58.900300308362986, 69.65327166412331, 53.71090374418682]",False,0,0,,88,88,100.0,39.83448536228156,28.925363340412805,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,0.0,2000.0,True,16771.639174955133,True,2000.0,85.83921013977921,74.16666666666667,120,89,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,3436.4986446775392,1094.954110593113,"[82.83584471727693, 84.25439063724612, 83.89975415725384, 81.69966615730159, 83.19048119726922, 84.4165997289571, 83.54511767726153, 82.48120823728462, 88.08328895336697, 88.67383178930086, 87.9765625533693, 88.21246890931087, 88.78055818929855, 88.62046858930202, 88.02992575336813, 88.72719498929969]",True,16,16,100.0,104,73,70.1923076923077,39.83448536228156,39.83269740721101,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,2000.0,4000.0,True,16771.639174955133,True,2000.0,91.9023223426024,89.47368421052632,152,136,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2226.9482981223787,364.30855224485276,"[88.72490424212708, 90.79243572218907, 90.42917208209013, 87.60763160215129, 89.18626712211706, 90.86613298641961, 89.96780920210017, 88.21017816213822, 93.93407671592674, 94.76898199590865, 93.49117990430996, 94.29517554023914, 94.8981619518525, 94.61535474023226, 93.75153355998405, 94.8981619518525]",True,16,16,100.0,136,120,88.23529411764706,39.83448536228156,39.83316232276376,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,4000.0,6000.0,True,16771.639174955133,True,2000.0,96.40220268146305,95.94594594594595,148,142,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,873.7129316521409,277.58221027968375,"[94.19601290570768, 94.2685508053327, 94.18245528949465, 94.22002035381388, 94.13064598165579, 94.19273404938762, 94.1944590135477, 94.15465342976195, 97.68168566497357, 99.64586730898414, 96.84722023661809, 98.16749584469608, 99.88775736080666, 99.4448580846682, 97.34950274092748, 99.8713238330326]",True,8,8,100.0,140,134,95.71428571428571,39.83448536228156,39.833034872718606,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,6000.0,8000.0,True,16771.639174955133,True,2000.0,93.24712450728944,96.45390070921985,141,136,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1771.5591338035792,389.36102386380117,"[92.20142652403761, 94.17838707170941, 93.72902791577249, 90.42877252800417, 92.30815292403527, 94.42629715170406, 93.16093863578486, 91.44450937576889, 92.88711133070437, 94.73591741066394, 91.69756957073028, 93.26065373069618, 95.21192747893237, 94.38128093067162, 92.72702173070789, 95.1749978067076]",True,16,16,100.0,125,120,96.0,39.83448536228156,39.832947754136505,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,8000.0,10000.0,True,16771.639174955133,True,2000.0,93.70101463279369,100.0,151,151,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1684.1790579338185,331.49625957220087,"[92.81094027699719, 95.50632003301071, 94.34768791708929, 91.14370909742557, 93.61493591292641, 95.15168355301849, 93.95169196115121, 92.36786583339871, 92.64043675243583, 94.73715291239323, 91.59207867245742, 93.78508477651904, 95.49138013054197, 94.31024731240214, 92.64043675243548, 95.12458223049633]",True,16,16,100.0,135,135,100.0,39.83448536228156,39.83309092800364,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,10000.0,12000.0,True,16771.639174955133,True,2000.0,96.73427699085767,100.0,146,146,16,True,16,True,,,,True,39.83424209834316,0.0,0.0,903.4782228726235,141.55314005292348,"[97.64810153476338, 99.66163688725692, 99.18319075905255, 96.36429032646929, 97.95783090286395, 99.66163688725692, 98.85455547095216, 96.59818956262517, 95.29788532821767, 95.16423677173798, 95.64788016118482, 94.9143195719579, 95.09245609022845, 95.36459183660118, 95.27278386903217, 95.06484589352213]",True,8,8,100.0,138,138,100.0,39.83424209834316,39.8329458200168,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,12000.0,14000.0,True,16771.639174955133,True,2000.0,93.96401605076574,100.0,138,138,16,True,16,True,,,,True,39.83424209834316,0.0,0.0,1626.0950730660115,305.41979068895307,"[93.61005540171374, 95.04413245547202, 94.91814758579366, 91.8524243617514, 94.01097318581277, 95.26378079465321, 94.78404580168899, 92.98860292172702, 92.71017446244032, 94.67280221429101, 91.64201072975638, 93.81544337836296, 95.50189930940569, 94.10736083754281, 93.143275601617, 95.35912777022277]",True,16,16,100.0,122,122,100.0,39.83424209834316,39.832932665299246,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,True,14000.0,16000.0,True,16771.639174955133,True,2000.0,95.61394260091822,100.0,155,155,16,True,16,True,,,,True,39.83424209834316,0.0,0.0,1151.9917509748211,251.5466167313498,"[94.06062564424775, 95.58656288432175, 95.55144068421569, 94.00036024830224, 94.96089784828202, 95.60398711443139, 95.26354532049045, 93.91608740425036, 95.45124524486009, 97.05369513698687, 94.96543506513862, 96.19633630105882, 97.49613134306047, 96.84024233699138, 95.28561426513188, 97.59087477292168]",True,16,16,100.0,139,139,100.0,39.83424209834316,39.83307781527897,0.0,,,,,,,,,
P1_q10_prefix6_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17438.19654247629,ba31be71c039b1e887b272cd34fbebb500aab1392b729c3d81d47025b01c656b,357d2ada09f319ff0175a26b2d7bb55b6dd81982861cece25b8b7f4edca3aa3a,True,True,consecutive_2s,False,16000.0,17438.19654247629,True,16771.639174955133,False,1438.1965424762893,72.06607764935386,100.0,81,81,0,False,8,False,"8,9,10,11,12,13,14,15",,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83399883440476,0.0,0.0,268.72465246411775,12.518421610455334,"[87.80272888634552, 69.44014093723013, 73.68370572917728, 100.0, 83.25220504423302, 69.03625209351239, 77.18630531608586, 93.26320136551814, 70.28357509341058, 55.31123888016497, 76.99471285077341, 64.77518526917238, 51.26758249804993, 57.76998609535547, 70.95915755432361, 52.03126477630904]",False,0,0,,81,81,100.0,39.83399883440476,29.193162090237358,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,0.0,2000.0,True,16808.33576850976,True,2000.0,86.10746292240493,75.78125,128,97,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,3350.657754237309,1094.954110593113,"[82.83584471727693, 84.25439063724612, 83.89975415725384, 81.69966615730159, 83.19048119726922, 84.4165997289571, 83.54511767726153, 82.48120823728462, 88.63745296778623, 89.22799580372012, 88.45447803630641, 88.76663292373013, 89.3118368722345, 89.17463260372128, 88.54195603741033, 89.28135900371896]",True,16,16,100.0,112,81,72.32142857142857,39.83448536228156,39.83283088848272,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,2000.0,4000.0,True,16808.33576850976,True,2000.0,91.771290284342,89.47368421052632,152,136,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2273.9660052520003,359.22110375855755,"[88.72490424212708, 90.79243572218907, 90.42917208209013, 87.60763160215129, 89.18626712211706, 90.86613298641964, 89.96780920210017, 88.21017816213822, 93.55846836987727, 94.5398309563173, 93.34345360163259, 94.14383500037923, 94.54543893728633, 94.39137990607273, 93.51115305077093, 94.52255360580303]",True,16,16,100.0,136,120,88.23529411764706,39.83448536228156,39.83316232276376,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,4000.0,6000.0,True,16808.33576850976,True,2000.0,96.26498195709765,95.71428571428571,140,134,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,912.5361149627661,282.6696587659908,"[94.19601290570768, 94.2685508053327, 94.18245528949465, 94.22002035381388, 94.13064598165579, 94.19273404938762, 94.1944590135477, 94.15465342976195, 97.50312999660359, 99.32085433415602, 96.5170310563582, 97.76467237013655, 99.70920169243668, 99.11466890440829, 97.07785296609823, 99.69276816466262]",True,8,8,100.0,132,126,95.45454545454545,39.83448536228156,39.832901391446896,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,6000.0,8000.0,True,16808.33576850976,True,2000.0,93.24712450728946,96.45390070921985,141,136,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1771.559133803572,389.36102386380117,"[92.20142652403779, 94.17838707170941, 93.72902791577249, 90.42877252800417, 92.30815292403544, 94.42629715170406, 93.16093863578486, 91.44450937576889, 92.88711133070437, 94.73591741066394, 91.69756957073028, 93.26065373069618, 95.21192747893237, 94.38128093067162, 92.72702173070789, 95.1749978067076]",True,16,16,100.0,125,120,96.0,39.83448536228156,39.832947754136505,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,8000.0,10000.0,True,16808.33576850976,True,2000.0,94.12179124153812,100.0,152,152,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1559.9361598500172,321.09064285779095,"[93.53911915698146, 95.82649923300397, 94.72123031708142, 92.61051668928712, 93.91266155697363, 95.47186275301173, 94.32523436114334, 92.68804503339197, 93.36861563242027, 94.95060571238874, 92.16863741655234, 94.15862717651116, 95.49138013054197, 94.5770633123965, 93.01397915242761, 95.12458223049633]",True,16,16,100.0,136,136,100.0,39.83448536228156,39.83308615895782,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,10000.0,12000.0,True,16808.33576850976,True,2000.0,95.92348011162537,100.0,144,144,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1099.1109261594138,205.3754381204708,"[96.28841304825282, 98.86267416311375, 98.28486515253208, 95.35922494395109, 97.13532205228822, 98.97111215127207, 97.9028666644328, 95.6465007561058, 94.49428239764174, 94.479363965213, 94.45638497937179, 94.49128211099587, 94.5927743428856, 94.59809408926394, 94.6130125216927, 94.59950844699252]",True,8,8,100.0,136,136,100.0,39.83448536228156,39.832987952741796,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,12000.0,14000.0,True,16808.33576850976,True,2000.0,94.55122008777373,100.0,146,146,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1448.5770219388633,295.0325499735427,"[93.96195002306575, 96.06894440901715, 95.65066650302997, 93.14595066308338, 94.77086748715601, 96.29667683247635, 95.27712410303785, 94.45423592310881, 93.92839247577312, 94.89247771169894, 92.31293828266799, 94.0276559545241, 95.21066316790666, 94.35330433197859, 93.28448643984056, 95.18318709601445]",True,16,16,100.0,130,130,100.0,39.83448536228156,39.83301762112591,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,True,14000.0,16000.0,True,16808.33576850976,True,2000.0,96.23467030049683,100.0,157,157,16,True,16,True,,,,True,39.83424209834316,0.0,0.0,999.9690964038618,204.93640743715332,"[94.35509323349234, 96.38528649545243, 96.0782669934556, 94.80757354975022, 95.00253352937098, 96.43665595166576, 95.56354091346665, 94.3895505134914, 96.9756657504543, 97.61957178638686, 95.59711849021568, 97.25847296207293, 97.78165513016901, 97.40811273017688, 96.17167011452511, 97.92395666380308]",True,15,15,100.0,142,142,100.0,39.83424209834316,39.833062470837234,0.0,,,,,,,,,
P1_q10_prefix7_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1232,17412.00547255865,ebaeb026e4294660bc39767f6aa0727e87b5ab6bb8f3848215ac2a72aed19cba,07b83bef57146981bb9993ac6f2f74146d605adba634c3b00f4210012b15b3df,True,True,consecutive_2s,False,16000.0,17412.00547255865,True,16808.33576850976,False,1412.0054725586488,72.24430978166369,100.0,72,72,0,False,8,False,"8,9,10,11,12,13,14,15",,"0,1,2,4,5,6,7,8,9,10,11,12,13,14,15",True,39.83375557046636,0.0,0.0,466.02579596022224,46.28050589620398,"[89.41033044823473, 68.82343476179595, 74.01000124120081, 98.2253208778708, 84.40444616717694, 68.19892858756606, 78.3135933999899, 93.14102763188995, 67.80934466354762, 55.892253798399516, 77.44883632230682, 64.24177590162046, 52.93438980646443, 58.39660793330399, 71.22574347313139, 53.43292149211956]",False,1,1,100.0,71,71,100.0,39.83375557046636,29.680435255902747,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,0.0,2000.0,True,16066.196482747733,True,2000.0,85.83921013975724,74.16666666666667,120,89,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,3436.4986446834673,1094.954110594216,"[82.83584471721765, 84.25439063721613, 83.89975415721487, 81.69966615724232, 83.19048119721238, 84.4165997289571, 83.54511767721363, 82.48120823722533, 88.08328895336699, 88.67383178930086, 87.9765625533693, 88.21246890931087, 88.78055818929855, 88.62046858930202, 88.02992575336815, 88.7271949892997]",True,16,16,100.0,104,73,70.1923076923077,39.83448536228156,39.83263027847756,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,2000.0,4000.0,True,16066.196482747733,True,2000.0,92.15243503817292,90.0,160,144,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2158.403268027153,352.8175197575097,"[88.83163064218405, 90.79243572221907, 90.53589848212683, 87.71435800220827, 89.29299352217163, 90.86613298641961, 90.07453560214579, 88.3169045621952, 94.57399526428652, 95.13008082022111, 93.9280954845674, 94.69799901479848, 95.33555378021669, 95.0522703204897, 94.1126323842965, 95.18344402022]",True,16,16,100.0,144,128,88.88888888888889,39.83448536228156,39.83336215388838,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,4000.0,6000.0,True,16066.196482747733,True,2000.0,96.43183247003023,96.27329192546584,161,155,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,869.9984754584325,271.8151341318917,"[94.61063118543598, 94.42480917317316, 94.52125681327784, 94.86009515759056, 94.46944750543899, 94.47817237317204, 94.88789701732321, 94.56927170949025, 97.11348583526281, 99.3564872033207, 96.48202337500972, 97.83639108878576, 99.50372873244112, 99.07966122305984, 97.06012263526404, 99.65583849243781]",True,8,8,100.0,153,147,96.07843137254902,39.83448536228156,39.83329172986201,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,6000.0,8000.0,True,16066.196482747733,True,2000.0,97.054012899595,99.37888198757764,161,160,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,813.4048656073501,129.31100652224814,"[98.17350101061756, 99.67955399486713, 99.67955399486713, 96.05967959850369, 98.28022741061521, 99.67955399486713, 98.69668317871265, 97.43331840658038, 95.5372799599426, 95.52372234372969, 96.1707361639821, 95.4719130358907, 95.66897945438994, 95.62569798756785, 95.85270840377606, 95.33109745461019]",True,8,8,100.0,153,152,99.34640522875817,39.83448536228156,39.83320191663606,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,8000.0,10000.0,True,16066.196482747733,True,2000.0,91.98276284910347,97.6923076923077,130,127,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,2185.3846292090893,380.13125907779886,"[91.30280759139697, 92.81437385529762, 92.57846749935611, 89.47290743143485, 91.40953399139504, 92.57846749935602, 91.74861911138886, 89.81199255142847, 91.3744555483565, 93.30262602020802, 91.37445554835662, 92.01836158428905, 93.44856045636443, 93.23510765636888, 91.52038998451289, 93.73307925614527]",True,16,16,100.0,114,111,97.36842105263158,39.83448536228156,39.83282024147836,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,10000.0,12000.0,True,16066.196482747733,True,2000.0,95.87472765677019,100.0,170,170,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1121.005678310783,199.08147152275887,"[93.64866200755104, 95.11281634513789, 95.2564822074094, 93.55550659976697, 94.48158691974767, 95.11281634513789, 94.6367680675832, 93.61085016755142, 96.49211534759242, 98.26019621944742, 95.98584535571062, 97.61629018351486, 98.44273937538992, 97.21674659163081, 96.14593495570726, 98.42028581944405]",True,15,15,100.0,155,155,100.0,39.83448536228156,39.833343371269436,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,12000.0,14000.0,True,16066.196482747733,True,2000.0,95.27803158953843,100.0,157,157,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,1272.828840433216,238.20105091448931,"[94.49683969606886, 94.48440344591481, 94.8779172195781, 93.51874361630435, 94.54372717574616, 94.59112984591256, 94.49036397574729, 94.89084190822132, 94.92117462163279, 97.0861724140158, 94.52717240948031, 95.93662931377193, 97.63851375664971, 96.26526460187233, 94.85935533352676, 97.32025609817165]",True,9,9,100.0,148,148,100.0,39.83448536228156,39.833255340796384,0.0,,,,,,,,,
P1_q12_prefix5_cohort8_seed7,asu_baseline,7,cyclic,16,1,True,True,1248,16672.42283542038,b9eac9f3c4a13d52717e5ff9919e12277ec04e62d54f6092206d016f85e95aa2,493d7bef2a798bd8bce1f5fad567dc17d12d9502e70c005b2bcbf3d106a6b661,True,True,consecutive_2s,True,14000.0,16000.0,True,16066.196482747733,True,2000.0,96.94547625570888,100.0,160,160,16,True,16,True,,,,True,39.83448536228156,0.0,0.0,842.2966332918422,135.1509648813153,"[98.0742528841527, 99.07385106369875, 99.07385106369875, 96.85580859991069, 98.7519966485138, 99.50430429963582, 98.64527024851604, 97.52016107200362, 95.717344435015, 95.10697471449149, 95.7602578031212, 95.34579577880841, 95.22944905184313, 95.36334088259318, 96.07198091500732, 95.03298063033226]",True,8,8,100.0,152,152,100.0,39.83448536228156,39.833167024733704,0.0,,,,,,,,,
