label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,window_start_ms,window_end_ms,seq_len_k,nql,compute_ms,active_ms,fleet_time_compute_share,fleet_time_active_share,profile_active_compute_fraction,all_active
aligned_short072_seed123,aligned,123,once,once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,1000,2000,192,256,9301.723520003005,11518.52866910566,0.2906788600000939,0.3599540209095519,0.8075444171052467,True
aligned_short072_seed123,aligned,123,once,once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,1,128,5231.210320612204,5324.793583475565,0.16347532251913136,0.16639979948361142,0.9824249970639654,True
aligned_short072_seed123,aligned,123,once,once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,1,256,6908.534026092071,6958.585208558981,0.21589168831537722,0.21745578776746816,0.9928072760529902,True
aligned_short072_seed123,aligned,123,once,once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,1,384,9153.315325846059,9178.221146086511,0.28604110393268933,0.28681941081520346,0.997286421862795,True
aligned_short072_seed123,aligned,123,once,once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,192,256,9067.417873938686,10538.40006187895,0.28335680856058393,0.3293250019337172,0.8604169343256082,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,1000,2000,1,128,5145.909554565896,5145.909554565896,0.16080967358018425,0.16080967358018425,1.0,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,1000,2000,1,256,6810.720267030663,6810.720267030663,0.21283500834470823,0.21283500834470823,1.0,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,1000,2000,1,384,8443.652784664697,8443.652784664697,0.26386414952077175,0.26386414952077175,1.0,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,1000,2000,192,256,9469.85481017052,11599.717393738745,0.29593296281782877,0.3624911685543358,0.8163866832895537,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,1,128,5294.881403570833,5294.881403570833,0.16546504386158853,0.16546504386158853,1.0,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,1,256,7140.516142900007,7140.516142900007,0.22314112946562523,0.22314112946562523,1.0,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,1,384,9408.89774762231,9408.89774762231,0.2940280546131972,0.2940280546131972,1.0,True
aligned_short072_seed123,aligned,123,new_once,new_once,fixed,6df4101c4a31f320845a69a4ff1a70b97c66d76573c76a8b36b1f15b0a7e62ca,2000,3000,192,256,9083.38965937304,10155.70470590685,0.2838559268554075,0.31736577205958905,0.8944125417598918,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,128,5301.454718308083,6825.850610754143,0.1656704599471276,0.21330783158606698,0.7766731240727168,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,256,6955.767894447259,8343.040373289876,0.21736774670147685,0.2607200116653086,0.8337209917760976,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,384,8935.949129984227,10008.29831741982,0.2792484103120071,0.3127593224193694,0.8928539944129035,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,192,256,6387.997434116789,6822.810698536172,0.19962491981614966,0.21321283432925536,0.9362706538944908,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,128,5941.476273598243,6917.539848584339,0.1856711335499451,0.21617312026826058,0.8589001875882442,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,256,7964.777938227737,8720.50776335043,0.24889931056961678,0.2725158676047009,0.9133387819114399,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,384,9891.91561539535,10357.973912671374,0.3091223629811047,0.32368668477098045,0.9550048782507674,True
aligned_short080_seed7,aligned,7,baseline,baseline,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,192,256,5630.2600894138195,6003.978475393875,0.17594562779418185,0.18762432735605858,0.9377548757858366,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,128,5918.155965710537,6116.060418198023,0.18494237392845428,0.19112688806868824,0.9676418414869429,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,256,7951.557243246707,8099.502566226616,0.2484861638514596,0.2531094551945818,0.981734023568705,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,384,10045.223635097342,10164.92742814477,0.31391323859679193,0.31765398212952406,0.9882238418430818,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,192,256,7019.13470965688,7619.509587430586,0.2193479596767775,0.2381096746072058,0.9212055748621792,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,128,6376.329563058827,6513.598413582122,0.19926029884558835,0.2035499504244413,0.9789258038633358,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,256,8431.093806507597,8519.439418537815,0.2634716814533624,0.2662324818293067,0.9896301144136335,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,384,11004.193250383241,11080.103540686656,0.3438810390744763,0.346253235646458,0.9931489547886743,True
aligned_short080_seed7,aligned,7,once,once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,192,256,5539.2816366039515,5886.858627193398,0.1731025511438735,0.18396433209979368,0.9409571364625828,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,128,6091.614184631885,6091.614184631885,0.1903629432697464,0.1903629432697464,1.0,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,256,8110.1443875682,8110.1443875682,0.25344201211150624,0.25344201211150624,1.0,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,1,384,10303.254787081283,10303.254787081283,0.3219767120962901,0.3219767120962901,1.0,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,1000,2000,192,256,6991.552030257906,7494.986640718636,0.21848600094555956,0.23421833252245738,0.9328304859510117,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,128,6466.422189032901,6466.422189032901,0.20207569340727816,0.20207569340727816,1.0,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,256,8568.870887464149,8568.870887464149,0.26777721523325465,0.26777721523325465,1.0,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,1,384,11024.925482854456,11024.925482854456,0.34452892133920177,0.34452892133920177,1.0,True
aligned_short080_seed7,aligned,7,new_once,new_once,fixed,7f5f1d09bb5db576ec94ca5ef6addd94072c21d3a35dfae76375303769dbc938,2000,3000,192,256,5588.36439489509,5939.781440648499,0.17463638734047157,0.1856181700202656,0.9408367043021972,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,128,5975.946373269051,6968.797805846441,0.18674832416465784,0.2177749314327013,0.8575290229048629,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,256,7716.189756385142,8508.319836502851,0.2411309298870357,0.2658849948907141,0.9068993531814271,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,384,10057.201391989174,10608.707532823539,0.3142875434996617,0.3315221104007356,0.9480138236323328,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,192,256,5540.871872232545,5914.17482482715,0.17315224600726703,0.18481796327584843,0.9368799598166232,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,128,5388.49089318062,6833.3587655327665,0.16839034041189438,0.21354246142289895,0.7885567080657302,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,256,7084.603282314049,8364.687865825485,0.221393852572314,0.2613964958070464,0.8469656484444195,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,384,8950.223877775581,9911.576141491132,0.2796944961804869,0.30973675442159787,0.9030071252047183,True
aligned_short080_seed123,aligned,123,baseline,baseline,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,192,256,6453.393402108761,6890.377227150647,0.20166854381589877,0.2153242883484577,0.9365805658186598,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,128,6332.738858124292,6564.995823412952,0.19789808931638414,0.20515611948165474,0.9646219172812945,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,256,8068.779513773645,8233.01630020042,0.2521493598054264,0.2572817593812631,0.9800514440348216,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,384,10642.377404937508,10778.230432658003,0.3325742939042971,0.3368197010205626,0.9873956092728486,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,192,256,5981.17004808326,6423.757443728628,0.18691156400260187,0.2007424201165196,0.9311014776752731,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,128,5988.010622513082,6135.634571454146,0.1871253319535338,0.19173858035794206,0.9759399052825147,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,256,8111.009281734026,8253.386794025253,0.2534690400541883,0.25791833731328917,0.9827492015284809,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,384,9813.385866310233,9909.463124309808,0.30666830832219477,0.3096707226346815,0.990304494118972,True
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,192,256,7151.446332009434,7701.515510210802,0.22348269787529482,0.24067235969408757,0.9285765019271757,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,128,6407.265821808017,6407.265821808017,0.20022705693150053,0.20022705693150053,1.0,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,256,8163.953611124089,8163.953611124089,0.2551235503476278,0.2551235503476278,1.0,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,1,384,10755.256909472297,10755.256909472297,0.33610177842100925,0.33610177842100925,1.0,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,1000,2000,192,256,6246.8045173650435,6673.523657595601,0.1952126411676576,0.20854761429986254,0.936057896528938,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,128,6011.020266096765,6011.020266096765,0.18784438331552392,0.18784438331552392,1.0,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,256,8207.02992439022,8207.02992439022,0.25646968513719437,0.25646968513719437,1.0,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,1,384,10072.030865790153,10072.030865790153,0.3147509645559423,0.3147509645559423,1.0,True
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,2000,3000,192,256,7203.461341117369,7709.9189437228615,0.22510816690991778,0.24093496699133943,0.9343109043944188,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,128,2042.0840304421536,3424.977376146075,0.0638151259513173,0.10703054300456485,0.596232852416675,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,256,2880.614074696122,3404.921429667267,0.0900191898342538,0.10640379467710209,0.846014844747128,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,512,5836.0595786664835,5948.112179206149,0.1823768618333276,0.18587850560019217,0.9811616531155233,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,192,1024,3808.331610119252,3862.5696520944,0.11901036281622664,0.12070530162795001,0.9859580417026943,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,192,2048,15262.275311721542,15359.419362886105,0.4769461034912982,0.47998185509019076,0.9936752784158431,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,128,1521.0535562760253,1961.9402258586201,0.047532923633625795,0.061310632058081876,0.7752802742042532,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,256,2808.169143384404,2955.2324582810033,0.08775528573076262,0.09235101432128136,0.9502362954614599,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,32,512,5006.345687733208,5026.963961370528,0.15644830274166277,0.15709262379282898,0.9958984640041664,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,192,1024,1906.7464914682394,1930.4410844474849,0.05958582785838248,0.0603262838889839,0.987725813975811,True
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,2000,3000,192,2048,19997.458604092288,20125.422270042363,0.624920581377884,0.6289194459388239,0.9936416903837811,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,128,2020.5904329190444,2999.947240891819,0.06314345102872014,0.09374835127786935,0.673541989464577,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,256,2858.4199624355892,3290.324502695638,0.08932562382611216,0.10282264070923869,0.8687349713056552,True
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,1000,2000,32,512,5892.777426630593,6594.118799524096,0.18414929458220605,0.206066212485128,0.8936413804155122,True
