label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,window_start_ms,window_end_ms,npu_id,utilization,active_ms,stall_ms,idle_ms
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,28,0.7894795025127501,1000.0,210.52049748724983,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,29,0.78033005612659,1000.0,219.66994387341003,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,30,0.8072247129424187,1000.0,192.7752870575813,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,31,0.850205228611955,1000.0,149.79477138804498,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,0,0.7852726719565574,1000.0,214.72732804344264,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,1,0.8632128070769414,1000.0,136.78719292305868,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,2,0.8153620767312822,1000.0,184.6379232687177,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,3,0.8008823892540108,1000.0,199.11761074598917,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,4,0.8767852460186629,1000.0,123.21475398133703,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,5,0.7806806520153166,1000.0,219.31934798468342,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,6,0.8632553511848601,1000.0,136.74464881513995,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,7,0.8225656320937067,1000.0,177.43436790629335,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,8,0.8514974924998533,1000.0,148.50250750014675,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,9,0.8550599583553694,1000.0,144.94004164463058,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,10,0.8174180538433752,1000.0,182.58194615662478,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,11,0.7960842345302135,1000.0,203.9157654697865,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,12,0.8104030997960824,1000.0,189.59690020391758,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,13,0.8391344211836638,1000.0,160.8655788163362,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,14,0.8375677452272569,1000.0,162.43225477274314,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,15,0.8596186424635532,1000.0,140.38135753644679,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,16,0.8542628524387189,1000.0,145.73714756128106,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,17,0.8186454951042097,1000.0,181.35450489579034,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,18,0.8477172487972816,1000.0,152.28275120271837,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,19,0.8905413623002271,1000.0,109.45863769977291,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,20,0.8047814245472901,1000.0,195.21857545270996,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,21,0.815403732351341,1000.0,184.59626764865902,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,22,0.7921162186019439,1000.0,207.88378139805604,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,23,0.7777394712652265,1000.0,222.26052873477352,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,24,0.8204888099032478,1000.0,179.51119009675222,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,25,0.7853484455786885,1000.0,214.6515544213114,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,26,0.8737857972318911,1000.0,126.21420276810886,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,27,0.8283647796888713,1000.0,171.6352203111287,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,28,0.7968364562329534,1000.0,203.16354376704658,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,29,0.8291177425216443,1000.0,170.88225747835577,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,30,0.8248691121853733,1000.0,175.1308878146267,0.0
aligned_short072_seed7,aligned,7,baseline,baseline,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,31,0.8367137720461587,1000.0,163.28622795384126,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,0,0.9513438605428552,1000.0,48.65613945714472,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,1,0.9258752212152054,1000.0,74.12477878479467,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,2,0.8912427250671553,1000.0,108.75727493284467,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,3,0.8749726648832714,1000.0,125.02733511672864,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,4,0.9111779228005448,1000.0,88.82207719945518,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,5,0.9275054463015067,1000.0,72.49455369849329,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,6,0.9228116086380257,1000.0,77.18839136197425,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,7,0.8950827304140117,1000.0,104.91726958598838,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,8,0.9203769404159163,1000.0,79.62305958408365,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,9,0.9125935994804042,1000.0,87.40640051959576,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,10,0.9422729848265401,1000.0,57.727015173459904,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,11,0.9110675280532212,1000.0,88.93247194677883,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,12,0.9393965036673628,1000.0,60.60349633263718,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,13,0.8787430019380982,1000.0,121.25699806190187,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,14,0.8747148480528949,1000.0,125.28515194710508,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,15,0.8861381828813837,1000.0,113.86181711861627,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,16,0.9217708951704681,1000.0,78.22910482953193,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,17,0.9399428360172997,1000.0,60.05716398270033,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,18,0.8276104361317184,1000.0,172.38956386828158,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,19,0.9135253872790579,1000.0,86.4746127209421,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,20,0.9085341542748094,1000.0,91.46584572519055,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,21,0.892241730776393,1000.0,107.75826922360693,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,22,0.9106474071371017,1000.0,89.35259286289829,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,23,0.8896013842295445,1000.0,110.39861577045554,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,24,0.8708736740146182,1000.0,129.12632598538175,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,25,0.8695989041178893,1000.0,130.40109588211067,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,26,0.9086130016957371,1000.0,91.38699830426287,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,27,0.9597912638604348,1000.0,40.20873613956519,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,28,0.9035617317851725,1000.0,96.43826821482753,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,29,0.9352642316570043,1000.0,64.7357683429957,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,30,0.8712199521638111,1000.0,128.78004783618894,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,31,0.9286594278259575,1000.0,71.34057217404256,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,0,0.9441054030770816,1000.0,55.89459692291848,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,1,0.8733903883278972,1000.0,126.6096116721028,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,2,0.9219878184300205,1000.0,78.01218156997948,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,3,0.9685521404870606,1000.0,31.44785951293943,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,4,0.9238572096266117,1000.0,76.14279037338838,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,5,0.9285042666688621,1000.0,71.4957333311379,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,6,0.9213219784723367,1000.0,78.6780215276633,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,7,0.9263315155924597,1000.0,73.66848440754029,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,8,0.9130729362144043,1000.0,86.92706378559569,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,9,0.949020355650832,1000.0,50.979644349167984,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,10,0.9372829930846888,1000.0,62.71700691531123,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,11,0.9537095839106953,1000.0,46.2904160893047,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,12,0.877040848467914,1000.0,122.95915153208603,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,13,0.9102918582679661,1000.0,89.70814173203394,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,14,0.9510138234492633,1000.0,48.98617655073667,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,15,0.9109807162108793,1000.0,89.01928378912066,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,16,0.8773289592516792,1000.0,122.67104074832082,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,17,0.9541787492915,1000.0,45.821250708499974,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,18,0.9097864252980985,1000.0,90.2135747019015,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,19,0.9317838831947193,1000.0,68.21611680528076,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,20,0.9328268365001439,1000.0,67.17316349985617,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,21,0.9286101810249658,1000.0,71.38981897503413,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,22,0.9308664682581689,1000.0,69.13353174183112,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,23,0.9406812620554874,1000.0,59.31873794451258,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,24,0.9158081508145623,1000.0,84.1918491854376,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,25,0.9706344223981612,1000.0,29.365577601838822,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,26,0.9478250622305,1000.0,52.17493776950005,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,27,0.8918322075619018,1000.0,108.1677924380981,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,28,0.9305211526787948,1000.0,69.4788473212052,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,29,0.9598814831968234,1000.0,40.11851680317659,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,30,0.9189177835654918,1000.0,81.08221643450815,0.0
aligned_short072_seed7,aligned,7,once,once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,2000,3000,31,0.9774578925591855,1000.0,22.54210744081456,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,0,0.947344705694037,1000.0,52.655294305963025,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,1,0.966080419143894,1000.0,33.919580856105995,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,2,0.9053648613792102,1000.0,94.6351386207898,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,3,0.9025583463791859,1000.0,97.44165362081412,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,4,0.8878889286225587,1000.0,112.11107137744125,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,5,0.9639778250897403,1000.0,36.022174910259764,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,6,0.952723553574238,1000.0,47.27644642576206,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,7,0.8889133159750799,1000.0,111.08668402492003,0.0
aligned_short072_seed7,aligned,7,new_once,new_once,fixed,6c4eb0afd380c45c3ef52476cc08377781acabd87f42a21539c33bf98430138a,1000,2000,8,0.9436478287366028,1000.0,56.35217126339717,0.0
