label,family,seed,strategy,policy_strategy,assignment,input_fingerprint,status,path,sha256,every_core_and_policy_hash_matches_current_frozen_source,stress_runner_sha256,submit_seed,makespan_ms,reassigned_request_count,assigned_ideal_compute_ms_by_npu,assigned_mean_hottest_ssu_rho,assigned_mean_largest_link_rho,execution_input_fingerprint,policy_config,input_and_execution_placement_fingerprint,fleet_full_run_utilization
aligned_short080_seed123,aligned,123,once,once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/aligned_short080_seed123/once/aligned_short080_seed123_8be65a94a923_once_d8f13cde8c.json.gz,5bda2af41fcb60c1e89ac52aa1c02dc265959091b7667e150285b8cc36236bfb,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,4286.308348961896,0,"[4150.3934009099685, 4150.393400909968, 4150.393400909967, 4150.393400909969, 4150.39340090997, 4150.393400909966, 4150.393400909967, 4150.393400909971, 4150.393400909972, 4150.393400909968, 4150.393400909971, 4150.3934009099685, 4150.393400909966, 4150.393400909968, 4150.393400909972, 4150.393400909968, 4150.39340090997, 4150.3934009099685, 4150.393400909969, 4150.393400909969, 4150.393400909967, 4150.393400909966, 4150.393400909966, 4150.393400909968, 4150.393400909969, 4150.393400909966, 4150.393400909966, 4150.393400909966, 4150.393400909966, 4150.3934009099685, 4150.39340090997, 4150.393400909972]",0.7091112904302594,0.14182225808605195,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",6bdc57acee2b0bdf9f8ce9616a003f93b20e96821d30e600267b93a99ac6562d,0.9682909074694445
aligned_short080_seed123,aligned,123,new_once,new_once,fixed,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/aligned_short080_seed123/new_once/aligned_short080_seed123_8be65a94a923_new_once_d6233f2cac.json.gz,ccf520a02bd108d11ee8fb3f5a37aa9a670c4944bf4dc410559a8b1d666fc7cc,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,4214.968569217983,0,"[4150.3934009099685, 4150.393400909968, 4150.393400909967, 4150.393400909969, 4150.39340090997, 4150.393400909966, 4150.393400909967, 4150.393400909971, 4150.393400909972, 4150.393400909968, 4150.393400909971, 4150.3934009099685, 4150.393400909966, 4150.393400909968, 4150.393400909972, 4150.393400909968, 4150.39340090997, 4150.3934009099685, 4150.393400909969, 4150.393400909969, 4150.393400909967, 4150.393400909966, 4150.393400909966, 4150.393400909968, 4150.393400909969, 4150.393400909966, 4150.393400909966, 4150.393400909966, 4150.393400909966, 4150.3934009099685, 4150.39340090997, 4150.393400909972]",0.7091112904302594,0.14182225808605195,8be65a94a923a8aab4dc160df2ec069ecc6330732f10fd065b1c4aa1f2dc37ff,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",6bdc57acee2b0bdf9f8ce9616a003f93b20e96821d30e600267b93a99ac6562d,0.9846795611290186
raw_equal_rho090_seed7,raw,7,baseline,baseline,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed7/baseline/raw_equal_rho090_seed7_38385f06c431_baseline_ffe76c7072.json.gz,1dd47a85196ef3d420628754ed043b550a90162228c0bad43d1904baac4af7f7,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6054.620075488899,0,"[5683.027065279379, 5683.0270652793815, 5683.027065279381, 5683.0270652793815, 5683.027065279385, 5683.027065279383, 5683.027065279377, 5683.0270652793815, 5683.0270652793815, 5683.027065279378, 5683.027065279381, 5683.027065279384, 5683.027065279381, 5683.027065279382, 5683.02706527938, 5683.027065279382, 5683.027065279384, 5683.02706527938, 5683.02706527938, 5683.0270652793815, 5683.0270652793815, 5683.027065279382, 5683.027065279379, 5683.027065279381, 5683.027065279378, 5683.027065279383, 5683.02706527938, 5683.027065279383, 5683.027065279381, 5683.027065279383, 5683.02706527938, 5683.0270652793815]",0.8990372333263427,0.17980744666526868,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",7a4295fb0eaf2da5b426bf27db09b7f459e9654af40749d42a99adc4a3ba63b6,0.938626535509002
raw_equal_rho090_seed7,raw,7,once,once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed7/once/raw_equal_rho090_seed7_38385f06c431_once_d8f13cde8c.json.gz,84fafa62cd4f91c9063f5464d9f37df38c69c53ef0746d9b306d0ce8ae4e6a9c,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6060.96328360566,0,"[5683.027065279379, 5683.0270652793815, 5683.027065279381, 5683.0270652793815, 5683.027065279385, 5683.027065279383, 5683.027065279377, 5683.0270652793815, 5683.0270652793815, 5683.027065279378, 5683.027065279381, 5683.027065279384, 5683.027065279381, 5683.027065279382, 5683.02706527938, 5683.027065279382, 5683.027065279384, 5683.02706527938, 5683.02706527938, 5683.0270652793815, 5683.0270652793815, 5683.027065279382, 5683.027065279379, 5683.027065279381, 5683.027065279378, 5683.027065279383, 5683.02706527938, 5683.027065279383, 5683.027065279381, 5683.027065279383, 5683.02706527938, 5683.0270652793815]",0.8990372333263427,0.17980744666526868,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",7a4295fb0eaf2da5b426bf27db09b7f459e9654af40749d42a99adc4a3ba63b6,0.9376441993389821
raw_equal_rho090_seed7,raw,7,new_once,new_once,fixed,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed7/new_once/raw_equal_rho090_seed7_38385f06c431_new_once_d6233f2cac.json.gz,9ff2ee6810b58137e97f6ea352920d31da31a5a1312a9143c1969f930f9da4f2,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6050.811352771068,0,"[5683.027065279379, 5683.0270652793815, 5683.027065279381, 5683.0270652793815, 5683.027065279385, 5683.027065279383, 5683.027065279377, 5683.0270652793815, 5683.0270652793815, 5683.027065279378, 5683.027065279381, 5683.027065279384, 5683.027065279381, 5683.027065279382, 5683.02706527938, 5683.027065279382, 5683.027065279384, 5683.02706527938, 5683.02706527938, 5683.0270652793815, 5683.0270652793815, 5683.027065279382, 5683.027065279379, 5683.027065279381, 5683.027065279378, 5683.027065279383, 5683.02706527938, 5683.027065279383, 5683.027065279381, 5683.027065279383, 5683.02706527938, 5683.0270652793815]",0.8990372333263427,0.17980744666526868,38385f06c431321e4dcdc8321bcac063ac01cc743b4e9424bbecf968f7b7385e,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",7a4295fb0eaf2da5b426bf27db09b7f459e9654af40749d42a99adc4a3ba63b6,0.9392173601110141
raw_equal_rho090_seed123,raw,123,baseline,baseline,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/baseline/raw_equal_rho090_seed123_bfaa9f5d4b0b_baseline_ffe76c7072.json.gz,fb3f9b51adc6367700cb37ebf808b609d4d8a07a2ab8bad53fdd061f9dda7be2,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,6005.74869496242,0,"[5683.027065279381, 5683.027065279382, 5683.0270652793815, 5683.027065279378, 5683.027065279382, 5683.027065279378, 5683.02706527938, 5683.027065279379, 5683.0270652793815, 5683.027065279381, 5683.027065279379, 5683.027065279381, 5683.027065279379, 5683.027065279383, 5683.02706527938, 5683.027065279378, 5683.0270652793815, 5683.027065279382, 5683.027065279379, 5683.027065279381, 5683.027065279378, 5683.02706527938, 5683.0270652793815, 5683.027065279379, 5683.027065279381, 5683.0270652793815, 5683.0270652793815, 5683.02706527938, 5683.0270652793815, 5683.027065279384, 5683.027065279383, 5683.027065279384]",0.8990372333263427,0.17980744666526868,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",67c58d3a1ca383a3303159e686ad72afadf9e41c308fd3352e75335c39a0fe85,0.9462645465079621
raw_equal_rho090_seed123,raw,123,once,once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/once/raw_equal_rho090_seed123_bfaa9f5d4b0b_once_d8f13cde8c.json.gz,68afacc0a744ae12584a7fe33a54142c70cbda2f3e5f67a2c8666d04de262b9f,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,5966.245182314828,0,"[5683.027065279381, 5683.027065279382, 5683.0270652793815, 5683.027065279378, 5683.027065279382, 5683.027065279378, 5683.02706527938, 5683.027065279379, 5683.0270652793815, 5683.027065279381, 5683.027065279379, 5683.027065279381, 5683.027065279379, 5683.027065279383, 5683.02706527938, 5683.027065279378, 5683.0270652793815, 5683.027065279382, 5683.027065279379, 5683.027065279381, 5683.027065279378, 5683.02706527938, 5683.0270652793815, 5683.027065279379, 5683.027065279381, 5683.0270652793815, 5683.0270652793815, 5683.02706527938, 5683.0270652793815, 5683.027065279384, 5683.027065279383, 5683.027065279384]",0.8990372333263427,0.17980744666526868,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",67c58d3a1ca383a3303159e686ad72afadf9e41c308fd3352e75335c39a0fe85,0.9525299231960925
raw_equal_rho090_seed123,raw,123,new_once,new_once,fixed,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho090_seed123/new_once/raw_equal_rho090_seed123_bfaa9f5d4b0b_new_once_d6233f2cac.json.gz,983984c3350c62d006857b417abb2e9656967ac3c498f45a43e92ec1ba49e95a,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,5896.609903040514,0,"[5683.027065279381, 5683.027065279382, 5683.0270652793815, 5683.027065279378, 5683.027065279382, 5683.027065279378, 5683.02706527938, 5683.027065279379, 5683.0270652793815, 5683.027065279381, 5683.027065279379, 5683.027065279381, 5683.027065279379, 5683.027065279383, 5683.02706527938, 5683.027065279378, 5683.0270652793815, 5683.027065279382, 5683.027065279379, 5683.027065279381, 5683.027065279378, 5683.02706527938, 5683.0270652793815, 5683.027065279379, 5683.027065279381, 5683.0270652793815, 5683.0270652793815, 5683.02706527938, 5683.0270652793815, 5683.027065279384, 5683.027065279383, 5683.027065279384]",0.8990372333263427,0.17980744666526868,bfaa9f5d4b0b204d934bd13b7d4a6ee6ace6903ff5ae872fe6d1342e24410d90,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",67c58d3a1ca383a3303159e686ad72afadf9e41c308fd3352e75335c39a0fe85,0.9637787065325479
raw_equal_rho097_seed7,raw,7,baseline,baseline,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho097_seed7/baseline/raw_equal_rho097_seed7_f5ac0cc2e732_baseline_ffe76c7072.json.gz,3ee532ddd4c4442822710f98edf432973555a89cf313b18f9c299b9d6f06dfa8,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6523.848687194515,0,"[6123.1959178601, 6123.1959178601, 6123.195917860099, 6123.195917860097, 6123.195917860095, 6123.195917860101, 6123.195917860099, 6123.195917860097, 6123.195917860097, 6123.195917860097, 6123.1959178600955, 6123.195917860103, 6123.195917860101, 6123.195917860094, 6123.1959178601, 6123.195917860097, 6123.195917860098, 6123.1959178601, 6123.1959178601, 6123.195917860097, 6123.195917860102, 6123.195917860095, 6123.195917860097, 6123.195917860098, 6123.1959178600955, 6123.195917860096, 6123.1959178601, 6123.195917860098, 6123.195917860103, 6123.195917860099, 6123.195917860098, 6123.195917860097]",0.9679150361905687,0.1935830072381139,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",b450a5f0000f377477b18a578e74e9726067804599514b4474fd55cdccb6f1dc,0.9385864405284533
raw_equal_rho097_seed7,raw,7,once,once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho097_seed7/once/raw_equal_rho097_seed7_f5ac0cc2e732_once_d8f13cde8c.json.gz,8c82c8427be111e8cf436b4660ec63153c1ef5f1432ef600a287c9100b5ea9ac,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6545.315968334223,0,"[6123.1959178601, 6123.1959178601, 6123.195917860099, 6123.195917860097, 6123.195917860095, 6123.195917860101, 6123.195917860099, 6123.195917860097, 6123.195917860097, 6123.195917860097, 6123.1959178600955, 6123.195917860103, 6123.195917860101, 6123.195917860094, 6123.1959178601, 6123.195917860097, 6123.195917860098, 6123.1959178601, 6123.1959178601, 6123.195917860097, 6123.195917860102, 6123.195917860095, 6123.195917860097, 6123.195917860098, 6123.1959178600955, 6123.195917860096, 6123.1959178601, 6123.195917860098, 6123.195917860103, 6123.195917860099, 6123.195917860098, 6123.195917860097]",0.9679150361905687,0.1935830072381139,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",b450a5f0000f377477b18a578e74e9726067804599514b4474fd55cdccb6f1dc,0.9355080713419662
raw_equal_rho097_seed7,raw,7,new_once,new_once,fixed,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho097_seed7/new_once/raw_equal_rho097_seed7_f5ac0cc2e732_new_once_d6233f2cac.json.gz,2dbe169d702dc5ecce07c3e72cf0e7b7e2154a52242767cbc3601249d28fc92c,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6480.142003794593,0,"[6123.1959178601, 6123.1959178601, 6123.195917860099, 6123.195917860097, 6123.195917860095, 6123.195917860101, 6123.195917860099, 6123.195917860097, 6123.195917860097, 6123.195917860097, 6123.1959178600955, 6123.195917860103, 6123.195917860101, 6123.195917860094, 6123.1959178601, 6123.195917860097, 6123.195917860098, 6123.1959178601, 6123.1959178601, 6123.195917860097, 6123.195917860102, 6123.195917860095, 6123.195917860097, 6123.195917860098, 6123.1959178600955, 6123.195917860096, 6123.1959178601, 6123.195917860098, 6123.195917860103, 6123.195917860099, 6123.195917860098, 6123.195917860097]",0.9679150361905687,0.1935830072381139,f5ac0cc2e732060474bdefe4dcc12d07fa812d035b41815f807e06c2a5696037,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",b450a5f0000f377477b18a578e74e9726067804599514b4474fd55cdccb6f1dc,0.9449169345786786
raw_equal_rho097_seed123,raw,123,baseline,baseline,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho097_seed123/baseline/raw_equal_rho097_seed123_bb25e1048e09_baseline_ffe76c7072.json.gz,768bc16dd6e814a9f1c6e95ad93762c60851224923710d1c45fe575cb51b9c14,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,6686.823479787222,0,"[6123.195917860099, 6123.1959178601, 6123.195917860098, 6123.1959178600955, 6123.195917860095, 6123.195917860096, 6123.195917860097, 6123.1959178601, 6123.195917860099, 6123.195917860097, 6123.1959178600955, 6123.1959178600955, 6123.195917860098, 6123.1959178600955, 6123.1959178600955, 6123.195917860096, 6123.195917860096, 6123.195917860096, 6123.1959178601, 6123.195917860098, 6123.195917860098, 6123.195917860097, 6123.195917860098, 6123.195917860097, 6123.1959178600955, 6123.195917860096, 6123.1959178601, 6123.195917860099, 6123.195917860099, 6123.195917860097, 6123.195917860095, 6123.195917860101]",0.9679150361905691,0.1935830072381139,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",81c797f957cb877002753e0073fda3134d070b35eb39a112c2f3c21e80248b44,0.9157107162121435
raw_equal_rho097_seed123,raw,123,once,once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho097_seed123/once/raw_equal_rho097_seed123_bb25e1048e09_once_d8f13cde8c.json.gz,c8be3ef5d33b31757ea273ab39aedf5e4896646229e350738d35643898cba9e6,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,6675.997305945445,0,"[6123.195917860099, 6123.1959178601, 6123.195917860098, 6123.1959178600955, 6123.195917860095, 6123.195917860096, 6123.195917860097, 6123.1959178601, 6123.195917860099, 6123.195917860097, 6123.1959178600955, 6123.1959178600955, 6123.195917860098, 6123.1959178600955, 6123.1959178600955, 6123.195917860096, 6123.195917860096, 6123.195917860096, 6123.1959178601, 6123.195917860098, 6123.195917860098, 6123.195917860097, 6123.195917860098, 6123.195917860097, 6123.1959178600955, 6123.195917860096, 6123.1959178601, 6123.195917860099, 6123.195917860099, 6123.195917860097, 6123.195917860095, 6123.195917860101]",0.9679150361905691,0.1935830072381139,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",81c797f957cb877002753e0073fda3134d070b35eb39a112c2f3c21e80248b44,0.9171956843671878
raw_equal_rho097_seed123,raw,123,new_once,new_once,fixed,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_equal_rho097_seed123/new_once/raw_equal_rho097_seed123_bb25e1048e09_new_once_d6233f2cac.json.gz,74bc5c4d747a16a9bcd168e2b4db6cfa8726e951360679618d43de060f5f7463,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,6625.880352394243,0,"[6123.195917860099, 6123.1959178601, 6123.195917860098, 6123.1959178600955, 6123.195917860095, 6123.195917860096, 6123.195917860097, 6123.1959178601, 6123.195917860099, 6123.195917860097, 6123.1959178600955, 6123.1959178600955, 6123.195917860098, 6123.1959178600955, 6123.1959178600955, 6123.195917860096, 6123.195917860096, 6123.195917860096, 6123.1959178601, 6123.195917860098, 6123.195917860098, 6123.195917860097, 6123.195917860098, 6123.195917860097, 6123.1959178600955, 6123.195917860096, 6123.1959178601, 6123.195917860099, 6123.195917860099, 6123.195917860097, 6123.195917860095, 6123.195917860101]",0.9679150361905691,0.1935830072381139,bb25e1048e0953666eebeef4f0082b4d7fa73f1aaf84808bf3a1a82eed6b5edc,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",81c797f957cb877002753e0073fda3134d070b35eb39a112c2f3c21e80248b44,0.9241331856600059
raw_skew_rho096_seed7,raw,7,baseline,baseline,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/baseline/raw_skew_rho096_seed7_15bab555443d_baseline_ffe76c7072.json.gz,1a94b947f89870c85cedded5589acc3d82d943bda952b697fbcb3d2c9e032633,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6088.923245175904,0,"[5862.194194171527, 5862.194194171526, 5862.194194171519, 5862.194194171523, 5862.19419417153, 5862.19419417153, 5862.1941941715295, 5862.194194171523, 5862.194194171524, 5862.194194171519, 5862.194194171528, 5862.194194171529, 5862.194194171528, 5862.1941941715195, 5862.194194171532, 5862.194194171528, 5862.194194171528, 5862.194194171531, 5862.194194171522, 5862.194194171528, 5862.194194171524, 5862.194194171522, 5862.194194171526, 5862.194194171527, 5862.194194171523, 5862.194194171526, 5862.194194171529, 5862.194194171524, 5862.194194171524, 5862.194194171528, 5862.194194171526, 5862.19419417153]",0.9613270480610862,0.19226540961221747,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",515ef9a3e5668ae9730dab54d541e8ad291df34794f97d8326fdbff2263da736,0.9627636871290935
raw_skew_rho096_seed7,raw,7,once,once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/once/raw_skew_rho096_seed7_15bab555443d_once_d8f13cde8c.json.gz,525b099bb23c9a6686178217cd464100015019656fcbf0c9d845ec7752b7508f,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6193.889913930909,0,"[5862.194194171527, 5862.194194171526, 5862.194194171519, 5862.194194171523, 5862.19419417153, 5862.19419417153, 5862.1941941715295, 5862.194194171523, 5862.194194171524, 5862.194194171519, 5862.194194171528, 5862.194194171529, 5862.194194171528, 5862.1941941715195, 5862.194194171532, 5862.194194171528, 5862.194194171528, 5862.194194171531, 5862.194194171522, 5862.194194171528, 5862.194194171524, 5862.194194171522, 5862.194194171526, 5862.194194171527, 5862.194194171523, 5862.194194171526, 5862.194194171529, 5862.194194171524, 5862.194194171524, 5862.194194171528, 5862.194194171526, 5862.19419417153]",0.9613270480610862,0.19226540961221747,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",515ef9a3e5668ae9730dab54d541e8ad291df34794f97d8326fdbff2263da736,0.9464479149018649
raw_skew_rho096_seed7,raw,7,new_once,new_once,fixed,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/local/runs/raw_skew_rho096_seed7/new_once/raw_skew_rho096_seed7_15bab555443d_new_once_d6233f2cac.json.gz,72f819ad761a0020967f71d72b9837e0d075f4cb3c6296093c334cf0e652d464,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,7,6084.128522887462,0,"[5862.194194171527, 5862.194194171526, 5862.194194171519, 5862.194194171523, 5862.19419417153, 5862.19419417153, 5862.1941941715295, 5862.194194171523, 5862.194194171524, 5862.194194171519, 5862.194194171528, 5862.194194171529, 5862.194194171528, 5862.1941941715195, 5862.194194171532, 5862.194194171528, 5862.194194171528, 5862.194194171531, 5862.194194171522, 5862.194194171528, 5862.194194171524, 5862.194194171522, 5862.194194171526, 5862.194194171527, 5862.194194171523, 5862.194194171526, 5862.194194171529, 5862.194194171524, 5862.194194171524, 5862.194194171528, 5862.194194171526, 5862.19419417153]",0.9613270480610862,0.19226540961221747,15bab555443db2ca9f6a4130958c53636127497269d4fccf5fbead34fa582025,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",515ef9a3e5668ae9730dab54d541e8ad291df34794f97d8326fdbff2263da736,0.9635224128022636
raw_skew_rho096_seed123,raw,123,baseline,baseline,fixed,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,complete,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/mixed_varied/remote/runs/raw_skew_rho096_seed123/baseline/raw_skew_rho096_seed123_b7a8b2dbe465_baseline_ffe76c7072.json.gz,9d8140518a41835d64bf534bf7d9c1f6e761dbf4225d80caa831bade602280a8,True,94704edf908fbf90b9e39f5b26f94ad59c0c5dcfc4c1b981e1a2860921c2946d,123,6112.278612846003,0,"[5862.194194171521, 5862.19419417153, 5862.194194171528, 5862.194194171533, 5862.19419417152, 5862.194194171531, 5862.194194171526, 5862.194194171521, 5862.194194171525, 5862.194194171525, 5862.194194171523, 5862.194194171529, 5862.194194171531, 5862.194194171524, 5862.194194171532, 5862.194194171525, 5862.194194171527, 5862.194194171522, 5862.194194171525, 5862.194194171532, 5862.194194171526, 5862.194194171529, 5862.194194171525, 5862.194194171529, 5862.19419417153, 5862.194194171527, 5862.194194171527, 5862.194194171528, 5862.19419417153, 5862.194194171522, 5862.194194171528, 5862.194194171529]",0.9613270480610862,0.19226540961221741,b7a8b2dbe465bfa2666b53efd636dc37c4a2fbc46fb49f8767b2f3c19c9eff54,"{'assignment': 'pipeline', 'joint_rule': 'urgent_short', 'queue_window_ms': 1.0}",421c396522aca37355f2d55319f5a047e53ac3be55977c2dd76fc221eb782e55,0.9590849117792489
