npu,request_id,compute_layer,start_ms,end_ms,clipped_start_ms,clipped_end_ms,B_GiB_s,b_GiB_s,C_ms,D_ms,complete_internal_cycle
0,10,1,2812.5442810292666,2841.1371230251475,2812.5442810292666,2841.1371230251475,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,10,2,2841.1371230251475,2869.7299650210284,2841.1371230251475,2869.7299650210284,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,10,3,2869.7299650210284,2898.3228070169093,2869.7299650210284,2898.3228070169093,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,10,4,2898.3228070169093,2926.9156490127903,2898.3228070169093,2926.9156490127903,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,10,5,2926.9156490127903,2955.508491008671,2926.9156490127903,2955.508491008671,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,10,6,2955.508491008671,2984.101333004552,2955.508491008671,2984.101333004552,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,10,7,2984.101333004552,3012.694175000433,2984.101333004552,3012.694175000433,1.3149324665039004,,28.592841995880917,28.592841995880917,False
0,11,0,3012.694175000433,3041.287016996314,3012.694175000433,3041.287016996314,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,11,1,3041.287016996314,3069.879858992195,3041.287016996314,3069.879858992195,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,11,2,3069.879858992195,3098.4727009880758,3069.879858992195,3098.4727009880758,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,11,3,3098.4727009880758,3127.0655429839567,3098.4727009880758,3127.0655429839567,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,11,4,3127.0655429839567,3155.6583849798376,3127.0655429839567,3155.6583849798376,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,11,5,3155.6583849798376,3184.2512269757185,3155.6583849798376,3184.2512269757185,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,11,6,3184.2512269757185,3212.8440689715994,3184.2512269757185,3212.8440689715994,1.3149324665039004,1.3149324665039004,28.592841995880917,28.592841995880917,True
0,11,7,3212.8440689715994,3256.914892534863,3212.8440689715994,3256.914892534863,1.3149324665039004,,28.592841995880917,44.07082356326373,False
0,12,0,3256.914892534863,3302.657308916699,3256.914892534863,3302.657308916699,28.475925926935663,3.7501146683790476,6.024011548588987,45.74241638183594,True
