order,strategy,request_id,npu_id,role,admission_ms,completion_ms,ttft_ms,ideal_ms,ratio,slo_1p5_pass
random,asu_baseline,2000017,2,B,3088.1727146111766,3316.915450578224,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,2000018,2,A,3316.915450578224,3414.0013964678124,97.0859458895884,48.19209238871334,2.0145617481494966,False
random,asu_baseline,2000019,2,B,3414.0013964678124,3645.264356115763,231.26295964795054,228.74273596704626,1.0110177211540714,True
random,asu_baseline,2000020,2,B,3645.264356115763,3874.0070920828102,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,2000021,2,B,3874.0070920828102,4102.749828049858,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,3000011,3,B,2001.4355602878422,2243.3290893938,241.8935291059579,228.74273596704626,1.0574916317377887,True
random,asu_baseline,3000012,3,B,2243.3290893938,2472.0718253608475,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,3000013,3,A,2472.0718253608475,2560.3734284880584,88.30160312721091,48.19209238871334,1.8322840688256,False
random,asu_baseline,3000014,3,B,2560.3734284880584,2794.809529615501,234.43610112744273,228.74273596704626,1.0248898184081205,True
random,asu_baseline,3000015,3,B,2794.809529615501,3023.5522655825484,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,3000016,3,B,3023.5522655825484,3252.295001549596,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,3000017,3,A,3252.295001549596,3344.7319109941795,92.43690944458376,48.19209238871334,1.9180928833509752,False
random,asu_baseline,3000018,3,B,3344.7319109941795,3578.5335516724035,233.80164067822398,228.74273596704626,1.0221161327365889,True
random,asu_baseline,3000019,3,A,3578.5335516724035,3725.7170184160545,147.18346674365102,48.19209238871334,3.0540999456193276,False
random,asu_baseline,3000020,3,B,3725.7170184160545,3969.348599890177,243.6315814741224,228.74273596704626,1.0650899161633753,True
random,asu_baseline,3000021,3,B,3969.348599890177,4198.091335857224,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,4000012,4,A,2208.196367146488,2264.1542071643166,55.95784001782886,48.19209238871334,1.1611415326497478,True
random,asu_baseline,4000013,4,B,2264.1542071643166,2492.896943131364,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,4000014,4,B,2492.896943131364,2721.6396790984113,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,4000015,4,B,2721.6396790984113,2950.3824150654586,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,4000016,4,A,2950.3824150654586,2998.5745074541705,48.1920923887119,48.19209238871334,1.0,True
random,asu_baseline,4000017,4,B,2998.5745074541705,3227.317243421218,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,4000018,4,A,3227.317243421218,3308.498848250039,81.18160482882104,48.19209238871334,1.6845420234925075,False
random,asu_baseline,4000019,4,B,3308.498848250039,3542.2996496948645,233.80080144482554,228.74273596704626,1.0221124638401982,True
random,asu_baseline,4000020,4,B,3542.2996496948645,3771.042385661912,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,4000021,4,B,3771.042385661912,3999.785121628959,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,4000022,4,B,3999.785121628959,4228.5278575960065,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000011,5,B,2007.2892132419438,2247.4404938127454,240.15128057080165,228.74273596704626,1.0498750028302493,True
random,asu_baseline,5000012,5,A,2247.4404938127454,2295.6325862014573,48.1920923887119,48.19209238871334,1.0,True
random,asu_baseline,5000013,5,B,2295.6325862014573,2524.3753221685047,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000014,5,B,2524.3753221685047,2753.118058135552,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000015,5,B,2753.118058135552,2981.8607941025994,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000016,5,B,2981.8607941025994,3210.6035300696467,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000017,5,B,3210.6035300696467,3439.346266036694,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000018,5,B,3439.346266036694,3668.0890020037414,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000019,5,B,3668.0890020037414,3896.8317379707887,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,5000020,5,A,3896.8317379707887,3970.6296618486717,73.79792387788302,48.19209238871334,1.5313284860643777,False
random,asu_baseline,5000021,5,A,3970.6296618486717,4025.6640646326123,55.03440278394055,48.19209238871334,1.1419799401951198,True
random,asu_baseline,6000010,6,B,2091.4296282548858,2320.172364221933,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,6000011,6,B,2320.172364221933,2548.9151001889804,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,6000012,6,B,2548.9151001889804,2777.6578361560278,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,6000013,6,B,2777.6578361560278,3006.400572123075,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,6000014,6,B,3006.400572123075,3235.1433080901224,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,6000015,6,B,3235.1433080901224,3463.88604405717,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,6000016,6,B,3463.88604405717,3692.628780024217,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,6000017,6,A,3692.628780024217,3835.388038923867,142.75925889964992,48.19209238871334,2.9622963399921676,False
random,asu_baseline,6000018,6,A,3835.388038923867,3936.598747542031,101.21070861816406,48.19209238871334,2.10015178012623,False
random,asu_baseline,6000019,6,B,3936.598747542031,4165.3599524292395,228.76120488720835,228.74273596704626,1.000080741012754,True
random,asu_baseline,7000010,7,A,2017.3886592556128,2141.640409531006,124.25175027539308,48.19209238871334,2.5782601276821304,False
random,asu_baseline,7000011,7,B,2141.640409531006,2377.4998505021986,235.85944097119273,228.74273596704626,1.0311122666871124,True
random,asu_baseline,7000012,7,B,2377.4998505021986,2606.242586469246,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,7000013,7,B,2606.242586469246,2834.9853224362932,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,7000014,7,B,2834.9853224362932,3063.7280584033406,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,7000015,7,B,3063.7280584033406,3292.470794370388,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,7000016,7,A,3292.470794370388,3391.7054827715233,99.23468840113537,48.19209238871334,2.0591487831803765,False
random,asu_baseline,7000017,7,B,3391.7054827715233,3624.572217443888,232.8667346723646,228.74273596704626,1.0180289821571098,True
random,asu_baseline,7000018,7,A,3624.572217443888,3779.3834765459374,154.81125910204946,48.19209238871334,3.212378866087717,False
random,asu_baseline,7000019,7,B,3779.3834765459374,4019.6673559936926,240.28387944775523,228.74273596704626,1.0504546884600159,True
random,asu_baseline,8000011,8,B,2136.4086285251465,2373.0703766252454,236.66174810009898,228.74273596704626,1.034619731636827,True
random,asu_baseline,8000012,8,B,2373.0703766252454,2601.813112592293,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,8000013,8,A,2601.813112592293,2706.9237214568084,105.1106088645156,48.19209238871334,2.181075849886374,False
random,asu_baseline,8000014,8,B,2706.9237214568084,2945.6424306164777,238.7187091596693,228.74273596704626,1.0436121966909595,True
random,asu_baseline,8000015,8,B,2945.6424306164777,3174.385166583525,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,8000016,8,A,3174.385166583525,3229.728401472695,55.34323488917016,48.19209238871334,1.1483882966270962,True
random,asu_baseline,8000017,8,B,3229.728401472695,3458.4711374397425,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,8000018,8,A,3458.4711374397425,3590.9831316973045,132.51199425756204,48.19209238871334,2.7496626041619336,False
random,asu_baseline,8000019,8,B,3590.9831316973045,3829.704358557169,238.7212268598646,228.74273596704626,1.0436232033801323,True
random,asu_baseline,8000020,8,B,3829.704358557169,4058.4470945242165,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,9000011,9,B,2104.4703705217285,2333.213106488776,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,9000012,9,A,2333.213106488776,2383.3599023894258,50.14679590064998,48.19209238871334,1.040560669085919,True
random,asu_baseline,9000013,9,B,2383.3599023894258,2612.102638356473,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,9000014,9,B,2612.102638356473,2840.8453743235204,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,9000015,9,A,2840.8453743235204,2889.0374667122323,48.1920923887119,48.19209238871334,1.0,True
random,asu_baseline,9000016,9,B,2889.0374667122323,3117.7802026792797,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,9000017,9,B,3117.7802026792797,3346.522938646327,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,9000018,9,A,3346.522938646327,3436.131141951211,89.60820330488377,48.19209238871334,1.859396404333549,False
random,asu_baseline,9000019,9,B,3436.131141951211,3671.227719763224,235.09657781201304,228.74273596704626,1.0277772398677707,True
random,asu_baseline,9000020,9,A,3671.227719763224,3819.5617754961327,148.33405573290884,48.19209238871334,3.0779750033772943,False
random,asu_baseline,9000021,9,B,3819.5617754961327,4056.8579840454504,237.29620854931773,228.74273596704626,1.0373934173083588,True
random,asu_baseline,10000010,10,B,2199.860863566446,2428.6035995334933,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,10000011,10,A,2428.6035995334933,2504.691970968527,76.08837143503388,48.19209238871334,1.5788559422012953,False
random,asu_baseline,10000012,10,A,2504.691970968527,2610.8314973357146,106.1395263671875,48.19209238871334,2.202426188742233,False
random,asu_baseline,10000013,10,A,2610.8314973357146,2732.7133637907928,121.88186645507812,48.19209238871334,2.5290843458712957,False
random,asu_baseline,10000014,10,B,2732.7133637907928,2967.2820637951886,234.56870000439585,228.74273596704626,1.0254695040378852,True
random,asu_baseline,10000015,10,B,2967.2820637951886,3196.024799762236,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,10000016,10,A,3196.024799762236,3264.66484861625,68.64004885401391,48.19209238871334,1.424301072059065,True
random,asu_baseline,10000017,10,A,3264.66484861625,3372.2629626299217,107.59811401367188,48.19209238871334,2.2326923086425587,False
random,asu_baseline,10000018,10,B,3372.2629626299217,3606.0646033081457,233.80164067822398,228.74273596704626,1.0221161327365889,True
random,asu_baseline,10000019,10,A,3606.0646033081457,3754.851845076211,148.7872417680651,48.19209238871334,3.087378746039076,False
random,asu_baseline,10000020,10,A,3754.851845076211,3884.7341235185936,129.8822784423828,48.19209238871334,2.695095232528261,False
random,asu_baseline,10000021,10,B,3884.7341235185936,4117.111585119669,232.37746160107554,228.74273596704626,1.0158900155612063,True
random,asu_baseline,11000011,11,A,2100.354769935791,2204.42094236792,104.06617243212895,48.19209238871334,2.1594034887039144,False
random,asu_baseline,11000012,11,B,2204.42094236792,2433.7654144670423,229.3444720991224,228.74273596704626,1.0026306240044398,True
random,asu_baseline,11000013,11,B,2433.7654144670423,2662.5081504340897,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,11000014,11,A,2662.5081504340897,2771.113327169699,108.60517673560935,48.19209238871334,2.253589154411665,False
random,asu_baseline,11000015,11,B,2771.113327169699,3000.0029347668683,228.8896075971693,228.74273596704626,1.000642082160564,True
random,asu_baseline,11000016,11,B,3000.0029347668683,3228.7456707339156,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,11000017,11,B,3228.7456707339156,3457.488406700963,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,11000018,11,A,3457.488406700963,3589.5522387529686,132.06383205200564,48.19209238871334,2.740363107432438,False
random,asu_baseline,11000019,11,B,3589.5522387529686,3829.0782904419348,239.52605168896616,228.74273596704626,1.0471416750190197,True
random,asu_baseline,11000020,11,A,3829.0782904419348,3921.261757185586,92.18346674365102,48.19209238871334,1.9128338732443277,False
random,asu_baseline,11000021,11,A,3921.261757185586,3989.4142230058983,68.1524658203125,48.19209238871334,1.4141835816258086,True
random,asu_baseline,11000022,11,A,3989.4142230058983,4039.4576931985403,50.04347019264196,48.19209238871334,1.0384166304503977,True
random,asu_baseline,12000010,12,B,2024.2665745336844,2253.0093105007318,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,12000011,12,B,2253.0093105007318,2481.752046467779,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,12000012,12,A,2481.752046467779,2575.7062226775115,93.9541762097324,48.19209238871334,1.9495766121110898,False
random,asu_baseline,12000013,12,B,2575.7062226775115,2807.4500630627667,231.74384038525523,228.74273596704626,1.0131199987860655,True
random,asu_baseline,12000014,12,B,2807.4500630627667,3036.192799029814,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,12000015,12,A,3036.192799029814,3084.384891418526,48.1920923887119,48.19209238871334,1.0,True
random,asu_baseline,12000016,12,A,3084.384891418526,3132.576983807238,48.1920923887119,48.19209238871334,1.0,True
random,asu_baseline,12000017,12,B,3132.576983807238,3361.319719774285,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,12000018,12,B,3361.319719774285,3590.0624557413325,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,12000019,12,B,3590.0624557413325,3818.80519170838,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,12000020,12,B,3818.80519170838,4047.547927675427,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,13000011,13,A,2049.0583069230956,2161.0795727390137,112.02126581591801,48.19209238871334,2.3244740010947016,False
random,asu_baseline,13000012,13,A,2161.0795727390137,2244.061292709717,82.98171997070312,48.19209238871334,1.721894938725208,False
random,asu_baseline,13000013,13,B,2244.061292709717,2472.804028676764,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,13000014,13,B,2472.804028676764,2701.5467646438115,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,13000015,13,B,2701.5467646438115,2930.289500610859,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,13000016,13,B,2930.289500610859,3159.032236577906,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,13000017,13,B,3159.032236577906,3387.7749725449535,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,13000018,13,B,3387.7749725449535,3616.517708512001,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,13000019,13,A,3616.517708512001,3762.7616198564842,146.24391134448342,48.19209238871334,3.0346038965250233,False
random,asu_baseline,13000020,13,B,3762.7616198564842,4003.2242560181066,240.4626361616224,228.74273596704626,1.0512361633912806,True
random,asu_baseline,14000011,14,B,2052.47358927686,2281.2163252439072,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,14000012,14,A,2281.2163252439072,2329.408417632619,48.1920923887119,48.19209238871334,1.0,True
random,asu_baseline,14000013,14,A,2329.408417632619,2378.622429855246,49.214012222626934,48.19209238871334,1.0212051351842306,True
random,asu_baseline,14000014,14,B,2378.622429855246,2607.3651658222934,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,14000015,14,A,2607.3651658222934,2720.3732759001678,113.00811007787433,48.19209238871334,2.3449513079108595,False
random,asu_baseline,14000016,14,B,2720.3732759001678,2956.8654988537824,236.4922229536146,228.74273596704626,1.0338786145658623,True
random,asu_baseline,14000017,14,B,2956.8654988537824,3185.6082348208297,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,14000018,14,B,3185.6082348208297,3414.350970787877,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,14000019,14,B,3414.350970787877,3643.0937067549244,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,14000020,14,B,3643.0937067549244,3871.8364427219717,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,14000021,14,B,3871.8364427219717,4100.579178689019,228.74273596704688,228.74273596704626,1.0,True
random,asu_baseline,15000011,15,A,2076.9279614108887,2193.030866684326,116.1029052734375,48.19209238871334,2.4091692125953212,False
random,asu_baseline,15000012,15,B,2193.030866684326,2426.519473304933,233.4886066206068,228.74273596704626,1.0207476343827777,True
random,asu_baseline,15000013,15,B,2426.519473304933,2655.2622092719803,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,15000014,15,A,2655.2622092719803,2766.995208883566,111.73299961158591,48.19209238871334,2.3184923931162187,False
random,asu_baseline,15000015,15,B,2766.995208883566,2997.947652174095,230.95244329052866,228.74273596704626,1.0096602294894328,True
random,asu_baseline,15000016,15,B,2997.947652174095,3226.690388141142,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,15000017,15,B,3226.690388141142,3455.4331241081895,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,15000018,15,A,3455.4331241081895,3584.5034106279686,129.07028651977907,48.19209238871334,2.6782461628498937,False
random,asu_baseline,15000019,15,A,3584.5034106279686,3739.02893858207,154.52552795410156,48.19209238871334,3.2064498612700136,False
random,asu_baseline,15000020,15,B,3739.02893858207,3982.173764685099,243.14482610302866,228.74273596704626,1.0629619562566448,True
random,asu_baseline,15000021,15,B,3982.173764685099,4210.916500652146,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,16000011,16,B,2045.5977001804204,2284.0025360490736,238.4048358686532,228.74273596704626,1.0422400294407552,True
random,asu_baseline,16000012,16,B,2284.0025360490736,2512.745272016121,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,16000013,16,A,2512.745272016121,2609.0875703337615,96.3422983176406,48.19209238871334,1.999130843719168,False
random,asu_baseline,16000014,16,A,2609.0875703337615,2728.6019593718474,119.51438903808594,48.19209238871334,2.4799584976326194,False
random,asu_baseline,16000015,16,A,2728.6019593718474,2801.034498168005,72.43253879615759,48.19209238871334,1.5029963466189196,False
random,asu_baseline,16000016,16,B,2801.034498168005,3029.7772341350524,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,16000017,16,B,3029.7772341350524,3258.5199701020997,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,16000018,16,A,3258.5199701020997,3353.5824664141014,95.06249631200171,48.19209238871334,1.97257457811202,False
random,asu_baseline,16000019,16,A,3353.5824664141014,3451.5017016435936,97.91923522949219,48.19209238871334,2.0318527454604776,False
random,asu_baseline,16000020,16,B,3451.5017016435936,3683.8774847778723,232.37578313427866,228.74273596704626,1.0158826777684244,True
random,asu_baseline,16000021,16,B,3683.8774847778723,3912.6202207449196,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,16000022,16,B,3912.6202207449196,4141.362956711967,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,17000011,17,B,2074.868482651123,2311.3523132707533,236.48383061963023,228.74273596704626,1.033841925601953,True
random,asu_baseline,17000012,17,B,2311.3523132707533,2540.0950492378006,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,17000013,17,B,2540.0950492378006,2768.837785204848,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,17000014,17,B,2768.837785204848,2997.5805211718953,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,17000015,17,B,2997.5805211718953,3226.3232571389426,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,17000016,17,B,3226.3232571389426,3455.06599310599,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,17000017,17,A,3455.06599310599,3579.274986555703,124.20899344971303,48.19209238871334,2.577372911054656,False
random,asu_baseline,17000018,17,A,3579.274986555703,3737.5980456377342,158.32305908203125,48.19209238871334,3.285249741908088,False
random,asu_baseline,17000019,17,A,3737.5980456377342,3875.253303816445,137.65525817871094,48.19209238871334,2.8563868335160727,False
random,asu_baseline,17000020,17,B,3875.253303816445,4111.121976355021,235.86867253857554,228.74273596704626,1.0311526245474123,True
random,asu_baseline,18000012,18,A,2199.67304553273,2260.2215594592385,60.54851392650835,48.19209238871334,1.2563993577645303,True
random,asu_baseline,18000013,18,A,2260.2215594592385,2308.842517470738,48.620958011499624,48.19209238871334,1.008899086998072,True
random,asu_baseline,18000014,18,B,2308.842517470738,2537.5852534377855,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,18000015,18,B,2537.5852534377855,2766.327989404833,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,18000016,18,B,2766.327989404833,2995.07072537188,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,18000017,18,B,2995.07072537188,3223.8134613389275,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,18000018,18,B,3223.8134613389275,3452.556197305975,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,18000019,18,A,3452.556197305975,3577.2155077959374,124.65931048996254,48.19209238871334,2.5867171212337303,False
random,asu_baseline,18000020,18,A,3577.2155077959374,3736.1679919267967,158.95248413085938,48.19209238871334,3.2983104956050067,False
random,asu_baseline,18000021,18,B,3736.1679919267967,3978.061521032755,241.89352910595835,228.74273596704626,1.0574916317377907,True
random,asu_baseline,18000022,18,A,3978.061521032755,4029.632793588428,51.57127255567275,48.19209238871334,1.070118975945332,True
random,asu_baseline,19000011,19,B,2020.3326285835003,2249.0753645505474,228.7427359670471,228.74273596704626,1.0,True
random,asu_baseline,19000012,19,B,2249.0753645505474,2477.8181005175948,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,19000013,19,B,2477.8181005175948,2706.560836484642,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,19000014,19,B,2706.560836484642,2935.3035724516894,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,19000015,19,B,2935.3035724516894,3164.0463084187368,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,19000016,19,A,3164.0463084187368,3214.2311175371483,50.18480911841152,48.19209238871334,1.0413494544628836,True
random,asu_baseline,19000017,19,B,3214.2311175371483,3445.032498815958,230.8013812788099,228.74273596704626,1.0089998281390682,True
random,asu_baseline,19000018,19,B,3445.032498815958,3673.7752347830055,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,19000019,19,B,3673.7752347830055,3902.517970750053,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,19000020,19,B,3902.517970750053,4131.2607067171,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,20000012,20,B,2043.5382214206547,2283.3731110002454,239.8348895795907,228.74273596704626,1.0484918288908742,True
random,asu_baseline,20000013,20,B,2283.3731110002454,2512.115846967293,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,20000014,20,A,2512.115846967293,2606.7167359831756,94.60088901588279,48.19209238871334,1.9629960918243603,False
random,asu_baseline,20000015,20,B,2606.7167359831756,2837.3477528821027,230.6310168989271,228.74273596704626,1.0082550421717125,True
random,asu_baseline,20000016,20,B,2837.3477528821027,3066.09048884915,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,20000017,20,B,3066.09048884915,3294.8332248161973,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,20000018,20,A,3294.8332248161973,3397.244423201211,102.41119838501345,48.19209238871334,2.1250622936014767,False
random,asu_baseline,20000019,20,B,3397.244423201211,3629.932401159708,232.6879779584974,228.74273596704626,1.017247507225845,True
random,asu_baseline,20000020,20,B,3629.932401159708,3858.6751371267555,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,20000021,20,B,3858.6751371267555,4087.417873093803,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,21000011,21,B,2159.574435463135,2388.3171714301825,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,21000012,21,A,2388.3171714301825,2444.096062667746,55.778891237563585,48.19209238871334,1.157428293165936,True
random,asu_baseline,21000013,21,B,2444.096062667746,2675.0425313244855,230.9464686567394,228.74273596704626,1.009634110042343,True
random,asu_baseline,21000014,21,A,2675.0425313244855,2778.2216340544646,103.17910272997915,48.19209238871334,2.1409965331603624,False
random,asu_baseline,21000015,21,B,2778.2216340544646,3006.964370021512,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,21000016,21,B,3006.964370021512,3235.7071059885593,228.74273596704734,228.74273596704626,1.0,True
random,asu_baseline,21000017,21,A,3235.7071059885593,3319.578407576211,83.87130158765149,48.19209238871334,1.7403540172348746,False
random,asu_baseline,21000018,21,A,3319.578407576211,3422.69837217582,103.11996459960938,48.19209238871334,2.139769399673549,False
random,asu_baseline,21000019,21,A,3422.69837217582,3534.314735701211,111.61636352539062,48.19209238871334,2.3160721602436865,False
random,asu_baseline,21000020,21,B,3534.314735701211,3774.466016272013,240.1512805708021,228.74273596704626,1.0498750028302513,True
