regime,policy,seed,request_id,admission_ms,completion_ms,own_compute_ms,latency_ms,raw_ratio,plot_ratio,slo_1p5_pass
under,asu_baseline,43,188,3790.2529500272212,3991.1050933646293,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,43,189,3991.1050933646293,4449.655275078894,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,43,206,2232.732157245955,2719.1729840299704,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,43,207,2719.1729840299704,2947.9157199970177,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,43,208,2947.9157199970177,3191.717580347835,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,43,209,3191.717580347835,3306.6704013248345,114.952820977,114.95282097699965,0.9999999999999969,1.0,True
under,asu_baseline,43,210,3306.6704013248345,3707.211761010345,400.5413596855101,400.54135968551054,1.000000000000001,1.0,True
under,asu_baseline,43,211,3707.211761010345,3908.063904347753,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,43,212,3908.063904347753,4151.86576469857,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,43,225,2026.4906324500196,2141.4434534270194,114.952820977,114.95282097699987,0.9999999999999989,1.0,True
under,asu_baseline,43,226,2141.4434534270194,2599.9936351412844,458.55018171426593,458.5501817142649,0.9999999999999978,1.0,True
under,asu_baseline,43,227,2599.9936351412844,3086.4344619252997,486.44082678401566,486.44082678401537,0.9999999999999994,1.0,True
under,asu_baseline,43,228,3086.4344619252997,3459.085331399897,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,43,229,3459.085331399897,3659.937474737305,200.85214333740902,200.85214333740805,0.9999999999999952,1.0,True
under,asu_baseline,43,230,3659.937474737305,4032.588344211902,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,43,245,2221.943406994385,2594.594276468982,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,43,246,2594.594276468982,2823.3370124360295,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,43,247,2823.3370124360295,3739.2743868667385,915.9373744307104,915.937374430709,0.9999999999999986,1.0,True
under,asu_baseline,43,248,3739.2743868667385,3983.0762472175556,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,43,249,3983.0762472175556,4383.6176069030635,400.5413596855101,400.5413596855078,0.9999999999999943,1.0,True
under,asu_baseline,43,264,2028.7339624407707,2772.872564059604,744.1386016188327,744.1386016188333,1.0000000000000007,1.0,True
under,asu_baseline,43,265,2772.872564059604,3145.523433534201,372.6508694745985,372.65086947459713,0.9999999999999963,1.0,True
under,asu_baseline,43,266,3145.523433534201,3374.2661695012484,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
under,asu_baseline,43,267,3374.2661695012484,4290.203543931957,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,43,284,2310.7686892978127,2554.57054964863,243.80186035081854,243.80186035081715,0.9999999999999943,1.0,True
under,asu_baseline,43,285,2554.57054964863,3470.5079240793384,915.9373744307104,915.9373744307086,0.999999999999998,1.0,True
under,asu_baseline,43,286,3470.5079240793384,3699.2506600463857,228.74273596704626,228.74273596704734,1.0000000000000047,1.0,True
