request_id,npu_id,role,profile,C_ms,V_per_ssu_GiB,B_per_ssu_GiB_s,original_request_id,matches_raw_data,layer,compute_start_ms,compute_end_ms,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,barrier_budget_end_ms,full_io_stall_ms,warm_io_stall_ms,warm_compute_ms,warm_queue_ms,kind
9000044,9,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100068108,False,7,3684.818694644512,3686.733615518872,3682.7197801066054,3684.818694644512,,3684.634700980965,0.18399366354697122,0.18399366354697122,1.9149208743597228,0.0,internal_L1_to_L7
15000044,15,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100110475,False,6,3686.1950374179496,3688.1099582923093,3683.736721244637,3686.1950374179496,,3685.6516421189967,0.5433952989528734,0.5433952989528734,1.9149208743597228,0.0,internal_L1_to_L7
13000045,13,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100097981,False,5,3685.7208705478324,3687.635791422192,3683.4625016642226,3685.7208705478324,,3685.3774225385823,0.3434480092500962,0.3434480092500962,1.9149208743597228,0.0,internal_L1_to_L7
11000044,11,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100082858,False,3,3685.267684512676,3687.182605387036,3683.118415970863,3685.267684512676,,3685.033336845223,0.23434766745322122,0.23434766745322122,1.9149208743597228,0.0,internal_L1_to_L7
14000045,14,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100106029,False,3,3687.072036319317,3688.9869571936765,3683.810783524574,3687.072036319317,,3685.725704398934,1.3463319203829087,1.3463319203829087,1.9149208743597228,0.0,internal_L1_to_L7
10000044,10,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100075541,False,1,3684.4074702792777,3686.3223911536375,3682.2707902384414,3684.4074702792777,,3684.185711112801,0.22175916647665872,0.22175916647665872,1.9149208743597228,0.0,internal_L1_to_L7
10000044,10,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100075541,False,2,3687.63432269627,3689.5492435706296,3684.4074702792777,3687.63432269627,,3686.3223911536375,1.3119315426324647,1.3119315426324647,1.9149208743597228,0.0,internal_L1_to_L7
12000044,12,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100090330,False,0,3686.652419620098,3688.5673404944578,3683.80239119059,3686.652419620098,,3685.7173120649495,0.9351075551485337,0.9351075551485337,1.9149208743597228,0.0,cross_request_L0
12000044,12,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100090330,False,5,3696.383330874981,3698.2982517493406,3694.312103117537,3696.383330874981,,3696.2270239918967,0.1563068830841985,0.1563068830841985,1.9149208743597228,0.0,internal_L1_to_L7
8000045,8,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100060836,False,0,3687.437102847637,3689.352023721997,3684.117103715004,3687.437102847637,,3686.0320245893636,1.4050782582735337,1.4050782582735337,1.9149208743597228,0.0,cross_request_L0
9000045,9,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100068118,False,0,3688.0329585605277,3689.9478794348875,3684.818694644512,3688.0329585605277,,3686.733615518872,1.2993430416559022,1.2993430416559022,1.9149208743597228,0.0,cross_request_L0
15000045,15,A,10.25:256,1.9149208743596717,"[0.00469970703125,0.00469970703125,0.0040283203125]","[2.454256514813715,2.454256514813715,2.1036484412688985]",100110543,False,3,3696.0182643466605,3697.9331852210203,3693.8547209153885,3696.0182643466605,,3695.769641789748,0.2486225569123235,0.2486225569123235,1.9149208743597228,0.0,internal_L1_to_L7
11000045,11,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100082872,False,1,3696.9582057529105,3698.8731266272703,3694.842288884475,3696.9582057529105,,3696.7572097588345,0.2009959940760382,0.2009959940760382,1.9149208743597228,0.0,internal_L1_to_L7
14000046,14,A,10.25:256,1.9149208743596717,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.366604496427511,2.454256514813715,2.191300459655103]",100106045,False,0,3696.723220401348,3698.6381412757078,3694.7317198167557,3696.723220401348,,3696.6466406911154,0.07657971023263599,0.07657971023263599,1.9149208743597228,0.0,cross_request_L0
10000046,10,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100075632,False,6,3726.6125178866996,3728.5274387610593,3724.0178193091047,3726.6125178866996,,3725.9327401834644,0.6797777032352315,0.6797777032352315,1.9149208743597228,0.0,internal_L1_to_L7
8000047,8,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100060967,False,4,3726.0082698398246,3727.9231907141843,3723.820599460472,3726.0082698398246,,3725.7355203348316,0.27274950499304396,0.27274950499304396,1.9149208743597228,0.0,internal_L1_to_L7
9000047,9,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100068157,False,4,3726.998565249981,3728.9134861243406,3724.4164551733625,3726.998565249981,,3726.331376047722,0.667189202258669,0.667189202258669,1.9149208743597228,0.0,internal_L1_to_L7
15000047,15,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100110592,False,3,3727.2797084384574,3729.194629312817,3724.7420774620564,3727.2797084384574,,3726.656998336416,0.6227101020413102,0.6227101020413102,1.9149208743597228,0.0,internal_L1_to_L7
13000048,13,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100098062,False,2,3726.5705562167777,3728.4854770911375,3724.019288035027,3726.5705562167777,,3725.9342089093866,0.6363473073911337,0.6363473073911337,1.9149208743597228,0.0,internal_L1_to_L7
11000049,11,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100082934,False,7,3769.973500974144,3771.8884218485036,3767.8102781042203,3769.973500974144,,3769.72519897858,0.24830199556390653,0.24830199556390653,1.9149208743597228,0.0,internal_L1_to_L7
14000050,14,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100106088,False,6,3769.746907956566,3771.6618288309255,3767.575292752658,3769.746907956566,,3769.4902136270175,0.25669432954828153,0.25669432954828153,1.9149208743597228,0.0,internal_L1_to_L7
14000050,14,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100106088,False,7,3772.8478753637924,3774.762796238152,3769.746907956566,3772.8478753637924,,3771.6618288309255,1.1860465328668397,1.1860465328668397,1.9149208743597228,0.0,internal_L1_to_L7
10000049,10,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100075836,False,5,3770.9763848852767,3772.8913057596365,3768.7407771226135,3770.9763848852767,,3770.6556979969732,0.32068688830349856,0.32068688830349856,1.9149208743597228,0.0,internal_L1_to_L7
12000049,12,A,10.25:256,1.9149208743596717,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.191300459655103,2.454256514813715,2.366604496427511]",100090509,False,4,3771.8701684546127,3773.7850893289724,3769.1503241006503,3771.8701684546127,,3771.06524497501,0.8049234796026212,0.8049234796026212,1.9149208743597228,0.0,internal_L1_to_L7
8000050,8,A,10.25:256,1.9149208743596717,"[0.004364013671875,0.00469970703125,0.004364013671875]","[2.278952478041307,2.454256514813715,2.278952478041307]",100061145,False,3,3770.46445251223,3772.3793733865896,3768.1365290757385,3770.46445251223,,3770.0514499500982,0.41300256213162356,0.41300256213162356,1.9149208743597228,0.0,internal_L1_to_L7
9000050,9,A,10.25:256,1.9149208743596717,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1036484412688985,2.454256514813715,2.454256514813715]",100068249,False,3,3771.4379632544174,3773.352884128777,3769.1268244858948,3771.4379632544174,,3771.0417453602545,0.39621789416287356,0.39621789416287356,1.9149208743597228,0.0,internal_L1_to_L7
