suite,input,variant,strategy,assignment,input_fingerprint,result,npu_id,makespan_ms,compute_ms,active_ms,stall_ms,idle_ms,tail_idle_ms,last_completion_ms,executed_request_count
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,11,5361.996883665684,5137.782068790775,5254.087414768329,116.30534597755377,107.90946889735551,107.90946889735551,5254.087414768329,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,12,5361.996883665684,5137.782068790774,5268.978655949966,131.19658715919195,93.01822771571824,93.01822771571824,5268.978655949966,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,13,5361.996883665684,5137.782068790775,5279.84699699477,142.0649282039949,82.14988667091438,82.14988667091438,5279.84699699477,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,14,5361.996883665684,5137.782068790776,5205.513402172917,67.7313333821412,156.48348149276717,156.48348149276717,5205.513402172917,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,15,5361.996883665684,5137.782068790775,5236.241315420688,98.45924662991274,125.75556824499654,125.75556824499654,5236.241315420688,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,16,5361.996883665684,5137.782068790775,5215.001418424407,77.21934963363219,146.9954652412771,146.9954652412771,5215.001418424407,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,17,5361.996883665684,5137.782068790775,5225.251802962278,87.46973417150275,136.74508070340653,136.74508070340653,5225.251802962278,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,18,5361.996883665684,5137.782068790775,5178.850216160974,41.06814737019886,183.14666750471042,183.14666750471042,5178.850216160974,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,19,5361.996883665684,5137.782068790777,5307.575436379881,169.79336758910358,54.42144728580388,54.42144728580388,5307.575436379881,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,20,5361.996883665684,5137.782068790775,5223.434080551979,85.65201176120354,138.56280311370574,138.56280311370574,5223.434080551979,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,21,5361.996883665684,5137.782068790773,5207.691491391398,69.90942260062457,154.30539227428653,154.30539227428653,5207.691491391398,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,22,5361.996883665684,5137.782068790773,5209.7853787204995,72.00330992972613,152.21150494518497,152.21150494518497,5209.7853787204995,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,23,5361.996883665684,5137.782068790775,5332.563075419916,194.7810066291404,29.433808245768887,29.433808245768887,5332.563075419916,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,24,5361.996883665684,5137.782068790777,5322.32496335742,184.54289456664264,39.671920308264816,39.671920308264816,5322.32496335742,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,25,5361.996883665684,5137.782068790775,5239.323078374343,101.54100958356776,122.67380529134152,122.67380529134152,5239.323078374343,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,26,5361.996883665684,5137.782068790773,5225.531983683869,87.74991489309559,136.4648999818155,136.4648999818155,5225.531983683869,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,27,5361.996883665684,5137.782068790774,5359.437027940531,221.6549591497569,2.559855725153284,2.559855725153284,5359.437027940531,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,28,5361.996883665684,5137.782068790775,5326.939761259797,189.15769246902164,35.05712240588764,35.05712240588764,5326.939761259797,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,29,5361.996883665684,5137.782068790775,5295.265227903644,157.48315911286863,66.73165576204065,66.73165576204065,5295.265227903644,24
cross_environment,raw32_shuffled,baseline,baseline,fixed,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/cross_environment/runs/raw32_shuffled/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_baseline_ffe76c7072.json.gz,30,5361.996883665684,5137.782068790775,5319.101101437186,181.31903264641096,42.89578222849832,42.89578222849832,5319.101101437186,24
