label,order,strategy,seed,num_ssu,start_ms,end_ms,full_run,technical_passed,device_utilization_percent,compute_ms,io_stall_ms,idle_ms,all_32_active,mixed_card_count,nominal_strict_underload,nominal_peak_gib_s,nominal_any_ssu_over_capacity_ms,K_A_peak,K_A_mean,warm_count,warm_admission_slo_percent,warm_arrival_clock_slo_percent,A_compute_ms,A_active_ms,A_conditional_utilization_percent,A_L0_stall_ms,A_internal_stall_ms,A_mean_active_cards,A_warm_admission_slo_percent,B_compute_ms,B_active_ms,B_conditional_utilization_percent,B_L0_stall_ms,B_internal_stall_ms,B_mean_active_cards,B_warm_admission_slo_percent,A_to_B_L0_stall_ms,B_to_B_L0_stall_ms,initial_to_B_L0_stall_ms
ssu4_ordered_k1_sync_seed7,ordered,baseline,7,4,0.0,8486.86232361771,True,True,71.50028527017527,194180.18469995802,77232.57005619933,166.839599609375,False,32,False,227.80740741547848,3017.809296061975,32,10.705703432377005,1152,66.66666666666667,0.0,18505.763477266228,90857.83110806523,20.367824381869397,1097.3973625976562,71254.67026820136,10.705703432377009,0.0,175674.4212226918,180554.9236480921,97.2969430427095,4880.502425400314,0.0,21.2746379949671,100.0,4880.502425400314,0.0,0.0
ssu4_ordered_k1_sync_seed7,ordered,baseline,7,4,2000.0,4000.0,False,True,70.23488417014009,44950.32586888966,19049.67413111034,0.0,True,32,False,227.80740741547848,747.0691281649601,32,11.227994697038287,256,62.5,0.0,4626.440869316342,22455.989394076576,20.602257990630783,0.0,17829.548524760234,11.227994697038287,0.0,40323.88499957332,41544.010605923424,97.06305292013349,1220.125606350105,0.0,20.772005302961713,100.0,1220.125606350105,0.0,0.0
ssu4_ordered_k1_sync_seed7,ordered,baseline,7,4,2000.0,6000.0,False,True,70.23488417014038,89900.65173777967,38099.34826222033,0.0,True,32,False,227.80740741547848,1494.1382563299217,32,11.227994697038302,544,64.70588235294117,0.0,9252.881738633034,44911.978788153196,20.60225799063154,0.0,35659.09704952016,11.2279946970383,0.0,80647.76999914664,83088.0212118468,97.06305292013353,2440.2512127001664,0.0,20.772005302961702,100.0,2440.2512127001664,0.0,0.0
ssu4_ordered_k1_sync_seed7,ordered,baseline,7,4,4000.0,6000.0,False,True,70.23488417014063,44950.32586889001,19049.67413110999,0.0,True,32,False,227.80740741547848,747.0691281649615,32,11.22799469703831,288,66.66666666666667,0.0,4626.4408693166915,22455.98939407662,20.602257990632296,0.0,17829.548524759928,11.22799469703831,0.0,40323.88499957332,41544.01060592338,97.06305292013359,1220.1256063500614,0.0,20.77200530296169,100.0,1220.1256063500614,0.0,0.0
ssu4_ordered_k1_sync_seed7,ordered,baseline,7,4,6000.0,8000.0,False,True,71.21843854262968,45579.800667282994,18420.199332717006,0.0,True,32,False,227.80740741547848,723.2849336339195,32,11.037196957893169,261,63.2183908045977,0.0,4482.696013443069,22074.39391578634,20.307221256196314,0.0,17591.69790234327,11.037196957893169,0.0,41097.104653839924,41925.606084213665,98.023877272735,828.5014303737371,0.0,20.96280304210683,100.0,828.5014303737371,0.0,0.0
