case,id,mode,ssu,x,y,n_A,n_B,input_counts_A_B,A_total_length_k,A_nql,A_V_MB,A_C_ms,A_B_GB_s,A_constructed,A_extrapolated,B_total_length_k,B_nql,B_V_MB,B_C_ms,B_B_GB_s,B_constructed,B_extrapolated,seed,strategy,warm_start_ms,warm_end_ms,full_makespan_ms,pair_complete,pair_matched,pair_plot_eligible,strict_underload_full_both_audits,warm_all_npus_active,native_invariants_all_pass,request_count,fleet_pct,A_pct,B_pct,slo_all_pct,slo_warm_pct,full_fleet_utilization_pct,full_internal_stall_card_ms,full_internal_stall_count,full_layer0_stall_card_ms,full_layer0_stall_count,full_ordinary_demand_max_ssu_GB_s,full_ordinary_demand_peak_total_GB_s,full_ordinary_demand_any_overload_ms,full_ordinary_demand_any_ge36_ms,full_ordinary_demand_any_ge36_pct,full_ordinary_pending_demand_max_ssu_GB_s,full_ordinary_pending_demand_peak_total_GB_s,full_ordinary_pending_demand_any_overload_ms,full_ordinary_pending_demand_any_ge36_ms,full_ordinary_pending_demand_any_ge36_pct,warm_fleet_utilization_pct,warm_internal_stall_card_ms,warm_internal_stall_count,warm_layer0_stall_card_ms,warm_layer0_stall_count,warm_ordinary_demand_max_ssu_GB_s,warm_ordinary_demand_peak_total_GB_s,warm_ordinary_demand_any_overload_ms,warm_ordinary_demand_any_ge36_ms,warm_ordinary_demand_any_ge36_pct,warm_ordinary_pending_demand_max_ssu_GB_s,warm_ordinary_pending_demand_peak_total_GB_s,warm_ordinary_pending_demand_any_overload_ms,warm_ordinary_pending_demand_any_ge36_ms,warm_ordinary_pending_demand_any_ge36_pct,slo_all_count,slo_warm_admitted_count,source_directory
X16_random_s1_seed19,X16,random,1,13.28475953348185,14.15772329214862,,,1:12,200.0,2048,285.474816,70.74053784115809,4.0355194448904195,False,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,19,baseline,2000.0,4000.0,6874.117173192005,True,True,True,True,True,True,624,92.47295436457807,99.49409453439915,85.25640719287485,94.07051282051282,92.81767955801105,91.26393402022299,3509.550798595415,952,643.0730084717921,169,34.14042066481379,34.14042066481379,0.0,0.0,0.0,34.14042066481379,34.14042066481379,0.0,0.0,0.0,92.47295436457807,1021.2886796554569,248,183.03862201205152,45,34.14042066481379,34.14042066481379,0.0,0.0,0.0,33.87523993542944,33.87523993542944,0.0,0.0,0.0,624,181,/workspace/scratch/351ecd930597/xy_underload_experiments/results/X16_random_s1_seed19/baseline
X16_random_s1_seed19,X16,random,1,13.28475953348185,14.15772329214862,,,1:12,200.0,2048,285.474816,70.74053784115809,4.0355194448904195,False,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,19,once,2000.0,4000.0,6501.57295811539,True,True,True,True,True,True,624,97.66692159385876,97.68332577089815,97.64699918272369,99.67948717948718,100.0,96.49341477563435,458.3065636130963,262,836.0894332223862,89,34.14042066481379,34.14042066481379,0.0,0.0,0.0,34.14042066481379,34.14042066481379,0.0,0.0,0.0,97.66692159385876,145.17876607532207,82,228.11377890727613,27,34.14042066481379,34.14042066481379,0.0,0.0,0.0,34.14042066481379,34.14042066481379,0.0,0.0,0.0,624,192,/workspace/scratch/351ecd930597/xy_underload_experiments/results/X16_random_s1_seed19/once
X16_random_s1_seed43,X16,random,1,13.28475953348185,14.15772329214862,,,1:12,200.0,2048,285.474816,70.74053784115809,4.0355194448904195,False,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,43,baseline,2000.0,4000.0,6881.107499840129,True,True,True,True,True,True,624,91.93401684544257,99.43867393737233,82.9731437273895,96.7948717948718,95.75757575757575,91.17122151572997,3513.3456033720395,982,682.645541293433,171,34.14042066481379,34.14042066481379,0.0,0.0,0.0,34.14042066481379,34.14042066481379,0.0,0.0,0.0,91.93401684544257,1087.0309096859553,252,203.52639504323452,45,33.87523993542944,33.87523993542944,0.0,0.0,0.0,33.610059206045094,33.610059206045094,0.0,0.0,0.0,624,165,/workspace/scratch/351ecd930597/xy_underload_experiments/results/X16_random_s1_seed43/baseline
X16_random_s1_seed43,X16,random,1,13.28475953348185,14.15772329214862,,,1:12,200.0,2048,285.474816,70.74053784115809,4.0355194448904195,False,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,43,once,2000.0,4000.0,6456.719328405064,True,True,True,True,True,True,624,98.67431794764772,98.28450529557044,99.2676165291264,99.67948717948718,100.0,97.16373660250837,309.12643340086277,180,671.6251322884325,75,34.14042066481379,34.14042066481379,0.0,0.0,0.0,34.14042066481379,34.14042066481379,0.0,0.0,0.0,98.67431794764772,35.54367339928831,26,176.56545497707657,15,34.14042066481379,34.14042066481379,0.0,0.0,0.0,29.309359031770324,29.309359031770324,0.0,0.0,0.0,624,173,/workspace/scratch/351ecd930597/xy_underload_experiments/results/X16_random_s1_seed43/once
XY12_16_random_s1_seed7,XY12_16,random,1,13.305267985847202,11.99841595949782,,,1:12,200.0,1735,285.91552,59.95133403175858,4.7691269029733245,True,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,7,baseline,2000.0,4000.0,6459.227337262881,True,True,True,True,True,True,624,91.0502247687212,99.32389309090553,84.74309512446206,94.07051282051282,96.1352657004831,89.10830472492054,4137.2510747470005,1072,833.8309502236676,198,37.21616176638949,37.21616176638949,0.0,3430.5277759083333,53.11049753765179,35.34245485159525,35.34245485159525,0.0,0.0,0.0,91.0502247687212,1227.823886346178,320,204.14015065842955,50,37.21616176638948,37.21616176638948,0.0,1070.8302070369637,53.54151035184819,35.34245485159525,35.34245485159525,0.0,0.0,0.0,624,207,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_16_random_s1_seed7/baseline
XY12_16_random_s1_seed7,XY12_16,random,1,13.305267985847202,11.99841595949782,,,1:12,200.0,1735,285.91552,59.95133403175858,4.7691269029733245,True,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,7,once,2000.0,4000.0,5931.820879089263,True,True,True,True,True,True,624,97.66237538163838,97.61253004405485,97.70236059706716,99.83974358974359,100.0,97.03104823770843,373.2445942423306,224,781.4581694350827,86,37.21616176638949,37.21616176638949,0.0,4010.4566985551123,67.60920095703993,36.27930830899236,36.27930830899236,0.0,2.517309558746547,0.04243738322612735,97.66237538163838,181.89954143041177,116,192.1203975074468,34,37.21616176638948,37.21616176638948,0.0,1018.0849201999445,50.90424600999722,36.27930830899236,36.27930830899236,0.0,2.517309558746547,0.12586547793732736,624,233,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_16_random_s1_seed7/once
XY12_16_random_s1_seed19,XY12_16,random,1,13.305267985847202,11.99841595949782,,,1:12,200.0,1735,285.91552,59.95133403175858,4.7691269029733245,True,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,19,baseline,2000.0,4000.0,6419.576477201522,True,True,True,True,True,True,624,91.03137947177021,99.27789623448555,84.50868719225515,91.98717948717949,96.56862745098039,89.65868697108613,4047.4050709789817,1034,892.0403810152712,203,37.68458849508805,37.68458849508805,0.0,3241.954626766528,50.501067138618914,35.81088158029381,35.81088158029381,0.0,0.0,0.0,91.03137947177021,1245.6033915366484,360,189.37589298012062,58,37.21616176638948,37.21616176638948,0.0,853.3465411701632,42.66732705850816,35.34245485159525,35.34245485159525,0.0,0.0,0.0,624,204,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_16_random_s1_seed19/baseline
XY12_16_random_s1_seed19,XY12_16,random,1,13.305267985847202,11.99841595949782,,,1:12,200.0,1735,285.91552,59.95133403175858,4.7691269029733245,True,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,19,once,2000.0,4000.0,5958.691558043672,True,True,True,True,True,True,624,97.39933454916513,97.16857334487362,97.62933399684844,99.51923076923077,100.0,96.59348738724222,543.4841661805997,337,876.0881262170326,100,37.68458849508805,37.68458849508805,0.0,3291.6265927106647,55.24076151025604,35.81088158029381,35.81088158029381,0.0,0.0,0.0,97.39933454916513,167.9533470489314,112,248.1531250846465,32,37.68458849508804,37.68458849508804,0.0,1129.5139168776109,56.475695843880544,35.81088158029381,35.81088158029381,0.0,0.0,0.0,624,210,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_16_random_s1_seed19/once
XY12_16_random_s1_seed43,XY12_16,random,1,13.305267985847202,11.99841595949782,,,1:12,200.0,1735,285.91552,59.95133403175858,4.7691269029733245,True,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,43,baseline,2000.0,4000.0,6414.995506816408,True,True,True,True,True,True,624,90.40609350729274,99.07879160739748,82.17556301131253,94.23076923076923,91.8918918918919,89.72271254824285,4072.6516781075334,1119,789.7307238743733,206,37.21616176638949,37.21616176638949,0.0,3518.2322853328183,54.84387762383365,35.34245485159525,35.34245485159525,0.0,0.0,0.0,90.40609350729274,1345.6704920388008,351,189.35454679436134,55,37.21616176638948,37.21616176638948,0.0,1236.6233755657813,61.83116877828907,31.510181406019043,31.510181406019043,0.0,0.0,0.0,624,185,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_16_random_s1_seed43/baseline
XY12_16_random_s1_seed43,XY12_16,random,1,13.305267985847202,11.99841595949782,,,1:12,200.0,1735,285.91552,59.95133403175858,4.7691269029733245,True,False,16,1122,21.488896,4.996604071248399,4.300700174274767,True,True,43,once,2000.0,4000.0,5943.415723422339,True,True,True,True,True,True,624,98.00528763240993,97.24299074777161,98.9612644968874,99.67948717948718,100.0,96.84175306601827,330.07468406992905,228,801.2858424043034,79,37.68458849508805,37.68458849508805,0.0,3891.879149722381,65.48219627957235,35.81088158029381,35.81088158029381,0.0,0.0,0.0,98.00528763240993,61.46601251524362,61,257.6879662991669,26,37.68458849508804,37.68458849508804,0.0,1494.606944998117,74.73034724990585,35.81088158029381,35.81088158029381,0.0,0.0,0.0,624,194,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_16_random_s1_seed43/once
XY12_20_random_s1_seed7,XY12_20,random,1,10.528528372479734,12.001018992584244,,,1:12,200.0,2189,285.276288,75.60085537621568,3.773453178279105,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,baseline,2000.0,4000.0,6433.1636811871085,True,True,True,True,True,True,520,96.20628811910527,99.29356853949129,93.07894260660402,99.42307692307692,100.0,94.00991429069705,1890.5240603313168,559,435.10203208870735,121,33.88183790274593,33.88183790274593,0.0,0.0,0.0,33.88183790274593,33.88183790274593,0.0,0.0,0.0,96.20628811910527,492.6547360154341,169,114.33916492772391,32,33.35409326324406,33.35409326324406,0.0,0.0,0.0,29.052895445463086,29.052895445463086,0.0,0.0,0.0,520,159,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_20_random_s1_seed7/baseline
XY12_20_random_s1_seed7,XY12_20,random,1,10.528528372479734,12.001018992584244,,,1:12,200.0,2189,285.276288,75.60085537621568,3.773453178279105,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,7,once,2000.0,4000.0,6166.244272506857,True,True,True,True,True,True,520,98.8305472005568,98.38647651282274,99.33370078552836,100.0,100.0,98.07933963675991,237.4978000569198,122,544.5656506438798,64,33.88183790274593,33.88183790274593,0.0,0.0,0.0,33.88183790274593,33.88183790274593,0.0,0.0,0.0,98.8305472005568,35.09418533325197,24,152.01826257766197,18,33.88183790274592,33.88183790274592,0.0,0.0,0.0,29.580640084964955,29.580640084964955,0.0,0.0,0.0,520,160,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_20_random_s1_seed7/once
XY12_20_random_s1_seed19,XY12_20,random,1,10.528528372479734,12.001018992584244,,,1:12,200.0,2189,285.276288,75.60085537621568,3.773453178279105,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,baseline,2000.0,4000.0,6345.195084070941,True,True,True,True,True,True,520,95.01636809104843,99.18006067894319,90.21017032127781,99.8076923076923,100.0,95.31325014808046,1633.8044738860174,524,421.396421976823,108,34.4095825422478,34.4095825422478,0.0,0.0,0.0,33.88183790274593,33.88183790274593,0.0,0.0,0.0,95.01636809104843,627.0261412257782,194,170.35496420647132,41,33.88183790274592,33.88183790274592,0.0,0.0,0.0,29.580640084964955,29.580640084964955,0.0,0.0,0.0,520,148,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_20_random_s1_seed19/baseline
XY12_20_random_s1_seed19,XY12_20,random,1,10.528528372479734,12.001018992584244,,,1:12,200.0,2189,285.276288,75.60085537621568,3.773453178279105,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,19,once,2000.0,4000.0,6196.9988840025,True,True,True,True,True,True,520,98.73913638855952,98.76184002190523,98.71079115097984,100.0,100.0,97.59258918823784,362.8198185881272,175,474.96074505192445,64,33.88183790274593,33.88183790274593,0.0,0.0,0.0,33.88183790274593,33.88183790274593,0.0,0.0,0.0,98.73913638855952,84.14451343335531,53,117.59366439712403,15,33.88183790274592,33.88183790274592,0.0,0.0,0.0,33.35409326324406,33.35409326324406,0.0,0.0,0.0,520,153,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_20_random_s1_seed19/once
XY12_20_random_s1_seed43,XY12_20,random,1,10.528528372479734,12.001018992584244,,,1:12,200.0,2189,285.276288,75.60085537621568,3.773453178279105,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,baseline,2000.0,4000.0,6433.469446253043,True,True,True,True,True,True,520,93.85285952335832,99.19075625935018,87.47246834243086,98.07692307692307,95.71428571428572,94.00544625865274,2121.1976782863953,617,473.1447937495026,122,34.4095825422478,34.4095825422478,0.0,0.0,0.0,34.4095825422478,34.4095825422478,0.0,0.0,0.0,93.85285952335832,844.1893823715411,191,139.3530938911283,34,34.4095825422478,34.4095825422478,0.0,0.0,0.0,29.580640084964955,29.580640084964955,0.0,0.0,0.0,520,140,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_20_random_s1_seed43/baseline
XY12_20_random_s1_seed43,XY12_20,random,1,10.528528372479734,12.001018992584244,,,1:12,200.0,2189,285.276288,75.60085537621568,3.773453178279105,True,False,20.0,1236,27.095552,6.299536349615937,4.3011978177809755,True,True,43,once,2000.0,4000.0,6191.7764427044485,True,True,True,True,True,True,520,98.28019590231636,97.66497857784319,99.10611143396721,100.0,100.0,97.6749034598976,214.123248716614,99,530.1225162609546,66,34.4095825422478,34.4095825422478,0.0,0.0,0.0,34.4095825422478,34.4095825422478,0.0,0.0,0.0,98.28019590231636,48.271617758797674,21,226.8970378705826,20,33.88183790274593,33.88183790274593,0.0,0.0,0.0,29.580640084964955,29.580640084964955,0.0,0.0,0.0,520,150,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_20_random_s1_seed43/once
XY12_24_random_s1_seed7,XY12_24,random,1,8.69446475420412,11.99828963422271,,,1:12,200.0,2645,284.63424,91.31932910661469,3.1169112036258118,True,False,24.0,1325,32.737408,7.611028895830674,4.301311747473929,True,True,7,baseline,2000.0,4000.0,7588.0148895050215,True,True,True,True,True,True,520,98.65553161425909,99.87115119134093,97.26722624663645,100.0,100.0,96.28430018460217,1070.2031843984075,327,212.62774317775802,64,33.22609343594331,33.22609343594331,0.0,0.0,0.0,33.22609343594331,33.22609343594331,0.0,0.0,0.0,98.65553161425909,173.8253245828614,97,41.289617135681965,19,32.0416928920952,32.0416928920952,0.0,0.0,0.0,27.740381144621267,27.740381144621267,0.0,0.0,0.0,520,130,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_24_random_s1_seed7/baseline
XY12_24_random_s1_seed7,XY12_24,random,1,8.69446475420412,11.99828963422271,,,1:12,200.0,2645,284.63424,91.31932910661469,3.1169112036258118,True,False,24.0,1325,32.737408,7.611028895830674,4.301311747473929,True,True,7,once,2000.0,4000.0,7399.297626171987,True,True,True,True,True,True,520,99.14534494527281,99.07038324489666,99.23837078084765,100.0,100.0,98.74000754370391,193.80369118299524,70,443.68122326162745,51,33.22609343594331,33.22609343594331,0.0,0.0,0.0,33.22609343594331,33.22609343594331,0.0,0.0,0.0,99.14534494527281,37.71455770582725,16,99.03025105052484,15,33.22609343594332,33.22609343594332,0.0,0.0,0.0,28.924781688469384,28.924781688469384,0.0,0.0,0.0,520,126,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_24_random_s1_seed7/once
XY12_24_random_s1_seed19,XY12_24,random,1,8.69446475420412,11.99828963422271,,,1:12,200.0,2645,284.63424,91.31932910661469,3.1169112036258118,True,False,24.0,1325,32.737408,7.611028895830674,4.301311747473929,True,True,19,baseline,2000.0,4000.0,7472.761311074569,True,True,True,True,True,True,520,98.37932895215856,99.77724443068644,96.59547965003233,100.0,100.0,97.76930815969989,821.6202762924986,319,190.7745973457812,61,34.41049397979143,34.41049397979143,0.0,0.0,0.0,33.22609343594331,33.22609343594331,0.0,0.0,0.0,98.37932895215856,212.90498280613792,86,46.40238484849306,19,32.0416928920952,32.0416928920952,0.0,0.0,0.0,28.924781688469384,28.924781688469384,0.0,0.0,0.0,520,125,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_24_random_s1_seed19/baseline
XY12_24_random_s1_seed19,XY12_24,random,1,8.69446475420412,11.99828963422271,,,1:12,200.0,2645,284.63424,91.31932910661469,3.1169112036258118,True,False,24.0,1325,32.737408,7.611028895830674,4.301311747473929,True,True,19,once,2000.0,4000.0,7422.935385481149,True,True,True,True,True,True,520,99.13116656425132,99.18169482958437,99.06415121376996,100.0,100.0,98.42557768391178,204.98848070892674,99,363.712900056941,56,33.22609343594331,33.22609343594331,0.0,0.0,0.0,33.22609343594331,33.22609343594331,0.0,0.0,0.0,99.13116656425132,52.54826019415168,27,86.4650895256384,15,33.22609343594332,33.22609343594332,0.0,0.0,0.0,32.0416928920952,32.0416928920952,0.0,0.0,0.0,520,124,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_24_random_s1_seed19/once
XY12_24_random_s1_seed43,XY12_24,random,1,8.69446475420412,11.99828963422271,,,1:12,200.0,2645,284.63424,91.31932910661469,3.1169112036258118,True,False,24.0,1325,32.737408,7.611028895830674,4.301311747473929,True,True,43,baseline,2000.0,4000.0,7554.269127897609,True,True,True,True,True,True,520,97.80489322683687,99.7023875986468,95.43318619763872,100.0,100.0,96.7144128779092,1318.2475923691072,404,319.90979909048986,76,34.41049397979143,34.41049397979143,0.0,0.0,0.0,34.41049397979143,34.41049397979143,0.0,0.0,0.0,97.80489322683687,284.13329130492093,96,67.08379240118211,16,34.41049397979144,34.41049397979144,0.0,0.0,0.0,33.22609343594331,33.22609343594331,0.0,0.0,0.0,520,122,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_24_random_s1_seed43/baseline
XY12_24_random_s1_seed43,XY12_24,random,1,8.69446475420412,11.99828963422271,,,1:12,200.0,2645,284.63424,91.31932910661469,3.1169112036258118,True,False,24.0,1325,32.737408,7.611028895830674,4.301311747473929,True,True,43,once,2000.0,4000.0,7400.243917160178,True,True,True,True,True,True,520,99.11068379668086,99.11547384018033,99.10440993768125,100.0,100.0,98.72738136808611,192.44876735486875,77,377.18780493041254,58,34.41049397979143,34.41049397979143,0.0,0.0,0.0,34.41049397979143,34.41049397979143,0.0,0.0,0.0,99.11068379668086,56.777243690472915,21,85.51334884058952,13,33.22609343594332,33.22609343594332,0.0,0.0,0.0,32.0416928920952,32.0416928920952,0.0,0.0,0.0,520,123,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_24_random_s1_seed43/once
XY12_32_random_s1_seed7,XY12_32,random,1,6.426595982499282,11.999052257267367,,,1:12,200.0,3564,283.340288,122.99756892730923,2.3036251079682093,True,False,32.0,1455,44.088704,10.250606988798994,4.30108227231582,True,False,7,baseline,2000.0,4000.0,7940.763791440608,True,True,True,True,True,True,416,99.6323619429832,99.99999999999983,99.22274396394309,100.0,100.0,99.13599618538075,263.35740338006144,100,115.15826995720975,23,32.41120101417895,32.41120101417895,0.0,0.0,0.0,32.41120101417895,32.41120101417895,0.0,0.0,0.0,99.6323619429832,46.39315750877586,17,12.428931613912937,2,30.41374384983134,30.41374384983134,0.0,0.0,0.0,23.809036469547312,23.809036469547312,0.0,0.0,0.0,416,100,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_32_random_s1_seed7/baseline
XY12_32_random_s1_seed7,XY12_32,random,1,6.426595982499282,11.999052257267367,,,1:12,200.0,3564,283.340288,122.99756892730923,2.3036251079682093,True,False,32.0,1455,44.088704,10.250606988798994,4.30108227231582,True,False,7,once,2000.0,4000.0,7925.567568230835,True,True,True,True,True,True,416,99.9399353210675,99.89204953608535,99.99353969308461,100.0,100.0,99.32607629171851,21.03669793039742,8,202.00075752981456,31,32.41120101417895,32.41120101417895,0.0,0.0,0.0,32.41120101417895,32.41120101417895,0.0,0.0,0.0,99.9399353210675,0.48770344145850686,1,9.122645187743728,6,30.41374384983134,30.41374384983134,0.0,0.0,0.0,21.8115793051997,21.8115793051997,0.0,0.0,0.0,416,100,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_32_random_s1_seed7/once
XY12_32_random_s1_seed19,XY12_32,random,1,6.426595982499282,11.999052257267367,,,1:12,200.0,3564,283.340288,122.99756892730923,2.3036251079682093,True,False,32.0,1455,44.088704,10.250606988798994,4.30108227231582,True,False,19,baseline,2000.0,4000.0,7933.9874946957625,True,True,True,True,True,True,416,99.81001459930212,99.92494507883134,99.59496154481712,100.0,100.0,99.22066671563991,192.72773856284132,94,147.25110536273456,22,32.41120101417895,32.41120101417895,0.0,0.0,0.0,32.41120101417895,32.41120101417895,0.0,0.0,0.0,99.81001459930212,22.57143600626887,10,7.826228105392147,3,30.413743849831345,30.413743849831345,0.0,0.0,0.0,23.809036469547312,23.809036469547312,0.0,0.0,0.0,416,79,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_32_random_s1_seed19/baseline
XY12_32_random_s1_seed19,XY12_32,random,1,6.426595982499282,11.999052257267367,,,1:12,200.0,3564,283.340288,122.99756892730923,2.3036251079682093,True,False,32.0,1455,44.088704,10.250606988798994,4.30108227231582,True,False,19,once,2000.0,4000.0,7942.124101400552,True,True,True,True,True,True,416,99.7769283152719,99.65766876061167,99.99999999999886,100.0,100.0,99.11901638485374,50.005693398501464,16,245.2268645377464,31,32.41120101417895,32.41120101417895,0.0,0.0,0.0,32.41120101417895,32.41120101417895,0.0,0.0,0.0,99.7769283152719,0.0,0,35.69146955649603,6,30.41374384983134,30.41374384983134,0.0,0.0,0.0,19.81412214085209,19.81412214085209,0.0,0.0,0.0,416,78,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_32_random_s1_seed19/once
XY12_32_random_s1_seed43,XY12_32,random,1,6.426595982499282,11.999052257267367,,,1:12,200.0,3564,283.340288,122.99756892730923,2.3036251079682093,True,False,32.0,1455,44.088704,10.250606988798994,4.30108227231582,True,False,43,baseline,2000.0,4000.0,7951.7533063674855,True,True,True,True,True,True,416,99.78007531179792,99.87560460176172,99.63640333303896,100.0,100.0,98.99898784672942,261.07121584505717,99,142.60059996987727,25,32.41120101417895,32.41120101417895,0.0,0.0,0.0,32.41120101417895,32.41120101417895,0.0,0.0,0.0,99.78007531179792,23.233409497254797,5,11.954540615080077,2,28.41628668548373,28.41628668548373,0.0,0.0,0.0,21.8115793051997,21.8115793051997,0.0,0.0,0.0,416,88,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_32_random_s1_seed43/baseline
XY12_32_random_s1_seed43,XY12_32,random,1,6.426595982499282,11.999052257267367,,,1:12,200.0,3564,283.340288,122.99756892730923,2.3036251079682093,True,False,32.0,1455,44.088704,10.250606988798994,4.30108227231582,True,False,43,once,2000.0,4000.0,7926.676814893399,True,True,True,True,True,True,416,99.81897400623505,99.69947499477087,99.99999999999847,100.0,100.0,99.31217675712088,36.7659328643349,15,213.33704628052783,31,32.41120101417895,32.41120101417895,0.0,0.0,0.0,32.41120101417895,32.41120101417895,0.0,0.0,0.0,99.81897400623505,0.0,0,28.964159002391625,4,28.41628668548373,28.41628668548373,0.0,0.0,0.0,19.50795419723149,19.50795419723149,0.0,0.0,0.0,416,87,/workspace/scratch/351ecd930597/xy_underload_experiments/results/XY12_32_random_s1_seed43/once
Y1_fixed_s1_seed7,Y1,fixed,1,13.724137931034482,5.22246231790655,2,6,,200.0,1024,286.916608,35.44295093756352,8.095167033507838,False,False,16,1536,20.905984,6.786636031061112,3.080463414321526,True,True,7,baseline,2000.0,4000.0,5596.416351955784,True,True,True,True,True,True,538,84.00088300766313,100.0,78.66784401022038,99.07063197026022,100.0,82.65155057513688,5349.0836823951895,746,874.5706753055911,122,34.673114552944824,34.673114552944824,0.0,0.0,0.0,34.67311455294483,34.67311455294483,0.0,0.0,0.0,84.00088300766313,2253.7380290148567,319,306.120689759043,42,34.673114552944824,34.673114552944824,0.0,0.0,0.0,34.67311455294483,34.67311455294483,0.0,0.0,0.0,538,190,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1_fixed_s1_seed7/baseline
Y1_fixed_s1_seed7,Y1,fixed,1,13.724137931034482,5.22246231790655,2,6,,200.0,1024,286.916608,35.44295093756352,8.095167033507838,False,False,16,1536,20.905984,6.786636031061112,3.080463414321526,True,True,7,once,2000.0,4000.0,4846.769399188645,True,True,True,True,True,True,538,99.98854792644288,100.0,99.98473056859488,100.0,100.0,95.43521695722342,19.104644792097503,16,94.39863013434011,12,34.673114552944824,34.673114552944824,0.0,0.0,0.0,34.673114552944824,34.673114552944824,0.0,0.0,0.0,99.98854792644288,1.832331769141092,2,0.0,0,34.673114552944824,34.673114552944824,0.0,0.0,0.0,31.592651138623303,31.592651138623303,0.0,0.0,0.0,538,238,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y1_fixed_s1_seed7/once
Y2_fixed_s1_seed7,Y2,fixed,1,13.758620689655173,2.622064169890368,1,7,,200.0,512,287.637504,17.794995171132317,16.163955158954806,False,False,16,1536,20.905984,6.786636031061112,3.080463414321526,True,True,7,baseline,2000.0,4000.0,4708.731814458964,True,True,True,True,True,True,621,99.24420273904818,100.0,99.1362317017741,100.0,100.0,97.2188905058152,295.55219495140364,388,76.05128251524833,62,37.72719905920548,37.72719905920548,0.0,4609.253915401037,97.88737386248113,37.72719905920549,37.72719905920549,0.0,177.9261909342618,3.7786435487344825,99.24420273904818,105.39528334230727,139,15.532278409985338,21,37.72719905920548,37.72719905920548,0.0,2000.0,100.0,37.72719905920548,37.72719905920548,0.0,70.2735053942788,3.51367526971394,621,267,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y2_fixed_s1_seed7/baseline
Y2_fixed_s1_seed7,Y2,fixed,1,13.758620689655173,2.622064169890368,1,7,,200.0,512,287.637504,17.794995171132317,16.163955158954806,False,False,16,1536,20.905984,6.786636031061112,3.080463414321526,True,True,7,once,2000.0,4000.0,4711.0747264589645,True,True,True,True,True,True,621,99.99508099130216,100.0,99.99437827577864,100.0,100.0,97.17054160064642,20.809241083747143,14,68.68555777607207,9,37.72719905920548,37.72719905920548,0.0,4568.183414153117,96.96690626656117,37.72719905920549,37.72719905920549,0.0,2.205339137880376,0.04681180549937909,99.99508099130216,0.7870413916552934,3,0.0,0,37.72719905920548,37.72719905920548,0.0,2000.0,100.0,34.646735644883954,34.646735644883954,0.0,0.0,0.0,621,274,/workspace/scratch/351ecd930597/xy_underload_experiments/results/Y2_fixed_s1_seed7/once
