policy,request_id,layer,npu,role,profile,release_ms,deadline_ms,ready_ms,compute_start_ms,payload_MiB,budget_C_ms,budget_gib_s,stall_ms,own_D_over_C_gib_s,display_cohort,deadline_inside_display,ssd_before_deadline_MiB,link_before_deadline_MiB,ssd_deficit_at_deadline_MiB,link_deficit_at_deadline_MiB,ssd_mean_during_budget_gib_s,link_mean_during_budget_gib_s,ssd_mean_during_stall_gib_s,link_mean_during_stall_gib_s
baseline,20000043,7,20,short,32K/1024,3515.9387574686366,3523.1959890477165,3516.775473166879,3523.1959890477165,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,0,20,short,32K/1024,3523.1959890477165,3530.4532206267963,3526.4676796854333,3530.4532206267963,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,1,20,short,32K/1024,3530.4532206267963,3537.710452205876,3531.290136325039,3537.710452205876,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,2,20,short,32K/1024,3537.710452205876,3544.967683784956,3538.5471679041184,3544.967683784956,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,3,20,short,32K/1024,3544.967683784956,3552.224915364036,3545.8043994831983,3552.224915364036,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,4,20,short,32K/1024,3552.224915364036,3559.482146943116,3555.3056411697,3559.482146943116,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,5,20,short,32K/1024,3559.482146943116,3566.7393785221957,3560.5082490066143,3566.7393785221957,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,6,20,short,32K/1024,3566.7393785221957,3573.9966101012756,3567.576094220438,3573.9966101012756,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000044,7,20,short,32K/1024,3573.9966101012756,3581.2538416803554,3574.8333257995178,3581.2538416803554,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,0,20,short,32K/1024,3581.2538416803554,3588.5110732594353,3584.386932882215,3588.5110732594353,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,1,20,short,32K/1024,3588.5110732594353,3595.768304838515,3589.3477889576775,3595.768304838515,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,2,20,short,32K/1024,3595.768304838515,3603.025536417595,3597.5119514576777,3603.025536417595,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,3,20,short,32K/1024,3603.025536417595,3610.282767996675,3603.8622521158372,3610.282767996675,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,4,20,short,32K/1024,3610.282767996675,3617.539999575755,3613.1881940220655,3617.539999575755,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,5,20,short,32K/1024,3617.539999575755,3624.7972311548347,3618.6584173130814,3624.7972311548347,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,6,20,short,32K/1024,3624.7972311548347,3632.0544627339145,3625.633946853077,3632.0544627339145,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000045,7,20,short,32K/1024,3632.0544627339145,3639.3116943129944,3632.8911784321567,3639.3116943129944,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000046,0,20,short,32K/1024,3639.3116943129944,3646.5689258920743,3641.798696881103,3646.5689258920743,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000046,1,20,short,32K/1024,3646.5689258920743,3653.826157471154,3647.4056415903165,3653.826157471154,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000046,2,20,short,32K/1024,3653.826157471154,3661.083389050234,3654.6628731693963,3661.083389050234,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000046,3,20,short,32K/1024,3661.083389050234,3668.340620629314,3661.920104748476,3668.340620629314,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000046,4,20,short,32K/1024,3668.340620629314,3675.5978522083938,3684.5289647070613,3684.5289647070613,42.625,7.257231579079756,5.735792789428711,8.931112498667517,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.660782916877423,4.660782916877423
baseline,20000046,5,20,short,32K/1024,3684.5289647070613,3691.786196286141,3686.9546492285463,3691.786196286141,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000046,6,20,short,32K/1024,3691.786196286141,3699.043427865221,3692.6231119843837,3699.043427865221,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000046,7,20,short,32K/1024,3699.043427865221,3706.300659444301,3712.1435605603647,3712.1435605603647,42.625,7.257231579079756,5.735792789428711,5.842901116063786,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,7.12419665088263,7.12419665088263
baseline,20000047,0,20,short,32K/1024,3712.1435605603647,3719.4007921394445,3714.568945081849,3719.4007921394445,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000047,1,20,short,32K/1024,3719.4007921394445,3726.6580237185244,3721.2084008796787,3726.6580237185244,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000047,2,20,short,32K/1024,3726.6580237185244,3733.9152552976043,3743.155673865009,3743.155673865009,42.625,7.257231579079756,5.735792789428711,9.240418567404504,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.5047717545323405,4.5047717545323405
baseline,20000047,3,20,short,32K/1024,3743.155673865009,3750.4129054440887,3745.581058386493,3750.4129054440887,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000047,4,20,short,32K/1024,3750.4129054440887,3757.6701370231685,3752.2196749509244,3757.6701370231685,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000047,5,20,short,32K/1024,3757.6701370231685,3764.9273686022484,3774.1676871696527,3774.1676871696527,42.625,7.257231579079756,5.735792789428711,9.240318567404302,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504820505792709,4.504820505792709
baseline,20000047,6,20,short,32K/1024,3774.1676871696527,3781.4249187487326,3776.765214537817,3781.4249187487326,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000047,7,20,short,32K/1024,3781.4249187487326,3788.6821503278125,3783.232088255569,3788.6821503278125,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000048,0,20,short,32K/1024,3788.6821503278125,3795.9393819068923,3805.1796612409,3805.1796612409,42.625,7.257231579079756,5.735792789428711,9.240279334007482,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504839632856308,4.504839632856308
baseline,20000048,1,20,short,32K/1024,3805.1796612409,3812.4368928199797,3807.781284776056,3812.4368928199797,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000048,2,20,short,32K/1024,3812.4368928199797,3819.6941243990595,3814.247658493807,3819.6941243990595,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000048,3,20,short,32K/1024,3819.6941243990595,3826.9513559781394,3835.0062377535523,3835.0062377535523,42.625,7.257231579079756,5.735792789428711,8.054881775412923,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,5.1677948507650315,5.1677948507650315
baseline,20000048,4,20,short,32K/1024,3835.0062377535523,3842.263469332632,3838.793698080701,3842.263469332632,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000048,5,20,short,32K/1024,3842.263469332632,3849.520700911712,3843.1001850308744,3849.520700911712,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000048,6,20,short,32K/1024,3849.520700911712,3856.777932490792,3850.3574166099543,3856.777932490792,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000048,7,20,short,32K/1024,3856.777932490792,3864.035164069872,3869.8054721519475,3869.8054721519475,42.625,7.257231579079756,5.735792789428711,5.770308082075644,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,7.213822203324484,7.213822203324484
baseline,20000049,0,20,short,32K/1024,3869.8054721519475,3877.0627037310273,3872.4028995201115,3877.0627037310273,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000049,1,20,short,32K/1024,3877.0627037310273,3884.319935310107,3878.8661163042693,3884.319935310107,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000049,2,20,short,32K/1024,3884.319935310107,3891.577166889187,3900.8141177371535,3900.8141177371535,42.625,7.257231579079756,5.735792789428711,9.236950847966455,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.506462927824726,4.506462927824726
baseline,20000049,3,20,short,32K/1024,3900.8141177371535,3908.0713493162334,3903.4115451053176,3908.0713493162334,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000049,4,20,short,32K/1024,3908.0713493162334,3915.3285808953133,3909.069497826976,3915.3285808953133,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000049,5,20,short,32K/1024,3915.3285808953133,3922.585812474393,3931.8231741082045,3931.8231741082045,42.625,7.257231579079756,5.735792789428711,9.23736163381136,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.506262525236333,4.506262525236333
baseline,20000049,6,20,short,32K/1024,3931.8231741082045,3939.0804056872844,3934.420701476369,3939.0804056872844,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000049,7,20,short,32K/1024,3939.0804056872844,3946.3376372663643,3940.0845288318164,3946.3376372663643,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000050,0,20,short,32K/1024,3946.3376372663643,3953.594868845444,3963.0102479597244,3963.0102479597244,42.625,7.257231579079756,5.735792789428711,9.415379114280313,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.4210621853097605,4.4210621853097605
baseline,20000050,1,20,short,32K/1024,3963.0102479597244,3970.2674795388043,3965.8720338483963,3970.2674795388043,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000050,2,20,short,32K/1024,3970.2674795388043,3977.524711117884,3971.104395237047,3977.524711117884,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,20000050,3,20,short,32K/1024,3977.524711117884,3984.781942696964,3994.0232647215435,3994.0232647215435,42.625,7.257231579079756,5.735792789428711,9.241322024579404,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.50433135559893,4.50433135559893
baseline,20000050,4,20,short,32K/1024,3994.0232647215435,4001.2804963006233,3996.8886075438095,4001.2804963006233,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,False,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000039,0,21,short,32K/1024,3200.7511419517336,3208.0083735308135,3201.587957649976,3208.0083735308135,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000039,1,21,short,32K/1024,3208.0083735308135,3215.2656051098934,3224.509341377495,3224.509341377495,42.625,7.257231579079756,5.735792789428711,9.243736267601435,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.503154931885688,4.503154931885688
baseline,21000039,2,21,short,32K/1024,3224.509341377495,3231.7665729565747,3227.287203926323,3231.7665729565747,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000039,3,21,short,32K/1024,3231.7665729565747,3239.0238045356546,3232.603388654817,3239.0238045356546,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000039,4,21,short,32K/1024,3239.0238045356546,3246.2810361147344,3255.5217546821395,3255.5217546821395,42.625,7.257231579079756,5.735792789428711,9.24071856740511,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.504625507082076,4.504625507082076
baseline,21000039,5,21,short,32K/1024,3255.5217546821395,3262.7789862612194,3258.3035133979593,3262.7789862612194,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000039,6,21,short,32K/1024,3262.7789862612194,3270.0362178402993,3263.615801959462,3270.0362178402993,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000039,7,21,short,32K/1024,3270.0362178402993,3277.293449419379,3286.353924788267,3286.353924788267,42.625,7.257231579079756,5.735792789428711,9.060475368887637,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,4.5942375943581935,4.5942375943581935
baseline,21000040,0,21,short,32K/1024,3286.353924788267,3293.6111563673467,3290.494602376157,3293.6111563673467,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000040,1,21,short,32K/1024,3293.6111563673467,3300.8683879464265,3294.447872065589,3300.8683879464265,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000040,2,21,short,32K/1024,3300.8683879464265,3308.1256195255064,3301.7051036446687,3308.1256195255064,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000040,3,21,short,32K/1024,3308.1256195255064,3315.3828511045863,3320.340947460433,3320.340947460433,42.625,7.257231579079756,5.735792789428711,4.958096355846919,5.735792789428711,True,True,0.0,0.0,42.625,42.625,0.0,0.0,8.395556192330119,8.395556192330119
baseline,21000040,4,21,short,32K/1024,3320.340947460433,3327.598179039513,3324.0050404780113,3327.598179039513,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000040,5,21,short,32K/1024,3327.598179039513,3334.855410618593,3328.4348947377553,3334.855410618593,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000040,6,21,short,32K/1024,3334.855410618593,3342.112642197673,3341.064898533632,3342.112642197673,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000040,7,21,short,32K/1024,3342.112642197673,3349.3698737767527,3343.7512846420304,3349.3698737767527,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,0,21,short,32K/1024,3349.3698737767527,3356.6271053558326,3350.206589474995,3356.6271053558326,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,1,21,short,32K/1024,3356.6271053558326,3363.8843369349124,3357.4638210540747,3363.8843369349124,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,2,21,short,32K/1024,3363.8843369349124,3371.1415685139923,3364.7210526331546,3371.1415685139923,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,3,21,short,32K/1024,3371.1415685139923,3378.398800093072,3373.14578569254,3378.398800093072,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,4,21,short,32K/1024,3378.398800093072,3385.656031672152,3385.585994917291,3385.656031672152,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,5,21,short,32K/1024,3385.656031672152,3392.913263251232,3388.2723810256894,3392.913263251232,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,6,21,short,32K/1024,3392.913263251232,3400.170494830312,3398.489682887216,3400.170494830312,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000041,7,21,short,32K/1024,3400.170494830312,3407.4277264093917,3401.2896518010366,3407.4277264093917,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,0,21,short,32K/1024,3407.4277264093917,3414.6849579884715,3410.7631456202967,3414.6849579884715,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,1,21,short,32K/1024,3414.6849579884715,3421.9421895675514,3419.3176263478467,3421.9421895675514,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,2,21,short,32K/1024,3421.9421895675514,3429.1994211466313,3423.672008452338,3429.1994211466313,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,3,21,short,32K/1024,3429.1994211466313,3436.456652725711,3435.4089090616703,3436.456652725711,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,4,21,short,32K/1024,3436.456652725711,3443.713884304791,3437.8342935831547,3443.713884304791,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,5,21,short,32K/1024,3443.713884304791,3450.971115883871,3448.6758676841337,3450.971115883871,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,6,21,short,32K/1024,3450.971115883871,3458.2283474629508,3452.0902728545957,3458.2283474629508,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000042,7,21,short,32K/1024,3458.2283474629508,3465.4855790420306,3459.065063161193,3465.4855790420306,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,0,21,short,32K/1024,3465.4855790420306,3472.7428106211105,3468.8206925674212,3472.7428106211105,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,1,21,short,32K/1024,3472.7428106211105,3480.0000422001904,3474.2903570078292,3480.0000422001904,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,2,21,short,32K/1024,3480.0000422001904,3487.2572737792702,3480.8367578984326,3487.2572737792702,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,3,21,short,32K/1024,3487.2572737792702,3494.51450535835,3488.0939894775124,3494.51450535835,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,4,21,short,32K/1024,3494.51450535835,3501.77173693743,3497.7829390624734,3501.77173693743,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,5,21,short,32K/1024,3501.77173693743,3509.02896851651,3503.5164227899913,3509.02896851651,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,6,21,short,32K/1024,3509.02896851651,3516.2862000955897,3509.865684214752,3516.2862000955897,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000043,7,21,short,32K/1024,3516.2862000955897,3523.5434316746696,3517.122915793832,3523.5434316746696,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,0,21,short,32K/1024,3523.5434316746696,3530.8006632537495,3526.8117653787926,3530.8006632537495,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,1,21,short,32K/1024,3530.8006632537495,3538.0578948328293,3531.6383181853903,3538.0578948328293,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,2,21,short,32K/1024,3538.0578948328293,3545.315126411909,3538.8946105310715,3545.315126411909,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,3,21,short,32K/1024,3545.315126411909,3552.572357990989,3546.1518421101514,3552.572357990989,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,4,21,short,32K/1024,3552.572357990989,3559.829589570069,3555.650766096458,3559.829589570069,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,5,21,short,32K/1024,3559.829589570069,3567.086821149149,3560.857270100364,3567.086821149149,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,6,21,short,32K/1024,3567.086821149149,3574.3440527282287,3567.923536847391,3574.3440527282287,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000044,7,21,short,32K/1024,3574.3440527282287,3581.6012843073086,3575.180768426471,3581.6012843073086,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000045,0,21,short,32K/1024,3581.6012843073086,3588.8585158863884,3584.731118575575,3588.8585158863884,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000045,1,21,short,32K/1024,3588.8585158863884,3596.1157474654683,3589.6952315846306,3596.1157474654683,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000045,2,21,short,32K/1024,3596.1157474654683,3603.372979044548,3597.8603333180295,3603.372979044548,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000045,3,21,short,32K/1024,3603.372979044548,3610.630210623628,3604.2096947427904,3610.630210623628,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000045,4,21,short,32K/1024,3610.630210623628,3617.887442202708,3613.532379715425,3617.887442202708,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000045,5,21,short,32K/1024,3617.887442202708,3625.144673781788,3619.0065991734327,3625.144673781788,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
baseline,21000045,6,21,short,32K/1024,3625.144673781788,3632.4019053608677,3625.98138948003,3632.4019053608677,42.625,7.257231579079756,5.735792789428711,0.0,5.735792789428711,True,True,42.625,42.625,0.0,0.0,5.735792789428711,5.735792789428711,,
