A_key,B_key,A_C_ms,B_C_ms,A_V_MB,B_V_MB,A_B_GB_s,B_B_GB_s,x,y,ideal_min_S_any_mix,ideal_total_peak_GB_s,single_A_service_over_C_B,A_count_needed_ahead_of_B,heuristic_nA,heuristic_nB,no_stall_count_ratio_B_per_A,hypothetical_B_wait_ms,hypothetical_fleet_wait_scale,note
"[200, 128]","[32, 64]",4.701241393630131,0.7845500408232926,288.178176,46.047232,61.29831503450605,58.69253661841489,6.258317025440313,5.992277291448144,25,980.7730405520967,0.36731650118530496,3,9,7,4.660660115570779,1.8090535431767072,0.1683514754660729,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 128]","[32, 64]",4.533469108194381,0.7845500408232926,276.64384,46.047232,61.0225488246866,58.69253661841489,6.007827788649706,5.77843205952426,25,976.3607811949856,0.3526146524824535,3,9,7,4.494336046296646,1.7052445191767078,0.1645637059247436,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 128]","[32, 64]",3.8623805178090707,0.7845500408232926,230.506496,46.047232,59.67990334902436,58.69253661841489,5.00587084148728,4.923051834598031,24,954.8784535843897,0.30604922674067453,4,10,6,2.9538311007588183,1.6165592925100407,0.15695235927586357,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 128]","[32, 64]",4.197924834778913,0.7845500408232926,253.575168,46.047232,60.404885265973256,58.69253661841489,5.506849315068493,5.350741974818696,25,966.4781642555721,0.3232109550767505,4,10,6,3.210445184891218,1.7512016391767071,0.15643458149861103,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 256]","[32, 256]",9.043910535256627,1.9974796959734433,287.997952,45.776896,31.844405235685787,22.917327316156413,6.291338582677165,4.527660808511601,13,509.5104837709726,0.2772705106845696,4,10,6,2.7165964851069604,3.54094245787271,0.14682292759595364,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[144, 128]","[32, 64]",3.5268362439928436,0.7845500408232926,207.437824,46.047232,58.81697069245071,58.69253661841489,4.504892367906066,4.495361749381653,24,941.0715310792114,0.2754203752764006,4,10,6,2.697217049628992,1.3762606258433743,0.14633447628035454,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 256]","[32, 256]",8.708365857991268,1.9974796959734433,276.463616,45.776896,31.74689953411891,22.917327316156413,6.039370078740157,4.35967678447283,13,507.95039254590256,0.2661658093805568,4,10,6,2.615806070683698,3.319128304026557,0.1429284362080148,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 256]","[32, 128]",9.043910535256627,1.1780259589150035,287.997952,45.95712,31.844405235685787,39.01197562940621,6.266666666666667,7.677174231021474,16,624.1916100704993,0.3819922613712691,3,9,7,5.971135513016701,2.8719452410849966,0.13893061392817424,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 512]","[32, 512]",17.794995171132317,3.7021326666852694,287.637504,45.416448,16.163955158954803,12.267644649445785,6.333333333333332,4.806687596926447,7,258.62328254327684,0.27748243849936893,4,10,6,2.884012558155868,6.57063533331473,0.1384652384727923,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 256]","[32, 128]",8.708365857991268,1.1780259589150035,276.463616,45.95712,31.74689953411891,39.01197562940621,6.015686274509804,7.392337827607745,16,624.1916100704993,0.366693447398953,3,9,7,5.7495960881393575,2.709743641084996,0.1361349376343433,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 128]","[32, 128]",4.701241393630131,1.1780259589150035,288.178176,45.95712,61.29831503450605,39.01197562940621,6.270588235294118,3.990779114884796,25,980.7730405520967,0.24462803541733544,5,10,6,2.394467468930878,1.7037558010849965,0.13590206754168208,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 512]","[32, 512]",17.12390630166978,3.7021326666852694,276.103168,45.416448,16.123842488736155,12.267644649445785,6.079365079365078,4.625416710687948,7,257.9814798197785,0.2663553231710734,4,10,6,2.775250026412769,6.15869476188616,0.13487054267997867,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 256]","[32, 256]",8.037277445758114,1.9974796959734433,253.394944,45.776896,31.52746010201948,22.917327316156413,5.535433070866142,4.0237092081385395,13,504.43936163231166,0.24395640677253116,5,10,6,2.4142255248831237,2.8754999963342494,0.13416390138360243,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[128, 128]","[32, 64]",3.1912918804865735,0.7845500408232926,184.369152,46.047232,57.77257577952706,58.69253661841489,4.003913894324853,4.067671549844914,24,939.0805858946383,0.2447915238121267,5,10,6,2.440602929906949,1.1359619591767074,0.13348378983946638,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 128]","[32, 128]",4.533469108194381,1.1780259589150035,276.64384,45.95712,61.0225488246866,39.01197562940621,6.019607843137255,3.84836095833562,25,976.3607811949856,0.2348367944750531,5,10,6,2.309016575001372,1.5884124410849967,0.13139047629776723,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 256]","[32, 128]",8.037277445758114,1.1780259589150035,253.394944,45.95712,31.52746010201948,39.01197562940621,5.513725490196078,6.822665820675703,16,624.1916100704993,0.33609581945432065,3,9,7,5.306517860525547,2.385340441084997,0.1298432771566778,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 512]","[32, 512]",15.781728493623882,3.7021326666852694,253.034496,45.416448,16.033382915073638,12.267644649445785,5.571428571428571,4.262874919540407,7,256.5341266411782,0.24410109251448245,5,10,6,2.557724951724244,5.334813619029015,0.12676400483914946,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 256]","[32, 256]",7.366188833782921,1.9974796959734433,230.326272,45.776896,31.268037949784066,22.917327316156413,5.031496062992126,3.6877415318072178,13,500.28860719654506,0.22174700416450555,5,10,6,2.2126449190843305,2.431871688641941,0.12380240363352091,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 256]","[32, 128]",7.366188833782921,1.1780259589150035,230.326272,45.95712,31.268037949784066,39.01197562940621,5.011764705882352,6.252993644187092,16,624.1916100704993,0.3054981915096884,4,10,6,3.751796186512255,2.420822041084996,0.12323988508731547,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 128]","[32, 128]",4.197924834778913,1.1780259589150035,253.575168,45.95712,60.404885265973256,39.01197562940621,5.5176470588235285,3.5635248977410696,25,966.4781642555721,0.2152543125904884,5,10,6,2.138114938644642,1.3577257210849962,0.12128543636339029,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 256]","[48, 256]",9.043910535256627,2.6685683140655256,287.997952,68.845568,31.844405235685787,25.798690495247154,4.183246073298429,3.389049659170373,13,509.5104837709726,0.20754282828939266,5,10,6,2.0334297955022236,2.8698538397806277,0.11899666474168606,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 128]","[32, 128]",3.8623805178090707,1.1780259589150035,230.506496,45.95712,59.67990334902436,39.01197562940621,5.015686274509804,3.27868880017418,24,954.8784535843897,0.20382482365200386,5,10,6,1.9672132801045081,1.2230833744183298,0.11874963207070176,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[112, 128]","[32, 64]",2.8557475535748824,0.7845500408232926,161.30048,46.047232,56.482751704743926,58.69253661841489,3.50293542074364,3.6399813969522103,24,939.0805858946383,0.21416267234785277,5,10,6,2.1839888381713264,0.8956632925100407,0.11761324430473966,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 512]","[32, 512]",14.439550284018445,3.7021326666852694,229.965824,45.416448,15.926107079285147,12.267644649445785,5.063492063492063,3.9003330199257817,7,254.81771326856236,0.22184686185789146,5,10,6,2.3401998119554692,4.510932476171872,0.11715044065026722,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 128]","[48, 64]",4.701241393630131,0.9523222038962862,288.178176,69.115904,61.29831503450605,72.57617612738888,4.169491525423729,4.936607982461916,30,1161.218818038222,0.2521714594256732,4,10,6,2.9619647894771495,1.4491625961037138,0.11559414376705104,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[144, 256]","[32, 128]",6.695100114121732,1.1780259589150035,207.2576,45.95712,30.956609530429436,39.01197562940621,4.509803921568627,5.683321376286237,16,624.1916100704993,0.27490056356505604,4,10,6,3.4099928257717425,2.060374041084996,0.11540384045597339,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 64]","[32, 64]",2.546157702920765,0.7845500408232926,288.268288,46.047232,113.21698089215754,58.69253661841489,6.260273972602739,3.2453732336166516,46,1811.4716942745206,0.1996909561838565,6,11,5,1.4751696516439325,0.9387929852636636,0.11522177418875475,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 64]","[32, 64]",2.462271627538277,0.7845500408232926,276.733952,46.047232,112.38969287749632,58.69253661841489,6.009784735812133,3.138450703481468,45,1798.235086039941,0.1959608392641358,6,11,5,1.4265685015824854,0.9066018880655964,0.11506167185289334,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 256]","[48, 256]",8.708365857991268,2.6685683140655256,276.463616,68.845568,31.74689953411891,25.798690495247154,4.015706806282722,3.2633100723302064,13,507.95039254590256,0.19923072502874115,6,11,5,1.4833227601500938,3.179700485934474,0.11410365825899359,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 1024]","[32, 512]",35.44295093756352,3.7021326666852694,286.916608,45.416448,8.09516703350784,12.267644649445785,6.317460317460317,9.573657707220313,5,196.28231439113256,0.38750179130789064,3,9,7,7.44617821672691,9.20911469331473,0.11367528864689282,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 2048]","[32, 2048]",70.74053784115809,14.369102622125,285.474816,43.25376,4.035519444890419,3.010192155869184,6.6,4.923100607008992,2,64.5683111182467,0.24834085285920765,5,10,6,2.9538603642053953,21.315249377875,0.11299346542503286,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 1024]","[32, 1024]",35.44295093756352,7.257231579079756,286.916608,44.695552,8.09516703350784,6.1587606118072316,6.419354838709677,4.883811485323695,4,129.52267253612544,0.2470954358366208,5,10,6,2.930286891194217,10.675056420920244,0.11294618681432744,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 128]","[48, 64]",4.533469108194381,0.9523222038962862,276.64384,69.115904,61.0225488246866,72.57617612738888,4.0026075619295955,4.760436215438808,30,1161.218818038222,0.24207829281951743,5,10,6,2.8562617292632844,1.3530431294370473,0.11192117149795243,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 4096]","[32, 4096]",141.33578827944143,28.592841995880782,282.591232,40.370176,1.9994315342217217,1.4118979850207236,7.0,4.943047924365228,1,31.990904547547547,0.2470821473786266,5,10,6,2.9658287546191366,42.054966004119215,0.11158258246923212,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 1024]","[32, 512]",34.100781654707006,3.7021326666852694,275.382272,45.416448,8.075541340618752,12.267644649445785,6.063492063492063,9.211118218850698,5,196.28231439113256,0.371923829848277,3,9,7,7.164203059106098,8.69006957331473,0.11149027247592165,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[144, 256]","[32, 256]",6.695100114121732,1.9974796959734433,207.2576,45.776896,30.956609530429436,22.917327316156413,4.52755905511811,3.3517738015649616,13,495.305752486871,0.19953760155647995,6,11,5,1.5235335461658914,2.386815688641941,0.11140683335374617,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 512]","[48, 512]",17.794995171132317,5.044309980560046,287.637504,68.48512,16.163955158954803,13.576707272933378,4.2,3.5277362493009647,7,258.62328254327684,0.20365060909400065,5,10,6,2.116641749580579,5.2284580194399535,0.11018107835570841,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 128]","[48, 128]",4.701241393630131,1.5135702759005252,288.178176,69.025792,61.29831503450605,45.604616514374854,4.174934725848565,3.1060608605259805,25,980.7730405520967,0.1903962971448705,6,11,5,1.4118458456936276,1.656389660099475,0.11010321007605119,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 512]","[32, 256]",17.794995171132317,1.9974796959734433,287.637504,45.776896,16.163955158954803,22.917327316156413,6.283464566929133,8.908723931964765,10,366.6772370585026,0.36000053539946486,3,9,7,6.929007502639262,4.474364144026556,0.1100047678679453,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 2048]","[32, 2048]",68.05618615283375,14.369102622125,273.94048,43.25376,4.025210572111872,3.010192155869184,6.333333333333333,4.736286457307599,2,64.40336915378995,0.2383068790063104,5,10,6,2.841771874384559,19.873457377875,0.1095057912879065,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 1024]","[32, 1024]",34.100781654707006,7.257231579079756,275.382272,44.695552,8.075541340618752,6.1587606118072316,6.161290322580645,4.698869160109,4,129.20866144990003,0.23716195097886722,5,10,6,2.8193214960654,9.954160420920244,0.10946406436199223,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 4096]","[32, 4096]",135.967080955643,28.592841995880782,271.056896,40.370176,1.9935479536287743,1.4118979850207236,6.714285714285714,4.755283891514914,1,31.89676725806039,0.23699716177133573,5,10,6,2.853170334908948,39.171382004119216,0.10803547555997643,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 512]","[32, 256]",17.12390630166978,1.9974796959734433,276.103168,45.776896,16.123842488736155,22.917327316156413,6.031496062992126,8.57275612672733,10,366.6772370585026,0.3455644237042483,3,9,7,6.667699209676812,4.214841584026557,0.1076853120150399,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 1024]","[32, 512]",31.416419055018245,3.7021326666852694,252.3136,45.416448,8.031265420738558,12.267644649445785,5.555555555555555,8.486032750184275,5,196.28231439113256,0.34076790692904957,3,9,7,6.600247694587769,7.651979333314731,0.10656023375746415,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[144, 128]","[32, 128]",3.5268362439928436,1.1780259589150035,207.437824,45.95712,58.81697069245071,39.01197562940621,4.513725490196078,2.9938527392394336,24,941.0715310792114,0.183426405022249,6,11,5,1.3608421541997424,1.1988657744183298,0.10622709096399098,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 512]","[48, 512]",17.12390630166978,5.044309980560046,276.103168,68.48512,16.123842488736155,13.576707272933378,4.031578947368421,3.394697464601213,7,257.9814798197785,0.19548416862907833,6,11,5,1.5430443020914604,5.8026001908685245,0.10589362775651223,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[128, 256]","[32, 128]",6.024011548589168,1.1780259589150035,184.188928,45.95712,30.57579264487588,39.01197562940621,4.007843137254902,5.113649239221739,16,624.1916100704993,0.24430293562042374,5,10,6,3.0681895435330433,1.6999260410849966,0.10582188634020309,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[144, 512]","[32, 512]",13.097374286339464,3.7021326666852694,206.897152,45.416448,15.796841983495373,12.267644649445785,4.555555555555555,3.537791717784736,7,252.74947173592597,0.19959263120130047,6,11,5,1.6080871444476073,4.42596973331473,0.10560250561850706,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 128]","[48, 128]",4.533469108194381,1.5135702759005252,276.64384,69.025792,61.0225488246866,45.604616514374854,4.007832898172325,2.9952154719060626,25,976.3607811949856,0.18277568237484443,6,11,5,1.3614615781391193,1.5295119640994752,0.10543195009692169,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 256]","[48, 256]",8.037277445758114,2.6685683140655256,253.394944,68.845568,31.52746010201948,25.798690495247154,3.680628272251309,3.0118312517596513,13,504.43936163231166,0.1826065185074381,6,11,5,1.369014205345296,2.6917093474729357,0.10465722712225597,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 64]","[32, 64]",2.2944994726375185,0.7845500408232926,253.66528,46.047232,110.55364493434061,58.69253661841489,5.5088062622309195,2.924605637939566,45,1768.8583189494498,0.17962545181652306,6,11,5,1.3293661990634391,0.7656266702878185,0.10427473935738879,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 128]","[48, 64]",4.197924834778913,0.9523222038962862,253.575168,69.115904,60.404885265973256,72.57617612738888,3.66883963494133,4.408092993740691,30,1161.218818038222,0.22189195960720587,5,10,6,2.644855796244415,1.1608041961037139,0.10369446587811956,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 512]","[32, 256]",15.781728493623882,1.9974796959734433,253.034496,45.776896,16.033382915073638,22.917327316156413,5.52755905511811,7.9008204816484415,10,366.6772370585026,0.316692200313815,4,10,6,4.740492288989065,4.328382704026557,0.10284953987554275,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 2048]","[32, 2048]",62.68748809016086,14.369102622125,250.871808,43.25376,4.0019438590230525,3.010192155869184,5.8,4.362658527724413,2,64.03110174436884,0.21823893130051583,5,10,6,2.617595116634648,16.989873377874993,0.10163435656473714,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 1024]","[32, 1024]",31.416419055018245,7.257231579079756,252.3136,44.695552,8.031265420738558,6.1587606118072316,5.645161290322581,4.328981197951791,4,128.50024673181693,0.21729498126336003,5,10,6,2.5973887187710742,8.512368420920245,0.10160732043505134,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 1024]","[32, 512]",28.732067426025328,3.7021326666852694,229.244928,45.416448,7.9787132823011335,12.267644649445785,5.0476190476190474,7.760950244862723,5,196.28231439113256,0.3096119840098222,4,10,6,4.656570146917634,7.76011373331473,0.10128204861990284,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 4096]","[32, 4096]",125.22954889386118,28.592841995880782,247.988224,40.370176,1.9802692430856192,1.4118979850207236,6.142857142857143,4.379751719395446,1,31.684307889369908,0.21682719055675395,5,10,6,2.6278510316372676,33.40421400411922,0.10002894973423296,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[96, 128]","[32, 64]",2.520203244593126,0.7845500408232926,138.231808,46.047232,54.849468310369076,58.69253661841489,3.0019569471624266,3.2122912669132875,24,939.0805858946383,0.18353382088357886,6,11,5,1.4601323940514943,0.7993560925100407,0.09911850540043109,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[128, 256]","[32, 256]",6.024011548589168,1.9974796959734433,184.188928,45.776896,30.57579264487588,22.917327316156413,4.0236220472440944,3.0158061484842533,13,489.21268231801406,0.17732819894845436,6,11,5,1.3708209765837516,1.898824550180403,0.09850291075061883,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 512]","[32, 256]",14.439550284018445,1.9974796959734433,229.965824,45.776896,15.926107079285147,22.917327316156413,5.0236220472440944,7.228884635536451,10,366.6772370585026,0.2878199769233817,4,10,6,4.33733078132187,3.751665904026556,0.09743203121547864,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 512]","[48, 512]",15.781728493623882,5.044309980560046,253.034496,68.48512,16.033382915073638,13.576707272933378,3.694736842105263,3.128619881498978,7,256.5341266411782,0.17915128769923366,6,11,5,1.422099946135899,4.896330933725668,0.09695410850639473,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 64]","[32, 64]",2.1267273113337923,0.7845500408232926,230.596608,46.047232,108.42791493347573,58.69253661841489,5.007827788649706,2.71076056423634,44,1734.8466389356117,0.16700120219547646,6,11,5,1.2321638928347,0.6566787591767074,0.09649197203097035,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[144, 1024]","[32, 512]",26.047713806224994,3.7021326666852694,206.176256,45.416448,7.915330210313011,12.267644649445785,4.5396825396825395,7.0358672017950665,5,196.28231439113256,0.2784560610905948,4,10,6,4.22152032107704,6.606680133314731,0.09511410745771243,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 256]","[64, 256]",9.043910535256627,3.3396570206571456,287.997952,91.91424,31.844405235685787,27.522059729928195,3.1333333333333333,2.7080357292130115,13,509.5104837709726,0.1658380522187981,7,11,5,1.2309253314604598,2.752607348573624,0.0951125946100316,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[176, 128]","[48, 128]",4.197924834778913,1.5135702759005252,253.575168,69.025792,60.404885265973256,45.604616514374854,3.6736292428198434,2.7735248911923063,25,966.4781642555721,0.16753445283479224,6,11,5,1.2606931323601391,1.2757565720994744,0.09496928708159735,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 64]","[48, 64]",2.546157702920765,0.9523222038962862,288.268288,69.115904,113.21698089215754,72.57617612738888,4.170795306388526,2.6736305133950835,46,1811.4716942745206,0.16451107323246766,7,11,5,1.2152865969977653,0.77102082219067,0.09463043340095986,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 256]","[48, 128]",9.043910535256627,1.5135702759005252,287.997952,69.025792,31.844405235685787,45.604616514374854,4.172323759791123,5.975216796508371,19,729.6738642299977,0.25036476978827477,4,10,6,3.585130077905023,2.27587646094158,0.09436777039379184,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 128]","[48, 64]",3.8623805178090707,0.9523222038962862,230.506496,69.115904,59.67990334902436,72.57617612738888,3.335071707953064,4.055749726307661,30,1161.218818038222,0.2017056263948943,5,10,6,2.4334498357845966,0.9685652627703807,0.09403837137852078,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[112, 256]","[32, 128]",5.352922975902714,1.1780259589150035,161.120256,45.95712,30.099490824978435,39.01197562940621,3.5058823529411764,4.543977096084464,16,624.1916100704993,0.2137053076757914,5,10,6,2.7263862576506783,1.3394780410849967,0.09383737962756049,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 64]","[48, 64]",2.462271627538277,0.9523222038962862,276.733952,69.115904,112.38969287749632,72.57617612738888,4.003911342894393,2.5855447005900474,45,1798.235086039941,0.16143809712241866,7,11,5,1.1752475911772942,0.7388297249926028,0.09376881351267537,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[128, 512]","[32, 512]",11.755196923775936,3.7021326666852694,183.82848,45.416448,15.638060441862143,12.267644649445785,4.0476190476190474,3.1752500469684772,7,250.20896706979428,0.17733840054470948,6,11,5,1.4432954758947625,3.5197004761718738,0.09356767104250305,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 256]","[48, 256]",7.366188833782921,2.6685683140655256,230.326272,68.845568,31.268037949784066,25.798690495247154,3.345549738219895,2.760352356339208,13,500.28860719654506,0.16598231198613503,7,11,5,1.2547056165178219,2.2037182090113974,0.09348958543632636,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 256]","[32, 64]",9.043910535256627,0.7845500408232926,287.997952,46.047232,31.844405235685787,58.69253661841489,6.25440313111546,11.527512669257032,24,939.0805858946383,0.38238206749929465,3,9,7,8.965843187199914,1.9154307591767075,0.09265913830891635,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 1024]","[32, 1024]",28.732067426025328,7.257231579079756,229.244928,44.695552,7.9787132823011335,6.1587606118072316,5.129032258064516,3.959094747486157,4,127.65941251681814,0.1974280115478528,6,11,5,1.7995885215846166,8.503357220920243,0.09248548293223798,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 2048]","[32, 2048]",57.31877271428324,14.369102622125,227.803136,43.25376,3.974319846929204,3.010192155869184,5.266666666666667,3.9890293932500676,2,63.589117550867265,0.19817098359472127,6,11,5,1.8131951787500307,16.953828577875,0.09243169697640287,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[128, 128]","[32, 128]",3.1912918804865735,1.1780259589150035,184.369152,45.95712,57.77257577952706,39.01197562940621,4.011764705882353,2.709016602168807,24,924.361212472433,0.1630279863924941,7,11,5,1.2313711828040033,0.9345372410849964,0.09151243407874488,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 256]","[48, 128]",8.708365857991268,1.5135702759005252,276.463616,69.025792,31.74689953411891,45.604616514374854,4.005221932114883,5.753525948975229,19,729.6738642299977,0.24033764509087205,5,10,6,3.452115569385137,2.1241088819942116,0.09146846190630362,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 128]","[48, 128]",3.8623805178090707,1.5135702759005252,230.506496,69.025792,59.67990334902436,45.604616514374854,3.339425587467363,2.551834281702632,24,954.8784535843897,0.15863877426535422,7,11,5,1.1599246735011963,1.1276499907661415,0.09123664032831033,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[144, 512]","[32, 256]",13.097374286339464,1.9974796959734433,206.897152,45.776896,15.796841983495373,22.917327316156413,4.519685039370079,6.556949896783129,10,366.6772370585026,0.2589477535329484,4,10,6,3.934169938069877,3.174949104026557,0.09090416811648717,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 256]","[32, 64]",8.708365857991268,0.7845500408232926,276.463616,46.047232,31.74689953411891,58.69253661841489,6.003913894324853,11.099822069797952,24,939.0805858946383,0.3670676417671577,3,9,7,8.633194943176186,1.8072963591767075,0.09079684639273941,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[160, 4096]","[32, 4096]",114.4921718038388,28.592841995880782,224.919552,40.370176,1.9644972093407236,1.4118979850207236,5.571428571428571,4.004224967225471,1,31.431955349451577,0.1966572193421722,6,11,5,1.8201022578297597,33.26003480411922,0.0907814107509031,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[192, 256]","[64, 256]",8.708365857991268,3.3396570206571456,276.463616,91.91424,31.74689953411891,27.522059729928195,3.007843137254902,2.607562933596612,13,507.95039254590256,0.15919622784958468,7,11,5,1.185255878907551,2.508611779342854,0.09002161758342468,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
"[200, 128]","[64, 128]",4.701241393630131,1.849114595189163,288.178176,92.094464,61.29831503450605,49.80462770647203,3.1291585127201564,2.5424283632076343,25,980.7730405520967,0.15584657476056513,7,11,5,1.1556492560034701,1.3208453408108372,0.08779897359932519,"Synchronized bulk enqueue heuristic, not a utilization bound or forecast; ideal equal striping."
