case,strategy,seed,order_mode,npu,ssu,complete_native_run,has_extended_windows,request_count,makespan_ms,input_fingerprint,manifest_sha256,source_unchanged_during_run,current_source_files_match,window,start_ms,end_ms,available,first_npu_finishes_ms,ends_before_first_npu_finishes,duration_ms,U_percent,SLO_1p5_percent,admitted_count,passed_count,completed_after_window_count,all_npus_active,mixed_npu_count,all_npus_compute_AB,missing_A_npu_ids,missing_B_npu_ids,inactive_npu_ids,nominal_strict_under40,nominal_peak_GB_s,any_ssu_over40_percent,any_ssu_at_or_above40_percent,internal_stall_card_ms,layer0_stall_card_ms,per_npu_U_percent,valid_all_active_mixed_underload_window,A_compute_card_ms,A_active_card_ms,A_wait_card_ms,A_active_U_percent,A_admitted_count,A_passed_count,A_SLO_1p5_percent,B_compute_card_ms,B_active_card_ms,B_wait_card_ms,B_active_U_percent,B_admitted_count,B_passed_count,B_SLO_1p5_percent,SSU0_nominal_peak_GB_s,SSU0_nominal_mean_GB_s,SSU0_over40_percent,SSU1_nominal_peak_GB_s,SSU1_nominal_mean_GB_s,SSU1_over40_percent,SSU2_nominal_peak_GB_s,SSU2_nominal_mean_GB_s,SSU2_over40_percent,SSU3_nominal_peak_GB_s,SSU3_nominal_mean_GB_s,SSU3_over40_percent,reason
I3_A3400_B2800_s1_r14_random_seed7,asu_baseline,7,random,16,1,True,True,720,14431.81960156096,6aef2f42ddf63b270dab8973f8e7b5717c191e70d1ebb20bf56c0287bb1613c2,438c5133042ccc155883ad61adf491d0e68f397914bcc7c61d9707e1ece2f408,True,True,extra_60_90,60000.0,90000.0,False,14262.21637391048,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,warm_2_4,2000.0,4000.0,True,15168.024894225711,True,2000.0,99.34074390463277,100.0,114,114,16,True,15,False,0,,,True,37.35076168206841,0.0,0.0,154.78867845948503,56.17327205802667,"[98.30195905149255, 99.80688106887267, 100.0, 98.70754093308487, 98.38917546667103, 98.85951550939285, 98.69527133909901, 99.23062170030313, 99.98312290796225, 99.35779919599527, 99.88144730918326, 99.30928951734397, 100.0, 99.77109344506168, 99.2150367863368, 99.94314824332506]",False,17084.90681171351,17106.758864066738,21.852052353229283,99.87226070977637,19,19,100.0,14704.131237768977,14893.24113593326,189.1098981642824,98.73023006585173,95,95,100.0,37.35076168206841,36.70760365443185,0.0,,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,steady_2_10,2000.0,10000.0,True,15168.024894225711,True,8000.0,98.89778746330134,100.0,448,448,16,True,16,True,,,,True,37.87651384491488,0.0,0.0,1188.580821859069,222.25122511521886,"[98.98870425496962, 99.64966624052427, 98.80240070990358, 98.63966754484817, 98.60853060476974, 98.69088319798566, 98.70947663912989, 99.15809786381668, 99.03165750786728, 98.46871391850551, 99.37783559268532, 98.65654259472274, 99.39549651763441, 98.92048203688962, 98.939940378461, 98.32650381010792]",True,67320.5709613006,67410.53719968486,89.96623838424011,99.86653979908549,70,70,100.0,59268.5969917251,60589.462800315145,1320.8658085900477,97.81997438573894,378,378,100.0,37.87651384491488,36.67420201962387,0.0,,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,late_4_10,4000.0,10000.0,True,15168.024894225711,True,6000.0,98.75013531619088,100.0,334,334,16,True,16,True,,,,True,37.87651384491488,0.0,0.0,1033.792143399584,166.0779530571922,"[99.2176193227953, 99.59726129774145, 98.4032009465381, 98.61704308210261, 98.68164898413598, 98.63467242751659, 98.71421173914017, 99.13392325165452, 98.71450237450229, 98.17235215934228, 99.20996502051933, 98.43896028718234, 99.19399535684589, 98.63694490083226, 98.84824157583574, 97.7876223323689]",True,50235.6641495871,50303.77833561812,68.11418603101083,99.86459429433596,51,51,100.0,44564.46575395612,45696.22166438189,1131.7559104257653,97.52330527732029,283,283,100.0,37.87651384491488,36.663068141354536,0.0,,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,long_2_60,2000.0,60000.0,False,15168.024894225711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,late_20_40,20000.0,40000.0,False,15168.024894225711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,late_20_60,20000.0,60000.0,False,15168.024894225711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,late_40_60,40000.0,60000.0,False,15168.024894225711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,planned_2_horizon,2000.0,12000.0,True,15168.024894225711,True,10000.0,98.81799030956876,100.0,580,580,16,True,16,True,,,,True,37.87651384491488,0.0,0.0,1580.7509984526903,310.4645062372879,"[99.1909634039757, 99.0640166894908, 98.88839059507694, 98.40803749552911, 98.73919861435706, 98.79917658554261, 98.67914339277606, 99.14286092296948, 99.13749644582198, 98.44197799811117, 99.08825927814414, 98.46994332418917, 98.97027548258791, 98.96765653763025, 98.63341124289505, 98.46703694400271]",True,80331.64756518565,80466.56715210737,134.9195869217342,99.83232839215486,85,85,100.0,77777.1369301244,79533.43284789263,1756.295917768244,97.79175139953138,495,495,100.0,37.87651384491488,36.574398372265385,0.0,,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,full,0.0,15259.852751011798,True,15168.024894225711,False,15259.852751011798,98.51554046254131,100.0,896,896,0,False,16,True,,,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15",True,37.87651384491488,0.0,0.0,2316.9826399936755,694.5394334337128,"[98.51554046254101, 98.51554046254165, 98.51554046254152, 98.51554046254138, 98.51554046254124, 98.51554046254128, 98.51554046254094, 98.51554046254152, 98.51554046254114, 98.51554046254114, 98.51554046254144, 98.51554046254122, 98.51554046254184, 98.51554046254101, 98.51554046254141, 98.51554046254113]",False,120160.70004562517,120392.6873370567,231.98729143153798,99.80730782195928,128,128,100.0,120372.52253753084,123152.05731952669,2779.53478199585,97.7430058072159,768,768,100.0,37.87651384491488,36.44658560300115,0.0,,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,before_first_finish,0.0,15168.024894225711,True,15168.024894225711,True,15168.024894225711,98.75909928351406,100.0,896,896,15,True,16,True,,,,True,37.87651384491488,0.0,0.0,2316.9826399936755,694.5394334337128,"[99.06358980021344, 99.11195766279573, 98.74855278643903, 98.5196957161064, 98.55465014298265, 98.8092002818375, 98.50655348244557, 98.89328356927453, 98.80224569409549, 98.62634355450032, 98.81070917523883, 98.64190680458162, 98.75716330531576, 98.87783006157787, 98.80947397634071, 98.61243252247954]",True,119954.47708973382,120186.46438116534,231.98729143153798,99.8069771894647,128,128,100.0,119722.39914445019,122501.93392644604,2779.53478199585,97.73102783531175,768,768,100.0,37.87651384491488,36.54206880957707,0.0,,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,post_start_before_first_finish,2000.0,15168.024894225711,True,15168.024894225711,True,13168.024894225711,98.99441606288642,100.0,765,765,15,True,16,True,,,,True,37.87651384491488,0.0,0.0,1771.9949204589,346.6537702843166,"[99.38560520463545, 99.22464917968668, 98.98971982031999, 98.63959921050257, 98.94262460972529, 98.96779554103928, 98.99692124078292, 99.16539972554438, 99.2607074963257, 98.72043752374253, 99.10135820279639, 98.71520047465539, 99.02462684219778, 99.15877353725911, 98.86280421920142, 98.75443417776783]",True,105453.82257110183,105603.917478263,150.09490716117534,99.85786994389477,107,107,100.0,103115.92704576634,105084.48082934838,1968.5537835820412,98.12669409598277,658,658,100.0,37.87651384491488,36.56731824994446,0.0,,,,,,,,,,
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,extra_2_90,2000.0,90000.0,False,15168.024894225711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I3_A3400_B2800_s1_r16_random_seed7,asu_baseline,7,random,16,1,True,True,896,15259.852751011798,4b8d447b591b91ed2b455a0e3d87a09a55d24d7a94324d9e91fa5865114f026e,18f36899a779bbe2ff9527ee5a0b692ad8bb2ff0af57271879a824a0e622f5bd,True,True,extra_60_90,60000.0,90000.0,False,15168.024894225711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,warm_2_4,2000.0,4000.0,True,14819.641268374255,True,2000.0,97.98912489479302,100.0,112,112,16,True,14,False,6,8,,True,37.20715014147858,0.0,0.0,550.5259998898657,92.95403377636308,"[95.92804960174779, 97.39877745692982, 98.51483144436193, 98.6655021667848, 96.10453153718713, 98.5134151195097, 95.17068710893423, 99.30414635945529, 100.0, 96.44956676708283, 99.76704616757104, 97.34550577693099, 99.75649005751313, 98.50079326770518, 98.2484107835006, 98.1582447014741]",False,17646.033723343746,17653.845188659485,7.811465315739042,99.95575204590126,18,18,100.0,13710.486242990022,14346.154811340512,635.6685683504897,95.56906657770067,94,94,100.0,37.20715014147858,35.10894899856869,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,steady_2_10,2000.0,10000.0,True,14819.641268374255,True,8000.0,98.61753652904035,100.0,383,383,16,True,16,True,,,,True,37.20715014147858,0.0,0.0,1537.5373122698036,232.01593055854596,"[98.00335478645022, 99.02544065914908, 98.25522277254655, 99.01155986904882, 98.26940907024795, 98.46075893193553, 96.89670373233729, 99.64961982779249, 98.55444850179099, 98.67091251148207, 98.54700558530664, 98.46986080413849, 99.19311143194885, 99.2326913255714, 99.03173846582145, 98.60874618907782]",True,82917.01973982133,82956.00054262573,38.980802804390805,99.95301026743164,79,79,100.0,43313.42701735032,45043.99945737429,1730.5724400239587,96.1580400033935,304,304,100.0,37.20715014147858,34.438410419449234,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,late_4_10,4000.0,10000.0,True,14819.641268374255,True,6000.0,98.82700707378946,100.0,271,271,16,True,16,True,,,,True,35.90308874299583,0.0,0.0,987.0113123799379,139.06189678218288,"[98.69512318135104, 99.5676617265555, 98.16868654860808, 99.12691243647018, 98.99103491460156, 98.4432068694108, 97.47204260680499, 99.76477765057155, 98.07259800238799, 99.4113610929485, 98.1403253912185, 98.84464581320765, 99.00531855676077, 99.47665734486014, 99.29284769326173, 98.75891335161242]",True,65270.98601647758,65302.155353966235,31.169337488651763,99.95226905249956,61,61,100.0,29602.9407743603,30697.84464603377,1094.903871673469,96.43328746920695,210,210,100.0,35.90308874299583,34.21489755974274,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,long_2_60,2000.0,60000.0,False,14819.641268374255,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,late_20_40,20000.0,40000.0,False,14819.641268374255,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,late_20_60,20000.0,60000.0,False,14819.641268374255,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,late_40_60,40000.0,60000.0,False,14819.641268374255,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,planned_2_horizon,2000.0,12000.0,True,14819.641268374255,True,10000.0,98.74719825763327,100.0,490,490,16,True,16,True,,,,True,37.20715014147858,0.0,0.0,1742.348951181966,262.13383660480054,"[98.21683678466304, 98.95287498088088, 98.49145841070913, 99.20298134154493, 98.50661182064968, 98.4692112482074, 97.4854153701251, 99.5815341334551, 98.84355880143279, 98.89566341986723, 98.49318076364501, 98.54838746144307, 99.30288218901478, 99.19205665169332, 98.99824160086663, 98.77427714393416]",True,102087.43007502728,102138.71257929107,51.282504263765986,99.94979131519405,94,94,100.0,55908.08713718595,57861.28742070895,1953.2002835230005,96.62434008887273,396,396,100.0,37.20715014147858,34.50606026060965,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,full,0.0,15023.911624302662,True,14819.641268374255,False,15023.911624302662,97.49894201015505,99.609375,768,765,0,False,16,True,,,"0,1,2,3,4,5,7,8,9,10,11,12,13,14,15",True,38.51121153996133,0.0,0.0,3206.6727976692605,752.2047146573501,"[97.4989420101549, 97.4989420101551, 97.49894201015505, 97.49894201015502, 97.49894201015505, 97.498942010155, 97.49894201015479, 97.49894201015502, 97.49894201015512, 97.49894201015492, 97.49894201015508, 97.49894201015509, 97.49894201015529, 97.49894201015505, 97.49894201015508, 97.49894201015508]",False,144727.8471981478,144901.2392172248,173.39201907698586,99.88033779420128,128,128,100.0,89642.63091762492,93428.11641087453,3785.4854932496246,95.94823738434162,640,637,99.53125,38.51121153996133,34.42081144734456,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,before_first_finish,0.0,14819.641268374255,True,14819.641268374255,True,14819.641268374255,98.33039248359918,99.60835509138381,766,763,15,True,16,True,,,,True,38.51121153996133,0.0,0.0,3206.6727976692605,752.2047146573501,"[97.63871761428469, 98.81990105130095, 97.98829059728922, 98.65932302788114, 98.42527964687321, 97.82812274038231, 97.46446803089097, 98.43022693515267, 98.00266926652539, 98.69366580129146, 98.04089876507553, 98.52827461898598, 98.84284387838468, 98.76589388173007, 98.45336766759192, 98.70433621394682]",True,144495.06130544766,144668.45332452466,173.39201907698586,99.8801452458415,128,128,100.0,88660.32147621381,92445.80696946342,3785.4854932496246,95.90518421836046,638,635,99.52978056426332,38.51121153996133,34.70250883308752,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,post_start_before_first_finish,2000.0,14819.641268374255,True,14819.641268374255,True,12819.641268374255,98.84857321175335,100.0,637,637,15,True,16,True,,,,True,37.64183727430616,0.0,0.0,2047.1450840420018,314.5954554969196,"[98.53109894559837, 99.09078700133972, 98.65080057543624, 99.14506177494667, 98.50633718962487, 98.44902294001508, 98.02032329193895, 99.2839031904852, 98.91184061020166, 99.06481004937378, 98.82460109077134, 98.74535280559466, 99.02443423916927, 99.34520191692403, 99.12049252880044, 98.86310323783343]",True,129162.9593979147,129242.42548483593,79.46608692119935,99.938513930992,112,112,100.0,73589.56035653444,75871.83480915216,2282.274452617722,96.99193454546268,525,525,100.0,37.64183727430616,34.563559245532026,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,extra_2_90,2000.0,90000.0,False,14819.641268374255,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r15_random_seed7,asu_baseline,7,random,16,1,True,True,768,15023.911624302662,a74d1c1c85eaf6621e555cdba5f51e6864b92db786477275f6eba289b649b06b,1c92941492895a97c720b6df811472a8fc6ca069c18d5e4adcc4cdc8fce4cbfa,True,True,extra_60_90,60000.0,90000.0,False,14819.641268374255,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,warm_2_4,2000.0,4000.0,True,15887.545858261115,True,2000.0,99.34667278911827,100.0,104,104,16,True,15,False,,1,,True,35.90308874299582,0.0,0.0,190.41101276496056,18.653694717194412,"[99.22763835135909, 100.0, 100.0, 99.23249106952902, 99.21061505617584, 98.83941776844468, 97.83684567474985, 99.72381374473382, 98.65241224995324, 99.95158103821962, 99.27552693963368, 99.43302520797118, 99.18171156090968, 99.72101782763481, 99.57355247878553, 99.68711565779223]",False,19286.86788459491,19301.20319191811,14.335307323196503,99.92572842645788,15,15,100.0,12504.067407922934,12698.796808081892,194.72940015895847,98.46655235844842,89,89,100.0,35.90308874299582,34.75090633498016,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,steady_2_10,2000.0,10000.0,True,15887.545858261115,True,8000.0,99.32940892751077,100.0,488,488,16,True,16,True,,,,True,36.77246300865099,0.0,0.0,809.0531121400177,49.30346064619607,"[99.33204220676934, 99.75302976631613, 99.21498898899162, 99.39420723746102, 99.3893867682178, 99.33226609986362, 98.58677522897179, 99.25646819101974, 99.00407756395599, 99.34008358765591, 99.4677042171462, 99.325498805678, 99.50876989553421, 99.32347000265092, 99.64661547201727, 99.39515880792275]",True,66927.59797560582,66947.43654994489,19.83857433905996,99.97036693955523,56,56,100.0,60214.04545160796,61052.56345005511,838.5179984471538,98.62656381474775,432,432,100.0,36.77246300865099,35.30825001728238,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,late_4_10,4000.0,10000.0,True,15887.545858261115,True,6000.0,99.32365430697494,100.0,384,384,16,True,16,True,,,,True,36.77246300865099,0.0,0.0,618.6420993750571,30.64976592900166,"[99.36684349190608, 99.67070635508817, 98.95331865198884, 99.44811262677167, 99.44897733889849, 99.49654887700325, 98.83675174704578, 99.1006863397817, 99.12129933529023, 99.13625110413466, 99.53176330965037, 99.28965667158027, 99.61778934040905, 99.19095406098963, 99.67096980309451, 99.29783985796627]",True,47640.73009101091,47646.23335802677,5.503267015863457,99.98844973331992,41,41,100.0,47709.97804368503,48353.76664197322,643.7885982881953,98.66858645562193,343,343,100.0,36.77246300865099,35.49403124471647,0.0,,,,,,,,,,
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,long_2_60,2000.0,60000.0,False,15887.545858261115,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,late_20_40,20000.0,40000.0,False,15887.545858261115,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,late_20_60,20000.0,60000.0,False,15887.545858261115,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,late_40_60,40000.0,60000.0,False,15887.545858261115,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,requested window extends beyond complete finite trajectory; not clipped
I4_A4096_B2500_s1_r18_random_seed7,asu_baseline,7,random,16,1,True,True,1008,16152.723029557415,f7ff812d19e13b4ae89cfe10937df29488eb0bfa5f2aa2beba6821300168a223,31bf554b4bac658007ede9f9b725bf427fb3b06e9bf81f6d66b24d84ebd03308,True,True,planned_2_horizon,2000.0,12000.0,True,15887.545858261115,True,10000.0,99.36979164050206,100.0,641,641,16,True,16,True,,,,True,37.641837274306155,0.0,0.0,956.7992410022757,51.53413419443223,"[99.46563376541548, 99.6333603023658, 99.29309134178943, 99.41326646423252, 99.51150941457425, 99.2911098983666, 98.86942018317743, 99.29087424959432, 99.03202989349614, 99.47206687012473, 99.40424858930157, 99.46039904454238, 99.41592753337167, 99.39053048871665, 99.65881388168123, 99.31438432728274]",True,78915.68420585955,78935.5227801986,19.83857433905996,99.9748673681502,65,65,100.0,80075.98241894375,81064.47721980138,988.494800857648,98.7806067037509,576,576,100.0,37.641837274306155,35.51467306523181,0.0,,,,,,,,,,
