name,window,npu,A_compute_ms,B_compute_ms,U_percent,active_ms,both_AB
A200m2048_B32m2048_s2_r13_random_seed7,full,4,8488.864540938986,5172.876943965086,99.05164110827523,13704.226254131869,True
A200m2048_B32m2048_s2_r13_random_seed7,full,5,8488.86454093898,5172.876943965138,99.05164110827556,13735.552361877883,True
A200m2048_B32m2048_s2_r13_random_seed7,full,6,8488.864540938988,5172.87694396505,99.05164110827499,13698.396221527159,True
A200m2048_B32m2048_s2_r13_random_seed7,full,7,8488.864540938977,5172.876943965138,99.05164110827556,13736.669750677886,True
A200m2048_B32m2048_s2_r13_random_seed7,full,8,8488.864540938976,5172.87694396513,99.05164110827548,13703.203482931925,True
A200m2048_B32m2048_s2_r13_random_seed7,full,9,8488.86454093899,5172.876943965073,99.05164110827516,13785.59002878538,True
A200m2048_B32m2048_s2_r13_random_seed7,full,10,8488.864540938976,5172.876943965139,99.05164110827555,13792.544305217682,True
A200m2048_B32m2048_s2_r13_random_seed7,full,11,8488.864540938983,5172.8769439651205,99.05164110827546,13739.563268140237,True
A200m2048_B32m2048_s2_r13_random_seed7,full,12,8488.864540938986,5172.876943965102,99.05164110827536,13739.29916658243,True
A200m2048_B32m2048_s2_r13_random_seed7,full,13,8488.864540938985,5172.876943965115,99.05164110827543,13696.392696829818,True
A200m2048_B32m2048_s2_r13_random_seed7,full,14,8488.864540938972,5172.876943965175,99.05164110827577,13771.138887073905,True
A200m2048_B32m2048_s2_r13_random_seed7,full,15,8488.864540938983,5172.876943965119,99.05164110827545,13704.10070128839,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,0,1467.3168439374726,532.6831560625274,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,1,1330.2257557323524,666.6627311825241,99.84442434574382,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,2,1131.84860545853,864.5644923771879,99.82065489178589,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,3,565.924302729265,1434.075697270735,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,4,1131.84860545853,868.1513945414699,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,5,1195.3302531610025,804.6697468389975,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,6,1114.8029220413628,881.6217545976547,99.82123383195088,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,7,1548.3248309241285,451.6751690758715,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,8,385.4257503483691,1609.339493677995,99.73826220131821,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,9,1131.84860545853,868.1513945414699,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,10,1435.7088353806312,564.2911646193688,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,11,629.9428559280605,1362.6310281606457,99.6286942044353,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,12,1697.772908187795,302.2270918122049,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,13,1190.747549020757,804.6697468389975,99.77086479298774,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,14,1310.2830741380021,689.7169258619979,100.0,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,warm,15,963.0203204244303,1034.5753887929968,99.87978546087136,2000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,0,4132.281909214638,3866.3149643955826,99.98246092012776,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,1,5123.067962489842,2873.820524425035,99.96110608643596,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,2,4527.394421834106,3466.0332251763093,99.91784558763018,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,3,3222.91128114413,4777.08871885587,100.0,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,4,3961.4701191048443,4035.735610269934,99.96507161718473,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,5,3916.3823822624463,4081.5344233142396,99.97396006970858,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,6,3961.4701191048543,4032.7865794463964,99.92820873189065,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,7,5509.794950028978,2485.224509364591,99.93774324241961,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,8,4890.970306878706,3103.7261663790414,99.93370591572184,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,9,4124.3764116012935,3873.283389731352,99.97074751665808,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,10,4831.254651756208,3166.5849069206124,99.97299448346025,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,11,3736.909844647831,4253.254376149067,99.87705275996123,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,12,4810.828769862507,3189.171230137493,100.0,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,13,4599.597912368715,3395.81938349104,99.94271619824693,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,14,4706.374807209908,3293.625192790092,100.0,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,long,15,4146.768727494218,3850.8269817232085,99.96994636521784,8000.0,True
A200m2048_B32m2048_s2_r14_random_seed7,full,0,7357.015935480452,5977.546690804127,99.7377288960065,13357.36645155436,True
A200m2048_B32m2048_s2_r14_random_seed7,full,1,7357.015935480445,5977.546690804158,99.73772889600667,13369.62729539202,True
A200m2048_B32m2048_s2_r14_random_seed7,full,2,7357.0159354804455,5977.546690804132,99.73772889600649,13364.141043567734,True
A200m2048_B32m2048_s2_r14_random_seed7,full,3,7357.015935480449,5977.546690804129,99.7377288960065,13355.95431396458,True
A200m2048_B32m2048_s2_r14_random_seed7,full,4,7357.015935480449,5977.546690804131,99.7377288960065,13351.93462894556,True
A200m2048_B32m2048_s2_r14_random_seed7,full,5,7357.015935480457,5977.546690804095,99.7377288960063,13359.662847255915,True
A200m2048_B32m2048_s2_r14_random_seed7,full,6,7357.015935480459,5977.546690804085,99.73772889600625,13365.786762217422,True
A200m2048_B32m2048_s2_r14_random_seed7,full,7,7357.015935480447,5977.5466908041435,99.7377288960066,13362.635428945328,True
A200m2048_B32m2048_s2_r14_random_seed7,full,8,7357.015935480443,5977.546690804122,99.73772889600639,13360.683876555122,True
A200m2048_B32m2048_s2_r14_random_seed7,full,9,7357.01593548046,5977.54669080406,99.73772889600606,13356.432147011943,True
A200m2048_B32m2048_s2_r14_random_seed7,full,10,7357.015935480443,5977.546690804165,99.73772889600673,13359.20648230136,True
A200m2048_B32m2048_s2_r14_random_seed7,full,11,7357.0159354804455,5977.546690804149,99.73772889600662,13365.858119713903,True
A200m2048_B32m2048_s2_r14_random_seed7,full,12,7357.015935480452,5977.546690804136,99.73772889600656,13369.620110669779,True
A200m2048_B32m2048_s2_r14_random_seed7,full,13,7357.015935480449,5977.546690804129,99.7377288960065,13361.366036514,True
A200m2048_B32m2048_s2_r14_random_seed7,full,14,7357.0159354804455,5977.546690804165,99.73772889600674,13355.958819564612,True
A200m2048_B32m2048_s2_r14_random_seed7,full,15,7357.015935480458,5977.546690804099,99.73772889600635,13367.6105406117,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,0,1875.5131591289519,124.48684087104812,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,1,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,2,624.1703997107925,1372.456415802284,99.83134077565381,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,3,1222.1753965242742,777.8246034757258,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,4,856.2863201647633,1143.7136798352367,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,5,1542.5145280659053,457.4854719340947,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,6,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,7,2000.0,0.0,100.0,2000.0,False
A200m4096_B32m4096_s1_r12_random_seed7,warm,8,2000.0,0.0,100.0,2000.0,False
A200m4096_B32m4096_s1_r12_random_seed7,warm,9,782.024525572785,1217.975474427215,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,10,1130.6863062355328,869.3136937644672,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,11,2000.0,0.0,100.0,2000.0,False
A200m4096_B32m4096_s1_r12_random_seed7,warm,12,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,13,1302.394543309203,686.228207901142,99.43113756051726,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,14,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,warm,15,1537.8683412794999,457.4854719340947,99.76769066067973,2000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,0,5243.503807117511,2744.912831604546,99.85520798402572,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,1,6166.044057368783,1829.9418877363787,99.94982431381452,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,2,5045.5021354685005,2951.124680044576,99.95783519391345,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,3,5744.920621466397,2255.0793785336027,100.0,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,4,4824.4781010931965,3170.8770625178295,99.94193954513783,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,5,6398.800848230676,1601.199151769324,100.0,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,6,6398.800848230669,1601.1991517693314,100.0,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,7,5955.1734185287305,2044.8265814712695,100.0,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,8,6615.723042204139,1372.4564158022695,99.8522432250801,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,9,5867.053581704596,2132.9464182954043,100.0,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,10,5653.431531177655,2342.9373924333427,99.95461154513748,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,11,5712.572640329541,2287.427359670459,100.0,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,12,6158.302158582237,1829.9418877363569,99.85305057898243,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,13,5746.939130266406,2239.4788001599427,99.83022413032936,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,14,5286.41779711965,2698.722195196501,99.81424990395188,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,long,15,5463.516772785388,2516.170095637499,99.74608585528608,8000.0,True
A200m4096_B32m4096_s1_r12_random_seed7,full,0,10176.176756119767,4117.369247406798,99.47691747918974,14331.740705573748,True
A200m4096_B32m4096_s1_r12_random_seed7,full,1,10176.17675611977,4117.36924740679,99.47691747918972,14359.344096176615,True
A200m4096_B32m4096_s1_r12_random_seed7,full,2,10176.176756119767,4117.369247406799,99.47691747918975,14329.560750101755,True
A200m4096_B32m4096_s1_r12_random_seed7,full,3,10176.176756119767,4117.369247406812,99.47691747918984,14350.181030786343,True
A200m4096_B32m4096_s1_r12_random_seed7,full,4,10176.176756119767,4117.369247406801,99.47691747918977,14349.171776386365,True
A200m4096_B32m4096_s1_r12_random_seed7,full,5,10176.17675611977,4117.369247406796,99.47691747918975,14368.706194094453,True
A200m4096_B32m4096_s1_r12_random_seed7,full,6,10176.176756119763,4117.369247406814,99.47691747918984,14346.477731982925,True
A200m4096_B32m4096_s1_r12_random_seed7,full,7,10176.176756119774,4117.369247406764,99.47691747918957,14358.334841776637,True
A200m4096_B32m4096_s1_r12_random_seed7,full,8,10176.176756119774,4117.3692474067675,99.47691747918958,14353.115860386237,True
A200m4096_B32m4096_s1_r12_random_seed7,full,9,10176.176756119767,4117.369247406809,99.47691747918982,14322.150548014839,True
A200m4096_B32m4096_s1_r12_random_seed7,full,10,10176.176756119765,4117.369247406808,99.47691747918981,14348.162521986387,True
A200m4096_B32m4096_s1_r12_random_seed7,full,11,10176.176756119768,4117.369247406798,99.47691747918977,14341.09774118654,True
A200m4096_B32m4096_s1_r12_random_seed7,full,12,10176.17675611977,4117.369247406775,99.47691747918962,14331.680735296215,True
A200m4096_B32m4096_s1_r12_random_seed7,full,13,10176.176756119767,4117.369247406805,99.4769174791898,14354.978422085254,True
A200m4096_B32m4096_s1_r12_random_seed7,full,14,10176.176756119774,4117.369247406761,99.47691747918954,14353.220498982746,True
A200m4096_B32m4096_s1_r12_random_seed7,full,15,10176.176756119767,4117.3692474067975,99.47691747918974,14357.672466488695,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,0,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,1,1199.3671710878434,800.6328289121566,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,2,2000.0,0.0,100.0,2000.0,False
A200m4096_B32m4096_s1_r13_random_seed7,warm,3,1130.6863062355328,869.3136937644672,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,4,1480.7731870821913,519.2268129178087,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,5,1079.3641506487256,914.9709438681894,99.71675472584575,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,6,752.815760177531,1245.8713092355483,99.93435347065397,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,7,2000.0,0.0,100.0,2000.0,False
A200m4096_B32m4096_s1_r13_random_seed7,warm,8,1240.4913184391635,755.3079657691028,99.78996421041332,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,9,1130.6863062355333,869.3136937644667,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,10,1542.5145280659053,457.4854719340947,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,11,1429.1191614548934,570.8808385451066,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,12,1130.6863062355333,869.3136937644667,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,13,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,14,1895.6879229890174,104.31207701098265,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,warm,15,1130.6863062355333,869.3136937644667,100.0,2000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,0,4797.561321401792,3202.398303538641,99.99949531175541,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,1,5246.313374777388,2744.912831604539,99.89032757977408,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,2,4829.252115361522,3160.9648366206493,99.87771189977714,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,3,4952.424454644666,3047.5755453553334,100.0,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,4,4522.745224942126,3477.2547750578747,100.0,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,5,4334.451319044166,3659.883775472749,99.92918868146144,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,6,5253.774237808511,2744.912831604568,99.98358836766349,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,7,5711.089928123512,2287.427359670459,99.98146609742464,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,8,5653.431531177656,2342.36775303061,99.94749105260333,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,9,4952.428960244667,3047.571039755333,100.0,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,10,4797.601696461345,3202.3983035386545,100.0,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,11,5246.313374777417,2744.912831604539,99.89032757977445,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,12,5647.759685661581,2352.240314338419,100.0,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,13,5730.186431229998,2269.8135687700023,100.0,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,14,6418.433147931148,1575.2588379822319,99.92114982391725,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,long,15,5189.661452127484,2810.338547872516,100.0,8000.0,True
A200m4096_B32m4096_s1_r13_random_seed7,full,0,9045.490449884235,5489.825663209072,99.67868301012894,14554.065529525544,True
A200m4096_B32m4096_s1_r13_random_seed7,full,1,9045.49044988424,5489.825663209045,99.67868301012878,14567.113521459953,True
A200m4096_B32m4096_s1_r13_random_seed7,full,2,9045.490449884244,5489.825663209036,99.67868301012874,14577.206065459734,True
A200m4096_B32m4096_s1_r13_random_seed7,full,3,9045.490449884233,5489.825663209078,99.67868301012895,14563.578840773316,True
A200m4096_B32m4096_s1_r13_random_seed7,full,4,9045.490449884233,5489.8256632090715,99.6786830101289,14551.439555916104,True
A200m4096_B32m4096_s1_r13_random_seed7,full,5,9045.490449884233,5489.825663209076,99.67868301012895,14561.4855269444,True
A200m4096_B32m4096_s1_r13_random_seed7,full,6,9045.490449884233,5489.825663209091,99.67868301012905,14557.55934585292,True
A200m4096_B32m4096_s1_r13_random_seed7,full,7,9045.490449884242,5489.825663209032,99.67868301012871,14560.63134266355,True
A200m4096_B32m4096_s1_r13_random_seed7,full,8,9045.49044988424,5489.825663209051,99.67868301012882,14563.83775454085,True
A200m4096_B32m4096_s1_r13_random_seed7,full,9,9045.490449884233,5489.825663209078,99.67868301012895,14563.574335173316,True
A200m4096_B32m4096_s1_r13_random_seed7,full,10,9045.490449884235,5489.825663209074,99.67868301012895,14555.642664865984,True
A200m4096_B32m4096_s1_r13_random_seed7,full,11,9045.49044988424,5489.825663209051,99.67868301012882,14568.12277585993,True
A200m4096_B32m4096_s1_r13_random_seed7,full,12,9045.490449884237,5489.825663209058,99.67868301012885,14556.392894315954,True
A200m4096_B32m4096_s1_r13_random_seed7,full,13,9045.490449884242,5489.825663209037,99.67868301012874,14566.4137630419,True
A200m4096_B32m4096_s1_r13_random_seed7,full,14,9045.490449884248,5489.825663209011,99.6786830101286,14582.17110635008,True
A200m4096_B32m4096_s1_r13_random_seed7,full,15,9045.490449884235,5489.825663209072,99.67868301012894,14555.08457925754,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,0,765.2873912851655,1234.7126087148345,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,1,1228.3336614203472,768.1582676055805,99.82459645129639,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,2,1669.2652928648417,330.73470713515826,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,3,1130.6863062355333,869.3136937644667,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,4,1679.175212649228,320.8247873507721,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,5,1013.0188310366293,986.9811689633707,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,6,771.7853925924933,1228.2146074075067,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,7,398.80084823066863,1601.1991517693314,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,8,627.543584197716,1372.456415802284,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,9,54.346472108535636,1939.6073621208866,99.69769171147111,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,10,1542.5145280659053,457.4854719340947,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,11,1447.2419164093772,552.7580835906228,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,12,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,13,627.543584197716,1372.456415802284,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,14,1654.2194104651362,345.7805895348638,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,warm,15,1771.2572640329527,228.74273596704734,100.0,2000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,0,3880.8413264980036,4117.369247406845,99.9776321738106,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,1,5751.078886362473,2245.4130426634547,99.9561491128241,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,2,4522.74522494213,3477.254775057869,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,3,4025.0006411682198,3974.9993588317802,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,4,4248.034173143549,3751.9658268564513,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,5,3195.1015243851953,4803.5974553079695,99.98373724616457,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,6,3797.8380591140935,4201.8701749791,99.99635292616492,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,7,4830.5336274932,3169.1922700081477,99.99657371876684,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,8,4797.601696461352,3202.398303538648,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,9,4910.632792273299,3083.3210419561233,99.92442292786777,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,10,4793.699565351116,3202.398303538648,99.95122336112206,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,11,4522.745224942122,3477.254775057878,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,12,4386.071023558803,3613.928976441197,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,13,3924.9083732329746,4075.0916267670254,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,14,5653.431531177664,2346.5684688223364,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,long,15,4157.337298791763,3842.662701208237,100.0,8000.0,True
A200m4096_B32m4096_s1_r14_random_seed7,full,0,7914.804143648703,6404.796607077256,99.30932548687413,14407.24576317063,True
A200m4096_B32m4096_s1_r14_random_seed7,full,1,7914.804143648716,6404.796607077196,99.3093254868738,14400.751881883729,True
A200m4096_B32m4096_s1_r14_random_seed7,full,2,7914.804143648714,6404.796607077204,99.30932548687382,14407.234060680132,True
A200m4096_B32m4096_s1_r14_random_seed7,full,3,7914.804143648703,6404.796607077261,99.30932548687416,14370.078775191565,True
A200m4096_B32m4096_s1_r14_random_seed7,full,4,7914.804143648708,6404.796607077229,99.30932548687397,14372.243875477392,True
A200m4096_B32m4096_s1_r14_random_seed7,full,5,7914.804143648701,6404.796607077268,99.30932548687419,14394.800991574399,True
A200m4096_B32m4096_s1_r14_random_seed7,full,6,7914.804143648704,6404.796607077255,99.30932548687413,14358.736194101319,True
A200m4096_B32m4096_s1_r14_random_seed7,full,7,7914.804143648715,6404.796607077201,99.30932548687382,14366.29064330458,True
A200m4096_B32m4096_s1_r14_random_seed7,full,8,7914.804143648709,6404.7966070772345,99.30932548687402,14419.1904239835,True
A200m4096_B32m4096_s1_r14_random_seed7,full,9,7914.804143648701,6404.79660707727,99.3093254868742,14388.391945877042,True
A200m4096_B32m4096_s1_r14_random_seed7,full,10,7914.80414364871,6404.796607077228,99.30932548687397,14361.337304904724,True
A200m4096_B32m4096_s1_r14_random_seed7,full,11,7914.804143648706,6404.796607077248,99.30932548687407,14380.317910677217,True
A200m4096_B32m4096_s1_r14_random_seed7,full,12,7914.804143648707,6404.796607077233,99.30932548687399,14377.228716868734,True
A200m4096_B32m4096_s1_r14_random_seed7,full,13,7914.804143648711,6404.796607077215,99.3093254868739,14362.334856814196,True
A200m4096_B32m4096_s1_r14_random_seed7,full,14,7914.804143648716,6404.7966070772045,99.30932548687386,14415.308095879956,True
A200m4096_B32m4096_s1_r14_random_seed7,full,15,7914.804143648713,6404.796607077213,99.30932548687389,14372.036617877397,True
