request_id,npu_id,input_order,profile_id,seq_len_k,nql,category,arrival_ms,admission_ms,completion_ms,layer_compute_ms,layer_kv_gib,warm_active_ms,warm_compute_ms,warm_stall_ms,warm_conditional_utilization
20000005,20,5,P7,192,2048,LL,292.6458139828613,643.7903959232823,1203.784523884303,68.05618615283375,0.255126953125,203.7845238843031,203.7845238843031,0.0,1.0
20000006,20,6,P1,32,128,SS,774.619569244,1203.784523884303,1234.5489188354384,1.1780259589150035,0.0428009033203125,30.764394951135273,9.424207671319891,21.34018727981538,0.3063348941621918
20000007,20,7,P7,192,2048,LL,807.4392006734356,1234.5489188354384,1783.2473652534904,68.05618615283375,0.255126953125,548.6984464180521,544.4494892226703,4.248957195381763,0.9922562981121611
20000008,20,8,P7,192,2048,LL,1327.940349351738,1783.2473652534904,2327.69685447616,68.05618615283375,0.255126953125,216.75263474650956,216.75263474650956,0.0,1.0
21000007,21,7,P7,192,2048,LL,397.32297052288476,969.9479453134444,1514.3974345361146,68.05618615283375,0.255126953125,514.3974345361146,514.3974345361146,0.0,1.0
21000008,21,8,P1,32,128,SS,948.1773577889428,1514.3974345361146,1609.120704626454,1.1780259589150035,0.0428009033203125,94.72327009033938,9.424207671319891,85.29906241901949,0.09949200088142908
21000009,21,9,P5,192,512,LL,968.5112598702236,1609.120704626454,1757.2161098670308,17.12390630166978,0.25714111328125,148.09540524057684,136.991250413359,11.104154827217826,0.9250202610325456
21000010,21,10,P7,192,2048,LL,1134.153219020548,1757.2161098670308,2301.6655990897,68.05618615283375,0.255126953125,242.7838901329692,242.7838901329692,0.0,1.0
22000002,22,2,P7,192,2048,LL,0,844.5299886761466,1388.9794778988169,68.05618615283375,0.255126953125,388.97947789881687,388.97947789881687,0.0,1.0
22000003,22,3,P7,192,2048,LL,0,1388.9794778988169,1933.4289671214872,68.05618615283375,0.255126953125,544.4494892226703,544.4494892226703,0.0,1.0
22000004,22,4,P6,192,1024,LL,516.0542608365703,1933.4289671214872,2206.2352203591436,34.100781654707006,0.2564697265625,66.57103287851282,66.57103287851282,0.0,1.0
23000005,23,5,P7,192,2048,LL,356.6551663603232,599.9591789514029,1146.4996305737563,68.05618615283375,0.255126953125,146.49963057375635,146.49963057375635,0.0,1.0
23000006,23,6,P2,32,256,SS,884.0203908773155,1146.4996305737563,1169.8245156328023,1.9974796959734433,0.042633056640625,23.324885059045982,15.9798375677874,7.345047491258583,0.6850982342393157
23000007,23,7,P4,96,512,LL,912.1901644805417,1169.8245156328023,1252.8263591984191,9.070841799535495,0.12823486328125,83.00184356561681,72.56673439628321,10.4351091693336,0.8742785856185934
23000008,23,8,P3,64,512,SL,998.3109439548592,1252.8263591984191,1310.8367970736072,6.386487182261469,0.08526611328125,58.01043787518802,51.0918974580909,6.91854041709712,0.880736283494659
23000009,23,9,P5,192,512,LL,1049.828416378576,1310.8367970736072,1448.5080114124803,17.12390630166978,0.25714111328125,137.67121433887314,136.991250413359,0.6799639255141301,0.9950609578859353
23000010,23,10,P5,192,512,LL,1209.2644144883643,1448.5080114124803,1590.7370916126756,17.12390630166978,0.25714111328125,142.2290802001953,136.991250413359,5.237829786836301,0.9631732851013044
23000011,23,11,P7,192,2048,LL,1306.062645267311,1590.7370916126756,2135.1865808353455,68.05618615283375,0.255126953125,409.2629083873244,409.2629083873244,0.0,1.0
24000001,24,1,P7,192,2048,LL,0,571.4677692519668,1115.917258474637,68.05618615283375,0.255126953125,115.91725847463704,115.91725847463704,0.0,1.0
24000002,24,2,P4,96,512,LL,0,1115.917258474637,1192.3220235912945,9.070841799535495,0.12823486328125,76.40476511665747,72.56673439628321,3.838030720374263,0.9497671288627846
24000003,24,3,P1,32,128,SS,0,1192.3220235912945,1234.3810721557509,1.1780259589150035,0.0428009033203125,42.05904856445636,9.424207671319891,32.63484089313647,0.22407087161938763
24000004,24,4,P4,96,512,LL,28.157472392045797,1234.3810721557509,1312.0277615909972,9.070841799535495,0.12823486328125,77.64668943524634,72.56673439628321,5.079955038963135,0.9345760253796838
24000005,24,5,P1,32,128,SS,98.58190640011141,1312.0277615909972,1377.1062392944227,1.1780259589150035,0.0428009033203125,65.0784777034255,9.424207671319891,55.654270032105615,0.14481297049183794
24000006,24,6,P5,192,512,LL,108.00463416433469,1377.1062392944227,1526.6364446400194,17.12390630166978,0.25714111328125,149.53020534559664,136.991250413359,12.53895493223763,0.9161443341613997
24000007,24,7,P2,32,256,SS,231.5764510775265,1526.6364446400194,1620.8795657121452,1.9974796959734433,0.042633056640625,94.24312107212586,15.9798375677874,78.26328350433846,0.16955972368060432
24000008,24,8,P5,192,512,LL,240.99917884174977,1620.8795657121452,1762.0920559119527,17.12390630166978,0.25714111328125,141.21249019980746,136.991250413359,4.22123978644845,0.9701071783347518
24000009,24,9,P7,192,2048,LL,378.5513222615209,1762.0920559119527,2306.541545134622,68.05618615283375,0.255126953125,237.90794408804732,237.90794408804732,0.0,1.0
25000004,25,4,P7,192,2048,LL,525.4031813337108,976.587634431058,1521.0371236537283,68.05618615283375,0.255126953125,521.0371236537283,521.0371236537283,0.0,1.0
25000005,25,5,P7,192,2048,LL,1115.4553780262668,1521.0371236537283,2065.4866128763983,68.05618615283375,0.255126953125,478.96287634627174,478.96287634627174,0.0,1.0
