npu_id,label,active_ms,compute_ms,request_count,completed_count,conditional_utilization
14,P1,0.0,0.0,0,0,
14,P2,15.9798375677874,15.9798375677874,1,1,1.0
14,P3,0.0,0.0,0,0,
14,P4,0.0,0.0,0,0,
14,P5,232.32482836275972,228.60617656831187,2,2,0.9839937391941536
14,P6,0.0,0.0,0,0,
14,P7,751.6953340694529,751.6953340694529,2,1,1.0
15,P1,35.05423177001376,18.848415342639782,2,2,0.5376930085446395
15,P2,32.9800701970687,31.9596751355748,2,2,0.9690602519825869
15,P3,52.67346849935666,51.0918974580909,1,1,0.9699740479158862
15,P4,0.0,0.0,0,0,
15,P5,47.80353863993696,47.80353863993696,1,0,1.0
15,P6,275.942364239924,272.80625323765526,1,1,0.9886349056589875
15,P7,555.5463266536999,555.5463266536999,2,2,1.0
16,P1,110.71191272546275,18.848415342639782,2,2,0.17024740047061634
16,P2,0.0,0.0,0,0,
16,P3,0.0,0.0,0,0,
16,P4,76.17322759176568,72.56673439628321,1,1,0.9526540582629541
16,P5,0.0,0.0,0,0,
16,P6,272.80625323765526,272.80625323765526,1,1,1.0
16,P7,540.3086064451163,540.3086064451163,2,1,1.0
17,P1,121.27857568030527,9.424207671319891,1,1,0.07770711041464112
17,P2,0.0,0.0,0,0,
17,P3,61.979467515639044,51.0918974580909,1,1,0.8243358567932045
17,P4,172.3187306461839,145.13346879256642,2,2,0.8422384975117068
17,P5,139.0474512193789,136.991250413359,1,1,0.9852122366286616
17,P6,67.19947851187544,67.19947851187544,1,0,1.0
17,P7,438.17629642661745,438.17629642661745,1,1,1.0
18,P1,139.53794533067298,18.848415342639782,2,2,0.1350773461510656
18,P2,0.0,0.0,0,0,
18,P3,58.60111334594649,51.0918974580909,1,1,0.8718588187305316
18,P4,0.0,0.0,0,0,
18,P5,136.991250413359,136.991250413359,1,1,1.0
18,P6,0.0,0.0,0,0,
18,P7,664.8696909100215,657.3112971912021,2,1,0.9886317667624853
19,P1,96.32199531962237,9.424207671319891,1,1,0.09784066079661065
19,P2,0.0,0.0,0,0,
19,P3,205.38953955518923,102.1837949161818,2,2,0.4975121670630382
19,P4,0.0,0.0,0,0,
19,P5,36.50693015570846,36.50693015570846,1,0,1.0
19,P6,272.80625323765526,272.80625323765526,1,1,1.0
19,P7,388.9752817318247,388.9752817318247,1,1,1.0
20,P1,30.764394951135273,9.424207671319891,1,1,0.3063348941621918
20,P2,0.0,0.0,0,0,
20,P3,0.0,0.0,0,0,
20,P4,0.0,0.0,0,0,
20,P5,0.0,0.0,0,0,
20,P6,0.0,0.0,0,0,
20,P7,969.2356050488647,964.986647853483,3,2,0.9956161771469718
21,P1,94.72327009033938,9.424207671319891,1,1,0.09949200088142908
21,P2,0.0,0.0,0,0,
21,P3,0.0,0.0,0,0,
21,P4,0.0,0.0,0,0,
21,P5,148.09540524057684,136.991250413359,1,1,0.9250202610325456
21,P6,0.0,0.0,0,0,
21,P7,757.1813246690838,757.1813246690838,2,1,1.0
22,P1,0.0,0.0,0,0,
22,P2,0.0,0.0,0,0,
22,P3,0.0,0.0,0,0,
22,P4,0.0,0.0,0,0,
22,P5,0.0,0.0,0,0,
22,P6,66.57103287851282,66.57103287851282,1,0,1.0
22,P7,933.4289671214872,933.4289671214872,2,2,1.0
23,P1,0.0,0.0,0,0,
23,P2,23.324885059045982,15.9798375677874,1,1,0.6850982342393157
23,P3,58.01043787518802,51.0918974580909,1,1,0.880736283494659
23,P4,83.00184356561681,72.56673439628321,1,1,0.8742785856185934
23,P5,279.90029453906845,273.982500826718,2,2,0.9788574938011563
23,P6,0.0,0.0,0,0,
23,P7,555.7625389610807,555.7625389610807,2,1,1.0
24,P1,107.13752626788187,18.848415342639782,2,2,0.1759272964312434
24,P2,94.24312107212586,15.9798375677874,1,1,0.16955972368060432
24,P3,0.0,0.0,0,0,
24,P4,154.05145455190382,145.13346879256642,2,2,0.9421103436817424
24,P5,290.7426955454041,273.982500826718,2,2,0.9423538579800066
24,P6,0.0,0.0,0,0,
24,P7,353.82520256268435,353.82520256268435,2,1,1.0
25,P1,0.0,0.0,0,0,
25,P2,0.0,0.0,0,0,
25,P3,0.0,0.0,0,0,
25,P4,0.0,0.0,0,0,
25,P5,0.0,0.0,0,0,
25,P6,0.0,0.0,0,0,
25,P7,1000.0,1000.0,2,1,1.0
26,P1,80.07651533390413,18.848415342639782,2,2,0.23538006448014637
26,P2,0.0,0.0,0,0,
26,P3,67.23200553486981,51.0918974580909,1,1,0.7599341571268782
26,P4,0.0,0.0,0,0,
26,P5,144.65910666111427,136.991250413359,1,1,0.9469936153710782
26,P6,526.6435360005762,526.6435360005762,2,2,1.0
26,P7,181.3888364695356,181.3888364695356,1,0,1.0
27,P1,17.50128683239609,9.424207671319891,1,1,0.5384865559642753
27,P2,21.389593411105352,15.9798375677874,1,1,0.7470846808846193
27,P3,0.0,0.0,0,0,
27,P4,73.95760186998541,72.56673439628321,1,1,0.9811937185828808
27,P5,222.63561848730797,216.87487017521516,2,1,0.9741247678550536
27,P6,272.80625323765526,272.80625323765526,1,1,1.0
27,P7,391.7096461615499,391.7096461615499,1,1,1.0
28,P1,0.0,0.0,0,0,
28,P2,0.0,0.0,0,0,
28,P3,0.0,0.0,0,0,
28,P4,0.0,0.0,0,0,
28,P5,0.0,0.0,0,0,
28,P6,97.4563664762693,97.4563664762693,1,1,1.0
28,P7,902.5436335237307,902.5436335237307,2,1,1.0
29,P1,0.0,0.0,0,0,
29,P2,0.0,0.0,0,0,
29,P3,0.0,0.0,0,0,
29,P4,0.0,0.0,0,0,
29,P5,139.93464988621554,136.991250413359,1,1,0.9789658996163575
29,P6,272.80625323765526,272.80625323765526,1,1,1.0
29,P7,587.2590968761292,587.2590968761292,2,1,1.0
30,P1,11.11030674509766,7.068155753489918,1,1,0.6361800727606994
30,P2,134.21478089072298,31.9596751355748,2,2,0.23812336408458776
30,P3,0.0,0.0,0,0,
30,P4,0.0,0.0,0,0,
30,P5,0.0,0.0,0,0,
30,P6,306.258190635511,302.1609363718794,2,1,0.9866215683729814
30,P7,548.4167217286683,544.4494892226703,1,1,0.9927660256355917
31,P1,0.0,0.0,0,0,
31,P2,0.0,0.0,0,0,
31,P3,0.0,0.0,0,0,
31,P4,121.29511194021984,72.56673439628321,1,1,0.5982659419288688
31,P5,0.0,0.0,0,0,
31,P6,383.9786776918936,383.9786776918936,2,2,1.0
31,P7,494.72621036788655,487.3061158881251,1,0,0.9850016143793073
