start_ms,end_ms,rate_gib_s
2095.988615845247,2096.071243547024,37.612516606747526
2096.071243547024,2097.0560718627994,37.612516606747526
2097.0560718627994,2098.5157774952118,37.612516606747526
2098.5157774952118,2098.728805958501,37.612516606747526
2098.728805958501,2099.8385832592276,37.612516606747526
2099.8385832592276,2101.2891730543456,37.61251660674755
2101.2891730543456,2102.511167117164,37.61251660674755
2102.511167117164,2103.945096408715,37.61251660674755
2103.945096408715,2104.070545153027,37.45705401758526
2104.070545153027,2106.3615406499343,32.68095125715004
2106.3615406499343,2106.5897302634444,37.207887127884135
2106.5897302634444,2107.9662623715285,37.207887127884135
2107.9662623715285,2109.5601835362754,37.207887127884135
2109.5601835362754,2109.982832764192,32.664289720948695
2109.982832764192,2111.6565423114316,37.207887127884135
2111.6565423114316,2111.890287472543,37.207887127884135
2111.890287472543,2111.9972942901472,37.207887127884135
2111.9972942901472,2113.421357625893,37.207887127884135
2113.421357625893,2114.1706074223953,32.53103106527228
2114.1706074223953,2115.5979198917526,37.207887127884135
2115.5979198917526,2116.8183887944656,32.664289720948695
2116.8183887944656,2117.190844681642,37.207887127884135
2117.190844681642,2117.63304793036,37.14786770152805
2117.63304793036,2119.62570267676,37.14786770152805
2119.62570267676,2119.759901855989,32.471011638916195
2119.759901855989,2122.433475922026,37.14786770152805
2122.433475922026,2122.558333017051,37.14786770152805
2122.558333017051,2122.583922241731,32.39467706221298
2122.583922241731,2123.268801570573,37.14786770152805
2123.268801570573,2125.2149971103536,32.62093183079396
2125.2149971103536,2125.9702290044265,27.944075768182103
2125.9702290044265,2127.9514105771405,32.471011638916195
2127.9514105771405,2128.0485630495864,27.717820999601123
2128.0485630495864,2129.1467274175125,27.717820999601123
2129.1467274175125,2129.495009277864,32.471011638916195
2129.495009277864,2131.6059826446394,37.14786770152805
2131.6059826446394,2133.663650177147,37.14786770152805
2133.663650177147,2134.5142157529217,37.14786770152805
2134.5142157529217,2134.9501045322286,37.14786770152805
2134.9501045322286,2137.2417362848523,37.14786770152805
2137.2417362848523,2139.278737304707,37.14786770152805
2139.278737304707,2139.881704088331,37.14786770152805
2139.881704088331,2140.405199786593,37.14786770152805
2140.405199786593,2142.877489925065,37.06104533225801
2142.877489925065,2143.9215343383257,37.06104533225801
2143.9215343383257,2144.8938244322676,37.06104533225801
2144.8938244322676,2145.24919242374,37.06104533225801
2145.24919242374,2145.9634804043385,37.06104533225801
2145.9634804043385,2148.513243565278,37.06104533225801
2148.513243565278,2150.508911559828,37.06104533225801
2150.508911559828,2150.6166807591494,37.14616270749767
2150.6166807591494,2151.521761022084,37.14616270749767
2151.521761022084,2153.1583708699177,37.14616270749767
2153.1583708699177,2154.148997205491,37.14616270749767
2154.148997205491,2155.9841690945586,37.43711458709305
2155.9841690945586,2156.020742924065,37.43711458709305
2156.020742924065,2157.0646439385737,37.43711458709305
2157.0646439385737,2157.0800416398292,37.43711458709305
2157.0800416398292,2159.4444081064103,37.43711458709305
2159.4444081064103,2161.351657429968,37.43711458709305
2161.351657429968,2161.532574288302,37.54907718077455
2161.532574288302,2162.6383222575746,37.54907718077455
2162.6383222575746,2163.7098186400835,32.95904348743274
2163.7098186400835,2164.7398190073295,37.54907718077455
2164.7398190073295,2166.357600012154,32.731189430445085
2166.357600012154,2166.595622849077,37.54907718077455
2166.595622849077,2167.044405652539,37.54907718077455
2167.044405652539,2168.7784024934367,37.54907718077455
2168.7784024934367,2169.268099257829,37.54907718077455
2169.268099257829,2171.653010913073,37.54907718077455
2171.653010913073,2171.8395882681857,37.54907718077455
2171.8395882681857,2172.3707073119585,32.68392394777798
2172.3707073119585,2172.556237016776,37.54907718077455
2172.556237016776,2174.8263798755743,32.92036239859945
2174.8263798755743,2175.757014074654,28.330328705257635
2175.757014074654,2176.9484218139924,32.95904348743274
2176.9484218139924,2177.6146727310675,32.95904348743274
2177.6146727310675,2179.1559093383257,32.95904348743274
2179.1559093383257,2181.268845438891,37.54907718077455
2181.268845438891,2182.2438327149116,37.54907718077455
2182.2438327149116,2182.8586381501764,37.54907718077455
2182.8586381501764,2184.1199748900835,32.68392394777798
2184.1199748900835,2184.714189956071,37.54907718077455
2184.714189956071,2186.780676803128,32.95904348743274
2186.780676803128,2186.9775646117632,32.95904348743274
2186.9775646117632,2187.539243615831,37.54907718077455
2187.539243615831,2189.3639403091925,37.54907718077455
2189.3639403091925,2192.2925081673648,37.54907718077455
2192.2925081673648,2192.5358452295086,37.54907718077455
2192.5358452295086,2192.83465451675,37.662568761615894
2192.83465451675,2194.6079057283014,37.662568761615894
2194.6079057283014,2197.8043395316017,37.662568761615894
2197.8043395316017,2197.9600098348387,37.76886753248929
2197.9600098348387,2198.1300654176694,37.76886753248929
2198.1300654176694,2199.8518711474103,37.797119505329206
2199.8518711474103,2201.043394520331,37.797119505329206
2201.043394520331,2203.1924329397134,37.797119505329206
2203.1924329397134,2203.384174440169,37.797119505329206
2203.384174440169,2203.3946051895055,37.797119505329206
2203.3946051895055,2205.095836566519,37.797119505329206
2205.095836566519,2208.580526347825,37.69887858361753
2208.580526347825,2208.6591449613416,37.69887858361753
2208.6591449613416,2208.808339045499,32.85273886044814
2208.808339045499,2209.115980579901,32.85273886044814
2209.115980579901,2210.2454981928113,37.69887858361753
2210.2454981928113,2210.4478744573994,37.69887858361753
2210.4478744573994,2213.9686197559367,37.69887858361753
2213.9686197559367,2214.232503650829,37.69887858361753
2214.232503650829,2214.29070461792,32.99535330943437
2214.29070461792,2214.3805203517372,32.99535330943437
2214.3805203517372,2214.4744858289246,28.149213586264988
2214.4744858289246,2215.7999123482796,32.85273886044815
2215.7999123482796,2217.147444202948,32.85273886044815
2217.147444202948,2219.3567131640484,37.698878583617535
2219.3567131640484,2219.8986504342547,37.698878583617535
2219.8986504342547,2221.1519502391598,37.698878583617535
2221.1519502391598,2222.411983974784,37.698878583617535
2222.411983974784,2222.833250477362,32.85273886044815
2222.833250477362,2224.74480657216,37.698878583617535
2224.74480657216,2225.322815039585,32.963865030569046
2225.322815039585,2225.8586868787293,28.26033975638589
2225.8586868787293,2225.900262675442,32.99535330943438
2225.900262675442,2226.50398813004,32.99535330943438
2226.50398813004,2228.097790249198,32.99535330943438
2228.097790249198,2229.324720814276,32.99535330943438
2229.324720814276,2231.246780286841,37.698878583617535
2231.246780286841,2231.85602602092,37.698878583617535
2231.85602602092,2233.3623300210343,37.698878583617535
2233.3623300210343,2234.7488854196063,37.698878583617535
2234.7488854196063,2236.6348736949526,37.698878583617535
2236.6348736949526,2237.2080639118003,37.698878583617535
2237.2080639118003,2238.6268697928704,37.698878583617535
2238.6268697928704,2240.1730500249364,83.45026347011797
2240.1730500249364,2240.981672718573,78.74673819593481
2240.981672718573,2242.0229671030643,83.45921869789771
2242.0229671030643,2242.5601018026805,83.50491600184266
2242.5601018026805,2242.731474354315,78.73800369055776
2242.731474354315,2243.8914095647065,83.50491600184266
2243.8914095647065,2246.3955296675563,32.90739139217284
2246.3955296675563,2247.3595574294127,32.90739139217284
2247.3595574294127,2248.0835122451954,32.90739139217284
2248.0835122451954,2251.8093866165395,32.8129186917922
2251.8093866165395,2252.696147755761,32.8129186917922
2252.696147755761,2253.5437637277314,32.8129186917922
2253.5437637277314,2256.66694493537,32.8129186917922
2256.66694493537,2257.223243565523,37.478991292668006
2257.223243565523,2258.0327380821095,37.478991292668006
2258.0327380821095,2258.165254702336,37.478991292668006
2258.165254702336,2259.0040152102674,37.478991292668006
2259.0040152102674,2262.637100514506,37.478991292668006
2262.637100514506,2263.369328408458,37.478991292668006
2263.369328408458,2264.4642666928034,37.478991292668006
2264.4642666928034,2267.332625515705,37.478991292668006
2267.332625515705,2268.0509574634893,37.478991292668006
2268.0509574634893,2268.7059187348063,37.478991292668006
2268.7059187348063,2269.9245181753395,37.478991292668006
2269.9245181753395,2271.516765297266,37.478991292668006
2271.516765297266,2273.4648144124726,33.27006999890345
2273.4648144124726,2274.0425090611548,33.27006999890345
2274.0425090611548,2275.3847696578755,33.27006999890345
2275.3847696578755,2275.477522327948,28.597630387999196
2275.477522327948,2278.878671361456,33.27006999890345
2278.878671361456,2279.379099387503,33.27006999890345
2279.379099387503,2280.937773810484,33.27006999890345
2280.937773810484,2283.022122857447,33.27006999890345
2283.022122857447,2284.292528310439,33.27006999890345
2284.292528310439,2284.7156897138516,33.36613066225151
2284.7156897138516,2286.39802529302,33.244658332509246
2286.39802529302,2289.598232147717,33.244658332509246
2289.598232147717,2290.191411800901,33.244658332509246
2290.191411800901,2291.858276775556,33.244658332509246
2291.858276775556,2294.9039359849953,33.16651941721431
2294.9039359849953,2295.66713388795,33.16651941721431
2295.66713388795,2297.411395085135,33.16651941721431
2297.411395085135,2300.2096398222734,33.16651941721431
2300.2096398222734,2301.1428559749993,33.16651941721431
2301.1428559749993,2302.9645133947142,33.16651941721431
2302.9645133947142,2305.5153436595515,33.16651941721431
2305.5153436595515,2306.6185780620485,33.16651941721431
2306.6185780620485,2308.5176317042933,33.16651941721431
2308.5176317042933,2310.8210474968296,33.16651941721431
2310.8210474968296,2312.0943001490978,33.16651941721431
2312.0943001490978,2313.7540722582635,33.16651941721431
2313.7540722582635,2314.0707500138724,33.16651941721431
2314.0707500138724,2315.287114884341,33.16651941721431
2315.287114884341,2316.1267513341077,28.949920297645725
2316.1267513341077,2317.570022236147,28.949920297645725
2317.570022236147,2319.6238683234515,28.949920297645725
2319.6238683234515,2321.4324551713858,28.949920297645725
2321.4324551713858,2323.0457443231962,28.949920297645725
2323.0457443231962,2324.4197528385985,28.949920297645725
2324.4197528385985,2325.1769866330305,24.730755721554495
2325.1769866330305,2326.738159008664,24.730755721554495
2326.738159008664,2328.5214664102455,24.59024577535058
2328.5214664102455,2328.742825976612,24.684197887414477
2328.742825976612,2330.7301049426096,29.08451458852657
2330.7301049426096,2332.203567039371,29.08451458852657
2332.203567039371,2333.8889547456547,29.08451458852657
2333.8889547456547,2334.007365748448,29.08451458852657
2334.007365748448,2336.2832232521887,29.08451458852657
2336.2832232521887,2337.6689750700784,29.18036789150598
2337.6689750700784,2339.256443081064,29.18036789150598
2339.256443081064,2339.2719055202842,29.18036789150598
2339.2719055202842,2340.143983039452,29.18036789150598
2340.143983039452,2341.722851742037,29.18036789150598
2341.722851742037,2343.1343831007857,29.18036789150598
2343.1343831007857,2344.5364452921203,29.18036789150598
2344.5364452921203,2344.623931416473,29.18036789150598
2344.623931416473,2347.1624802318856,29.18036789150598
2347.1624802318856,2348.599791131493,29.18036789150598
2348.599791131493,2349.8009850639564,29.18036789150598
2349.8009850639564,2349.9914197518824,29.18036789150598
2349.9914197518824,2352.602108721734,29.18036789150598
2352.602108721734,2354.0651991622003,29.18036789150598
2354.0651991622003,2355.0655248357925,29.18036789150598
2355.0655248357925,2355.3589080872916,29.18036789150598
2355.3589080872916,2358.0417372115826,29.18036789150598
2358.0417372115826,2359.5306071929076,29.18036789150598
2359.5306071929076,2360.3300646076286,29.18036789150598
2360.3300646076286,2360.726396422701,29.18036789150598
2360.726396422701,2363.481365701431,29.18036789150598
2363.481365701431,2364.996015223615,29.18036789150598
2364.996015223615,2365.5946043794647,29.18036789150598
2365.5946043794647,2366.09388475811,29.18036789150598
2366.09388475811,2368.9209941912795,29.18036789150598
2368.9209941912795,2370.461423254322,29.18036789150598
2370.461423254322,2370.841199581157,29.297664239317154
2370.841199581157,2370.859144151301,29.297664239317154
2370.859144151301,2371.4613730935193,29.067275771564166
2371.4613730935193,2372.408975066346,28.986524743153353
2372.408975066346,2374.360622681128,33.32521602702319
2374.360622681128,2375.792865032493,33.32521602702319
2375.792865032493,2376.386455720043,33.32521602702319
2376.386455720043,2376.9216245760554,33.32521602702319
2376.9216245760554,2377.740416844517,33.32521602702319
2377.740416844517,2379.8002511709765,33.32521602702319
2379.8002511709765,2381.1243068106637,33.25944782001765
2381.1243068106637,2381.506880161492,33.25944782001765
2381.506880161492,2381.9137672887855,37.635114039306345
2381.9137672887855,2382.3818760585914,37.635114039306345
2382.3818760585914,2383.0718586226876,37.635114039306345
2383.0718586226876,2385.3172422833823,37.635114039306345
2385.3172422833823,2386.4557485888345,37.635114039306345
2386.4557485888345,2386.797145074231,37.635114039306345
2386.797145074231,2387.441078857528,37.635114039306345
2387.441078857528,2387.4886296752206,33.019362783889946
2387.4886296752206,2387.8421275411274,37.635114039306345
2387.8421275411274,2388.2942937377206,32.96267442840209
2388.2942937377206,2388.4033004008584,37.635114039306345
2388.4033004008584,2388.7810491088144,32.849786472388125
2388.7810491088144,2390.834233395788,37.635114039306345
2390.834233395788,2391.787190367005,37.635114039306345
2391.787190367005,2392.08740998697,37.635114039306345
2392.08740998697,2393.015941243963,37.635114039306345
2393.015941243963,2393.7545452202567,37.635114039306345
2393.7545452202567,2394.112490886985,37.635114039306345
2394.112490886985,2396.351224508194,37.635114039306345
2396.351224508194,2397.118632145176,37.635114039306345
2397.118632145176,2397.265843221457,37.635114039306345
2397.265843221457,2397.3776748997093,37.635114039306345
2397.3776748997093,2398.5432528127053,37.635114039306345
2398.5432528127053,2399.2147967027927,37.635114039306345
2399.2147967027927,2399.443932665156,37.635114039306345
2399.443932665156,2401.8682156205996,37.635114039306345
2401.8682156205996,2402.4500739233467,37.635114039306345
2402.4500739233467,2402.6679398124484,37.635114039306345
2402.6679398124484,2404.0705643814476,37.635114039306345
2404.0705643814476,2404.6750481853287,37.635114039306345
2404.6750481853287,2404.7753744433267,37.635114039306345
2404.7753744433267,2407.3852067330054,37.635114039306345
2407.3852067330054,2407.7815157015175,37.635114039306345
2407.7815157015175,2407.9582047251874,82.81238416119874
2407.9582047251874,2408.7789409830666,77.98980991712547
2408.7789409830666,2409.59787595019,82.81238416119874
2409.59787595019,2410.1068162214974,78.19663290578234
2410.1068162214974,2410.1352996678647,73.41130533886412
2410.1352996678647,2411.4812725260354,68.73886572795988
2411.4812725260354,2412.902197845411,73.35461698337627
2412.902197845411,2413.1129574796882,73.35461698337627
2413.1129574796882,2414.0692058958057,23.39201929456567
2414.0692058958057,2414.1668194010354,23.39201929456567
2414.1668194010354,2416.7852276041604,28.064458905469927
2416.7852276041604,2417.0085840947777,32.849786472388146
2417.0085840947777,2418.419188957817,32.790206751819234
2418.419188957817,2419.3594708085448,76.44805945525262
2419.3594708085448,2419.6270708835714,76.44805945525262
2419.6270708835714,2421.3506572916604,71.77561984434837
2421.3506572916604,2422.116669382331,76.5379497551981
2422.116669382331,2422.608174697846,76.35119756170788
2422.608174697846,2423.9361800702227,71.7950260268604
2423.9361800702227,2424.115931339512,23.51278753184382
2424.115931339512,2424.4600170328713,28.068959066691306
2424.4600170328713,2424.649735721284,32.737872294147536
2424.649735721284,2426.707845010717,27.915298050074263
2426.707845010717,2427.6646257037432,27.915298050074263
2427.6646257037432,2427.724634952793,27.915298050074263
2427.724634952793,2427.9283269040507,32.45471897309561
2427.9283269040507,2429.7155219425804,32.45471897309561
2429.7155219425804,2429.8772686197854,27.898547438248123
2429.8772686197854,2432.0650327297735,32.45471897309561
2432.0650327297735,2433.2125820251554,32.45471897309561
2433.2125820251554,2433.344888228517,32.45471897309561
2433.344888228517,2434.4678753092385,27.915298050074263
2434.4678753092385,2435.476859222854,32.45471897309561
2435.476859222854,2437.09887201334,27.898547438248123
2437.09887201334,2437.42222044883,32.45471897309561
2437.42222044883,2438.7605383465675,32.45471897309561
2438.7605383465675,2440.0881285849623,32.45471897309561
2440.0881285849623,2440.2921550943947,27.915298050074263
2440.2921550943947,2440.791498966465,32.45471897309561
2440.791498966465,2442.6984626164085,37.10381959268435
2442.6984626164085,2442.7794081678867,37.10381959268435
2442.7794081678867,2443.3805340006447,32.341489681834624
2443.3805340006447,2444.3084946679796,37.10381959268435
2444.3084946679796,2445.9124083701186,32.505244219256355
2445.9124083701186,2446.565424747715,32.505244219256355
2446.565424747715,2448.298053219477,37.10381959268435
2448.298053219477,2448.7377217197013,37.10381959268435
2448.7377217197013,2451.5326616458424,37.10381959268435
2451.5326616458424,2452.113381069127,37.10381959268435
2452.113381069127,2453.8976438225454,37.10381959268435
2453.8976438225454,2454.094909438758,37.10381959268435
2454.094909438758,2454.387703403462,32.341489681834624
2454.387703403462,2456.1956279947854,28.12489056226604
2456.1956279947854,2457.152914921566,32.88722047311577
2457.152914921566,2457.6613373905393,32.88722047311577
2457.6613373905393,2459.497234425614,32.88722047311577
2459.497234425614,2461.552815713842,32.88722047311577
2461.552815713842,2462.77316819729,32.88722047311577
2462.77316819729,2463.2092937119514,32.88722047311577
2463.2092937119514,2465.0968250286824,28.28864509968777
2465.0968250286824,2465.313898868809,23.732473564840284
2465.313898868809,2466.9100034328985,28.33104893826828
2466.9100034328985,2468.074976749668,28.429105353944948
2468.074976749668,2468.393421473014,33.088343881196124
2468.393421473014,2470.861855190221,33.088343881196124
2470.861855190221,2472.15911196019,33.11848328994323
2472.15911196019,2473.5506988367174,33.11848328994323
2473.5506988367174,2474.0136747487377,33.11848328994323
2474.0136747487377,2476.373686554458,33.37829198572349
2476.373686554458,2477.4082204874812,33.37829198572349
2477.4082204874812,2479.0264209237666,33.37829198572349
2479.0264209237666,2479.3296728023734,33.37829198572349
2479.3296728023734,2481.512411816655,33.37829198572349
2481.512411816655,2481.885517918695,33.37829198572349
2481.885517918695,2482.6573290147726,33.37829198572349
2482.6573290147726,2484.502143010816,33.37829198572349
2484.502143010816,2484.645670856009,33.37829198572349
2484.645670856009,2485.0154542269443,33.37829198572349
2485.0154542269443,2487.397349282932,33.37829198572349
2487.397349282932,2487.906437542064,33.37829198572349
2487.906437542064,2489.9616689096447,33.37829198572349
2489.9616689096447,2489.977865097865,33.37829198572349
2489.977865097865,2492.909180647169,33.37829198572349
2492.909180647169,2493.1555460693553,33.37829198572349
2493.1555460693553,2495.2776669632804,33.37829198572349
2495.2776669632804,2495.4535871849143,33.37829198572349
2495.4535871849143,2498.087028244045,33.37829198572349
2498.087028244045,2498.4046545966467,33.37829198572349
2498.4046545966467,2498.4210120114058,28.517905659197098
2498.4210120114058,2500.025061352788,28.517905659197098
2500.025061352788,2500.593665016916,33.37829198572349
2500.593665016916,2500.9293092719636,33.37829198572349
2500.9293092719636,2503.9328433756427,33.37829198572349
2503.9328433756427,2505.274169880079,33.37829198572349
2505.274169880079,2505.9096630705517,33.37829198572349
2505.9096630705517,2506.405031359013,33.37829198572349
2506.405031359013,2509.4446747398797,33.37829198572349
2509.4446747398797,2510.5232784073705,33.37829198572349
2510.5232784073705,2511.2256611241874,33.24839594091668
2511.2256611241874,2511.5095635854673,78.5569124078924
2511.5095635854673,2511.880753446062,82.9564158480134
2511.880753446062,2514.9565061041167,82.9696169316665
2514.9565061041167,2515.9165238836567,82.98701154042925
2515.9165238836567,2516.541659177823,82.98701154042925
2516.541659177823,2516.7741033573034,32.87926545465192
2516.7741033573034,2517.341004928598,32.87926545465192
2517.341004928598,2518.467215283452,28.206825843747666
2518.467215283452,2520.4477016756764,32.87926545465192
2520.4477016756764,2521.309769359943,28.23315606371407
2521.309769359943,2521.4297091799363,28.23315606371407
2521.4297091799363,2522.0386431291395,32.87926545465192
2522.0386431291395,2523.927466765988,32.87926545465192
2523.927466765988,2526.703014836229,32.87926545465192
2526.703014836229,2526.920904751496,32.87926545465192
2526.920904751496,2527.3031829009756,32.87926545465192
2527.3031829009756,2529.387718248524,32.87926545465192
2529.387718248524,2530.7955539064988,32.87926545465192
2530.7955539064988,2532.0962603125154,37.536836720921826
2532.0962603125154,2532.4121003230557,37.536836720921826
2532.4121003230557,2532.5677226728117,37.536836720921826
2532.5677226728117,2534.84796973106,37.536836720921826
2534.84796973106,2537.4895057888016,37.536836720921826
2537.4895057888016,2537.8322624446478,37.536836720921826
2537.8322624446478,2537.9032958946154,32.69069699775244
2537.9032958946154,2538.075903637944,32.69069699775244
2538.075903637944,2538.5648066004387,37.536836720921826
2538.5648066004387,2540.308221213596,37.536836720921826
2540.308221213596,2542.102581549838,37.536836720921826
2542.102581549838,2542.882751265088,37.536836720921826
2542.882751265088,2543.34044340978,37.536836720921826
2543.34044340978,2543.394491466175,32.69069699775244
2543.394491466175,2545.768472696132,32.69069699775244
2545.768472696132,2546.023443921147,32.69069699775244
2546.023443921147,2548.275996741374,37.536836720921826
2548.275996741374,2548.885687037735,37.536836720921826
2548.885687037735,2551.228724178668,37.536836720921826
2551.228724178668,2551.2879836929833,37.536836720921826
2551.2879836929833,2551.9400393801316,32.69069699775244
2551.9400393801316,2553.66924221766,37.536836720921826
2553.66924221766,2554.3768826092946,32.806346439202244
2554.3768826092946,2554.860571606694,28.160237048264392
2554.860571606694,2555.382557521625,32.79763336280581
2555.382557521625,2556.688975661204,32.79763336280581
2556.688975661204,2557.2045791519677,32.89669700508935
2557.2045791519677,2557.747534497319,32.86376734759112
2557.747534497319,2560.362084434593,37.50987673852897
2560.362084434593,2562.035864043907,37.50987673852897
2562.035864043907,2562.5051363610664,37.50987673852897
2562.5051363610664,2563.238730068879,32.696666672857816
2563.238730068879,2563.991430981694,28.050557281919964
2563.991430981694,2565.8635972624916,32.86376734759112
2565.8635972624916,2567.3827524266103,32.86376734759112
2567.3827524266103,2567.747000439702,32.86376734759112
2567.747000439702,2569.291988190793,37.58073784467687
2569.291988190793,2571.3651100903903,37.58073784467687
2571.3651100903903,2572.7296408093134,37.58073784467687
2572.7296408093134,2573.1557040405114,37.58073784467687
2573.1557040405114,2573.8901889162644,32.86376734759112
2573.8901889162644,2574.5925453998916,37.58073784467687
2574.5925453998916,2575.027350171147,32.76752777900571
2575.027350171147,2576.866622918289,37.58073784467687
2576.866622918289,2578.0765291920166,37.58073784467687
2578.0765291920166,2579.298892517074,37.58073784467687
2579.298892517074,2580.327907380246,37.58073784467687
2580.327907380246,2582.368135746188,37.58073784467687
2582.368135746188,2583.4234175747197,37.58073784467687
2583.4234175747197,2584.7075961178834,37.58073784467687
2584.7075961178834,2585.6284645893447,37.58073784467687
2585.6284645893447,2587.8696485740866,37.58073784467687
2587.8696485740866,2587.98688076673,37.58073784467687
2587.98688076673,2588.770305957423,37.58073784467687
2588.770305957423,2590.116299718693,37.58073784467687
2590.116299718693,2590.9290217984435,37.58073784467687
2590.9290217984435,2593.3711614019853,37.58073784467687
2593.3711614019853,2594.117194340126,37.58073784467687
2594.117194340126,2595.5250033195025,37.58073784467687
2595.5250033195025,2595.6172013842224,37.58073784467687
2595.6172013842224,2596.2295790075423,37.58073784467687
2596.2295790075423,2598.872674229884,37.58073784467687
2598.872674229884,2599.1897088727314,37.76122928046492
2599.1897088727314,2599.464082722829,37.76122928046492
2599.464082722829,2600.933706920312,37.50011802960912
2600.933706920312,2601.530136216641,37.50011802960912
2601.530136216641,2604.1680851308033,37.21799813851893
2604.1680851308033,2605.12050799569,37.21799813851893
2605.12050799569,2606.3424105211216,37.21799813851893
2606.3424105211216,2607.160722748691,37.21799813851893
2607.160722748691,2609.4634960317226,37.21799813851893
2609.4634960317226,2610.7769332685507,37.21799813851893
2610.7769332685507,2611.751114121931,37.21799813851893
2611.751114121931,2612.678086799205,37.1384239559746
2612.678086799205,2612.791309280741,37.1384239559746
2612.791309280741,2614.758906932642,37.1384239559746
2614.758906932642,2616.4333585414115,37.1384239559746
2616.4333585414115,2617.25262694983,37.1384239559746
2617.25262694983,2618.4218958127913,37.1384239559746
