npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,release_ms,deadline_ms,read_ready_ms,next_compute_start_ms,compute_window_ms,next_layer_read_gib,deadline_reference_gib_s,original_current_request_nominal_gib_s,complete_compute_window_in_warm,impossible_even_with_exclusive_ssd,exclusive_ssd_stall_lower_bound_ms,actual_io_stall_ms
0,24,5,24,6,S,S,1998.1077978633693,2003.7642231362302,2002.8856206753985,2003.7642231362302,5.656425272860815,0.0255126953125,4.510392002331996,4.510392002331996,False,False,0.0,0.0
0,24,6,24,7,S,S,2003.7642231362302,2009.420648409091,2008.8148046353595,2009.420648409091,5.656425272860815,0.0255126953125,4.510392002331996,4.510392002331996,True,False,0.0,0.0
0,24,7,25,0,S,S,2009.420648409091,2015.0770736819518,2012.4151159146563,2015.0770736819518,5.656425272860815,0.0255126953125,4.510392002331996,4.510392002331996,True,False,0.0,0.0
0,25,0,25,1,S,S,2015.0770736819518,2020.5321689363166,2015.718247998358,2020.5321689363166,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,1,25,2,S,S,2020.5321689363166,2025.9872641906813,2021.2194515730657,2025.9872641906813,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,2,25,3,S,S,2025.9872641906813,2031.4423594450461,2026.9449609201397,2031.4423594450461,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,3,25,4,S,S,2031.4423594450461,2036.897454699411,2034.0364063725906,2036.897454699411,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,4,25,5,S,S,2036.897454699411,2042.3525499537757,2041.253813599153,2042.3525499537757,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,5,25,6,S,S,2042.3525499537757,2047.8076452081405,2047.6571644292312,2047.8076452081405,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,6,25,7,S,S,2047.8076452081405,2053.262740462505,2053.968199585481,2053.968199585481,5.455095254364551,0.0255126953125,4.676856062611853,4.676856062611853,True,False,0.0,0.7054591229762082
0,25,7,26,0,S,S,2053.968199585481,2059.4232948398458,2058.6091602788406,2059.4232948398458,5.455095254364551,0.0255126953125,4.676856062611853,4.676856062611853,True,False,0.0,0.0
0,26,0,26,1,S,S,2059.4232948398458,2064.852613753349,2065.939864014192,2065.939864014192,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,1.0872502608431205
0,26,1,26,2,S,S,2065.939864014192,2071.3691829276954,2068.931731079622,2071.3691829276954,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,2,26,3,S,S,2071.3691829276954,2076.7985018411987,2073.610457275911,2076.7985018411987,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,3,26,4,S,S,2076.7985018411987,2082.227820754702,2079.296263550325,2082.227820754702,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,4,26,5,S,S,2082.227820754702,2087.657139668205,2083.8533009038406,2087.657139668205,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,5,26,6,S,S,2087.657139668205,2093.0864585817085,2090.6972492680984,2093.0864585817085,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,6,26,7,S,S,2093.0864585817085,2098.5157774952118,2096.215208862825,2098.5157774952118,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,7,27,0,S,S,2098.5157774952118,2103.945096408715,2103.7725056157547,2103.945096408715,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,27,0,27,1,S,S,2103.945096408715,2109.5601835362754,2109.982832764192,2109.982832764192,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.422649227916736
0,27,1,27,2,S,S,2109.982832764192,2115.5979198917526,2116.8183887944656,2116.8183887944656,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,1.220468902713037
0,27,2,27,3,S,S,2116.8183887944656,2122.433475922026,2119.822844360872,2122.433475922026,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,27,3,27,4,S,S,2122.433475922026,2128.0485630495864,2125.647124146028,2128.0485630495864,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,27,4,27,5,S,S,2128.0485630495864,2133.663650177147,2130.011137817903,2133.663650177147,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
