npu_id,current_request_id,current_layer,next_request_id,next_layer,current_role,next_role,release_ms,deadline_ms,read_ready_ms,next_compute_start_ms,compute_window_ms,next_layer_read_gib,deadline_reference_gib_s,original_current_request_nominal_gib_s,complete_compute_window_in_warm,impossible_even_with_exclusive_ssd,exclusive_ssd_stall_lower_bound_ms,actual_io_stall_ms
0,24,5,24,6,S,S,1998.1295689105866,2003.7859941834474,2001.318655824649,2003.7859941834474,5.656425272860815,0.0255126953125,4.510392002331996,4.510392002331996,False,False,0.0,0.0
0,24,6,24,7,S,S,2003.7859941834474,2009.4424194563082,2004.5077427387116,2009.4424194563082,5.656425272860815,0.0255126953125,4.510392002331996,4.510392002331996,True,False,0.0,0.0
0,24,7,25,0,S,S,2009.4424194563082,2015.098844729169,2010.0835937727145,2015.098844729169,5.656425272860815,0.0255126953125,4.510392002331996,4.510392002331996,True,False,0.0,0.0
0,25,0,25,1,S,S,2015.098844729169,2020.5539399835338,2016.2561475856144,2020.5539399835338,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,1,25,2,S,S,2020.5539399835338,2026.0090352378986,2021.829709191694,2026.0090352378986,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,2,25,3,S,S,2026.0090352378986,2031.4641304922634,2038.3332339719675,2038.3332339719675,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,6.869103479704108
0,25,3,25,4,S,S,2038.3332339719675,2043.7883292263323,2041.52232088603,2043.7883292263323,5.455095254364778,0.0255126953125,4.676856062611659,4.676856062611659,True,False,0.0,0.0
0,25,4,25,5,S,S,2043.7883292263323,2049.243424480697,2044.7114078000925,2049.243424480697,5.455095254364551,0.0255126953125,4.676856062611853,4.676856062611853,True,False,0.0,0.0
0,25,5,25,6,S,S,2049.243424480697,2054.6985197350614,2054.5598117307563,2054.6985197350614,5.455095254364551,0.0255126953125,4.676856062611853,4.676856062611853,True,False,0.0,0.0
0,25,6,25,7,S,S,2054.6985197350614,2060.153614989426,2057.748898644819,2060.153614989426,5.455095254364551,0.0255126953125,4.676856062611853,4.676856062611853,True,False,0.0,0.0
0,25,7,26,0,S,S,2060.153614989426,2065.6087102437905,2060.9702124235737,2065.6087102437905,5.455095254364551,0.0255126953125,4.676856062611853,4.676856062611853,True,False,0.0,0.0
0,26,0,26,1,S,S,2065.6087102437905,2071.0380291572937,2066.5233307331528,2071.0380291572937,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,1,26,2,S,S,2071.0380291572937,2076.467348070797,2072.076449042732,2076.467348070797,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,2,26,3,S,S,2076.467348070797,2081.8966669843003,2077.629567352311,2081.8966669843003,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,3,26,4,S,S,2081.8966669843003,2087.3259858978035,2087.1800434265297,2087.3259858978035,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,4,26,5,S,S,2087.3259858978035,2092.755304811307,2096.6885578308265,2096.6885578308265,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,3.933253019519725
0,26,5,26,6,S,S,2096.6885578308265,2102.11787674433,2099.877644744889,2102.11787674433,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,0.0
0,26,6,26,7,S,S,2102.11787674433,2107.547195657833,2109.726048675553,2109.726048675553,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,2.17885301772003
0,26,7,27,0,S,S,2109.726048675553,2115.1553675890564,2118.9366352234047,2118.9366352234047,5.429318913503266,0.0255126953125,4.6990599960977315,4.6990599960977315,True,False,0.0,3.7812676343482963
0,27,0,27,1,S,S,2118.9366352234047,2124.551722350965,2128.147221771256,2128.147221771256,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,3.595499420291162
0,27,1,27,2,S,S,2128.147221771256,2133.7623088988166,2130.698491302506,2133.7623088988166,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,27,2,27,3,S,S,2133.7623088988166,2139.377396026377,2134.455159096846,2139.377396026377,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,27,3,27,4,S,S,2139.377396026377,2144.9924831539374,2143.6657456446974,2144.9924831539374,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,27,4,27,5,S,S,2144.9924831539374,2150.607570281498,2152.876332192549,2152.876332192549,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,2.268761911051115
0,27,5,27,6,S,S,2152.876332192549,2158.4914193201093,2155.427601723799,2158.4914193201093,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,27,6,27,7,S,S,2158.4914193201093,2164.1065064476697,2159.1791004899774,2164.1065064476697,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,27,7,28,0,S,S,2164.1065064476697,2169.72159357523,2168.389687037829,2169.72159357523,5.6150871275604,0.0255126953125,4.543597406935439,4.543597406935439,True,False,0.0,0.0
0,28,0,28,1,S,S,2169.72159357523,2175.233424939467,2170.940956569079,2175.233424939467,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,0.0
0,28,1,28,2,S,S,2175.233424939467,2180.745256303704,2182.6371893157843,2182.6371893157843,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,1.8919330120802442
0,28,2,28,3,S,S,2182.6371893157843,2188.1490206800213,2185.1884588470343,2188.1490206800213,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,0.0
0,28,3,28,4,S,S,2188.1490206800213,2193.6608520442583,2188.7901949964275,2193.6608520442583,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,0.0
0,28,4,28,5,S,S,2193.6608520442583,2199.1726834084952,2199.130818680677,2199.1726834084952,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,0.0
0,28,5,28,6,S,S,2199.1726834084952,2204.684514772732,2208.3414052285284,2208.3414052285284,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,3.6568904557962014
0,28,6,28,7,S,S,2208.3414052285284,2213.8532365927654,2210.8926747597784,2213.8532365927654,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,0.0
0,28,7,29,0,S,S,2213.8532365927654,2219.3650679570023,2214.4944109091716,2219.3650679570023,5.5118313642369685,0.0255126953125,4.628714782175099,4.628714782175099,True,False,0.0,0.0
0,29,0,29,1,S,S,2219.3650679570023,2224.753161365114,2223.704997457023,2224.753161365114,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,0.0
0,29,1,29,2,S,S,2224.753161365114,2230.1412547732257,2226.256266988273,2230.1412547732257,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,0.0
0,29,2,29,3,S,S,2230.1412547732257,2235.5293481813374,2230.782429089632,2235.5293481813374,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,0.0
0,29,3,29,4,S,S,2235.5293481813374,2240.917441589449,2239.9930156374835,2240.917441589449,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,0.0
0,29,4,29,5,S,S,2240.917441589449,2246.3055349975607,2242.5442851687335,2246.3055349975607,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,0.0
0,29,5,29,6,S,S,2246.3055349975607,2251.6936284056724,2246.946709313967,2251.6936284056724,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,0.0
0,29,6,29,7,S,S,2251.6936284056724,2257.081721813784,2257.263693579727,2257.263693579727,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,0.18197176594276243
0,29,7,30,0,S,S,2257.263693579727,2262.6517869878385,2266.4742801275784,2266.4742801275784,5.388093408111672,0.0255126953125,4.735013553048491,4.735013553048491,True,False,0.0,3.8224931397398905
0,30,0,30,1,S,S,2266.4742801275784,2271.810870453927,2269.0255496588284,2271.810870453927,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,30,1,30,2,S,S,2271.810870453927,2277.147460780275,2272.570549698349,2277.147460780275,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,30,2,30,3,S,S,2277.147460780275,2282.4840511066236,2278.0256449527137,2282.4840511066236,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,30,3,30,4,S,S,2282.4840511066236,2287.820641432972,2283.4807402070783,2287.820641432972,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,30,4,30,5,S,S,2287.820641432972,2293.1572317593204,2288.935835461443,2293.1572317593204,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,30,5,30,6,S,S,2293.1572317593204,2298.493822085669,2298.1464220092944,2298.493822085669,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,30,6,30,7,S,S,2298.493822085669,2303.8304124120173,2300.059874157732,2303.8304124120173,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,30,7,31,0,S,S,2303.8304124120173,2309.1670027383657,2304.4715867284235,2309.1670027383657,5.336590326348414,0.0255126953125,4.7807108569934345,4.7807108569934345,True,False,0.0,0.0
0,31,0,31,1,S,S,2309.1670027383657,2314.642724825415,2313.9428907092765,2314.642724825415,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,0.0
0,31,1,31,2,S,S,2314.642724825415,2320.118446912464,2323.7912946399406,2323.7912946399406,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,3.6728477274764373
0,31,2,31,3,S,S,2323.7912946399406,2329.26701672699,2326.3425641711906,2329.26701672699,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,0.0
0,31,3,31,4,S,S,2329.26701672699,2334.742738814039,2329.908191043396,2334.742738814039,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,0.0
0,31,4,31,5,S,S,2334.742738814039,2340.2184609010883,2335.4099617910856,2340.2184609010883,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,0.0
0,31,5,31,6,S,S,2340.2184609010883,2345.6941829881375,2341.0457154312985,2345.6941829881375,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,0.0
0,31,6,31,7,S,S,2345.6941829881375,2351.1699050751868,2353.1377549192816,2353.1377549192816,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,1.9678498440948715
0,31,7,32,0,S,S,2353.1377549192816,2358.613477006331,2356.326841833344,2358.613477006331,5.475722087049235,0.0255126953125,4.659238527251174,4.659238527251174,True,False,0.0,0.0
