stage,input_label,strategy,variant,effective_mode,status,status_detail,input_fingerprint,num_npu,num_ssu,input_kind,compute_scale,rho_ssu,capacity_feasible,request_count,submit_seed,u_w1,u_w2,makespan_ms,full_run_u,admission_slo_passed,arrival_slo_passed,admission_slo_rate,arrival_slo_rate,active_cards_w1,active_cards_w2,all_active_w1,all_active_w2,delta_u_w1_pp,delta_u_w2_pp,makespan_change_pct,baseline_stage,baseline_variant,regresses_window_u,result_path,result_sha256,core_signature
formal,raw32_shuffled,strategy2,strategy2_pipeline,5ms/pipeline,complete,,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,32,6,原始data参数,1.0,0.7437576365197746,True,768,42,0.9967484639455194,0.99595738187443,5480.898014008742,0.9373978599235036,756,35,0.984375,0.045572916666666664,32,32,True,True,1.1981457718795663,0.934904398524028,2.2174785424674104,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy2_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy2_b602b12632.json.gz,5bded5b283ef560668da3bbfc43e8dbb342c772bd7b4c2e4c014dacdda8db763,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
formal,raw32_shuffled,strategy3,strategy3_pipeline,5ms/pipeline,complete,,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,32,6,原始data参数,1.0,0.7437576365197746,True,768,42,0.996630639303023,0.9960865187016392,5482.375084290045,0.9371453046898025,756,35,0.984375,0.045572916666666664,32,32,True,True,1.186363307629923,0.9478180812449555,2.2450255611127012,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/strategy3_pipeline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_strategy3_b8e50b64c6.json.gz,333702ebfc8c93970c421d02ec3099197648b7c1001c2f00f3bbeea32ce233e9,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
formal,raw32_shuffled,deadline,deadline,native/fixed,complete,,94a6a48ff5017acea0fd831e36b59be0ee356ef9166ace5c437fde9a1e4e9bee,32,6,原始data参数,1.0,0.7437576365197746,True,768,42,0.9908919405421341,0.9931430587913981,5237.86609089134,0.9808922144316347,740,32,0.9635416666666666,0.041666666666666664,32,32,True,True,0.6124934315410391,0.6534720902208413,-2.315010535580242,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_shuffled/deadline/raw_shuffled_stripe_exact_npu32_ssu6_seed42_94a6a48ff501_deadline_2214bb75d3.json.gz,c4b9c08e27bb743e68618f7816b12498a79825ecc06742b592e306dbf4aed6f3,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
formal,strong32_local,stall_interchange,stall_interchange,native/fixed,complete,,0873cdcc471ab53d1aa61be51c14452c1b6e7c3b1ecb2ea09329754d736980d0,32,8,外推/插值画像,1.0,0.9060869284277231,True,24024,42,1.0,1.0,4187.865801044816,0.9915015333476324,24006,14,0.9992507492507493,0.0005827505827505828,32,32,True,True,47.7903728090766,47.78399564594162,-38.43744165489539,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_local/stall_interchange/aligned_fixed_local_exact_npu32_ssu8_seed42_0873cdcc471a_stall_interchange_76d3e974c4.json.gz,6d3c2eb067598e7bb02a02eb5d7c4a23aabf8faab0e9e6a208cd9f221baa4968,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
formal,strong32_stripe6_feasible,stall_interchange,stall_interchange,native/fixed,complete,,4166ee5fd62b3cb65b9a95841205996e34d5a68a94ececfddaf6434b25fb8b0f,32,6,外推/插值画像+C缩放,1.2493208762775747,0.9799999990199932,True,19392,42,1.0,1.0,4191.792641482528,0.9968315189613676,19368,8,0.9987623762376238,0.00041254125412541255,32,32,True,True,52.30722018780779,52.31514837798819,-40.88194609738757,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/strong32_stripe6_feasible/stall_interchange/aligned_fixed_stripe_exact_npu32_ssu6_seed42_4166ee5fd62b_stall_interchange_76d3e974c4.json.gz,2c12cf020e6998a5ba7bb60cb3910715e394a6ec71725d02c0624d45ef1b1b4f,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
formal,raw32_local,stall_interchange,stall_interchange,native/fixed,complete,,acb863fc25c304971f5d93a81f91921c4745f75defee563e26da2ac630046fa7,32,8,原始data参数,1.0,0.9473034176074222,True,2736,42,1.0,1.0,4664.313360704222,0.9860758743070038,2736,32,1.0,0.011695906432748537,32,32,True,True,13.006157340240865,13.261416263370796,-19.299442084643214,screen,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/formal/runs/raw32_local/stall_interchange/raw_fixed_local_exact_npu32_ssu8_seed42_acb863fc25c3_stall_interchange_76d3e974c4.json.gz,c6c906658367ee79e17f71bcde0780270f75d981746b692a4e456364cc5c6da8,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed7,baseline,baseline,5ms/fixed,complete,,44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,32,6,原始data参数,1.0,0.7437576365197746,True,768,7,0.9839986583018596,0.9837894027136335,5366.954815858277,0.9572992963551061,660,32,0.859375,0.041666666666666664,32,32,True,True,0.0,0.0,0.0,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_baseline_ffe76c7072.json.gz,ec7cffcaa70df3213cba76e0a9fbbb426c0eac52d6f87a86fa12fff723619166,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed7,once,once,5ms/fixed,complete,,44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,32,6,原始data参数,1.0,0.7437576365197746,True,768,7,0.9810553411860328,0.9849250569684791,5389.37821330125,0.9533162946535237,735,34,0.95703125,0.044270833333333336,32,32,True,True,-0.2943317115826849,0.11356542548456305,0.4178048486027208,holdout,baseline,True,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/once/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_once_d8f13cde8c.json.gz,f2f3df5127c47968425908f3f54683dc63b80298775a08a3cdbef7afba2f6281,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed7,new_once,new_once,5ms/fixed,complete,,44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,32,6,原始data参数,1.0,0.7437576365197746,True,768,7,0.9793535003697177,0.9836520490403626,5347.014588772074,0.9608692820063266,748,34,0.9739583333333334,0.044270833333333336,32,32,True,True,-0.464515793214193,-0.01373536732708347,-0.3715370777350957,holdout,baseline,True,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/new_once/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_new_once_d6233f2cac.json.gz,da606c4ec4af2ae8bc0d4995bb9ce65374f137c2403cad4724a24725bc1cfb87,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed7,strategy3,strategy3,5ms/pipeline,complete,,44354531755633a190984abc2ff04218acab280b1fad2aed11d4b2e2b395399b,32,6,原始data参数,1.0,0.7437576365197746,True,768,7,0.9967996267596416,0.9961246832607371,5520.448632253407,0.9306819809486337,756,36,0.984375,0.046875,32,32,True,True,1.2800968457782003,1.2335280547103644,2.8599796655933485,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed7/strategy3/raw_shuffled_stripe_exact_npu32_ssu6_seed7_443545317556_strategy3_b8e50b64c6.json.gz,6d36180f57bd27a8afd9a33a272877542776319a95d16aaf53146e1fb536d2e1,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed123,baseline,baseline,5ms/fixed,complete,,b5e74fda88c0242e779343a68b47d7c9ae872344f2ae757706a80bb6a260efc1,32,6,原始data参数,1.0,0.7437576365197746,True,768,123,0.9785419845946569,0.9860143115219869,5403.48444443711,0.9508275857220473,654,31,0.8515625,0.040364583333333336,32,32,True,True,0.0,0.0,0.0,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed123/baseline/raw_shuffled_stripe_exact_npu32_ssu6_seed123_b5e74fda88c0_baseline_ffe76c7072.json.gz,da87f7a32f728ebb672d9de9daa8dad1a575da0bc1a0802b45df7779698e38b0,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed123,once,once,5ms/fixed,complete,,b5e74fda88c0242e779343a68b47d7c9ae872344f2ae757706a80bb6a260efc1,32,6,原始data参数,1.0,0.7437576365197746,True,768,123,0.977398551485853,0.9825013025478843,5419.252917399696,0.948060949931826,730,32,0.9505208333333334,0.041666666666666664,32,32,True,True,-0.11434331088039373,-0.35130089741026715,0.2918204563135074,holdout,baseline,True,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed123/once/raw_shuffled_stripe_exact_npu32_ssu6_seed123_b5e74fda88c0_once_d8f13cde8c.json.gz,612244dba1fb9b127d92eba96767ab984b03edb25225f929a4670574039461e9,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed123,new_once,new_once,5ms/fixed,complete,,b5e74fda88c0242e779343a68b47d7c9ae872344f2ae757706a80bb6a260efc1,32,6,原始data参数,1.0,0.7437576365197746,True,768,123,0.9784533511272344,0.9822228337672639,5361.158990483043,0.958334210552457,749,32,0.9752604166666666,0.041666666666666664,32,32,True,True,-0.008863346742249423,-0.3791477754722994,-0.7832992653035387,holdout,baseline,True,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed123/new_once/raw_shuffled_stripe_exact_npu32_ssu6_seed123_b5e74fda88c0_new_once_d6233f2cac.json.gz,6d96f44cbb747a29e9bc73d2f8f596b65e2b96e88de55bcff3594d67ef6a5f90,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,raw32_shuffled_seed123,strategy3,strategy3,5ms/pipeline,complete,,b5e74fda88c0242e779343a68b47d7c9ae872344f2ae757706a80bb6a260efc1,32,6,原始data参数,1.0,0.7437576365197746,True,768,123,0.996575879916436,0.9954559820671802,5480.484246641949,0.9374686318893888,754,33,0.9817708333333334,0.04296875,32,32,True,True,1.8033895321779125,0.9441670545193293,1.425002755103888,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/raw32_shuffled_seed123/strategy3/raw_shuffled_stripe_exact_npu32_ssu6_seed123_b5e74fda88c0_strategy3_b8e50b64c6.json.gz,d84fb804dfbe70d3b6e47e6572f3e551f0e49a6308ff5280bc8942e005b630f4,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,small_alone32,baseline,baseline,5ms/fixed,complete,,d53462b296757e15986d2c894fc39457389035db93cb70e99ca0d44af88b3041,32,8,外推/插值画像,1.0,0.22256243089781122,True,23584,42,1.0,1.0,3112.6719982879913,0.999960982201323,23584,32,1.0,0.0013568521031207597,32,32,True,True,0.0,0.0,0.0,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/small_alone32/baseline/aligned_fixed_stripe_exact_npu32_ssu8_seed42_d53462b29675_baseline_ffe76c7072.json.gz,a33eac74af58dc602b54b10bbe33c8b58fa8986f469443b1ad64915e349163ec,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,small_alone32,once,once,5ms/fixed,complete,,d53462b296757e15986d2c894fc39457389035db93cb70e99ca0d44af88b3041,32,8,外推/插值画像,1.0,0.22256243089781122,True,23584,42,1.0,1.0,3112.760017794827,0.9999327063072595,23584,32,1.0,0.0013568521031207597,32,32,True,True,0.0,0.0,0.0028277796980891168,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/small_alone32/once/aligned_fixed_stripe_exact_npu32_ssu8_seed42_d53462b29675_once_d8f13cde8c.json.gz,13c7e0005811544b8acdac4d50e3264d4f0c58b3967c1eb8804d0a4e68bdd1da,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,long_alone32,baseline,baseline,5ms/fixed,complete,,dc9840036d0317355f9d24bdf22d9c53701b424922822db4dcab4997e93a687e,32,8,原始data参数,1.0,0.7520933952758784,True,448,42,1.0,1.0,3844.9385749170324,0.9933286243485963,448,32,1.0,0.07142857142857142,32,32,True,True,0.0,0.0,0.0,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/long_alone32/baseline/raw_fixed_stripe_exact_npu32_ssu8_seed42_dc9840036d03_baseline_ffe76c7072.json.gz,816953a67d43637bc5c93dc349cb962f81c03925c240d728abb252b0b886638b,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
holdout,long_alone32,once,once,5ms/fixed,complete,,dc9840036d0317355f9d24bdf22d9c53701b424922822db4dcab4997e93a687e,32,8,原始data参数,1.0,0.7520933952758784,True,448,42,1.0,1.0,3845.0511714258214,0.9932995362220159,448,32,1.0,0.07142857142857142,32,32,True,True,0.0,0.0,0.002928434527493806,holdout,baseline,False,/home/chguo/work/last_code/qos_storage_sim/results/baseline_npu32_investigation/holdout/runs/long_alone32/once/raw_fixed_stripe_exact_npu32_ssu8_seed42_dc9840036d03_once_d8f13cde8c.json.gz,00f523f733dcc96d60a83c665f35d0ba7c5fbdcb6846a96097f9cd7950a7da43,"{""continuous_batch_sim.py"": ""c652bfb22fb6c3d219d7b8f78e172ca5808c55c5e929547ece5da0680129f9b1"", ""continuous_prefill_client.py"": ""04a8c4dc2d6430ff803b43127007c6fcb58d1279b4c260468425c3899ed0c9da"", ""policy_logic.py"": ""fb72249119635558a8db6efbc12e9dbc33e4a065327c558b15e49bb996f5d229"", ""sim.py"": ""5f3a9bb82c5740a86c9c916e01495326a0bf4363fb6a5312cb99ac747e8600fd""}"
