scenario,policy,seed,window,npu_id,U_percent
full,asu_baseline,7,long_2_6s,15,44.67754740102603
full,asu_baseline,7,long_2_6s,16,64.21263936690767
full,asu_baseline,7,long_2_6s,17,42.59021696758565
full,asu_baseline,7,long_2_6s,18,60.34393812563135
full,asu_baseline,7,long_2_6s,19,64.04519384090092
full,asu_baseline,7,long_2_6s,20,53.63081082022277
full,asu_baseline,7,long_2_6s,21,62.212212770055096
full,asu_baseline,7,long_2_6s,22,67.23541443242863
full,asu_baseline,7,long_2_6s,23,64.9849329993285
full,asu_baseline,7,long_2_6s,24,55.403988403924124
full,asu_baseline,7,long_2_6s,25,69.10286572420853
full,asu_baseline,7,long_2_6s,26,47.6207557455764
full,asu_baseline,7,long_2_6s,27,77.79966077529255
full,asu_baseline,7,long_2_6s,28,62.560913951410356
full,asu_baseline,7,long_2_6s,29,68.94366718745266
full,asu_baseline,7,long_2_6s,30,53.9901456246364
full,asu_baseline,7,long_2_6s,31,64.99310964796682
full,asu_baseline,7,full_population,0,61.28721808102993
full,asu_baseline,7,full_population,1,61.28721808102996
full,asu_baseline,7,full_population,2,61.28721808102996
full,asu_baseline,7,full_population,3,61.28721808103019
full,asu_baseline,7,full_population,4,61.287218081029685
full,asu_baseline,7,full_population,5,61.287218081030005
full,asu_baseline,7,full_population,6,61.287218081029955
full,asu_baseline,7,full_population,7,61.28721808102977
full,asu_baseline,7,full_population,8,61.28721808102978
full,asu_baseline,7,full_population,9,61.28721808103019
full,asu_baseline,7,full_population,10,61.287218081030026
full,asu_baseline,7,full_population,11,61.28721808102989
full,asu_baseline,7,full_population,12,61.28721808103004
full,asu_baseline,7,full_population,13,61.28721808102996
full,asu_baseline,7,full_population,14,61.287218081029984
full,asu_baseline,7,full_population,15,61.28721808102998
full,asu_baseline,7,full_population,16,61.28721808102977
full,asu_baseline,7,full_population,17,61.287218081030076
full,asu_baseline,7,full_population,18,61.28721808102993
full,asu_baseline,7,full_population,19,61.28721808103004
full,asu_baseline,7,full_population,20,61.287218081030055
full,asu_baseline,7,full_population,21,61.28721808102998
full,asu_baseline,7,full_population,22,61.2872180810298
full,asu_baseline,7,full_population,23,61.28721808102998
full,asu_baseline,7,full_population,24,61.28721808102987
full,asu_baseline,7,full_population,25,61.287218081029955
full,asu_baseline,7,full_population,26,61.28721808102982
full,asu_baseline,7,full_population,27,61.287218081029955
full,asu_baseline,7,full_population,28,61.28721808103016
full,asu_baseline,7,full_population,29,61.287218081030105
full,asu_baseline,7,full_population,30,61.287218081030005
full,asu_baseline,7,full_population,31,61.28721808102979
full,mild,19,warm_2_4s,0,57.40763456770412
full,mild,19,warm_2_4s,1,79.33137441742765
full,mild,19,warm_2_4s,2,36.89562690151279
full,mild,19,warm_2_4s,3,44.363385062841694
full,mild,19,warm_2_4s,4,61.43131966314322
full,mild,19,warm_2_4s,5,69.30733289690455
full,mild,19,warm_2_4s,6,68.6976039539973
full,mild,19,warm_2_4s,7,66.26557631459028
full,mild,19,warm_2_4s,8,62.357487388335784
full,mild,19,warm_2_4s,9,52.439249974271746
full,mild,19,warm_2_4s,10,49.13322957191934
full,mild,19,warm_2_4s,11,56.20222563579735
full,mild,19,warm_2_4s,12,67.10262044160802
full,mild,19,warm_2_4s,13,45.647117245351225
full,mild,19,warm_2_4s,14,52.19798990218401
full,mild,19,warm_2_4s,15,64.733709115534
full,mild,19,warm_2_4s,16,85.90955986842806
full,mild,19,warm_2_4s,17,57.52531072642851
full,mild,19,warm_2_4s,18,87.79298124432115
full,mild,19,warm_2_4s,19,83.50788486268543
full,mild,19,warm_2_4s,20,70.83339600598555
full,mild,19,warm_2_4s,21,73.46561404189005
full,mild,19,warm_2_4s,22,56.80865663897831
full,mild,19,warm_2_4s,23,36.45046292924346
full,mild,19,warm_2_4s,24,39.74509209980206
full,mild,19,warm_2_4s,25,69.25966109026393
full,mild,19,warm_2_4s,26,79.73022169169752
full,mild,19,warm_2_4s,27,48.76320401450928
full,mild,19,warm_2_4s,28,57.09466746049879
full,mild,19,warm_2_4s,29,73.5438509000212
full,mild,19,warm_2_4s,30,54.38411675492747
full,mild,19,warm_2_4s,31,42.68672903699671
full,mild,19,long_2_6s,0,74.6305256674859
full,mild,19,long_2_6s,1,75.8871486325554
full,mild,19,long_2_6s,2,47.38856348324678
full,mild,19,long_2_6s,3,58.41945011915945
full,mild,19,long_2_6s,4,63.07882853683541
full,mild,19,long_2_6s,5,68.2746051223607
full,mild,19,long_2_6s,6,71.48370212180122
full,mild,19,long_2_6s,7,68.1817450043439
full,mild,19,long_2_6s,8,66.44693903631837
full,mild,19,long_2_6s,9,58.38905339367189
full,mild,19,long_2_6s,10,57.80985490791807
full,mild,19,long_2_6s,11,65.56487084430086
full,mild,19,long_2_6s,12,72.3475355214525
full,mild,19,long_2_6s,13,52.11736458810157
full,mild,19,long_2_6s,14,49.9314475300979
full,mild,19,long_2_6s,15,64.84424464155019
full,mild,19,long_2_6s,16,84.77790354096169
full,mild,19,long_2_6s,17,61.62328624480435
full,mild,19,long_2_6s,18,72.00363686672424
full,mild,19,long_2_6s,19,78.46281715506517
full,mild,19,long_2_6s,20,76.88436575371024
full,mild,19,long_2_6s,21,67.45773191208343
full,mild,19,long_2_6s,22,69.73284156264458
full,mild,19,long_2_6s,23,62.39139347562009
full,mild,19,long_2_6s,24,51.87147431370363
full,mild,19,long_2_6s,25,74.91206315151194
full,mild,19,long_2_6s,26,76.98311418502973
full,mild,19,long_2_6s,27,53.47389619376016
full,mild,19,long_2_6s,28,66.11844882435209
full,mild,19,long_2_6s,29,69.06107242402452
full,mild,19,long_2_6s,30,69.33690591225746
full,mild,19,long_2_6s,31,61.34991339790902
full,mild,19,full_population,0,61.00210507504077
full,mild,19,full_population,1,61.00210507504072
full,mild,19,full_population,2,61.00210507504067
full,mild,19,full_population,3,61.00210507504079
full,mild,19,full_population,4,61.00210507504067
full,mild,19,full_population,5,61.00210507504076
full,mild,19,full_population,6,61.00210507504064
full,mild,19,full_population,7,61.00210507504048
full,mild,19,full_population,8,61.00210507504094
full,mild,19,full_population,9,61.002105075040575
full,mild,19,full_population,10,61.00210507504083
full,mild,19,full_population,11,61.00210507504073
full,mild,19,full_population,12,61.00210507504077
full,mild,19,full_population,13,61.00210507504062
full,mild,19,full_population,14,61.002105075040554
full,mild,19,full_population,15,61.002105075040625
full,mild,19,full_population,16,61.00210507504086
full,mild,19,full_population,17,61.00210507504078
full,mild,19,full_population,18,61.00210507504056
full,mild,19,full_population,19,61.002105075040575
full,mild,19,full_population,20,61.00210507504067
full,mild,19,full_population,21,61.00210507504083
full,mild,19,full_population,22,61.00210507504065
full,mild,19,full_population,23,61.00210507504076
full,mild,19,full_population,24,61.00210507504074
full,mild,19,full_population,25,61.00210507504091
full,mild,19,full_population,26,61.00210507504064
full,mild,19,full_population,27,61.00210507504072
full,mild,19,full_population,28,61.002105075040554
full,mild,19,full_population,29,61.00210507504094
full,mild,19,full_population,30,61.00210507504081
full,mild,19,full_population,31,61.00210507504064
full,mild,43,warm_2_4s,0,71.51664805535114
full,mild,43,warm_2_4s,1,55.63764160234138
full,mild,43,warm_2_4s,2,74.06605953009881
full,mild,43,warm_2_4s,3,66.57045246234041
full,mild,43,warm_2_4s,4,62.23789194840335
full,mild,43,warm_2_4s,5,61.037078427214446
full,mild,43,warm_2_4s,6,78.97136109416255
full,mild,43,warm_2_4s,7,74.28778379324604
full,mild,43,warm_2_4s,8,57.18215508184971
full,mild,43,warm_2_4s,9,51.39787102879567
full,mild,43,warm_2_4s,10,51.17680726876535
full,mild,43,warm_2_4s,11,75.04829637234062
full,mild,43,warm_2_4s,12,71.452076302656
full,mild,43,warm_2_4s,13,42.58858045820517
full,mild,43,warm_2_4s,14,47.13435342528869
full,mild,43,warm_2_4s,15,74.35225443718953
full,mild,43,warm_2_4s,16,65.82646867185338
full,mild,43,warm_2_4s,17,53.66547121659614
full,mild,43,warm_2_4s,18,47.08892158868289
full,mild,43,warm_2_4s,19,63.722860386423655
full,mild,43,warm_2_4s,20,34.45967195275593
full,mild,43,warm_2_4s,21,49.691376377478626
full,mild,43,warm_2_4s,22,54.04605087318204
full,mild,43,warm_2_4s,23,53.6139434360038
full,mild,43,warm_2_4s,24,63.440080899990384
full,mild,43,warm_2_4s,25,78.33346924041936
full,mild,43,warm_2_4s,26,82.73435617027938
full,mild,43,warm_2_4s,27,40.61735107089159
full,mild,43,warm_2_4s,28,48.188782799439515
full,mild,43,warm_2_4s,29,66.22470493678378
full,mild,43,warm_2_4s,30,84.51106969515153
full,mild,43,warm_2_4s,31,68.34233676334095
full,mild,43,long_2_6s,0,67.00726771351157
full,mild,43,long_2_6s,1,60.96108281392704
full,mild,43,long_2_6s,2,71.42766566791703
full,mild,43,long_2_6s,3,71.99152037671543
full,mild,43,long_2_6s,4,53.70194051509865
full,mild,43,long_2_6s,5,64.19607975482657
full,mild,43,long_2_6s,6,70.00482031272372
full,mild,43,long_2_6s,7,72.25311990870601
full,mild,43,long_2_6s,8,65.03948663507985
full,mild,43,long_2_6s,9,52.66211875540171
full,mild,43,long_2_6s,10,58.36998809414067
full,mild,43,long_2_6s,11,64.04583722431303
full,mild,43,long_2_6s,12,65.4115167130337
full,mild,43,long_2_6s,13,63.67650083783194
full,mild,43,long_2_6s,14,51.800652947596426
full,mild,43,long_2_6s,15,70.08773959851358
full,mild,43,long_2_6s,16,62.541500573216844
full,mild,43,long_2_6s,17,60.236555246180274
full,mild,43,long_2_6s,18,68.51071183240799
full,mild,43,long_2_6s,19,62.980064294027194
full,mild,43,long_2_6s,20,43.70182462084172
full,mild,43,long_2_6s,21,60.509613307298764
full,mild,43,long_2_6s,22,53.42936966974662
full,mild,43,long_2_6s,23,63.76686899378059
full,mild,43,long_2_6s,24,69.33911507261918
full,mild,43,long_2_6s,25,71.36697271431808
full,mild,43,long_2_6s,26,65.93103424375333
full,mild,43,long_2_6s,27,63.97809279523708
full,mild,43,long_2_6s,28,64.00688233936538
full,mild,43,long_2_6s,29,60.33408306327251
full,mild,43,long_2_6s,30,80.14972726331993
full,mild,43,long_2_6s,31,72.41151470864199
full,mild,43,full_population,0,61.46794587538963
full,mild,43,full_population,1,61.46794587538961
full,mild,43,full_population,2,61.46794587538962
full,mild,43,full_population,3,61.46794587538968
full,mild,43,full_population,4,61.46794587538958
full,mild,43,full_population,5,61.467945875389525
full,mild,43,full_population,6,61.46794587538974
full,mild,43,full_population,7,61.46794587538963
full,mild,43,full_population,8,61.4679458753897
full,mild,43,full_population,9,61.467945875389724
full,mild,43,full_population,10,61.46794587538974
full,mild,43,full_population,11,61.46794587538963
full,mild,43,full_population,12,61.46794587538961
full,mild,43,full_population,13,61.46794587538975
full,mild,43,full_population,14,61.46794587538967
full,mild,43,full_population,15,61.46794587538963
full,mild,43,full_population,16,61.46794587538963
full,mild,43,full_population,17,61.467945875389645
full,mild,43,full_population,18,61.46794587538963
full,mild,43,full_population,19,61.46794587538979
full,mild,43,full_population,20,61.46794587538971
full,mild,43,full_population,21,61.467945875389454
full,mild,43,full_population,22,61.46794587538977
full,mild,43,full_population,23,61.4679458753895
full,mild,43,full_population,24,61.46794587538958
full,mild,43,full_population,25,61.46794587538961
full,mild,43,full_population,26,61.46794587538971
full,mild,43,full_population,27,61.4679458753897
full,mild,43,full_population,28,61.46794587538966
full,mild,43,full_population,29,61.46794587538963
full,mild,43,full_population,30,61.46794587538975
full,mild,43,full_population,31,61.46794587538955
full,mild,7,warm_2_4s,0,56.154306981621126
full,mild,7,warm_2_4s,1,93.37895257551634
full,mild,7,warm_2_4s,2,61.958868557064534
full,mild,7,warm_2_4s,3,60.00181324602587
full,mild,7,warm_2_4s,4,65.95391384896703
full,mild,7,warm_2_4s,5,52.42855571190788
full,mild,7,warm_2_4s,6,66.74770652204222
full,mild,7,warm_2_4s,7,70.81705983052767
full,mild,7,warm_2_4s,8,45.503364549419956
full,mild,7,warm_2_4s,9,89.57822675872356
full,mild,7,warm_2_4s,10,65.2150316949455
full,mild,7,warm_2_4s,11,58.077349149065185
full,mild,7,warm_2_4s,12,37.82267675513328
full,mild,7,warm_2_4s,13,66.20613816337274
full,mild,7,warm_2_4s,14,68.37929124645188
full,mild,7,warm_2_4s,15,64.49158091187019
full,mild,7,warm_2_4s,16,57.907155398374115
full,mild,7,warm_2_4s,17,58.17577090919858
full,mild,7,warm_2_4s,18,55.07408588382653
full,mild,7,warm_2_4s,19,55.76959719971887
full,mild,7,warm_2_4s,20,91.73977741267277
full,mild,7,warm_2_4s,21,72.0684096706846
full,mild,7,warm_2_4s,22,57.22840893508176
full,mild,7,warm_2_4s,23,76.79449541347986
full,mild,7,warm_2_4s,24,66.18379967253398
full,mild,7,warm_2_4s,25,88.56686353083177
full,mild,7,warm_2_4s,26,85.05757602354863
full,mild,7,warm_2_4s,27,57.71868108555846
full,mild,7,warm_2_4s,28,60.79884290370317
full,mild,7,warm_2_4s,29,60.18134379126596
full,mild,7,warm_2_4s,30,66.72034790477146
full,mild,7,warm_2_4s,31,91.64572394431065
full,mild,7,long_2_6s,0,56.312268611192344
full,mild,7,long_2_6s,1,78.71603785345573
full,mild,7,long_2_6s,2,64.43843851476562
full,mild,7,long_2_6s,3,63.997438088928476
full,mild,7,long_2_6s,4,67.94174893889338
full,mild,7,long_2_6s,5,70.8964951455136
full,mild,7,long_2_6s,6,68.86841210543977
full,mild,7,long_2_6s,7,60.396303125830265
full,mild,7,long_2_6s,8,51.1133995684055
full,mild,7,long_2_6s,9,72.22617524038235
full,mild,7,long_2_6s,10,64.92576333198633
full,mild,7,long_2_6s,11,51.88379172531576
full,mild,7,long_2_6s,12,56.89610579880551
full,mild,7,long_2_6s,13,65.54499794174619
full,mild,7,long_2_6s,14,66.39743618417548
full,mild,7,long_2_6s,15,73.21359838862247
full,mild,7,long_2_6s,16,48.286126061134276
full,mild,7,long_2_6s,17,53.52738728322104
full,mild,7,long_2_6s,18,49.99968187209086
full,mild,7,long_2_6s,19,61.733644920284355
full,mild,7,long_2_6s,20,69.7378748932199
full,mild,7,long_2_6s,21,65.71379239629758
full,mild,7,long_2_6s,22,59.0515871236733
full,mild,7,long_2_6s,23,63.514793401544495
full,mild,7,long_2_6s,24,48.33225741731118
full,mild,7,long_2_6s,25,61.83753092401338
full,mild,7,long_2_6s,26,73.36232522504909
full,mild,7,long_2_6s,27,62.677265454684225
full,mild,7,long_2_6s,28,56.01304900234273
full,mild,7,long_2_6s,29,51.31328543819509
full,mild,7,long_2_6s,30,77.23256700936926
full,mild,7,long_2_6s,31,69.83230903536962
full,mild,7,full_population,0,61.28444462706758
full,mild,7,full_population,1,61.28444462706753
full,mild,7,full_population,2,61.284444627067536
full,mild,7,full_population,3,61.28444462706779
full,mild,7,full_population,4,61.28444462706724
full,mild,7,full_population,5,61.28444462706764
full,mild,7,full_population,6,61.28444462706773
full,mild,7,full_population,7,61.284444627067344
full,mild,7,full_population,8,61.28444462706737
full,mild,7,full_population,9,61.28444462706782
full,mild,7,full_population,10,61.28444462706763
full,mild,7,full_population,11,61.28444462706753
full,mild,7,full_population,12,61.284444627067494
full,mild,7,full_population,13,61.28444462706772
full,mild,7,full_population,14,61.284444627067586
full,mild,7,full_population,15,61.28444462706756
full,mild,7,full_population,16,61.284444627067394
full,mild,7,full_population,17,61.28444462706766
full,mild,7,full_population,18,61.28444462706753
full,mild,7,full_population,19,61.28444462706769
full,mild,7,full_population,20,61.28444462706766
full,mild,7,full_population,21,61.284444627067536
full,mild,7,full_population,22,61.284444627067344
full,mild,7,full_population,23,61.28444462706756
full,mild,7,full_population,24,61.28444462706763
full,mild,7,full_population,25,61.284444627067515
full,mild,7,full_population,26,61.284444627067444
full,mild,7,full_population,27,61.284444627067536
full,mild,7,full_population,28,61.28444462706772
full,mild,7,full_population,29,61.284444627067565
full,mild,7,full_population,30,61.28444462706756
full,mild,7,full_population,31,61.28444462706741
full,od_baseline,19,warm_2_4s,0,43.86640935665023
full,od_baseline,19,warm_2_4s,1,80.04316242239871
full,od_baseline,19,warm_2_4s,2,68.93435028205204
full,od_baseline,19,warm_2_4s,3,67.040383474442
full,od_baseline,19,warm_2_4s,4,64.54950104150107
full,od_baseline,19,warm_2_4s,5,61.30667956262615
full,od_baseline,19,warm_2_4s,6,46.52954573698905
full,od_baseline,19,warm_2_4s,7,59.021160669278956
full,od_baseline,19,warm_2_4s,8,57.99309841955973
full,od_baseline,19,warm_2_4s,9,67.83741265638558
full,od_baseline,19,warm_2_4s,10,34.02120571694057
full,od_baseline,19,warm_2_4s,11,35.754864919910304
full,od_baseline,19,warm_2_4s,12,39.486822313417505
full,od_baseline,19,warm_2_4s,13,58.021682415968264
full,od_baseline,19,warm_2_4s,14,55.76965324427286
full,od_baseline,19,warm_2_4s,15,46.81121391965532
full,od_baseline,19,warm_2_4s,16,89.10730817197235
full,od_baseline,19,warm_2_4s,17,77.38450605763231
full,od_baseline,19,warm_2_4s,18,81.3663738462823
full,od_baseline,19,warm_2_4s,19,44.142796247441176
full,od_baseline,19,warm_2_4s,20,76.41213484550651
full,od_baseline,19,warm_2_4s,21,46.963114446279015
full,od_baseline,19,warm_2_4s,22,82.29958608786382
full,od_baseline,19,warm_2_4s,23,32.126159090434115
full,od_baseline,19,warm_2_4s,24,37.71811080420327
full,od_baseline,19,warm_2_4s,25,59.666622235464295
full,od_baseline,19,warm_2_4s,26,87.59493835883966
full,od_baseline,19,warm_2_4s,27,55.32581839066402
full,od_baseline,19,warm_2_4s,28,55.474257090756424
full,od_baseline,19,warm_2_4s,29,60.1820324670824
full,od_baseline,19,warm_2_4s,30,71.11165389434123
full,od_baseline,19,warm_2_4s,31,79.7318770420086
full,od_baseline,19,long_2_6s,0,63.65130089589873
full,od_baseline,19,long_2_6s,1,68.55014028679517
full,od_baseline,19,long_2_6s,2,75.10536866613036
full,od_baseline,19,long_2_6s,3,71.94273092716921
full,od_baseline,19,long_2_6s,4,65.30605378317948
full,od_baseline,19,long_2_6s,5,56.15836125606093
full,od_baseline,19,long_2_6s,6,67.61230422517045
full,od_baseline,19,long_2_6s,7,62.7060114374038
full,od_baseline,19,long_2_6s,8,68.54868416481678
full,od_baseline,19,long_2_6s,9,53.64044494295867
full,od_baseline,19,long_2_6s,10,58.97081851218054
full,od_baseline,19,long_2_6s,11,55.33815787686203
full,od_baseline,19,long_2_6s,12,68.55886386621586
full,od_baseline,19,long_2_6s,13,59.59125989284678
full,od_baseline,19,long_2_6s,14,61.493535587576766
full,od_baseline,19,long_2_6s,15,67.07488198990482
full,od_baseline,19,long_2_6s,16,75.14453903782402
full,od_baseline,19,long_2_6s,17,74.33725748998009
full,od_baseline,19,long_2_6s,18,64.71751050549464
full,od_baseline,19,long_2_6s,19,65.61813633960942
full,od_baseline,19,long_2_6s,20,78.4424910969302
full,od_baseline,19,long_2_6s,21,47.31105408030809
full,od_baseline,19,long_2_6s,22,75.48925155613806
full,od_baseline,19,long_2_6s,23,61.77541696773567
full,od_baseline,19,long_2_6s,24,52.37562635312489
full,od_baseline,19,long_2_6s,25,77.39834829715727
full,od_baseline,19,long_2_6s,26,66.92973699390812
full,od_baseline,19,long_2_6s,27,49.696510934555185
full,od_baseline,19,long_2_6s,28,62.24713370423019
full,od_baseline,19,long_2_6s,29,70.47251477322098
full,od_baseline,19,long_2_6s,30,62.7064826433337
full,od_baseline,19,long_2_6s,31,86.47280803526729
full,od_baseline,19,full_population,0,61.73144467665891
full,od_baseline,19,full_population,1,61.731444676658754
full,od_baseline,19,full_population,2,61.7314446766589
full,od_baseline,19,full_population,3,61.73144467665877
full,od_baseline,19,full_population,4,61.731444676658676
full,od_baseline,19,full_population,5,61.731444676658754
full,od_baseline,19,full_population,6,61.73144467665875
full,od_baseline,19,full_population,7,61.731444676658654
full,od_baseline,19,full_population,8,61.73144467665896
full,od_baseline,19,full_population,9,61.73144467665866
full,od_baseline,19,full_population,10,61.73144467665891
full,od_baseline,19,full_population,11,61.73144467665884
full,od_baseline,19,full_population,12,61.73144467665889
full,od_baseline,19,full_population,13,61.731444676658654
full,od_baseline,19,full_population,14,61.731444676658654
full,od_baseline,19,full_population,15,61.731444676658654
full,od_baseline,19,full_population,16,61.73144467665899
full,od_baseline,19,full_population,17,61.73144467665889
full,od_baseline,19,full_population,18,61.731444676658626
full,od_baseline,19,full_population,19,61.73144467665884
full,od_baseline,19,full_population,20,61.731444676658725
full,od_baseline,19,full_population,21,61.73144467665882
full,od_baseline,19,full_population,22,61.731444676658754
full,od_baseline,19,full_population,23,61.73144467665881
full,od_baseline,19,full_population,24,61.73144467665889
full,od_baseline,19,full_population,25,61.73144467665899
full,od_baseline,19,full_population,26,61.731444676658796
full,od_baseline,19,full_population,27,61.73144467665881
full,od_baseline,19,full_population,28,61.731444676658626
full,od_baseline,19,full_population,29,61.73144467665905
full,od_baseline,19,full_population,30,61.73144467665884
full,od_baseline,19,full_population,31,61.731444676658626
full,od_baseline,43,warm_2_4s,0,58.892716072302434
full,od_baseline,43,warm_2_4s,1,72.20604438927828
full,od_baseline,43,warm_2_4s,2,48.18490326244701
full,od_baseline,43,warm_2_4s,3,69.05463176035622
full,od_baseline,43,warm_2_4s,4,63.904675793430805
full,od_baseline,43,warm_2_4s,5,68.94482812776366
full,od_baseline,43,warm_2_4s,6,67.35535073347218
full,od_baseline,43,warm_2_4s,7,49.58356070066325
full,od_baseline,43,warm_2_4s,8,57.91069617923797
full,od_baseline,43,warm_2_4s,9,77.74120131788341
full,od_baseline,43,warm_2_4s,10,44.69860006190429
full,od_baseline,43,warm_2_4s,11,84.00332124539304
full,od_baseline,43,warm_2_4s,12,19.37010039464176
full,od_baseline,43,warm_2_4s,13,51.9845866993064
full,od_baseline,43,warm_2_4s,14,49.88535342549412
full,od_baseline,43,warm_2_4s,15,80.95195259003954
full,od_baseline,43,warm_2_4s,16,67.18617379899406
full,od_baseline,43,warm_2_4s,17,71.03455354370419
full,od_baseline,43,warm_2_4s,18,38.70865268115174
full,od_baseline,43,warm_2_4s,19,46.80764846306366
full,od_baseline,43,warm_2_4s,20,57.85611271026
full,od_baseline,43,warm_2_4s,21,42.617416791047674
full,od_baseline,43,warm_2_4s,22,34.078113977401635
full,od_baseline,43,warm_2_4s,23,67.56623540762321
full,od_baseline,43,warm_2_4s,24,57.291956787146226
full,od_baseline,43,warm_2_4s,25,80.4877191750666
full,od_baseline,43,warm_2_4s,26,73.54905972720842
full,od_baseline,43,warm_2_4s,27,38.084027684651524
full,od_baseline,43,warm_2_4s,28,72.49421201969224
full,od_baseline,43,warm_2_4s,29,79.71097557418454
full,od_baseline,43,warm_2_4s,30,45.20515280288928
full,od_baseline,43,warm_2_4s,31,61.62094920328115
full,od_baseline,43,long_2_6s,0,53.93373974943993
full,od_baseline,43,long_2_6s,1,51.74125097432924
full,od_baseline,43,long_2_6s,2,59.23800130681493
full,od_baseline,43,long_2_6s,3,66.71090608370662
full,od_baseline,43,long_2_6s,4,56.692292505179374
full,od_baseline,43,long_2_6s,5,63.78827187524146
full,od_baseline,43,long_2_6s,6,74.03177789943058
full,od_baseline,43,long_2_6s,7,52.43557022271507
full,od_baseline,43,long_2_6s,8,53.84727946449424
full,od_baseline,43,long_2_6s,9,62.567726073766565
full,od_baseline,43,long_2_6s,10,49.97485172085269
full,od_baseline,43,long_2_6s,11,66.50216393857295
full,od_baseline,43,long_2_6s,12,39.08279866370176
full,od_baseline,43,long_2_6s,13,70.78301221005196
full,od_baseline,43,long_2_6s,14,57.37702084198984
full,od_baseline,43,long_2_6s,15,63.65611726895216
full,od_baseline,43,long_2_6s,16,66.44408514365311
full,od_baseline,43,long_2_6s,17,74.13688100392304
full,od_baseline,43,long_2_6s,18,67.09134389929321
full,od_baseline,43,long_2_6s,19,69.62877055951745
full,od_baseline,43,long_2_6s,20,57.03482003282605
full,od_baseline,43,long_2_6s,21,54.289307248008235
full,od_baseline,43,long_2_6s,22,50.54780421537293
full,od_baseline,43,long_2_6s,23,56.118106344078704
full,od_baseline,43,long_2_6s,24,49.7098976080012
full,od_baseline,43,long_2_6s,25,76.69866509677307
full,od_baseline,43,long_2_6s,26,68.06399674515089
full,od_baseline,43,long_2_6s,27,51.478027206390415
full,od_baseline,43,long_2_6s,28,85.36913445559529
full,od_baseline,43,long_2_6s,29,76.13125284399786
full,od_baseline,43,long_2_6s,30,63.33746842870896
full,od_baseline,43,long_2_6s,31,74.18042487352024
full,od_baseline,43,full_population,0,61.608609374521045
full,od_baseline,43,full_population,1,61.608609374521045
full,od_baseline,43,full_population,2,61.608609374521016
full,od_baseline,43,full_population,3,61.60860937452108
full,od_baseline,43,full_population,4,61.60860937452096
full,od_baseline,43,full_population,5,61.60860937452095
full,od_baseline,43,full_population,6,61.608609374521144
full,od_baseline,43,full_population,7,61.60860937452108
full,od_baseline,43,full_population,8,61.608609374521144
full,od_baseline,43,full_population,9,61.60860937452116
full,od_baseline,43,full_population,10,61.60860937452114
full,od_baseline,43,full_population,11,61.608609374521066
full,od_baseline,43,full_population,12,61.608609374521016
full,od_baseline,43,full_population,13,61.60860937452122
full,od_baseline,43,full_population,14,61.608609374521095
full,od_baseline,43,full_population,15,61.608609374521045
full,od_baseline,43,full_population,16,61.608609374521066
full,od_baseline,43,full_population,17,61.608609374521095
full,od_baseline,43,full_population,18,61.608609374521095
full,od_baseline,43,full_population,19,61.60860937452114
full,od_baseline,43,full_population,20,61.608609374521116
full,od_baseline,43,full_population,21,61.60860937452086
full,od_baseline,43,full_population,22,61.608609374521116
full,od_baseline,43,full_population,23,61.608609374520896
full,od_baseline,43,full_population,24,61.60860937452095
full,od_baseline,43,full_population,25,61.608609374521045
full,od_baseline,43,full_population,26,61.608609374521095
full,od_baseline,43,full_population,27,61.60860937452116
full,od_baseline,43,full_population,28,61.608609374521194
full,od_baseline,43,full_population,29,61.608609374521095
full,od_baseline,43,full_population,30,61.6086093745211
full,od_baseline,43,full_population,31,61.60860937452103
full,od_baseline,7,warm_2_4s,0,42.813854446334155
full,od_baseline,7,warm_2_4s,1,100.0
full,od_baseline,7,warm_2_4s,2,61.47007975905562
full,od_baseline,7,warm_2_4s,3,62.055683132991724
full,od_baseline,7,warm_2_4s,4,52.25959261011345
full,od_baseline,7,warm_2_4s,5,34.25133495467397
full,od_baseline,7,warm_2_4s,6,71.88466202405817
full,od_baseline,7,warm_2_4s,7,74.54732732370081
full,od_baseline,7,warm_2_4s,8,47.211048022948894
full,od_baseline,7,warm_2_4s,9,75.1366517279226
full,od_baseline,7,warm_2_4s,10,56.50379360969573
full,od_baseline,7,warm_2_4s,11,80.24071573089361
full,od_baseline,7,warm_2_4s,12,60.93572670232027
full,od_baseline,7,warm_2_4s,13,63.01024947200365
full,od_baseline,7,warm_2_4s,14,84.96928339550134
full,od_baseline,7,warm_2_4s,15,66.28266857264391
full,od_baseline,7,warm_2_4s,16,61.43595954255953
full,od_baseline,7,warm_2_4s,17,41.66916253971697
full,od_baseline,7,warm_2_4s,18,65.5544460781398
full,od_baseline,7,warm_2_4s,19,76.24780139053253
full,od_baseline,7,warm_2_4s,20,50.606690740407146
full,od_baseline,7,warm_2_4s,21,58.05212579367817
full,od_baseline,7,warm_2_4s,22,62.59247867889765
full,od_baseline,7,warm_2_4s,23,81.59012442735317
full,od_baseline,7,warm_2_4s,24,47.261445385041725
full,od_baseline,7,warm_2_4s,25,88.05232200257392
full,od_baseline,7,warm_2_4s,26,27.731293545941046
full,od_baseline,7,warm_2_4s,27,68.76802800938663
full,od_baseline,7,warm_2_4s,28,24.246362330865917
full,od_baseline,7,warm_2_4s,29,57.8072364416887
full,od_baseline,7,warm_2_4s,30,48.607470647827334
full,od_baseline,7,warm_2_4s,31,65.17198400981154
full,od_baseline,7,long_2_6s,0,42.722882328877084
