npu,request_id,next_request_id,role,compute_layer,read_layer,start_ms,end_ms,D_ms,C_ms,deadline_ms,clipped_start_ms,clipped_end_ms,window_ms,actual_window_compute_ms,group,same_request,complete_cycle,V_GiB,B_GiB_s,mean_b_GiB_s,r
29,29000014,29000014,B,5,6,3439.9495010227542,3468.542343018635,28.592841995880917,28.592841995880917,3468.542343018635,3439.9495010227542,3468.542343018635,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000014,29000014,B,6,7,3468.542343018635,3497.135185014516,28.592841995880917,28.592841995880917,3497.135185014516,3468.542343018635,3497.135185014516,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000014,29000014,B,7,8,3497.135185014516,3525.728027010397,28.592841995880917,28.592841995880917,3525.728027010397,3497.135185014516,3525.728027010397,28.592841995880917,28.592841995880917,B,True,True,0.03759765625,1.3149324665039004,1.3149324665039004,1.0
29,29000014,29000015,B,8,1,3525.728027010397,3554.320869006278,28.592841995880917,28.592841995880917,3554.320869006278,3525.728027010397,3554.320869006278,28.592841995880917,28.592841995880917,gray,False,True,0.03759765625,1.3149324665039004,,
29,29000015,29000015,A,1,2,3554.320869006278,3581.8836514000454,27.56278239376752,6.024011548588987,3560.344880554867,3554.320869006278,3581.8836514000454,27.56278239376752,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,6.223584549265729,0.21855600289291305
29,29000015,29000015,A,2,3,3581.8836514000454,3616.1915127281704,34.307861328125,6.024011548588987,3587.9076629486344,3581.8836514000454,3616.1915127281704,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
29,29000015,29000015,A,3,4,3616.1915127281704,3650.4993740562954,34.307861328125,6.024011548588987,3622.2155242767594,3616.1915127281704,3650.4993740562954,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
29,29000015,29000015,A,4,5,3650.4993740562954,3684.8072353844204,34.307861328125,6.024011548588987,3656.5233856048844,3650.4993740562954,3684.8072353844204,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
29,29000015,29000015,A,5,6,3684.8072353844204,3719.1150967125454,34.307861328125,6.024011548588987,3690.8312469330094,3684.8072353844204,3719.1150967125454,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
29,29000015,29000015,A,6,7,3719.1150967125454,3753.4229580406704,34.307861328125,6.024011548588987,3725.1391082611344,3719.1150967125454,3753.4229580406704,34.307861328125,6.024011548588987,A,True,True,0.171539306640625,28.475925926935663,5.0,0.1755869155169578
