request_id,npu_id,role,profile,C_ms,V_per_ssu_GiB,B_per_ssu_GiB_s,original_request_id,matches_raw_data,layer,compute_start_ms,compute_end_ms,io_start_time_ms,io_ready_time_ms,ssd_complete_time_ms,barrier_budget_end_ms,full_io_stall_ms,warm_io_stall_ms,warm_compute_ms,warm_queue_ms,kind
16000026,16,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100114624,False,2,2026.2326956327047,2028.128656894447,2022.6960249463225,2026.2326956327047,,2024.5919862080648,1.6407094246399083,1.6407094246399083,1.8959612617422863,0.0,internal_L1_to_L7
16000026,16,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100114624,False,3,2029.7364950711813,2031.6324563329235,2026.2326956327047,2029.7364950711813,,2028.128656894447,1.6078381767342762,1.6078381767342762,1.8959612617422863,0.0,internal_L1_to_L7
16000026,16,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100114624,False,4,2033.24449067665,2035.1404519383923,2029.7364950711813,2033.24449067665,,2031.6324563329235,1.6120343437264637,1.6120343437264637,1.8959612617422863,0.0,internal_L1_to_L7
16000026,16,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100114624,False,5,2036.7650747830953,2038.6610360448376,2033.24449067665,2036.7650747830953,,2035.1404519383923,1.6246228447030262,1.6246228447030262,1.8959612617422863,0.0,internal_L1_to_L7
16000026,16,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100114624,False,6,2040.2898550565328,2042.185816318275,2036.7650747830953,2040.2898550565328,,2038.6610360448376,1.6288190116952137,1.6288190116952137,1.8959612617422863,0.0,internal_L1_to_L7
16000026,16,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100114624,False,7,2043.7936544950094,2045.6896157567517,2040.2898550565328,2043.7936544950094,,2042.185816318275,1.6078381767342762,1.6078381767342762,1.8959612617422863,0.0,internal_L1_to_L7
17000026,17,A,10.25:256,1.8959612617422492,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.2132134642516537,2.4787990799618522,2.390270541391786]",100118845,False,1,2025.1710653836813,2027.0670266454235,2021.9616957226897,2025.1710653836813,,2023.857656984432,1.3134083992492833,1.3134083992492833,1.8959612617422863,0.0,internal_L1_to_L7
17000026,17,A,10.25:256,1.8959612617422492,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.2132134642516537,2.4787990799618522,2.390270541391786]",100118845,False,2,2028.725218826064,2030.6211800878064,2025.1710653836813,2028.725218826064,,2027.0670266454235,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
17000026,17,A,10.25:256,1.8959612617422492,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.2132134642516537,2.4787990799618522,2.390270541391786]",100118845,False,3,2032.2793722684469,2034.1753335301892,2028.725218826064,2032.2793722684469,,2030.6211800878064,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
17000026,17,A,10.25:256,1.8959612617422492,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.2132134642516537,2.4787990799618522,2.390270541391786]",100118845,False,4,2035.8377218778219,2037.7336831395642,2032.2793722684469,2035.8377218778219,,2034.1753335301892,1.6623883476327137,1.6623883476327137,1.8959612617422863,0.0,internal_L1_to_L7
17000026,17,A,10.25:256,1.8959612617422492,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.2132134642516537,2.4787990799618522,2.390270541391786]",100118845,False,5,2039.3918753202047,2041.287836581947,2035.8377218778219,2039.3918753202047,,2037.7336831395642,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
17000026,17,A,10.25:256,1.8959612617422492,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.2132134642516537,2.4787990799618522,2.390270541391786]",100118845,False,6,2042.9502249295797,2044.846186191322,2039.3918753202047,2042.9502249295797,,2041.287836581947,1.6623883476327137,1.6623883476327137,1.8959612617422863,0.0,internal_L1_to_L7
17000026,17,A,10.25:256,1.8959612617422492,"[0.0041961669921875,0.00469970703125,0.0045318603515625]","[2.2132134642516537,2.4787990799618522,2.390270541391786]",100118845,False,7,2046.5085745389547,2048.404535800697,2042.9502249295797,2046.5085745389547,,2044.846186191322,1.6623883476327137,1.6623883476327137,1.8959612617422863,0.0,internal_L1_to_L7
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,0,2023.03941255165,2024.9353738133923,2020.9469295293068,2023.03941255165,,2022.842890791049,0.19652176060094462,0.19652176060094462,1.8959612617422863,0.0,cross_request_L0
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,1,2026.597762161025,2028.4937234227673,2023.03941255165,2026.597762161025,,2024.9353738133923,1.6623883476327137,1.6623883476327137,1.8959612617422863,0.0,internal_L1_to_L7
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,2,2030.1519156034078,2032.04787686515,2026.597762161025,2030.1519156034078,,2028.4937234227673,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,3,2033.7060690457906,2035.602030307533,2030.1519156034078,2033.7060690457906,,2032.04787686515,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,4,2037.2644186551656,2039.160379916908,2033.7060690457906,2037.2644186551656,,2035.602030307533,1.6623883476327137,1.6623883476327137,1.8959612617422863,0.0,internal_L1_to_L7
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,5,2040.8185720975484,2042.7145333592907,2037.2644186551656,2040.8185720975484,,2039.160379916908,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,6,2044.3727255399313,2046.2686868016735,2040.8185720975484,2044.3727255399313,,2042.7145333592907,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
19000026,19,A,10.25:256,1.8959612617422492,"[0.0045318603515625,0.00469970703125,0.0041961669921875]","[2.390270541391786,2.4787990799618522,2.2132134642516537]",100128092,False,7,2047.8933096463766,2049.789270908119,2044.3727255399313,2047.8933096463766,,2046.2686868016735,1.6246228447030262,1.6246228447030262,1.8959612617422863,0.0,internal_L1_to_L7
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,0,2023.6520529325094,2025.5480141942517,2021.244857385752,2023.6520529325094,,2023.1408186474944,0.5112342850150071,0.5112342850150071,1.8959612617422863,0.0,cross_request_L0
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,1,2027.2062063748922,2029.1021676366345,2023.6520529325094,2027.2062063748922,,2025.5480141942517,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,2,2030.760359817275,2032.6563210790173,2027.2062063748922,2030.760359817275,,2029.1021676366345,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,3,2034.3145132596578,2036.2104745214,2030.760359817275,2034.3145132596578,,2032.6563210790173,1.6581921806405262,1.6581921806405262,1.8959612617422863,0.0,internal_L1_to_L7
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,4,2037.8644705350484,2039.7604317967907,2034.3145132596578,2037.8644705350484,,2036.2104745214,1.6539960136483387,1.6539960136483387,1.8959612617422863,0.0,internal_L1_to_L7
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,5,2041.4228201444234,2043.3187814061657,2037.8644705350484,2041.4228201444234,,2039.7604317967907,1.6623883476327137,1.6623883476327137,1.8959612617422863,0.0,internal_L1_to_L7
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,6,2044.9853659207906,2046.881327182533,2041.4228201444234,2044.9853659207906,,2043.3187814061657,1.6665845146249012,1.6665845146249012,1.8959612617422863,0.0,internal_L1_to_L7
18000026,18,A,10.25:256,1.8959612617422492,"[0.0040283203125,0.00469970703125,0.00469970703125]","[2.1246849256815876,2.4787990799618522,2.4787990799618522]",100123726,False,7,2048.489165359267,2050.3851266210095,2044.9853659207906,2048.489165359267,,2046.881327182533,1.6078381767342762,1.6078381767342762,1.8959612617422863,0.0,internal_L1_to_L7
