label,spec_name,seed,mode,strategy,status,audit_pass,order_pair_pass,request_count,long_cards,short_cards,profile_keys,device_utilization_percent,warm_slo_percent,warm_admissions,warm_slo_passed,completion_after_window_count,all_npus_active,warm_mixed_card_count,fourth_request_by_1500,max_fourth_completion_ms,max_ssu_nominal_gib_s,any_ssu_over_capacity_ms,max_npu_nominal_gib_s,full_run_capacity_pass,static_max_ssu_gib_s,active_underload_valid,warmup_underload_valid,original_all_conditions_valid,full_run_U_percent,makespan_ms,l0_stall_ms,l1_7_stall_ms,result_path,result_sha256,input_sha256,short_pooled_U_percent,short_warm_slo_percent,short_warm_admissions,long_pooled_U_percent,long_warm_slo_percent,long_warm_admissions,mean_long_cards,mean_short_cards,mean_idle_cards,min_long_cards,max_long_cards,min_active_cards,max_active_cards,fraction_all_32_active,fraction_long_exactly_20,fraction_long_18_to_22,fraction_long_16_to_24,min_card_short_active_ms,min_card_short_compute_ms,min_card_long_active_ms,min_card_long_compute_ms,warm_mixed_100ms_card_count,global_source_population_and_placement_preserved,per_npu_random_ordered_population_preserved,strict_mixed_underload_valid,strict_mixed_100ms_underload_valid,paired_study_conditions_met,mean_role_count_near_20_12
raw176_rebinding_ordered_seed7,raw176_rebinding,7,ordered,baseline,complete,True,True,1212,,,"32:1024,48:1024,64:1024,176:1024",91.61712299068414,97.9020979020979,429,420,32,True,32,True,1028.4371583201535,39.5357507833374,0.0,7.4796987890625,True,40.00570323749999,True,True,True,68.24278779580871,7718.263352958085,713.433685961124,4651.607600001024,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw176_rebinding_ordered_seed7/baseline/raw176_rebinding_ordered_seed7_ecd3103bbed3_baseline_104671470b.json.gz,527c966dd230917da06b375fe36f1df1c7baa2e08f1e8bf3bf1a762e5bc24d13,20c47e7eeb7f924693d16c5fe6ccb98b8dab05ba2a4d71ae9d029afa6a50296d,75.25941916753635,96.52509652509652,259,99.92456457416915,100.0,170,21.222113784902625,10.777886215097379,-3.552713678800501e-15,12,29,32,32,1.0,0.6452832980630954,0.6577798408000879,0.6620585952305541,206.9179648382451,202.28055555417723,649.4880603074248,646.3084853435357,32,True,True,True,True,True,True
raw176_rebinding_ordered_seed7,raw176_rebinding,7,ordered,once,complete,True,True,1212,,,"32:1024,48:1024,64:1024,176:1024",99.21621965469694,100.0,381,381,32,True,32,True,1037.958261225427,39.95227681757812,0.0,7.4796987890625,True,40.00570323749999,True,True,True,76.4004739495792,6894.14320251068,377.04208104731606,124.5773399466375,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw176_rebinding_ordered_seed7/once/raw176_rebinding_ordered_seed7_ecd3103bbed3_once_dc98615fa8.json.gz,f07d6ff0cc47d682af45d4ef69c389216d5440821053daea5167608f6efc8758,20c47e7eeb7f924693d16c5fe6ccb98b8dab05ba2a4d71ae9d029afa6a50296d,99.9816846152931,100.0,168,99.05929724218963,100.0,213,26.55595626451527,5.444043735484732,-2.6645352591003757e-15,12,32,32,32,1.0,0.23091743227623396,0.23556640208808813,0.23814733639602945,171.86793797041173,171.16773884829763,1298.2243008869323,1298.2243008869323,32,True,True,True,True,True,False
raw176_rebinding_random_seed7,raw176_rebinding,7,random,baseline,complete,True,True,1212,,,"32:1024,48:1024,64:1024,176:1024",99.988605136975,100.0,438,438,32,True,32,True,1027.4595514109737,39.4075940559082,0.0,7.4796987890625,True,40.00570323749999,True,True,True,76.28244695907644,6904.810072894682,4.473154973896726,2.8195573621087533,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw176_rebinding_random_seed7/baseline/raw176_rebinding_random_seed7_6de502f7ffb5_baseline_104671470b.json.gz,aef31509a4fe6e03e7446aa24a7dab66ff00f02e2896f269da61a8671ecb2d51,7a5a187b693945bc56dcdb14922f05a817f0f9ca2c5fde359f0a3661e3528fa5,99.98664760357332,100.0,267,99.98956905603016,100.0,171,21.441755352343232,10.55824464765677,-1.7763568394002505e-15,15,27,32,32,1.0,0.11060211021066176,0.6254136547143286,0.8523001744544249,79.53269167232429,79.53269167232429,359.2638721089238,359.2638721089238,31,True,True,True,False,True,True
raw176_rebinding_random_seed7,raw176_rebinding,7,random,once,complete,True,True,1212,,,"32:1024,48:1024,64:1024,176:1024",99.88278251945673,100.0,437,437,32,True,32,True,1057.7858084886216,39.5357507833374,0.0,7.4796987890625,True,40.00570323749999,True,True,True,76.5861377318584,6877.430090445485,73.19836503724514,1.8208225104535813,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw176_rebinding_random_seed7/once/raw176_rebinding_random_seed7_6de502f7ffb5_once_dc98615fa8.json.gz,6472882e78546538327e5355304e72861e1ff5195b96d0f5e3ea4b3b6a92273b,7a5a187b693945bc56dcdb14922f05a817f0f9ca2c5fde359f0a3661e3528fa5,99.99964143174176,100.0,269,99.82577639169176,100.0,168,21.50797648593323,10.492023514066767,1.7763568394002505e-15,16,26,32,32,1.0,0.1388702060222952,0.5651405056473707,0.8773163296621738,79.53269167232429,79.53269167232429,418.4367762643051,418.4367762643051,31,True,True,True,False,True,True
raw200_diversehot_ordered_seed7,raw200_diversehot,7,ordered,baseline,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",91.29709219592851,92.09932279909707,443,408,32,True,32,True,1160.0643411104315,39.81481727856445,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,65.08177407031326,8198.169911607018,788.1099260136073,4781.751068592151,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_diversehot_ordered_seed7/baseline/raw200_diversehot_ordered_seed7_2548c7ad39d0_baseline_104671470b.json.gz,42cdef11ca6a4a7f141bb93b59ad660af05b8c95f47c52d67193d2941d4e279e,d5b79eba310a91adb3abfc2b9479e6aa1ecb42fe326deb14e317fa7be0febe1c,80.36141993927829,88.85350318471338,314,99.78363860275115,100.0,129,18.01758688212781,13.98241311787219,1.7763568394002505e-15,12,29,32,32,1.0,0.15403028887580467,0.157257034811518,0.7496989205666778,288.0431913849866,288.0431913849866,294.217790277507,294.217790277507,32,True,True,True,True,True,True
raw200_diversehot_ordered_seed7,raw200_diversehot,7,ordered,once,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",99.06263433300457,100.0,398,398,32,True,32,True,1170.0928802217595,39.82902433598327,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,73.65187335563715,7244.234500335504,446.23361347779246,153.6804133992814,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_diversehot_ordered_seed7/once/raw200_diversehot_ordered_seed7_2548c7ad39d0_once_dc98615fa8.json.gz,2a72f3affbd00a21eb128001a548cdc15ceceb200f79d64b5dfb20138a70b533,d5b79eba310a91adb3abfc2b9479e6aa1ecb42fe326deb14e317fa7be0febe1c,99.72074853285594,100.0,224,98.84307906659024,100.0,174,23.994972144636904,8.005027855363092,3.552713678800501e-15,12,29,32,32,1.0,0.15503965075399037,0.160443880412653,0.2855706742608706,242.7727770491765,237.51451542679024,303.2731186466476,303.2731186466476,32,True,True,True,True,True,False
raw200_earlyguard_ordered_seed7,raw200_earlyguard,7,ordered,baseline,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",90.42315491423906,87.03296703296704,455,396,32,True,32,True,1160.0643411104315,39.81955296437072,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,64.67428481477188,8249.823612357643,918.709954435333,5210.470900451667,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_earlyguard_ordered_seed7/baseline/raw200_earlyguard_ordered_seed7_14571a3233b5_baseline_104671470b.json.gz,8620ae02f332aab07cc6b1705f46d6d61600a1395e1c2cdc767e597b0d8d0d60,bc0a813d7473d0a460c7dcce423beffa59a377deef0bfa4ba84af1ca74d44521,77.73009623672742,81.21019108280255,314,99.61455111002748,100.0,141,18.560109449010145,13.439890550989853,1.7763568394002505e-15,12,29,32,32,1.0,0.15082358235163337,0.15161764714655557,0.7010786470249297,288.0431913849866,286.3985958390226,294.217790277507,294.217790277507,32,True,True,True,True,True,True
raw200_earlyguard_ordered_seed7,raw200_earlyguard,7,ordered,once,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",99.11911231620167,100.0,387,387,32,True,32,True,1170.0928802217595,39.82902433598327,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,73.13339258554981,7295.592657664716,168.8489354668809,394.9191821640561,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_earlyguard_ordered_seed7/once/raw200_earlyguard_ordered_seed7_14571a3233b5_once_dc98615fa8.json.gz,1b500f72e1aac9e47746f8f46ad757d134a413528101c0eb7b7904108026975e,bc0a813d7473d0a460c7dcce423beffa59a377deef0bfa4ba84af1ca74d44521,99.99999814323782,100.0,210,98.8621990786695,100.0,177,24.77445037788965,7.225549622110349,8.881784197001252e-16,12,29,32,32,1.0,0.16132156274129306,0.1680173461621,0.22425996767863013,229.10116498862862,229.10116498862862,303.2731186466476,303.2731186466476,32,True,True,True,True,True,False
raw200_earlyguard_random_seed7,raw200_earlyguard,7,random,baseline,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",99.90042514744817,100.0,412,412,32,True,32,True,969.9132181691755,39.64639448780822,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,73.48413579851577,7260.770453097229,38.22140144311106,25.506504190065243,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_earlyguard_random_seed7/baseline/raw200_earlyguard_random_seed7_af199bef2812_baseline_104671470b.json.gz,86c4a6b96aa47baefa3fb2c6c4034257a6a0fbea33705c32e77cb6953215b824,599a3279848769cb4dd6a1aa08540902bf021e2e23045eb08316d013756a0a00,99.86561481775183,100.0,255,99.91679505269538,100.0,157,21.76485808460017,10.23514191539983,0.0,16,28,32,32,1.0,0.10021573862037257,0.512949108099388,0.9010874756538257,130.0626620610883,129.73431048981638,283.5436075005091,283.5436075005091,32,True,True,True,True,True,True
raw200_earlyguard_random_seed7,raw200_earlyguard,7,random,once,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",99.83852724553937,100.0,412,412,32,True,32,True,984.5426801995816,39.66952268453979,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,73.49139594492536,7260.053168361265,103.27112970133476,0.07143315347184398,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_earlyguard_random_seed7/once/raw200_earlyguard_random_seed7_af199bef2812_once_dc98615fa8.json.gz,bae6d9aba448a8a9c2101587a9fda2ecd3fd2c62d86460a8b27a22cafdd68563,599a3279848769cb4dd6a1aa08540902bf021e2e23045eb08316d013756a0a00,99.99965195032266,100.0,255,99.76246493250827,100.0,157,21.738080779363028,10.261919220636972,0.0,14,27,32,32,1.0,0.11012660919860878,0.5318311957688404,0.8929646972262871,119.5381165032768,119.5381165032768,283.5436075005091,283.5436075005091,32,True,True,True,True,True,True
raw200_rebinding_ordered_seed7,raw200_rebinding,7,ordered,baseline,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",88.8001341426094,74.88584474885845,438,328,32,True,32,True,1160.0641411104316,39.81481727856445,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,63.99731583378564,8337.090939298023,946.7180638013383,6221.196084928645,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_rebinding_ordered_seed7/baseline/raw200_rebinding_ordered_seed7_ae06fc9952e6_baseline_104671470b.json.gz,e6c1c1a0fe3a0a30de058d426852327c127f7348661e246dc4972e74a27f57ab,98e0a25da630d9ae1f94236f4dbd0ab4837b4c1dc5a367e0b32ecff3f1c6d278,73.26725766573864,63.33333333333333,300,99.85223583584191,100.0,138,18.696725800543827,13.303274199456173,0.0,12,29,32,32,1.0,0.5725139043631498,0.5846276992361971,0.8008312439000892,288.04339138498653,283.7315642550475,387.63718636974363,385.2758639693311,32,True,True,True,True,True,True
raw200_rebinding_ordered_seed7,raw200_rebinding,7,ordered,once,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",98.82239225307868,100.0,377,377,32,True,32,True,1170.2818077364082,40.24385798171997,691.8097676354973,7.5392118035888664,False,40.31015758300781,False,False,False,73.6994554064355,7239.557457172986,209.03496189651514,544.6339961331355,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_rebinding_ordered_seed7/once/raw200_rebinding_ordered_seed7_ae06fc9952e6_once_dc98615fa8.json.gz,30d33405a388d4f2805751a47675c354ce2db6e4bcf645eef828f872e0943b68,98e0a25da630d9ae1f94236f4dbd0ab4837b4c1dc5a367e0b32ecff3f1c6d278,99.2943498859716,100.0,191,98.70756930330018,100.0,186,25.738145907651365,6.261854092348634,8.881784197001252e-16,12,32,32,32,1.0,0.23172252693381892,0.23559790553078916,0.24008557393867455,245.5391363851768,240.61378486447302,1165.2011022270863,1153.8986057477841,32,True,True,False,False,False,False
raw200_rebinding_random_seed7,raw200_rebinding,7,random,baseline,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",99.94592835589735,100.0,411,411,32,True,32,True,1157.3030632295722,39.62350776199035,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,73.14739025038712,7294.196555077019,26.631603412385175,7.974248813306076,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_rebinding_random_seed7/baseline/raw200_rebinding_random_seed7_65c913087e4c_baseline_104671470b.json.gz,f1c74892b5a0ba3f262e673078a8f3968fb76898662283a876f4a67dd2f62989,b55491db0be69246de47cc02ff054243202b3ba0534854f967114a473f232cb5,99.95851969916654,100.0,261,99.93994647763678,100.0,150,21.69375861737565,10.306241382624348,1.7763568394002505e-15,18,27,32,32,1.0,0.19875904126219007,0.6950135306833811,0.9195949375276554,137.9650654428574,137.59054430496326,541.0059878069269,541.0059878069269,32,True,True,True,True,True,True
raw200_rebinding_random_seed7,raw200_rebinding,7,random,once,complete,True,True,1172,,,"32:1024,48:1024,64:1024,200:1024",99.8380436416166,100.0,408,408,32,True,32,True,1165.0113219942205,39.565740441522216,0.0,7.5392118035888664,True,40.31015758300781,True,True,True,73.65169181128009,7244.252356678822,103.01535389804758,0.6367154673321238,/home/chguo/work/last_code/qos_storage_sim/results/baseline_32npu6ssu_underload/raw_role_followup_20260909/mixed_rebinding/runs/raw200_rebinding_random_seed7/once/raw200_rebinding_random_seed7_65c913087e4c_once_dc98615fa8.json.gz,9a51f577133f4236d9fab8c1039af14e13246eeac6b783e39fa36aa253649f85,b55491db0be69246de47cc02ff054243202b3ba0534854f967114a473f232cb5,99.99687805554763,100.0,257,99.76375423074107,100.0,151,21.802581739601106,10.197418260398896,-1.7763568394002505e-15,16,27,32,32,1.0,0.15943855749450472,0.5778399026851305,0.8590197748167466,137.59054430496326,137.59054430496326,570.353874416679,567.0872150010182,32,True,True,True,True,True,True
