experiment,case,ssu,seed,strategy,start_ms,end_ms,seq_len_k,nql,compute_ms,active_ms,share_of_fleet_time_compute,share_of_fleet_time_active,profile_compute_fraction,all_cards_active
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,1000,2000,32,256,239.697563516811,687.1966662363034,0.007490548859900343,0.02147489581988448,0.3488048986465648,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,1000,2000,64,512,715.2865644132726,1067.6053584396502,0.022352705137914767,0.03336266745123907,0.6699915458074261,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,1000,2000,96,512,1140.911866961759,1320.064934365648,0.03565349584255497,0.0412520291989265,0.8642846554438776,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,1000,2000,192,512,4143.232074428917,4260.388655951039,0.12947600232590367,0.13313714549846997,0.972500963883078,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,1000,2000,192,1024,4338.1017432884055,4349.802775730672,0.13556567947776269,0.1359313367415835,0.9973099855222055,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,1000,2000,192,2048,19022.267448946004,19081.83029393315,0.5944458577795626,0.596307196685411,0.996878557032022,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,2000,3000,32,128,237.96124370082725,427.5350464426274,0.0074362888656508514,0.013360470201332107,0.556588859044004,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,2000,3000,32,256,255.6774010846275,362.94910352449415,0.00798991878389461,0.011342159485140443,0.7044442281350689,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,2000,3000,64,512,664.1946669552042,674.943874157979,0.020756083342350132,0.021091996067436846,0.9840739243449169,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,2000,3000,96,512,745.8232273416227,748.221601250182,0.023306975854425708,0.023381925039068188,0.996794567405496,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,2000,3000,192,512,3159.6663154692324,3192.417764034525,0.0987395723584135,0.09976305512607891,0.9897408638260733,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,2000,3000,192,1024,3718.5277367777144,3749.3576244631795,0.11620399177430357,0.11716742576447436,0.9917772880654778,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,2000,3000,192,2048,22784.01864626196,22844.574986127005,0.7120005826956862,0.7138929683164689,0.9973492026049152,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,3000,4000,32,128,270.9459705504469,1362.8261148055522,0.008467061579701465,0.0425883160876735,0.19881184224966617,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,3000,4000,32,256,191.75805081347062,374.75454259447906,0.0059924390879209566,0.01171107945607747,0.5116897302589112,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,3000,4000,64,512,510.91897458092717,570.0774615852733,0.015966217955653974,0.017814920674539794,0.8962272831487882,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,3000,4000,96,512,1136.5351553680052,1183.442117240883,0.03551672360525016,0.03698256616377759,0.960363957654103,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,3000,4000,192,512,4021.248147966512,4086.8607768115617,0.1256640046239535,0.1277143992753613,0.9839454700249812,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,3000,4000,192,1024,6889.672559705048,6946.6768388837245,0.21530226749078277,0.21708365121511639,0.9917940217314274,True
coflow,npu32_ssu6_arrival218_seed20260906_baseline,6,20260906,baseline,3000,4000,192,2048,17398.910202359642,17475.362148078522,0.5437159438237388,0.5461050671274538,0.995625158147164,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,0,1000,32,128,236.78321774191306,1937.0011531405366,0.007399475554434784,0.06053128603564177,0.12224216663888252,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,0,1000,32,256,303.6169137879611,1227.5807981936352,0.009488028555873784,0.0383618999435511,0.24732947455249246,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,0,1000,64,512,885.0057887853413,1512.2088009666136,0.027656430899541916,0.04725652503020667,0.5852404695830629,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,0,1000,96,512,1015.9342815479771,1625.7002314217739,0.03174794629837428,0.050803132231930434,0.6249210413530425,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,0,1000,192,512,4588.285052601339,5244.300342798072,0.14338390789379185,0.16388438571243974,0.8749089016044571,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,0,1000,192,1024,5618.837370354463,5877.44897672604,0.17558866782357696,0.18367028052268874,0.9559993447164499,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,0,1000,192,2048,14283.171920245772,14575.759696753328,0.4463491225076804,0.4554924905235415,0.9799264132645704,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,1000,2000,32,128,262.69978883804197,513.7515595990342,0.008209368401188811,0.016054736237469818,0.511336236221006,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,1000,2000,32,256,141.82105841411317,188.98258220818502,0.004431908075441036,0.005905705694005782,0.7504451296886278,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,1000,2000,64,512,596.6592374993108,611.2023759449858,0.018645601171853463,0.019100074248280804,0.9762056905894883,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,1000,2000,96,512,810.3485479637682,823.7331442861537,0.025323392123867756,0.0257416607589423,0.9837512956529331,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,1000,2000,192,512,2766.0080481695272,2790.428575313337,0.08643775150529773,0.08720089297854179,0.9912484672211802,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,1000,2000,192,1024,6192.404691992495,6214.745730511928,0.19351264662476547,0.19421080407849775,0.996405156463643,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,1000,2000,192,2048,20822.317283705626,20857.15603213638,0.6506974151158008,0.6517861260042619,0.9983296501029635,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,2000,3000,32,128,235.60519178299728,762.6276609224142,0.007362662243218665,0.023832114403825443,0.30893869165200205,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,2000,3000,32,256,269.28315749433136,536.8917111444748,0.008415098671697855,0.016777865973264836,0.5015595359449844,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,2000,3000,64,512,664.1946669552049,752.9951285030149,0.020756083342350153,0.023531097765719218,0.8820703372618771,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,2000,3000,96,512,1105.027956573365,1134.1385198464582,0.034532123642917655,0.03544182874520182,0.9743324446144072,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,2000,3000,192,512,3713.131149692765,3768.808517924084,0.11603534842789891,0.11777526618512763,0.9852267983458107,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,2000,3000,192,1024,5267.0315791135445,5309.13402698084,0.16459473684729825,0.16591043834315125,0.9920698088137666,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,2000,3000,192,2048,19680.07033173192,19735.404434678716,0.6150021978666225,0.6167313885837099,0.9971962012164513,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,3000,4000,32,128,263.87781479695695,582.4285365223031,0.008246181712404904,0.018200891766321975,0.4530647079426751,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,3000,4000,32,256,180.149774099737,243.0013092860595,0.005629680440616781,0.00759379091518936,0.7413531006438566,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,3000,4000,64,512,715.286564413298,752.6743429841517,0.022352705137915565,0.02352107321825474,0.9503267529717817,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,3000,4000,96,512,842.1594025216764,851.4233466141127,0.02631748132880239,0.02660697958169102,0.9891194619817785,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,3000,4000,192,512,3499.767484283895,3531.3390097881866,0.10936773388387172,0.11035434405588083,0.991059616361731,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,3000,4000,192,1024,4813.408769112294,4833.837461660599,0.15041902403475918,0.1510574206768937,0.9957738147568398,True
coflow,npu32_ssu6_arrival218_seed20260907_baseline,6,20260907,baseline,3000,4000,192,2048,21145.62276888509,21205.29599314459,0.6608007115276591,0.6626654997857685,0.997185928256847,True
coflow,npu32_ssu7_arrival218_seed20260906_baseline,7,20260906,baseline,0,1000,32,128,259.9523431092746,925.9583120855875,0.00812351072216483,0.02893619725267461,0.2807387111453964,True
coflow,npu32_ssu7_arrival218_seed20260906_baseline,7,20260906,baseline,0,1000,32,256,159.79837567787456,423.6290055478156,0.00499369923993358,0.013238406423369238,0.37721301795950296,True
