regime,policy,seed,request_id,npu_id,admission_ms,completion_ms,ideal_ms,ratio,passed,completed_after_window,raw_ratio
full,once,43,30000014,30,3415.9386726353478,4148.278508445988,565.9243027292647,1.294059704237491,True,True,1.294059704237491
full,once,43,31000012,31,2530.9626715424083,3554.9702219788987,915.9373744307104,1.1179886081981858,True,False,1.1179886081981858
full,once,43,31000013,31,3554.9702219788987,4025.2459073828763,283.5436075005082,1.6585656419820176,False,True,1.6585656419820176
full,once,7,5,0,2572.0036078118615,2604.0895727859065,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,6,0,2604.0895727859065,2713.368213339254,101.00752608339441,1.0818861206750499,True,False,1.0818861206750499
full,once,7,7,0,2713.368213339254,2747.1820526692927,32.085964974046185,1.0538514069123426,True,False,1.0538514069123426
full,once,7,8,0,2747.1820526692927,2851.6656850677696,101.00752608339441,1.0344143298016475,True,False,1.0344143298016475
full,once,7,9,0,2851.6656850677696,2943.633727955279,72.35128428205302,1.2711321409165703,True,False,1.2711321409165703
full,once,7,10,0,2943.633727955279,3015.985012237332,72.35128428205302,0.999999999999997,True,False,0.999999999999997
full,once,7,11,0,3015.985012237332,3634.118259443391,186.90687789087698,3.30717228911687,False,False,3.30717228911687
full,once,7,12,0,3634.118259443391,3660.8355156086495,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
full,once,7,13,0,3660.8355156086495,3676.8153531764387,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
full,once,7,14,0,3676.8153531764387,3929.8149150627314,243.80186035081854,1.0377261335177637,True,False,1.0377261335177637
full,once,7,15,0,3929.8149150627314,4005.7831310186552,72.35128428205302,1.049991257373824,True,True,1.049991257373824
full,once,7,1000008,1,2459.638146160414,3596.647023300963,1130.6863062355314,1.0055917993082164,True,False,1.0055917993082164
full,once,7,1000009,1,3596.647023300963,3840.4488836517803,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
full,once,7,1000010,1,3840.4488836517803,3856.4287212195695,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
full,once,7,1000011,1,3856.4287212195695,4260.435082219688,400.5413596855101,1.008650795306955,True,True,1.008650795306955
full,once,7,2000007,2,2396.9890427858436,2512.980463765031,114.952820977,1.0090350110015578,True,False,1.0090350110015578
full,once,7,2000008,2,2512.980463765031,2529.746855721364,15.979837567787547,1.0492216760783188,True,False,1.0492216760783188
full,once,7,2000009,2,2529.746855721364,2643.2187478782707,101.00752608339441,1.1234003698221575,True,False,1.1234003698221575
full,once,7,2000010,2,2643.2187478782707,2702.1482585485337,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
full,once,7,2000011,2,2702.1482585485337,2945.950118899351,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
full,once,7,2000012,2,2945.950118899351,3603.974605878174,229.85653940820262,2.8627616541735024,False,False,2.8627616541735024
full,once,7,2000013,2,3603.974605878174,3750.1569340215847,72.35128428205302,2.020452430029246,False,False,2.020452430029246
full,once,7,2000014,2,3750.1569340215847,3776.8741901868434,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
full,once,7,2000015,2,3776.8741901868434,3882.5388515388236,48.19209238871334,2.1925726009092514,False,False,2.1925726009092514
full,once,7,2000016,2,3882.5388515388236,3949.8676997772136,58.057852632638046,1.1596854720827234,True,False,1.1596854720827234
full,once,7,2000017,2,3949.8676997772136,3965.847537345003,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
full,once,7,2000018,2,3965.847537345003,5017.657623614641,915.9373744307104,1.1483427968242674,True,True,1.1483427968242674
full,once,7,3000006,3,2191.7444318939706,2249.8022845266096,58.057852632638046,1.000000000000016,True,False,1.000000000000016
full,once,7,3000007,3,2249.8022845266096,2307.8601371592486,58.057852632638046,1.000000000000016,True,False,1.000000000000016
full,once,7,3000008,3,2307.8601371592486,2445.9100139673337,122.48236916054397,1.1270999879757067,True,False,1.1270999879757067
full,once,7,3000009,3,2445.9100139673337,2512.053827222417,48.19209238871334,1.3725034539188086,True,False,1.3725034539188086
full,once,7,3000010,3,2512.053827222417,2628.2472497692133,101.00752608339441,1.150344207528298,True,False,1.150344207528298
full,once,7,3000011,3,2628.2472497692133,3359.015165375244,229.85653940820262,3.1792348283302863,False,False,3.1792348283302863
full,once,7,3000012,3,3359.015165375244,4310.089673598068,744.1386016188327,1.278087853732911,True,True,1.278087853732911
full,once,7,4000006,4,2009.6099035980724,2475.2194859717433,283.5436075005082,1.6421092560615618,False,False,1.6421092560615618
full,once,7,4000007,4,2475.2194859717433,2509.440509415701,32.085964974046185,1.0665418188805744,True,False,1.0665418188805744
full,once,7,4000008,4,2509.440509415701,2760.2257816642937,243.80186035081854,1.0286438006983434,True,False,1.0286438006983434
full,once,7,4000009,4,2760.2257816642937,2861.2333077476883,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
full,once,7,4000010,4,2861.2333077476883,2983.7156769082335,122.48236916054397,1.00000000000001,True,False,1.00000000000001
full,once,7,4000011,4,2983.7156769082335,3045.7211198525083,58.92951067026337,1.0521968066428151,True,False,1.0521968066428151
full,once,7,4000012,4,3045.7211198525083,3709.895465586001,283.5436075005082,2.3424063465521874,False,False,2.3424063465521874
full,once,7,4000013,4,3709.895465586001,3846.1156258943297,58.92951067026337,2.311577998170399,False,False,2.311577998170399
full,once,7,4000014,4,3846.1156258943297,3961.0684468713293,114.952820977,0.9999999999999969,True,False,0.9999999999999969
full,once,7,4000015,4,3961.0684468713293,4030.037685948177,58.057852632638046,1.1879398901170475,True,True,1.1879398901170475
full,once,7,5000009,5,2012.769487666047,2060.9615800547604,48.19209238871334,0.9999999999999983,True,False,0.9999999999999983
full,once,7,5000010,5,2060.9615800547604,2123.903588125775,58.92951067026337,1.0680897797234907,True,False,1.0680897797234907
full,once,7,5000011,5,2123.903588125775,2981.108366058838,229.85653940820262,3.7293034174274737,False,False,3.7293034174274737
full,once,7,5000012,5,2981.108366058838,3604.152257382876,283.5436075005082,2.197347691299729,False,False,2.197347691299729
full,once,7,5000013,5,3604.152257382876,4471.975144784596,458.55018171426593,1.8925363504544015,False,True,1.8925363504544015
full,once,7,6000005,6,2270.3893756483085,2471.2415189857165,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
full,once,7,6000006,6,2471.2415189857165,2553.159126012674,58.057852632638046,1.4109651547964097,True,False,1.4109651547964097
full,once,7,6000007,6,2553.159126012674,3363.225918211613,565.9243027292647,1.4314048509531339,True,False,1.4314048509531339
full,once,7,6000008,6,3363.225918211613,3431.6602120759703,58.92951067026337,1.1612907198106104,True,False,1.1612907198106104
full,once,7,6000009,6,3431.6602120759703,4375.653911908447,229.85653940820262,4.106882067671075,False,True,4.106882067671075
full,once,7,7000007,7,2215.410784052766,2923.9606677922366,229.85653940820262,3.0825743986389518,False,False,3.0825743986389518
full,once,7,7000008,7,2923.9606677922366,3038.913488769236,114.952820977,0.9999999999999969,True,False,0.9999999999999969
full,once,7,7000009,7,3038.913488769236,3782.6079504730724,458.55018171426593,1.6218387678390471,False,False,1.6218387678390471
full,once,7,7000010,7,3782.6079504730724,3814.6939154471174,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,7000011,7,3814.6939154471174,4301.595856080892,486.44082678401566,1.0009479341049714,True,True,1.0009479341049714
full,once,7,8000007,8,2400.907149089598,2432.907017762845,26.717256165257165,1.1977228677718506,True,False,1.1977228677718506
full,once,7,8000008,8,2432.907017762845,2465.7442424805013,32.085964974046185,1.0234139675779652,True,False,1.0234139675779652
full,once,7,8000009,8,2465.7442424805013,3346.1592222022123,283.5436075005082,3.105042598148269,False,False,3.105042598148269
full,once,7,8000010,8,3346.1592222022123,4229.257571909243,283.5436075005082,3.1145062923185383,False,True,3.1145062923185383
full,once,7,9000009,9,2362.6293465700437,3595.0052620953647,915.9373744307104,1.3454805425876295,True,False,1.3454805425876295
full,once,7,9000010,9,3595.0052620953647,3717.48763125591,122.48236916054397,1.00000000000001,True,False,1.00000000000001
full,once,7,9000011,9,3717.48763125591,3733.879144214874,15.979837567787547,1.025762176206747,True,False,1.025762176206747
full,once,7,9000012,9,3733.879144214874,3962.6218801819214,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
full,once,7,9000013,9,3962.6218801819214,4815.165281493501,565.9243027292647,1.5064619017067242,False,True,1.5064619017067242
full,once,7,10000005,10,2552.191585776548,2625.7962297991294,72.35128428205302,1.0173232549078508,True,False,1.0173232549078508
full,once,7,10000006,10,2625.7962297991294,3539.38002369147,283.5436075005082,3.2220221853906654,False,False,3.2220221853906654
full,once,7,10000007,10,3539.38002369147,3607.4347750266265,48.19209238871334,1.4121559775042092,True,False,1.4121559775042092
full,once,7,10000008,10,3607.4347750266265,4690.794424811729,744.1386016188327,1.4558573462367268,True,True,1.4558573462367268
full,once,7,11000012,11,2844.3872073548755,2902.4450599875145,58.057852632638046,1.000000000000016,True,False,1.000000000000016
full,once,7,11000013,11,2902.4450599875145,3570.5846019948717,372.6508694745985,1.7929370269533225,False,False,1.7929370269533225
full,once,7,11000014,11,3570.5846019948717,4489.941928598696,283.5436075005082,3.242384248081405,False,True,3.242384248081405
full,once,7,12000010,12,2287.334137251104,3153.79322628833,229.85653940820262,3.7695646652822865,False,False,3.7695646652822865
full,once,7,12000011,12,3153.79322628833,3268.7460472653297,114.952820977,0.9999999999999969,True,False,0.9999999999999969
full,once,7,12000012,12,3268.7460472653297,4091.063860224641,186.90687789087698,4.399612375096277,False,True,4.399612375096277
full,once,7,13000005,13,2507.1805569162216,2539.2665218902666,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,13000006,13,2539.2665218902666,3367.0823843945627,186.90687789087698,4.4290283581089245,False,False,4.4290283581089245
full,once,7,13000007,13,3367.0823843945627,3439.913127454202,72.35128428205302,1.006626817786911,True,False,1.006626817786911
full,once,7,13000008,13,3439.913127454202,3554.8659484312016,114.952820977,0.9999999999999969,True,False,0.9999999999999969
full,once,7,13000009,13,3554.8659484312016,4041.306775215217,486.44082678401566,0.9999999999999994,True,True,0.9999999999999994
full,once,7,14000009,14,2518.815373520688,3232.3076068791506,229.85653940820262,3.1040762868676564,False,False,3.1040762868676564
full,once,7,14000010,14,3232.3076068791506,3280.4996992678625,48.19209238871334,0.99999999999997,True,False,0.99999999999997
full,once,7,14000011,14,3280.4996992678625,3509.24243523491,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
full,once,7,14000012,14,3509.24243523491,4516.489413902395,744.1386016188327,1.353574423469331,True,True,1.353574423469331
full,once,7,15000006,15,2010.3878543771589,2026.3676919449463,15.979837567787547,0.9999999999999908,True,False,0.9999999999999908
full,once,7,15000007,15,2026.3676919449463,2711.1545745209237,458.55018171426593,1.4933739204200889,True,False,1.4933739204200889
full,once,7,15000008,15,2711.1545745209237,2752.513359451471,26.717256165257165,1.548017680959685,False,False,1.548017680959685
full,once,7,15000009,15,2752.513359451471,3605.1837446282675,565.9243027292647,1.5066862848346516,False,False,1.5066862848346516
full,once,7,15000010,15,3605.1837446282675,3712.875131543706,48.19209238871334,2.2346277486108934,False,False,2.2346277486108934
full,once,7,15000011,15,3712.875131543706,3861.041286023538,72.35128428205302,2.04787179592035,False,False,2.04787179592035
full,once,7,15000012,15,3861.041286023538,3962.995561665744,101.00752608339441,1.0093730595681556,True,False,1.0093730595681556
full,once,7,15000013,15,3962.995561665744,3989.7128178310027,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
full,once,7,15000014,15,3989.7128178310027,4021.7987828050477,32.085964974046185,0.9999999999999648,True,True,0.9999999999999648
full,once,7,16000011,16,2183.522935568734,2884.056332187564,283.5436075005082,2.4706372426949335,False,False,2.4706372426949335
full,once,7,16000012,16,2884.056332187564,2985.0638582709585,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
full,once,7,16000013,16,2985.0638582709585,3047.9729104068238,58.92951067026337,1.0675305364042342,True,False,1.0675305364042342
full,once,7,16000014,16,3047.9729104068238,3162.9257313838234,114.952820977,0.9999999999999969,True,False,0.9999999999999969
full,once,7,16000015,16,3162.9257313838234,3178.9055689516126,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
full,once,7,16000016,16,3178.9055689516126,3281.2187077240196,101.00752608339441,1.0129258951252271,True,False,1.0129258951252271
full,once,7,16000017,16,3281.2187077240196,3340.1482183942826,58.92951067026337,0.9999999999999932,True,False,0.9999999999999932
full,once,7,16000018,16,3340.1482183942826,4220.910151630891,186.90687789087698,4.712303491318437,False,True,4.712303491318437
full,once,7,17000007,17,2068.106943352672,2100.192908326717,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,17000008,17,2100.192908326717,2181.16305364005,72.35128428205302,1.1191251975249028,True,False,1.1191251975249028
full,once,7,17000009,17,2181.16305364005,3016.546108798892,283.5436075005082,2.9462242599045187,False,False,2.9462242599045187
full,once,7,17000010,17,3016.546108798892,3074.603961431531,58.057852632638046,1.000000000000016,True,False,1.000000000000016
full,once,7,17000011,17,3074.603961431531,3275.456104768939,200.85214333740902,0.9999999999999952,True,False,0.9999999999999952
full,once,7,17000012,17,3275.456104768939,3376.4636308523336,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
full,once,7,17000013,17,3376.4636308523336,3453.7334466936604,72.35128428205302,1.0679812612599866,True,False,1.0679812612599866
full,once,7,17000014,17,3453.7334466936604,3526.962711707132,72.35128428205302,1.0121349709287213,True,False,1.0121349709287213
full,once,7,17000015,17,3526.962711707132,3554.0467151643616,26.717256165257165,1.013726981906529,True,False,1.013726981906529
full,once,7,17000016,17,3554.0467151643616,4477.53684647876,229.85653940820262,4.017680478841503,False,True,4.017680478841503
full,once,7,18000011,18,2350.9231602402865,2406.3718772719826,48.19209238871334,1.1505770819090286,True,False,1.1505770819090286
full,once,7,18000012,18,2406.3718772719826,2433.963859939752,26.717256165257165,1.0327401323362648,True,False,1.0327401323362648
full,once,7,18000013,18,2433.963859939752,3249.98495529077,372.6508694745985,2.189773759287153,False,False,2.189773759287153
full,once,7,18000014,18,3249.98495529077,4081.330562909424,229.85653940820262,3.6168020703655763,False,True,3.6168020703655763
full,once,7,19000008,19,2104.854647437348,2772.758979436278,372.6508694745985,1.7923058463290593,False,False,1.7923058463290593
full,once,7,19000009,19,2772.758979436278,3390.0090672705714,283.5436075005082,2.176914137742242,False,False,2.176914137742242
full,once,7,19000010,19,3390.0090672705714,3633.8109276213886,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
full,once,7,19000011,19,3633.8109276213886,4708.586293402588,229.85653940820262,4.67585289741313,False,True,4.67585289741313
full,once,7,20000008,20,2098.3775005803222,2130.4634655543673,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,20000009,20,2130.4634655543673,2359.2062015214146,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
full,once,7,20000010,20,2359.2062015214146,2436.4764104609158,58.057852632638046,1.33091744588677,True,False,1.33091744588677
full,once,7,20000011,20,2436.4764104609158,2454.6945297298685,15.979837567787547,1.1400691146997093,True,False,1.1400691146997093
full,once,7,20000012,20,2454.6945297298685,2472.614580486704,15.979837567787547,1.1214163273448603,True,False,1.1214163273448603
full,once,7,20000013,20,2472.614580486704,2506.182903784212,32.085964974046185,1.0461995867869591,True,False,1.0461995867869591
full,once,7,20000014,20,2506.182903784212,2622.06941479951,101.00752608339441,1.1473057059096663,True,False,1.1473057059096663
full,once,7,20000015,20,2622.06941479951,2744.551783960055,122.48236916054397,1.00000000000001,True,False,1.00000000000001
full,once,7,20000016,20,2744.551783960055,2808.5927523933155,48.19209238871334,1.3288688093621521,True,False,1.3288688093621521
full,once,7,20000017,20,2808.5927523933155,2923.545573370315,114.952820977,0.9999999999999969,True,False,0.9999999999999969
full,once,7,20000018,20,2923.545573370315,4288.424555390083,1130.6863062355314,1.2071243584473481,True,True,1.2071243584473481
full,once,7,21000012,21,2920.3969654073544,3149.1397013744017,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
full,once,7,21000013,21,3149.1397013744017,3250.1472274577964,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
full,once,7,21000014,21,3250.1472274577964,3282.2331924318414,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,21000015,21,3282.2331924318414,4204.400044623291,229.85653940820262,4.011923500482935,False,True,4.011923500482935
full,once,7,22000007,22,2321.9094663215956,2353.9954312956406,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,22000008,22,2353.9954312956406,2855.2770626482734,486.44082678401566,1.0305089617307277,True,False,1.0305089617307277
full,once,7,22000009,22,2855.2770626482734,3720.3410987988595,186.90687789087698,4.62831569342056,False,False,4.62831569342056
full,once,7,22000010,22,3720.3410987988595,4503.880382855713,229.85653940820262,3.408818761798918,False,True,3.408818761798918
full,once,7,23000009,23,2343.0769024864017,2408.984983177691,58.057852632638046,1.135213889296315,True,False,1.135213889296315
full,once,7,23000010,23,2408.984983177691,2489.4444833162047,58.92951067026337,1.3653515738272481,True,False,1.3653515738272481
full,once,7,23000011,23,2489.4444833162047,3417.0128432898855,744.1386016188327,1.2464994531338742,True,False,1.2464994531338742
full,once,7,23000012,23,3417.0128432898855,3660.8147036407026,243.80186035081854,0.9999999999999943,True,False,0.9999999999999943
full,once,7,23000013,23,3660.8147036407026,4632.122435344481,372.6508694745985,2.606481860818487,False,True,2.606481860818487
full,once,7,24000004,24,2185.325043853607,2702.4558906689767,186.90687789087698,2.7667833985076222,False,False,2.7667833985076222
full,once,7,24000005,24,2702.4558906689767,3501.127290170338,458.55018171426593,1.7417317261015353,False,False,1.7417317261015353
full,once,7,24000006,24,3501.127290170338,3554.176195899175,48.19209238871334,1.100780296089851,True,False,1.100780296089851
full,once,7,24000007,24,3554.176195899175,3587.926861246756,32.085964974046185,1.0518825092180046,True,False,1.0518825092180046
full,once,7,24000008,24,3587.926861246756,3669.7639118659717,48.19209238871334,1.6981427151808473,False,False,1.6981427151808473
full,once,7,24000009,24,3669.7639118659717,3696.4811680312305,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
full,once,7,24000010,24,3696.4811680312305,3837.6685417390563,58.92951067026337,2.395868760862983,False,False,2.395868760862983
full,once,7,24000011,24,3837.6685417390563,3896.5456280317685,48.19209238871334,1.2217167459303198,True,False,1.2217167459303198
full,once,7,24000012,24,3896.5456280317685,4019.0279971923137,122.48236916054397,1.00000000000001,True,True,1.00000000000001
full,once,7,25000005,25,2076.5195461740336,2477.060905859544,400.5413596855101,1.000000000000001,True,False,1.000000000000001
full,once,7,25000006,25,2477.060905859544,3542.288671594516,915.9373744307104,1.1629919200502665,True,False,1.1629919200502665
full,once,7,25000007,25,3542.288671594516,3670.714636145263,122.48236916054397,1.048526130176436,True,False,1.048526130176436
full,once,7,25000008,25,3670.714636145263,3771.7221622286575,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
full,once,7,25000009,25,3771.7221622286575,4425.989421040071,186.90687789087698,3.500498570167109,False,True,3.500498570167109
full,once,7,26000003,26,2101.3926593293413,2164.47523867335,48.19209238871334,1.3089819556949258,True,False,1.3089819556949258
full,once,7,26000004,26,2164.47523867335,2279.4280596503495,114.952820977,0.9999999999999969,True,False,0.9999999999999969
full,once,7,26000005,26,2279.4280596503495,2295.4078972181387,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
full,once,7,26000006,26,2295.4078972181387,2696.1585777030887,400.5413596855101,1.0005225947193175,True,False,1.0005225947193175
full,once,7,26000007,26,2696.1585777030887,2751.0389651618702,48.19209238871334,1.1387840771909425,True,False,1.1387840771909425
full,once,7,26000008,26,2751.0389651618702,2824.5397065738157,58.92951067026337,1.2472654290855147,True,False,1.2472654290855147
full,once,7,26000009,26,2824.5397065738157,2921.9215892706084,72.35128428205302,1.345959282728981,True,False,1.345959282728981
full,once,7,26000010,26,2921.9215892706084,3022.929115354003,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
full,once,7,26000011,26,3022.929115354003,3080.986967986642,58.057852632638046,1.000000000000016,True,False,1.000000000000016
full,once,7,26000012,26,3080.986967986642,3113.072932960687,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,26000013,26,3113.072932960687,3129.0527705284762,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
full,once,7,26000014,26,3129.0527705284762,3155.770026693735,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
full,once,7,26000015,26,3155.770026693735,3171.749864261524,15.979837567787547,1.0000000000001046,True,False,1.0000000000001046
full,once,7,26000016,26,3171.749864261524,4488.640467255317,1130.6863062355314,1.1646825434529262,True,True,1.1646825434529262
full,once,7,27000005,27,2239.5840617301014,2928.3804441260404,283.5436075005082,2.429243206954346,False,False,2.429243206954346
full,once,7,27000006,27,2928.3804441260404,3522.623516400635,229.85653940820262,2.5852780773805923,False,False,2.5852780773805923
full,once,7,27000007,27,3522.623516400635,3549.716270828424,26.717256165257165,1.0140545219243131,True,False,1.0140545219243131
full,once,7,27000008,27,3549.716270828424,3585.3479446452257,32.085964974046185,1.1105065359768196,True,False,1.1105065359768196
full,once,7,27000009,27,3585.3479446452257,4865.2251823206025,1130.6863062355314,1.131947234716724,True,True,1.131947234716724
full,once,7,28000005,28,2295.3580676945803,2345.1806582771046,48.19209238871334,1.033833313993912,True,False,1.033833313993912
full,once,7,28000006,28,2345.1806582771046,2485.4462993677244,122.48236916054397,1.1451904633455148,True,False,1.1451904633455148
full,once,7,28000007,28,2485.4462993677244,2556.1300122431426,58.057852632638046,1.2174703277896015,True,False,1.2174703277896015
full,once,7,28000008,28,2556.1300122431426,2625.223954849408,58.92951067026337,1.1724845806522408,True,False,1.1724845806522408
full,once,7,28000009,28,2625.223954849408,2683.305168721506,58.057852632638046,1.0004023786344254,True,False,1.0004023786344254
full,once,7,28000010,28,2683.305168721506,2710.022424886765,26.717256165257165,1.0000000000000586,True,False,1.0000000000000586
full,once,7,28000011,28,2710.022424886765,2750.384618107107,32.085964974046185,1.2579392034177757,True,False,1.2579392034177757
full,once,7,28000012,28,2750.384618107107,2840.1459027611436,72.35128428205302,1.240631531903602,True,False,1.240631531903602
full,once,7,28000013,28,2840.1459027611436,2930.5790268708924,58.92951067026337,1.5345982527457613,False,False,1.5345982527457613
full,once,7,28000014,28,2930.5790268708924,3577.3699040212387,372.6508694745985,1.7356483779636915,False,False,1.7356483779636915
full,once,7,28000015,28,3577.3699040212387,4636.758822567799,458.55018171426593,2.310300945877047,False,True,2.310300945877047
full,once,7,29000003,29,2244.3393236390557,2292.5314160277676,48.19209238871334,0.99999999999997,True,False,0.99999999999997
full,once,7,29000004,29,2292.5314160277676,3147.2711796560043,372.6508694745985,2.293674411207833,False,False,2.293674411207833
full,once,7,29000005,29,3147.2711796560043,3880.8235350922128,458.55018171426593,1.5997210004232498,False,False,1.5997210004232498
full,once,7,29000006,29,3880.8235350922128,4003.305904252758,122.48236916054397,1.00000000000001,True,True,1.00000000000001
full,once,7,30000006,30,2330.536459284849,2404.1012097679795,72.35128428205302,1.016771868158509,True,False,1.016771868158509
full,once,7,30000007,30,2404.1012097679795,2528.0159763984834,101.00752608339441,1.226787462631217,True,False,1.226787462631217
full,once,7,30000008,30,2528.0159763984834,2625.85362298533,58.057852632638046,1.6851750822738074,False,False,1.6851750822738074
full,once,7,30000009,30,2625.85362298533,2864.1068106740786,228.74273596704626,1.0415770655251437,True,False,1.0415770655251437
full,once,7,30000010,30,2864.1068106740786,2954.1568245579892,58.92951067026337,1.5280970919270014,False,False,1.5280970919270014
full,once,7,30000011,30,2954.1568245579892,2986.2427895320343,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,30000012,30,2986.2427895320343,3623.8434565861817,229.85653940820262,2.77390701476555,False,False,2.77390701476555
full,once,7,30000013,30,3623.8434565861817,3702.2837529902126,58.057852632638046,1.3510712650769765,True,False,1.3510712650769765
full,once,7,30000014,30,3702.2837529902126,3856.8457210456595,48.19209238871334,3.207206004021637,False,False,3.207206004021637
full,once,7,30000015,30,3856.8457210456595,3957.853247129054,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
full,once,7,30000016,30,3957.853247129054,4042.063290833108,72.35128428205302,1.1639053064458535,True,True,1.1639053064458535
full,once,7,31000005,31,2344.976096612688,3475.662402848221,1130.6863062355314,1.0000000000000016,True,False,1.0000000000000016
full,once,7,31000006,31,3475.662402848221,3598.1447720087663,122.48236916054397,1.00000000000001,True,False,1.00000000000001
full,once,7,31000007,31,3598.1447720087663,3630.2307369828113,32.085964974046185,0.9999999999999648,True,False,0.9999999999999648
full,once,7,31000008,31,3630.2307369828113,3785.378520520608,72.35128428205302,2.1443680658517597,False,False,2.1443680658517597
full,once,7,31000009,31,3785.378520520608,4503.4032323096335,283.5436075005082,2.5323255146485306,False,True,2.5323255146485306
semi,baseline,19,9,0,2891.5543398305153,3350.1045215447803,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978
semi,baseline,19,10,0,3350.1045215447803,4480.7908277803135,1130.6863062355314,1.0000000000000016,True,True,1.0000000000000016
semi,baseline,19,1000004,1,2008.354237483094,2494.7950642671094,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994
semi,baseline,19,1000005,1,2494.7950642671094,2595.802590350504,101.00752608339441,1.0000000000000022,True,False,1.0000000000000022
semi,baseline,19,1000006,1,2595.802590350504,3083.0428654203465,486.44082678401566,1.0016434646144161,True,False,1.0016434646144161
semi,baseline,19,1000007,1,3083.0428654203465,3147.039441666201,48.19209238871334,1.3279476585009764,True,False,1.3279476585009764
semi,baseline,19,1000008,1,3147.039441666201,3270.212505699056,122.48236916054397,1.0056391371022988,True,False,1.0056391371022988
semi,baseline,19,1000009,1,3270.212505699056,4186.149880129765,915.9373744307104,0.9999999999999986,True,True,0.9999999999999986
semi,baseline,19,2000008,2,2178.02797427411,2300.510343434655,122.48236916054397,1.00000000000001,True,False,1.00000000000001
semi,baseline,19,2000009,2,2300.510343434655,2349.846768874992,32.085964974046185,1.5376325904564272,False,False,1.5376325904564272
semi,baseline,19,2000010,2,2349.846768874992,2410.0924537667347,58.057852632638046,1.0376836579359594,True,False,1.0376836579359594
semi,baseline,19,2000011,2,2410.0924537667347,2638.835189733782,228.74273596704626,1.0000000000000047,True,False,1.0000000000000047
semi,baseline,19,2000012,2,2638.835189733782,3097.385371448047,458.55018171426593,0.9999999999999978,True,False,0.9999999999999978
semi,baseline,19,2000013,2,3097.385371448047,4228.07167768358,1130.6863062355314,1.000000000000001,True,True,1.000000000000001
semi,baseline,19,3000006,3,2011.7745342413243,2295.318141741833,283.5436075005082,1.0000000000000024,True,False,1.0000000000000024
semi,baseline,19,3000007,3,2295.318141741833,2482.22501963271,186.90687789087698,0.9999999999999989,True,False,0.9999999999999989
semi,baseline,19,3000008,3,2482.22501963271,2968.6658464167253,486.44082678401566,0.9999999999999994,True,False,0.9999999999999994
semi,baseline,19,3000009,3,2968.6658464167253,2987.691388005985,15.979837567787547,1.1905966821347305,True,False,1.1905966821347305
semi,baseline,19,3000010,3,2987.691388005985,3102.6442089829848,114.952820977,0.9999999999999969,True,False,0.9999999999999969
semi,baseline,19,3000011,3,3102.6442089829848,3503.1855686684953,400.5413596855101,1.000000000000001,True,False,1.000000000000001
semi,baseline,19,3000012,3,3503.1855686684953,4069.1098713977603,565.9243027292647,1.0000000000000007,True,True,1.0000000000000007
semi,baseline,19,4000007,4,2009.6238667664798,2094.4334221128456,72.35128428205302,1.1721914294671776,True,False,1.1721914294671776
semi,baseline,19,4000008,4,2094.4334221128456,2839.443832164972,744.1386016188327,1.0011715672744257,True,False,1.0011715672744257
semi,baseline,19,4000009,4,2839.443832164972,2901.289780211157,58.057852632638046,1.0652469087604113,True,False,1.0652469087604113
